business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,url
OPERATIONAL,"CFRW+8J, Naiola, Bikomi Selatan, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.5591901, 'lng': 124.4965738}, 'viewport': {'northeast': {'lat': -9.557361320107278, 'lng': 124.4978623298927}, 'southwest': {'lat': -9.560060979892722, 'lng': 124.4951626701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Daerah Aliran Sungai Noemuti,"[{'height': 3368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109735591787963105545"">Ronny Banase</a>'], 'photo_reference': 'AUGGfZluW3bvXlpud55qwigasSB2d3R1mfGGZy8qhp0jKPIskQiND-iRvx4310cB7LDLXXEMztqCG8703x3Hfw_jA0E6F6If1HIyADeT2XQhXVI2WO2XEXjpJd8UcBRsfQ0eDh5UAaEFozN7FGp1lNpLqqXXS2jqxbD42g-n4mSo--i3krUL', 'width': 2076}]",ChIJPZv-itaJVSwRaMTeFkNGB-4,4.0,ChIJPZv-itaJVSwRaMTeFkNGB-4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJPZv-itaJVSwRaMTeFkNGB-4
OPERATIONAL,"9GP9+JH, Nifuboke, Noemuti, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6134992, 'lng': 124.5189669}, 'viewport': {'northeast': {'lat': -9.612149370107279, 'lng': 124.5203167298927}, 'southwest': {'lat': -9.614849029892722, 'lng': 124.5176170701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Batkua,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111513303733339947953"">Apryanus Kono</a>'], 'photo_reference': 'AUGGfZnO7xZHeWqJIMJuZt1y4sWYlZquC7xhxmtvzScB3jwy4ORU5S6s5CDENQvT1U19C2gSvxbUz1nk-7yrfkBrxlnOThHYjLghhccBjogC8OalIjLTyh2ithu-hdmYisCIS7MrWcbuMMFypodElM3ndUxo8CHw-EsfCTfOkilQDKWYxkja', 'width': 4160}]",ChIJJaNoybJh_ywRbbhCn3z7jfo,5.0,ChIJJaNoybJh_ywRbbhCn3z7jfo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJJaNoybJh_ywRbbhCn3z7jfo
CLOSED_TEMPORARILY,"9HMR+M89, Naob, Noemuti Timur, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.615830299999999, 'lng': 124.5908698}, 'viewport': {'northeast': {'lat': -9.61372625, 'lng': 124.5923152298927}, 'southwest': {'lat': -9.616531649999999, 'lng': 124.5896155701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan,"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108884264658147476879"">A Google User</a>'], 'photo_reference': 'AUGGfZkpTiUGykFLIfevUwHXNjiaEJg3TA6nTfG5xuRCx7skZwjVzY9iBaaqEfLSDPLVbusfzVeVaOa_ljUOC0TJrgA5Lp2zziMTHKtaR6_7j6AY2WJEfDOkSxyCqbyKlRhlpO_tcyAy9giUiR-C3RKtPuxcHx6HNuwYt8WOejeiN93CdIKN', 'width': 1024}]",ChIJrzmWwF9h_ywR9bYO6toleuA,0.0,ChIJrzmWwF9h_ywR9bYO6toleuA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJrzmWwF9h_ywR9bYO6toleuA
CLOSED_TEMPORARILY,"CGVP+FW, Kuaken, Noemuti Timur, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.556339099999999, 'lng': 124.5372502}, 'viewport': {'northeast': {'lat': -9.554989270107276, 'lng': 124.5386000298927}, 'southwest': {'lat': -9.55768892989272, 'lng': 124.5359003701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok Bantene,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115694317736840560295"">A Google User</a>'], 'photo_reference': 'AUGGfZnxSebiBZO3xqdi4PYUmmMvW6Ooiiw2vPszBUnQXroZ2hw-9SO6761yPMzvnhSQZTzlz8zUAH_ZkNRl1cJsQuwAjjRkXNZNSvTmrgw0F0czD0IjIqLQ8SFhKr9OvZoU1zZF_pSdzqa4GZowIRwZ__MeqF63ZPbTdET8WYpMbvzhDubq', 'width': 1468}]",ChIJjQnaNstj_ywRpBntR4JyVpk,0.0,ChIJjQnaNstj_ywRpBntR4JyVpk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJjQnaNstj_ywRpBntR4JyVpk
OPERATIONAL,"FJ53+JX7, Maurisu Utara, Bikomi Selatan, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.5409553, 'lng': 124.6049333}, 'viewport': {'northeast': {'lat': -9.539314670107277, 'lng': 124.6062454798927}, 'southwest': {'lat': -9.542014329892721, 'lng': 124.6035458201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit cinta,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108530168924951423190"">Free Franco</a>'], 'photo_reference': 'AUGGfZnHXm6ezAeVCSIy5yRquqSdQS2UKHzjvqDI7xPz9RJqg-h_yF2YF1OSjm6vTpOvnsCoZkbH0-bHQQ9QCG2GIQy1e5Uz95F8fVCwWWmlVRO3dNwjd-OS8mahiRtPzXs6u_BQhUcrFFHzhUz_8a894yDaxHfkJ5i0DOqrxTNqwn_rVOmn', 'width': 4000}]",ChIJI8EMaatl_ywRINfHbCusQVs,4.0,ChIJI8EMaatl_ywRINfHbCusQVs,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJI8EMaatl_ywRINfHbCusQVs
OPERATIONAL,"9FF7+XMR, Kiuola, Noemuti, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.625013299999999, 'lng': 124.4641452}, 'viewport': {'northeast': {'lat': -9.62366347010728, 'lng': 124.4654950298927}, 'southwest': {'lat': -9.626363129892724, 'lng': 124.4627953701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kuburan Oba Kobesi,,ChIJPy6yPJaLVSwRNjUJL-PwMgY,2.3,ChIJPy6yPJaLVSwRNjUJL-PwMgY,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJPy6yPJaLVSwRNjUJL-PwMgY
OPERATIONAL,"9FXW+3G2, Hutan Wisata Oeluan, Oeluan, Bijeli, Kec. Noemuti, Kabupaten Timor Tengah Utara, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.602366499999999, 'lng': 124.496272}, 'viewport': {'northeast': {'lat': -9.600936120107278, 'lng': 124.49794855}, 'southwest': {'lat': -9.603635779892722, 'lng': 124.49124235}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pemandian Hutan Wisata Oeluan,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100615576316343494004"">aris taunais</a>'], 'photo_reference': 'AUGGfZls-LNRRciQKhnpbkYGyaafXuRyhfJKCgPazy4ASlsBspdUuPD6Es2-KI28fx14EbTeKsvq7bGdLV_03WB0IT58fT6_w5SSAMsAUBLMjP3YXINBWhb1pezSLZxre3ibSrJmOdXidqReI9yKpF5hKom0aF3Z5it3yi2tgBbtmjb871PS', 'width': 5184}]",ChIJo4M0hqCJVSwRA9CplItOrck,3.3,ChIJo4M0hqCJVSwRA9CplItOrck,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJo4M0hqCJVSwRA9CplItOrck
OPERATIONAL,"CMPQ+PR, Maurisu Selatan, Bikomi Selatan, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.563229, 'lng': 124.689604}, 'viewport': {'northeast': {'lat': -9.56207107010728, 'lng': 124.6909134298927}, 'southwest': {'lat': -9.564770729892723, 'lng': 124.6882137701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun jati Paulus bone,,ChIJFSZyDABv_ywRhnKP49di6VI,0.0,ChIJFSZyDABv_ywRhnKP49di6VI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJFSZyDABv_ywRhnKP49di6VI
OPERATIONAL,"HJ6Q+9W8, Tapenpah, Insana, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4405629, 'lng': 124.640937}, 'viewport': {'northeast': {'lat': -9.439130070107279, 'lng': 124.6423165798927}, 'southwest': {'lat': -9.441829729892723, 'lng': 124.6396169201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oeliurai,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114712288484735440758"">A Google User</a>'], 'photo_reference': 'AUGGfZlct2MSPwj4jmsl170cuGYMfFLvXCQ7S8StUvLzNnLng_BH_4rEG_mG2ryJge_YyqPCnNpQZZm63n4ibY8m_7xUOMky3a0MZRoJhEFA-hCpt1KsFQrpgfSel-5RNmpBfc3pXVMxujQySPj9kIsJPRs-PT8g_G80kFEx1sCVKoLlMHTc', 'width': 3472}]",ChIJaV3uBwB5_ywRyBzgpifSGb8,5.0,ChIJaV3uBwB5_ywRyBzgpifSGb8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJaV3uBwB5_ywRyBzgpifSGb8
OPERATIONAL,"GGG5+2C7, Tubuhue, Kota Kefamenanu, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4749538, 'lng': 124.5085334}, 'viewport': {'northeast': {'lat': -9.472623699999996, 'lng': 124.5104692798927}, 'southwest': {'lat': -9.4757305, 'lng': 124.5077696201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Biinmaffo Namas,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107671397681317017116"">A Google User</a>'], 'photo_reference': 'AUGGfZn4KAIgOGDgQGvVydRFg9aV84jU3y_326Fv8L3NRBukcW8-68_ay--QPFc18wZB1JwLwjbNDAdgtzXFGi4aQpDkj5wtJfUOXFfZFrnl9TJkEuyZi-fK_qcfkCqjx1nyLeRShIdG30WB9i9Ua6eEp_9S8eqsNSayBhisN3H6l1DkxS4a', 'width': 4080}]",ChIJiYWGbQB9_ywROcR0GW60HSU,5.0,ChIJiYWGbQB9_ywROcR0GW60HSU,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJiYWGbQB9_ywROcR0GW60HSU
