business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"R6J8+GH, Balai Banjang, Pasak Talawang, Kapuas Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.1687324, 'lng': 114.2164776}, 'viewport': {'northeast': {'lat': -1.167382570107278, 'lng': 114.2178274298927}, 'southwest': {'lat': -1.170082229892722, 'lng': 114.2151277701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balai Banjang,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106682727980222782374"">A Google User</a>'], 'photo_reference': 'AUGGfZlBeq8cLpacxLhBA6CbfEZNhQRAh0z1MjS7cXHygw33rrEsFs5fWcR6Rlhd7kavIt0j-N2I1A4JULVodXCm3BUhyrehXO-3p8o2SwfkEfvoEAR--gQ7UsL9as4dPeN93srIMb0EPrw4hdUw51Bd3vQK0pVYSDRSJHXzhaQKT_SXC-Ys', 'width': 1080}]",ChIJ72Zromj_-y0R3I9J8Fok8Ys,4.5,ChIJ72Zromj_-y0R3I9J8Fok8Ys,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ72Zromj_-y0R3I9J8Fok8Ys
CLOSED_TEMPORARILY,"J9PX+GJ5, Tapen, Central Kapuas, Kapuas Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.3637433, 'lng': 114.399095}, 'viewport': {'northeast': {'lat': -1.362393470107278, 'lng': 114.4004448298927}, 'southwest': {'lat': -1.365093129892722, 'lng': 114.3977451701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Omah bedes,,ChIJydINZbLt-y0RC9RNHQbYM0k,0.0,ChIJydINZbLt-y0RC9RNHQbYM0k,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJydINZbLt-y0RC9RNHQbYM0k
OPERATIONAL,"X2WR+P8, Supang, Kapuas Hulu, Kapuas Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.0032169, 'lng': 114.0407836}, 'viewport': {'northeast': {'lat': -1.001867070107278, 'lng': 114.0421334298927}, 'southwest': {'lat': -1.004566729892722, 'lng': 114.0394337701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bayur,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108192261045722997326"">A Google User</a>'], 'photo_reference': 'AUGGfZkLnR9-09p3tZMivpW3hEMhae9BPstxmIk84XDoF6Opx5ndpOExosOu-u18BmrWqKZHS7izIbvA1gV6LYBhJdFpZgWjtwmWATTSKP0saRRqbwhE7wv3lLsPX38xytIxSG1x-CSjgiFcwSfFtzRRuUPp1JlvPIPl-xj69NqjxyKwizmo', 'width': 4000}]",ChIJoVtmOQiv_i0Rs0dvk6I8jQs,5.0,ChIJoVtmOQiv_i0Rs0dvk6I8jQs,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJoVtmOQiv_i0Rs0dvk6I8jQs
OPERATIONAL,"2CC9+2CG, Barunang, Central Kapuas, Kapuas Regency, Central Kalimantan 73555, Indonesia","{'location': {'lat': -0.9800878999999999, 'lng': 114.4191552}, 'viewport': {'northeast': {'lat': -0.9785471201072778, 'lng': 114.4208912798927}, 'southwest': {'lat': -0.9812467798927221, 'lng': 114.4181916201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,NS.14 SERINDIT,,ChIJp8hl_21b-S0R9QQ-aSVPSew,0.0,ChIJp8hl_21b-S0R9QQ-aSVPSew,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJp8hl_21b-S0R9QQ-aSVPSew
OPERATIONAL,"P7VH+QHW, Bajuh, Central Kapuas, Kapuas Regency, Central Kalimantan 73555, Indonesia","{'location': {'lat': -1.2549036, 'lng': 114.2777906}, 'viewport': {'northeast': {'lat': -1.254041220107278, 'lng': 114.2797767298927}, 'southwest': {'lat': -1.256740879892722, 'lng': 114.2770770701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Pk sandi,,ChIJNefD3Gnx-y0RLVGl8enNzM4,0.0,ChIJNefD3Gnx-y0RLVGl8enNzM4,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJNefD3Gnx-y0RLVGl8enNzM4
OPERATIONAL,"6JC4+P42, Muara Jaan, Murung, Murung Raya Regency, Central Kalimantan 73911, Indonesia","{'location': {'lat': -0.7782439999999999, 'lng': 114.6052749}, 'viewport': {'northeast': {'lat': -0.7774412701072777, 'lng': 114.60700645}, 'southwest': {'lat': -0.7801409298927221, 'lng': 114.60008025}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Tosah puruk cahu,"[{'height': 2620, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113490064234372493347"">Purwono 2303</a>'], 'photo_reference': 'AUGGfZnE5UZqLRZ2sR-mE30x9IxiAEVleclSKU-c2QEqJKXOmm7X5p-gdEb8V05EL-7n_COngDTgVCAAhhKpZGSlzpGzE_nZ2os2CN21A4fIBs-li9de74f2FsEB8ka8P8SVvMrb_R2Ors03xUzrxRrWcfIKAMuWsLsribH7yV62J6uNj4eT', 'width': 4656}]",ChIJ6UbrsW8U-S0RwSPHNun5jpU,4.4,ChIJ6UbrsW8U-S0RwSPHNun5jpU,"['tourist_attraction', 'point_of_interest', 'establishment']",117.0,,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJ6UbrsW8U-S0RwSPHNun5jpU
OPERATIONAL,"6W6C+7GP, Sei Pinang, Mandau Talawang, Kapuas Regency, Central Kalimantan, Indonesia","{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.7879251701072777, 'lng': 113.9226768298927}, 'southwest': {'lat': -0.7906248298927221, 'lng': 113.9199771701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai kelapa doyong,,ChIJod7zaADH_i0R-ygYwDKNPi4,0.0,ChIJod7zaADH_i0R-ygYwDKNPi4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJod7zaADH_i0R-ygYwDKNPi4
OPERATIONAL,"6W6C+7GP, Sei Pinang, Mandau Talawang, Kapuas Regency, Central Kalimantan, Indonesia","{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.7879251701072777, 'lng': 113.9226768298927}, 'southwest': {'lat': -0.7906248298927221, 'lng': 113.9199771701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah Bengkok,,ChIJo4prdQDH_i0R4PgCxWdjZoE,0.0,ChIJo4prdQDH_i0R4PgCxWdjZoE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJo4prdQDH_i0R4PgCxWdjZoE
OPERATIONAL,"6W6C+7GP, Sei Pinang, Mandau Talawang, Kapuas Regency, Central Kalimantan, Indonesia","{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.7879251701072777, 'lng': 113.9226768298927}, 'southwest': {'lat': -0.7906248298927221, 'lng': 113.9199771701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batang serangan,,ChIJqYHjCADH_i0RbIAWZTZhPVs,0.0,ChIJqYHjCADH_i0RbIAWZTZhPVs,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJqYHjCADH_i0RbIAWZTZhPVs
OPERATIONAL,"6W6C+7GP, Sei Pinang, Mandau Talawang, Kapuas Regency, Central Kalimantan, Indonesia","{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.7879251701072777, 'lng': 113.9226768298927}, 'southwest': {'lat': -0.7906248298927221, 'lng': 113.9199771701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bengkulu dan sekitar nya,,ChIJcaZAMwDH_i0Re0_bLeRuId8,4.0,ChIJcaZAMwDH_i0Re0_bLeRuId8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJcaZAMwDH_i0Re0_bLeRuId8
