business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,url
OPERATIONAL,"4QFP+P23, Karang Jaya, North Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -2.875227, 'lng': 102.78481}, 'viewport': {'northeast': {'lat': -2.874001370107278, 'lng': 102.7862741798927}, 'southwest': {'lat': -2.876701029892723, 'lng': 102.7835745201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu lalang bang kumis,{'open_now': True},ChIJJ6FkOgCtMS4R7U5LUqhjmpE,4.0,ChIJJ6FkOgCtMS4R7U5LUqhjmpE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJJ6FkOgCtMS4R7U5LUqhjmpE
OPERATIONAL,"5R79+3F, Embacang Baru, Karang Jaya, North Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -2.8373416, 'lng': 102.8186906}, 'viewport': {'northeast': {'lat': -2.836654049999999, 'lng': 102.8225312}, 'southwest': {'lat': -2.839404249999999, 'lng': 102.8174104}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kaput,,ChIJfWTKawBNMC4RKZfU1qJ6FFM,0.0,ChIJfWTKawBNMC4RKZfU1qJ6FFM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJfWTKawBNMC4RKZfU1qJ6FFM
OPERATIONAL,"XMRF+W87, Bukit Ulu, Karang Jaya, North Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -3.0077035, 'lng': 102.6733009}, 'viewport': {'northeast': {'lat': -3.006353670107277, 'lng': 102.6746507298927}, 'southwest': {'lat': -3.009053329892722, 'lng': 102.6719510701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Layang,,ChIJP3IVGACpMS4RJk3kNKMKaWA,0.0,ChIJP3IVGACpMS4RJk3kNKMKaWA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJP3IVGACpMS4RJk3kNKMKaWA
OPERATIONAL,"4QVM+45M, Unnamed Road, Muara Tiku, Karang Jaya, North Musi Rawas Regency, South Sumatra 31654, Indonesia","{'location': {'lat': -2.8571748, 'lng': 102.7829066}, 'viewport': {'northeast': {'lat': -2.856159820107277, 'lng': 102.7844119798927}, 'southwest': {'lat': -2.858859479892722, 'lng': 102.7817123201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Muara tiku,{},ChIJrcWXYlazMS4RINAkwrC7Lyw,4.0,ChIJrcWXYlazMS4RINAkwrC7Lyw,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107847340028464944186"">devilito huang</a>'], 'photo_reference': 'AUGGfZnIfVx3w0lLhCDxrEZHFb2wPy7FQh90JowL0vmLEy1S1yCdO_5bsT0abBirKFLbvv64cEVbz-ZgARy0BT1aPgpDGBcv4ZkvYFL0yZwiuNsq7n1SyCVm9OuqoDq19obxgtW8Nv_ZSxDl74PC9ZJbvU6rB5Ad5yjZ1QGIcXNVrTuMT9Pp', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJrcWXYlazMS4RINAkwrC7Lyw
OPERATIONAL,"C32C+54J, Bingin Teluk, Rawas Ilir, North Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -2.5995362, 'lng': 103.0702646}, 'viewport': {'northeast': {'lat': -2.597624920107278, 'lng': 103.07364845}, 'southwest': {'lat': -2.600324579892722, 'lng': 103.06913665}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasar malam,,ChIJrXMFd487MC4Rjd_oPk0xQZ0,0.0,ChIJrXMFd487MC4Rjd_oPk0xQZ0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJrXMFd487MC4Rjd_oPk0xQZ0
OPERATIONAL,"dusun sido dadi, Bumi Makmur, Kec. Nibung, Kab. Musi Rawas Utara, Sumatera Selatan 31655, Indonesia","{'location': {'lat': -2.4782538, 'lng': 103.0274838}, 'viewport': {'northeast': {'lat': -2.477460920107278, 'lng': 103.0288342298927}, 'southwest': {'lat': -2.480160579892722, 'lng': 103.0261345701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tirto segaran park,{'open_now': True},ChIJg1e-t4klMC4RXh9IM0U_Iqw,5.0,ChIJg1e-t4klMC4RXh9IM0U_Iqw,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102518840309791932792"">A Google User</a>'], 'photo_reference': 'AUGGfZmBpxpIauh9qljIXkzBTRvVpF9hbQu02pfVazfRHDQcaQJFdKz_ATOQkVv7b0qEDlK6BK5luaRm86qGTbe8Jv6iM8fc-0pEiaJ5tFCdzGQpv_fc47iJUcmGnnjt_L1b7oFvvipnk1mNe8vnttg6nXbtup44oVbffK-xmYRcZg0ya_aL', 'width': 4032}]","{'compound_code': 'G2CG+MX Bumi Makmur, North Musi Rawas Regency, South Sumatra, Indonesia', 'global_code': '6P95G2CG+MX'}",https://www.google.com/maps/place/?q=place_id:ChIJg1e-t4klMC4RXh9IM0U_Iqw
OPERATIONAL,"7FG4+M74, Muara Kulam, Ulu Rawas, North Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -2.7233731, 'lng': 102.4557136}, 'viewport': {'northeast': {'lat': -2.721996970107277, 'lng': 102.4570935798927}, 'southwest': {'lat': -2.724696629892722, 'lng': 102.4543939201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mergo Uleu Abes,{'open_now': True},ChIJG6yPBwC_MS4R6p0lH9qLtrY,0.0,ChIJG6yPBwC_MS4R6p0lH9qLtrY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118136359959069021558"">A Google User</a>'], 'photo_reference': 'AUGGfZno-Qy9XIbMZMnGSy0zKwOaRuDDjQ5YHJyVr2MpL6tkZAJ_5jX_i1sQLsDCYpUa3q3kQBcErhWieCFO-rtNdmqxI21I038TRZKg8K342LwinKtf28s1jOtPbHDM0C2385AQeipEeBqAdONIdZ5pus30lS5x0hmpXyLRLv3sppxH2RGO', 'width': 1152}]",,https://www.google.com/maps/place/?q=place_id:ChIJG6yPBwC_MS4R6p0lH9qLtrY
OPERATIONAL,"62M3+MQ, Karang Dapo II, Karang Dapo, Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -2.7657828, 'lng': 103.0043987}, 'viewport': {'northeast': {'lat': -2.764432970107277, 'lng': 103.0057485298927}, 'southwest': {'lat': -2.767132629892722, 'lng': 103.0030488701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TALANG TUO,{'open_now': True},ChIJl2jj51RHMC4RlK4QSJs-QRs,3.0,ChIJl2jj51RHMC4RlK4QSJs-QRs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113224455056790420127"">A Google User</a>'], 'photo_reference': 'AUGGfZnMvG_R6O_QXy4TpCyViePQvhMcJUDOFfNOiUb70BpFhQx9FUMIDNzizMhA6CUlP1RdR7HTMnUOO52kdmNS5P548t7L8bN1uWK5YrpN9neNBtMn8wXa7Xj-fYw-Jv8caVpFInM2CtE4ih3SJjJOw661AZ4jzWNAwPQ2Tp_rlpTrEnWJ', 'width': 2688}]",,https://www.google.com/maps/place/?q=place_id:ChIJl2jj51RHMC4RlK4QSJs-QRs
OPERATIONAL,"9VXC+M3, Remban, Rawas Ulu, North Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -2.6008039, 'lng': 102.8702276}, 'viewport': {'northeast': {'lat': -2.599454070107277, 'lng': 102.8715774298927}, 'southwest': {'lat': -2.602153729892722, 'lng': 102.8688777701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun sawit edison,,ChIJyWz1n44zMC4R1pMPML10OZs,5.0,ChIJyWz1n44zMC4R1pMPML10OZs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJyWz1n44zMC4R1pMPML10OZs
OPERATIONAL,"94PR+QV2, Bukit hijau estate, Beringin Makmur II, Kec. Rawas Ilir, Kabupaten Musi Rawas, Sumatera Selatan 31655, Indonesia","{'location': {'lat': -2.6135606, 'lng': 103.1420557}, 'viewport': {'northeast': {'lat': -2.612199070107278, 'lng': 103.1434298298927}, 'southwest': {'lat': -2.614898729892722, 'lng': 103.1407301701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit hijau,{},ChIJqY17A189MC4RLp1Od2HAu-Q,5.0,ChIJqY17A189MC4RLp1Od2HAu-Q,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJqY17A189MC4RLp1Od2HAu-Q
