business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,price_level,permanently_closed,url
OPERATIONAL,"2RR3+G85, Wawali Pasan, Ratahan, Southeast Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.0412594, 'lng': 124.8033742}, 'viewport': {'northeast': {'lat': 1.04521715, 'lng': 124.80474675}, 'southwest': {'lat': 1.03994015, 'lng': 124.79925655}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aer Konde Ratahan,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107423813530494362249"">Mona W</a>'], 'photo_reference': 'AUGGfZml2BCwpPzWOFQrv2ocVhcZP5T2oeuUKak5K4Ym1Ux-eqmAdCeRWIkBjC1c__S0jlEqkcodUXdR5AZhuzHZhYHW2TdeuRFDRuu1xdvlcrUN6sr2N5vjHYx46im-31o-JioSItzH4wi6xDzBV5OsCFDUesFDBblnvsggwQ3s_shuwfqn', 'width': 4608}]",ChIJpzod5rhLhzIRwU17U1dpHq0,4.5,ChIJpzod5rhLhzIRwU17U1dpHq0,"['tourist_attraction', 'point_of_interest', 'establishment']",248.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJpzod5rhLhzIRwU17U1dpHq0
OPERATIONAL,"4R82+9VV, Jl. Raya Langowan - Ratahan, Noongan Tiga, Kec. Langowan Bar., Kabupaten Minahasa Tenggara, Sulawesi Utara, Indonesia","{'location': {'lat': 1.1159875, 'lng': 124.8021593}, 'viewport': {'northeast': {'lat': 1.117329879892722, 'lng': 124.8035204798927}, 'southwest': {'lat': 1.114630220107278, 'lng': 124.8008208201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu batas minahasa dan minahasa tenggara,,,ChIJlWH_j-pJhzIReaDvjTZ2dZE,0.0,ChIJlWH_j-pJhzIReaDvjTZ2dZE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJlWH_j-pJhzIReaDvjTZ2dZE
OPERATIONAL,"2VWG+CJX, Wiau, Pusomaen, Southeast Minahasa Regency, North Sulawesi 95997, Indonesia","{'location': {'lat': 1.0461677, 'lng': 124.8765643}, 'viewport': {'northeast': {'lat': 1.047541579892722, 'lng': 124.8779367298928}, 'southwest': {'lat': 1.044841920107278, 'lng': 124.8752370701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Tangkulung,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108639574447492541202"">Rainold Lowongan</a>'], 'photo_reference': 'AUGGfZmdxMvE7EijV-zAT6oV4KqsZPn55N3MOLy4sxxadDWp33eTSi5a-TEfTMJ9mOpIqpjAJmFzUKK3qeFF3XOfY-trfnJB18vYz2LnUxi_-BBVbCyvTnTvA_lWUkmNPXWKkWc5a9TUacS9FBaZILxbJjZDW6wGV7tnLPSdmJJig4FsqOhK', 'width': 4160}]",ChIJMyjvHFY1hzIR1KsmKRueCiY,5.0,ChIJMyjvHFY1hzIR1KsmKRueCiY,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJMyjvHFY1hzIR1KsmKRueCiY
OPERATIONAL,"2RR3+CHF, Wawali Pasan, Ratahan, Southeast Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.041053, 'lng': 124.8039115}, 'viewport': {'northeast': {'lat': 1.04532035, 'lng': 124.8055527}, 'southwest': {'lat': 1.03963055, 'lng': 124.7989879}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Konde Southeast Minahasa,{'open_now': True},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103462051415011418605"">Ardi Tan</a>'], 'photo_reference': 'AUGGfZmhicgE7Gr4yCAUsL676nn3yAZkz9WVsnPf_M7Ut2a8z7FmMv36XPZNjMBGTdSj9YyUrpeaER9XMYyrfGzXawyK29E5GF1kR7rC1L8ahwYojb1h_Us2r409HvJ89IZBY45WK0CJvoYiuX4dP3W5bk6Zth2cTP5Non3O6V0GOlfAfgcQ', 'width': 4160}]",ChIJ______9MhzIRYYuLfeFIw8c,4.3,ChIJ______9MhzIRYYuLfeFIw8c,"['tourist_attraction', 'point_of_interest', 'establishment']",62.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ______9MhzIRYYuLfeFIw8c
OPERATIONAL,"XVXR+MJM, Bentenan Satu, Pusomaen, Southeast Minahasa Regency, North Sulawesi 95997, Indonesia","{'location': {'lat': 0.9992036000000001, 'lng': 124.8915565}, 'viewport': {'northeast': {'lat': 1.000964379892722, 'lng': 124.8924344798927}, 'southwest': {'lat': 0.9982647201072781, 'lng': 124.8897348201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Lumintang Ratahan,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114099678204552246839"">Jessica Wahongan</a>'], 'photo_reference': 'AUGGfZmJByWkRnuOEkw-pmP3a3TZYc_GYhLeilkcTrQM8t7TBJs0qcSCLwv8jNkFL09fRIxTV48GtYakKs8jcDjhhawS5ICM9yCcSyZAVFoBPvXg7aXs710q3Fd5vZ1Ow7Vw0ySYBUVYyZbYC2ZeNIoZUIX-XHvOqUoTI1qoLUXImMHewXfC', 'width': 3120}]",ChIJb3wqazE1hzIRONZK8BaWkAg,4.3,ChIJb3wqazE1hzIRONZK8BaWkAg,"['tourist_attraction', 'point_of_interest', 'establishment']",464.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJb3wqazE1hzIRONZK8BaWkAg
OPERATIONAL,"3V5J+CJ7, Palamba, Langowan Selatan, Minahasa Regency, North Sulawesi 95997, Indonesia","{'location': {'lat': 1.0585695, 'lng': 124.8815633}, 'viewport': {'northeast': {'lat': 1.059944229892722, 'lng': 124.8829392298927}, 'southwest': {'lat': 1.057244570107278, 'lng': 124.8802395701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waruga TOAR - LUMIMUUT Palamba,{'open_now': True},"[{'height': 4208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100103903941981648367"">Freya Eleonora</a>'], 'photo_reference': 'AUGGfZnWhxGdvvSKXKXOteGVsIVy15jv5vnex7Nth7LXiMHO_x9SUpXBNlV7v_xow0HlSzqR4NX7FQ_x-dBfTB6BkJOs8PeNqVEOzu8sCKSeD9i58ozZw7USIBs61JcUPOpKFnSHqB0idx1uhDSohUfQpLn-8HZFy0oRiNyU3uFnbbpsYfDp', 'width': 2368}]",ChIJ3fuBYAo2hzIRYkkNkqoThaI,4.7,ChIJ3fuBYAo2hzIRYkkNkqoThaI,"['tourist_attraction', 'point_of_interest', 'establishment']",41.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3fuBYAo2hzIRYkkNkqoThaI
OPERATIONAL,"4R94+9HJ Kampung Belanda, Noongan, Kec. Langowan Bar., Kabupaten Minahasa, Sulawesi Utara, Indonesia","{'location': {'lat': 1.1184517, 'lng': 124.8063776}, 'viewport': {'northeast': {'lat': 1.119781479892722, 'lng': 124.8076584798927}, 'southwest': {'lat': 1.117081820107278, 'lng': 124.8049588201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ma'Mou Villa,{},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113027333061365790363"">Lea Wungkana</a>'], 'photo_reference': 'AUGGfZnERDvtZyAkT4ivVz6LHEsZyjycdXMXPR5AA_eVk40UAxowwWXztUDSliGOd7LXbVDb45ch1iDjPxDsBEskTFNc0PDT4rlC_-yysQxkwcG5cRntS3dfwOK7mNz3a5Jo3VDkL3wM9BN8QC2SsPlKKIIOB7FUcBShp6WnOzgkxqEMBUcp', 'width': 2268}]",ChIJ2cS97YpJhzIRL6Bh1C9hYXo,4.7,ChIJ2cS97YpJhzIRL6Bh1C9hYXo,"['tourist_attraction', 'point_of_interest', 'establishment']",19.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2cS97YpJhzIRL6Bh1C9hYXo
OPERATIONAL,"3VJF+HX8, Atep, Langowan Selatan, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.0814191, 'lng': 124.8749663}, 'viewport': {'northeast': {'lat': 1.082763629892722, 'lng': 124.8763487298927}, 'southwest': {'lat': 1.080063970107278, 'lng': 124.8736490701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kamp ROMA,,,ChIJm0wecwA3hzIRiYm14nYed_I,0.0,ChIJm0wecwA3hzIRiYm14nYed_I,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJm0wecwA3hzIRiYm14nYed_I
OPERATIONAL,"2V65+XV7, Makalu, Pusomaen, Southeast Minahasa Regency, North Sulawesi 95997, Indonesia","{'location': {'lat': 1.0124235, 'lng': 124.8596574}, 'viewport': {'northeast': {'lat': 1.013773329892722, 'lng': 124.8610072298927}, 'southwest': {'lat': 1.011073670107278, 'lng': 124.8583075701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kuala dingin Liang Makalu,,,ChIJO0TEawBLhzIRamoNQEUSov4,0.0,ChIJO0TEawBLhzIRamoNQEUSov4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJO0TEawBLhzIRamoNQEUSov4
OPERATIONAL,"Kelurahan Wawali Pasan, Jalan Rimba Lamet No.107, Rasi, Kec. Ratahan, Kabupaten Minahasa Tenggara, Sulawesi Utara, Indonesia","{'location': {'lat': 1.0343763, 'lng': 124.7850775}, 'viewport': {'northeast': {'lat': 1.035780329892722, 'lng': 124.7863351798927}, 'southwest': {'lat': 1.033080670107278, 'lng': 124.7836355201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lamet Jungle,,"[{'height': 5472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113120321077613255770"">A Google User</a>'], 'photo_reference': 'AUGGfZmwrBhfflXGNmhOkkZLvhou6ifnpiu-zknoZdnEqy5jhrrnWQNpg01zx4r2WEVU50MkbYseBrcrn1UooTy6zPbBPGZF5ukd582at68aILKt2tAOd9ekEWKu2x4MP4d4XpnQIFjp4N-R8BTE9S_4MCjIJvaYTtOw3rbdA6P54VxPwvZq', 'width': 7296}]",ChIJZ5jRSnZLhzIRy51ySqmAGw0,4.9,ChIJZ5jRSnZLhzIRy51ySqmAGw0,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,"{'compound_code': '2QMP+Q2 Rasi, Southeast Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH62QMP+Q2'}",,,https://www.google.com/maps/place/?q=place_id:ChIJZ5jRSnZLhzIRy51ySqmAGw0
