business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,url
OPERATIONAL,"MFG5+4HP, Dusun Tapang Birah, Tj. Raya, Kec. Serawai, Kabupaten Sintang, Kalimantan Barat 78683, Indonesia","{'location': {'lat': -0.3246577, 'lng': 112.4589481}, 'viewport': {'northeast': {'lat': -0.3233078701072777, 'lng': 112.4602979298927}, 'southwest': {'lat': -0.3260075298927222, 'lng': 112.4575982701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Muara sungai serawai,ChIJI8RzSgBzAC4RmJ1QfTGWXl8,0.0,ChIJI8RzSgBzAC4RmJ1QfTGWXl8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJI8RzSgBzAC4RmJ1QfTGWXl8
OPERATIONAL,"JCVW+F3P, Nanga Serawai, Serawai, Sintang Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.3562771, 'lng': 112.4451922}, 'viewport': {'northeast': {'lat': -0.3549272701072777, 'lng': 112.4465420298927}, 'southwest': {'lat': -0.3576269298927222, 'lng': 112.4438423701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun mensulang,ChIJSwSvK7hxAC4RTT9BnEB25YM,0.0,ChIJSwSvK7hxAC4RTT9BnEB25YM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113010716346278814978"">Mursalin Alin</a>'], 'photo_reference': 'AUGGfZk3E1V-XDoYmsRTj1y_IN6FusGXPRmh2wWjEYxHSf4AdNyR2ntn2jLOYNbcIfOPzF2IrKi0Pr2a1UpYsMKL-fO2hn_cSAkBXTDqR-aZop8p2X0o-f2UlFNa1rM6l8C3K8EEh4dU41gLUErv33MkW27iF4oh_9SriAwrSbJmlBrzxizf', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJSwSvK7hxAC4RTT9BnEB25YM
OPERATIONAL,"RH7P+Q9Q, Tahai Permai, Serawai, Sintang Regency, West Kalimantan 78683, Indonesia","{'location': {'lat': -0.1855341, 'lng': 112.5859705}, 'viewport': {'northeast': {'lat': -0.1841842701072778, 'lng': 112.5873203298927}, 'southwest': {'lat': -0.1868839298927222, 'lng': 112.5846206701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Tahai Permai,ChIJlWWY1jEJAC4R_0xi-5fs1V4,4.0,ChIJlWWY1jEJAC4R_0xi-5fs1V4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105534385739715716140"">Kristian Stevanus</a>'], 'photo_reference': 'AUGGfZniikgWEwSTSgFQy5hKI0UNfrT4U5LBJ04o53SgjDhmFLIHryu31c-N9BSiP34zb05UuJFRX8iLQox4vCcmsQsqc-0C1hS3Ft7FSCn5I0-L35yvyey4Ok3QJN-XdaxksXNGYyDYO6DI7aUYnpRxa33FTQXU_nAROWYzDQJkEYBuAoiY', 'width': 2352}]",,,https://www.google.com/maps/place/?q=place_id:ChIJlWWY1jEJAC4R_0xi-5fs1V4
OPERATIONAL,"MC5R+FG, Tanjung Raya, Serawai, Sintang Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.3413125, 'lng': 112.4413125}, 'viewport': {'northeast': {'lat': -0.3399626701072778, 'lng': 112.4426623298927}, 'southwest': {'lat': -0.3426623298927223, 'lng': 112.4399626701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai mensulang,ChIJl_WizN5zAC4RxC6lsd7zjOY,0.0,ChIJl_WizN5zAC4RxC6lsd7zjOY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJl_WizN5zAC4RxC6lsd7zjOY
OPERATIONAL,"PGQ2+CP4, Begori, Serawai, Sintang Regency, West Kalimantan 78683, Indonesia","{'location': {'lat': -0.2614776, 'lng': 112.5018306}, 'viewport': {'northeast': {'lat': -0.2601487201072777, 'lng': 112.5031901798927}, 'southwest': {'lat': -0.2628483798927223, 'lng': 112.5004905201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit nyangai,ChIJQedY9OQNAC4R5qPxKGIuGAI,0.0,ChIJQedY9OQNAC4R5qPxKGIuGAI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJQedY9OQNAC4R5qPxKGIuGAI
OPERATIONAL,"MCCM+Q9Q, Sungai Melawi, Nanga Serawai, Kec. Serawai, Kabupaten Sintang, Kalimantan Barat 78683, Indonesia","{'location': {'lat': -0.3280428, 'lng': 112.4334943}, 'viewport': {'northeast': {'lat': -0.3267242701072777, 'lng': 112.4348446298927}, 'southwest': {'lat': -0.3294239298927222, 'lng': 112.4321449701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Batu Dara Muning,ChIJj94CknRyAC4RUFNK-EmoeDA,4.1,ChIJj94CknRyAC4RUFNK-EmoeDA,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",32,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109051376366843868388"">A Google User</a>'], 'photo_reference': 'AUGGfZk78_QXrDWGp6FtU_CF9hnKjXm9crz01Ys2W56QeDAGkjy7JfLiZkcCC5Ro7JZaTdHogT6-lGaYXELyLQq6ekwpdAXVfhCqxOEssJ1MoHCA4rdh_CCqn8vaU6bXQCfp5mFe1ijxO8qPqCJyhjtLJb01S8GrFOS8eqEgqF_mjkY3e2p8', 'width': 3264}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJj94CknRyAC4RUFNK-EmoeDA
OPERATIONAL,"FHX8+C4, Rantau Malam, Serawai, Sintang Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.5014111000000001, 'lng': 112.565297}, 'viewport': {'northeast': {'lat': -0.500061270107278, 'lng': 112.5666468298927}, 'southwest': {'lat': -0.5027609298927224, 'lng': 112.5639471701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dusun Remukoi (Muara Unit & Singa Karang),ChIJNX_4PwB_AC4RoeRqSA_tpUQ,5.0,ChIJNX_4PwB_AC4RoeRqSA_tpUQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113261763558618457017"">Wilfirmus Binaul</a>'], 'photo_reference': 'AUGGfZmeFjn7cTgHN8l2ONxc_12jl1IudELFFVZstG7xieb81N5p7dCpie1lzaQR-t45GX1CaJO6K1Nl5_iW3-k8FXYkdBoWxrqJzRSCePEsgL7XC-V7mIg5jKAjjSNu6ut1WHj-EeB9HAQ_-_uQGDi1G9RDQWpE9PR21bb-NAwHLB-yyl-n', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJNX_4PwB_AC4RoeRqSA_tpUQ
OPERATIONAL,"QHMC+XM6, Desa, Mensulong Bio, Kec. Serawai, Kabupaten Sintang, Kalimantan Barat 78683, Indonesia","{'location': {'lat': -0.2150905, 'lng': 112.5716535}, 'viewport': {'northeast': {'lat': -0.2137406701072778, 'lng': 112.5730033298927}, 'southwest': {'lat': -0.2164403298927222, 'lng': 112.5703036701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Mensulung Bio,ChIJ7TMr0VsLAC4RXaWRaCpFdQQ,4.0,ChIJ7TMr0VsLAC4RXaWRaCpFdQQ,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113739097758111208114"">Dedon Damang</a>'], 'photo_reference': 'AUGGfZm1Q-E2IYmZxlkWtlWkoak1U8_AJzLNh6jxMQw8AxYdqu6YCMjr18oLwZEreb8NXpaMO9Hz7tptDmgM38wiOCl1Sx-dH60p5xK551izNS34Z30ixoAdNjBsIvCUte2ypIDsI2MAjYjpcYGEr3G9g8m7nH0mnC3vO21oneDVpNkrv7si', 'width': 2352}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ7TMr0VsLAC4RXaWRaCpFdQQ
CLOSED_TEMPORARILY,"P9XV+J9C, Nanga Serawai, Serawai, Sintang Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.2509288, 'lng': 112.3933836}, 'viewport': {'northeast': {'lat': -0.2495789701072778, 'lng': 112.3947334298927}, 'southwest': {'lat': -0.2522786298927223, 'lng': 112.3920337701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu nyarong,ChIJNz9XKjoTAC4RXIwoqAswFUA,0.0,ChIJNz9XKjoTAC4RXIwoqAswFUA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJNz9XKjoTAC4RXIwoqAswFUA
CLOSED_TEMPORARILY,"MC7F+G9, Desa, Mekar Sari, Kec. Serawai, Kabupaten Sintang, Kalimantan Barat, Indonesia","{'location': {'lat': -0.3361875, 'lng': 112.4234375}, 'viewport': {'northeast': {'lat': -0.3352149701072777, 'lng': 112.42872995}, 'southwest': {'lat': -0.3379146298927222, 'lng': 112.42167335}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai paret,ChIJI9JutR1tAC4RcLqgWkP7HSE,0.0,ChIJI9JutR1tAC4RcLqgWkP7HSE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJI9JutR1tAC4RcLqgWkP7HSE
CLOSED_TEMPORARILY,"MC6C+62, Desa, Mekar Sari, Kec. Serawai, Kabupaten Sintang, Kalimantan Barat, Indonesia","{'location': {'lat': -0.3394375, 'lng': 112.4200625}, 'viewport': {'northeast': {'lat': -0.3380876701072777, 'lng': 112.4214123298927}, 'southwest': {'lat': -0.3407873298927222, 'lng': 112.4187126701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Gulang,ChIJXVzJdGxtAC4RQb5gOhOGipw,0.0,ChIJXVzJdGxtAC4RQb5gOhOGipw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJXVzJdGxtAC4RQb5gOhOGipw
CLOSED_TEMPORARILY,"MC5P+R7, Nanga Serawai, Serawai, Sintang Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.3404375, 'lng': 112.4356875}, 'viewport': {'northeast': {'lat': -0.3390876701072779, 'lng': 112.4370373298927}, 'southwest': {'lat': -0.3417873298927223, 'lng': 112.4343376701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kerangan perak,ChIJb0Q66FdzAC4RnvYpUsHn8Kk,0.0,ChIJb0Q66FdzAC4RnvYpUsHn8Kk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJb0Q66FdzAC4RnvYpUsHn8Kk
CLOSED_TEMPORARILY,"P9XV+M6F, Nanga Serawai, Serawai, Sintang Regency, West Kalimantan 78683, Indonesia","{'location': {'lat': -0.2508186, 'lng': 112.3930469}, 'viewport': {'northeast': {'lat': -0.2494687701072778, 'lng': 112.3943967298927}, 'southwest': {'lat': -0.2521684298927223, 'lng': 112.3916970701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lanting Bang Lim,ChIJw93XR94TAC4RcseFal2KRLA,0.0,ChIJw93XR94TAC4RcseFal2KRLA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJw93XR94TAC4RcseFal2KRLA
CLOSED_TEMPORARILY,"PF78+2H, Bedaha, Serawai, Sintang Regency, West Kalimantan 78683, Indonesia","{'location': {'lat': -0.2874317, 'lng': 112.4664184}, 'viewport': {'northeast': {'lat': -0.2855503201072777, 'lng': 112.4676059798927}, 'southwest': {'lat': -0.2882499798927222, 'lng': 112.4649063201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai melawi,ChIJl7zHqx9zAC4RdB72f3GuRic,0.0,ChIJl7zHqx9zAC4RdB72f3GuRic,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJl7zHqx9zAC4RdB72f3GuRic
CLOSED_TEMPORARILY,"JHJJ+H8X, Mentajoi, Serawai, Sintang Regency, West Kalimantan 78683, Indonesia","{'location': {'lat': -0.3685173, 'lng': 112.5808488}, 'viewport': {'northeast': {'lat': -0.3671674701072778, 'lng': 112.5821986298927}, 'southwest': {'lat': -0.3698671298927222, 'lng': 112.5794989701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dohosh Ketooi,ChIJrXy1W953AC4RygbMyYkCc4s,0.0,ChIJrXy1W953AC4RygbMyYkCc4s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJrXy1W953AC4RygbMyYkCc4s
