formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,permanently_closed,url
"West Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 1.0116383, 'lng': 97.4814163}, 'viewport': {'northeast': {'lat': 1.154054, 'lng': 97.65086099999999}, 'southwest': {'lat': 0.8105789999999999, 'lng': 97.26401299999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,West Nias Regency,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101072200944293447505"">Horashenry Siagian</a>'], 'photo_reference': 'AUGGfZlvCDTWjOO5RPG74XVQXhry-wNmkq4R1ofroBIpUpSc9dnq0vKFC2AUGH9RKjNPvkNcKe7wPfffOMFSUvrebu6T2jL0ogzwH7oeVx8r0pVr_-piLLdPfFn9p86XQA8qWsrtpH8p2gl2CF1ksLf_niOEnSNYG9184HTddDdNX9tImrnE', 'width': 4160}]",ChIJFyr7I10TJjARQ8fU5Y3ATmU,ChIJFyr7I10TJjARQ8fU5Y3ATmU,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJFyr7I10TJjARQ8fU5Y3ATmU
"Desa Lölögolu, Mandrehe, West Nias Regency, North Sumatra 22862, Indonesia","{'location': {'lat': 1.0404958, 'lng': 97.559541}, 'viewport': {'northeast': {'lat': 1.042098779892722, 'lng': 97.56097247989271}, 'southwest': {'lat': 1.039399120107278, 'lng': 97.55827282010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PUNCAK HARMONI SOMOMO,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110809011540701217790"">A Google User</a>'], 'photo_reference': 'AUGGfZmqi_4V2NPkOWMNs8e1-oLFqqefqiyOb4QobhgdF8VZbRhdHrCUzty057NMcL321YAhrA0fXU3GFmuKIFvjmYmWB8YMZ3t4Eah8ORxhu-hVjKRf2Ascbm18Q1Y4e2np9IWjztcrFV5oH_4KWhsf2Z_rVepdcQuZT59xfFmcCicgwvPn', 'width': 2268}]",ChIJtaF03YwPJjARCRdGprnLm8c,ChIJtaF03YwPJjARCRdGprnLm8c,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': '2HR5+5R Lologulo, West Nias Regency, North Sumatra, Indonesia', 'global_code': '6MHV2HR5+5R'}",4.6,10.0,,https://www.google.com/maps/place/?q=place_id:ChIJtaF03YwPJjARCRdGprnLm8c
"XCWW+2FX, Sisobaoho, West Mandrehe, West Nias Regency, North Sumatra 22862, Indonesia","{'location': {'lat': 0.9951196, 'lng': 97.44624859999999}, 'viewport': {'northeast': {'lat': 0.9962828, 'lng': 97.44753094999999}, 'southwest': {'lat': 0.9916300000000001, 'lng': 97.44240155}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,lawu-lawu waterfall,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105114420594215399561"">Matias Dæli</a>'], 'photo_reference': 'AUGGfZkrIFXh1BqLZ4-P4iKD_TiQBr-sK0ly9SkZ9uM4sbsfN4uSohS6k8fmsIeBpT3Wi_fxO2V19DPTi5zFTxSaRB8rVjccevm_li5PsRJEhYwtDY_zuCDdwxi4f22GizN2VtUbLvAS_uW92KlN9NYCNTJN1IleFdZ32YdvjY0UR1PfPhhT', 'width': 4160}]",ChIJAQAAADcTJjARL0lE_TnpeVk,ChIJAQAAADcTJjARL0lE_TnpeVk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,3.7,3.0,,https://www.google.com/maps/place/?q=place_id:ChIJAQAAADcTJjARL0lE_TnpeVk
"West Mandrehe, West Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 0.998808, 'lng': 97.41822409999999}, 'viewport': {'northeast': {'lat': 1.061958, 'lng': 97.484433}, 'southwest': {'lat': 0.9666750000000001, 'lng': 97.38871789999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,West Mandrehe,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113954803733453505048"">YARIMA GULO</a>'], 'photo_reference': 'AUGGfZkQmkoUU9skGQmdEuLMpGoLpkrTadUMVHAr7QrvvSF9Y_gHNtHYTWWbcbgcmf1Ojpx9G4GS9LuqRh0eLuWZ6va2Qfy4ohyEky7ryAWcGD13V19NTemHgtlFBS0bj6cJWkVMXNrIE-LGpekRDQpZlzV2nNncwhmEso-pkfYvXI_Ri1H6', 'width': 1080}]",ChIJYeTlHittJjARTTGE9IgG6X0,ChIJYeTlHittJjARTTGE9IgG6X0,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJYeTlHittJjARTTGE9IgG6X0
"39RV+8G5, Humene Siheneasi, Tugala Oyo, North Nias Regency, North Sumatra 22861, Indonesia","{'location': {'lat': 1.090754, 'lng': 97.39386119999999}, 'viewport': {'northeast': {'lat': 1.092101929892722, 'lng': 97.39519392989271}, 'southwest': {'lat': 1.089402270107278, 'lng': 97.39249427010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Wisata Rumah Adat Ombolata, Humenesiheneasi, Nias Utara","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112476427216291892254"">Faatulo Hia</a>'], 'photo_reference': 'AUGGfZnJPAzUMzAnC4kDIx8da7laPQx66TW82fcueR_mD4o9V-5kiqD5AufzCRf-7ePqlymYUWptWhRkiBUym5nP3t25VoYkUflFPCyOitIcM7G24mamYNIGZ-0Zm-NP8Vbgu7XlaJqaVdPwo3IpIiunY2Pw8gMRW4lz00qeWC-HSc4MCwxA', 'width': 4160}]",ChIJs7Fls1pzJjARJmLOPZByzQE,ChIJs7Fls1pzJjARJmLOPZByzQE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,5.0,8.0,,https://www.google.com/maps/place/?q=place_id:ChIJs7Fls1pzJjARJmLOPZByzQE
"Jl. Lingkar pantai Sirombu, Afulu, Onolimburaya, Kec. Mandrehe Bar., Kabupaten Nias Barat, Sumatera Utara 22812, Indonesia","{'location': {'lat': 0.9793883999999999, 'lng': 97.4071414}, 'viewport': {'northeast': {'lat': 0.980764929892722, 'lng': 97.40860932989273}, 'southwest': {'lat': 0.9780652701072777, 'lng': 97.40590967010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Nona Sebolo,"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116426536503490507034"">A Google User</a>'], 'photo_reference': 'AUGGfZkrBuI8Uc5B7AZqP4anytqxoimQleU33vKAE-lj9QLbEFsP3bF-1CYtrbZN9czfaehBN26qqLGq4flfZ2GTL9rfdkWk4wEilAGhc4JxZC2ImtP22LcAybrgtvY0PhYIik8jYieEDDP404wmZI2g9Ow8iOGFnpZ4Ik0g4CVikrZa1y7o', 'width': 4608}]",ChIJK_btl8ptJjAR-Ho05VKLPkk,ChIJK_btl8ptJjAR-Ho05VKLPkk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'XCH4+QV Onolimburaya, West Nias Regency, North Sumatra, Indonesia', 'global_code': '6MGVXCH4+QV'}",5.0,2.0,,https://www.google.com/maps/place/?q=place_id:ChIJK_btl8ptJjAR-Ho05VKLPkk
"XC26+8GW, Sirombu, West Nias Regency, North Sumatra 22863, Indonesia","{'location': {'lat': 0.9508658, 'lng': 97.4113405}, 'viewport': {'northeast': {'lat': 0.9522366298927221, 'lng': 97.41269612989272}, 'southwest': {'lat': 0.9495369701072778, 'lng': 97.40999647010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bumi Aekhula,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113556303344249823226"">Andre Firdaus</a>'], 'photo_reference': 'AUGGfZmo1HyvJF38yVoO8zTgcMNu0aAr6SYY_mMrDxqmt_EZn5VmktWlb4DPatwF1XtwPX5CMMNP-8qmLu-OAPYWBgLerMgPlFGTnu9h6PjBbopnm-F35zcjXTCkgs1vzpbGZKY9gGuy6-_qdmP6X5UpOBeSJCnTvLmTeP6x8FcD_X3GrGKY', 'width': 4000}]",ChIJ11erxr5rJjARH_BLSAyvxOc,ChIJ11erxr5rJjARH_BLSAyvxOc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,5.0,2.0,,https://www.google.com/maps/place/?q=place_id:ChIJ11erxr5rJjARH_BLSAyvxOc
"Jl. Lap. Merdeka, Onowaembo, Kec. Lahomi, Kabupaten Nias Barat, Sumatera Utara 22864, Indonesia","{'location': {'lat': 0.9928617999999999, 'lng': 97.48767749999999}, 'viewport': {'northeast': {'lat': 0.9944007798927221, 'lng': 97.48897917989271}, 'southwest': {'lat': 0.9917011201072778, 'lng': 97.48627952010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Great Goo,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115957771698520536922"">A Google User</a>'], 'photo_reference': 'AUGGfZljR6Tu8bnbV1aoSTGPtLFuC3gnubEymwrxiG3hotUnzoHsa3RSv4h5qunrkyaJA9yYscm60t4DFGEGJTmxNXH0jCb-uruCGlvOFUOVLFRokYgt0T4-n1IgcO83vUpFSZ5KU-Nc57UkXdEH_GZI4v5yHVtJmdbdimhIkKJFCGs1Ieaf', 'width': 1600}]",ChIJ35S5cjwTJjAR0HG-qFqc6VI,ChIJ35S5cjwTJjAR0HG-qFqc6VI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': 'XFVQ+43 Onowaembo, West Nias Regency, North Sumatra, Indonesia', 'global_code': '6MGVXFVQ+43'}",4.3,7.0,,https://www.google.com/maps/place/?q=place_id:ChIJ35S5cjwTJjAR0HG-qFqc6VI
"WCX7+QXF, Sirombu, West Nias Regency, North Sumatra 22863, Indonesia","{'location': {'lat': 0.9494401, 'lng': 97.4149259}, 'viewport': {'northeast': {'lat': 0.9510242798927221, 'lng': 97.41633972989271}, 'southwest': {'lat': 0.9483246201072778, 'lng': 97.41364007010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Sirombu,"[{'height': 6120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101110576504125887135"">periaman lase</a>'], 'photo_reference': 'AUGGfZmJ_c4LZF5xDDA0PvgA_RwnF7VF3kgRRMj9p4lrb-6Vs47Szyebqq-X1TgDDapEG77gGXul7h2lVXsGnMUgGvXFGGFJZUYLJ7zwxP-ZCUHjBlCVlhmYx-qblyezkhWm-pHk9QJDrRUUlAR5sMG3_ekvor2dMaLLSQv68VnwWl05Pt4_', 'width': 8160}]",ChIJLeazbRZrJjAR7o-a4wHfxQQ,ChIJLeazbRZrJjAR7o-a4wHfxQQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{},,4.5,110.0,,https://www.google.com/maps/place/?q=place_id:ChIJLeazbRZrJjAR7o-a4wHfxQQ
"XGR2+Q6J, Onolimbu, Lahomi, West Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 0.9919834, 'lng': 97.5005192}, 'viewport': {'northeast': {'lat': 0.9933937298927219, 'lng': 97.50190387989272}, 'southwest': {'lat': 0.9906940701072777, 'lng': 97.49920422010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah A/I Solider daeli,,ChIJhfO7VwATJjARq7A72UOF-2Q,ChIJhfO7VwATJjARq7A72UOF-2Q,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJhfO7VwATJjARq7A72UOF-2Q
