formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,permanently_closed,url
"Palembang, Palembang City, South Sumatra, Indonesia","{'location': {'lat': -2.9760735, 'lng': 104.7754307}, 'viewport': {'northeast': {'lat': -2.8692831, 'lng': 104.8527632}, 'southwest': {'lat': -3.040654, 'lng': 104.6731659}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Palembang,"[{'height': 541, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116468217979470585952"">Eddy Chaniago</a>'], 'photo_reference': 'AUGGfZkWlv4yRLajymz6T87l6HLuFX2jAEgc7_dtAGmBp50UvGUakjELaRt-WKuSMtIqC3xiboKzOUR37_Pp5cbZzYxSszsjV6LFdMuVfbQ9SPb6HD2VUHXETwDh7rjJIjcHhhQWAiKmgKRL1H35r_9okr255H3gjp5LKrAVOEKVw8H2UdRl', 'width': 720}]",ChIJ46Mn_Oh1Oy4RwNAgsoCdAwM,ChIJ46Mn_Oh1Oy4RwNAgsoCdAwM,"['locality', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ46Mn_Oh1Oy4RwNAgsoCdAwM
"Plaju, Palembang City, South Sumatra, Indonesia","{'location': {'lat': -2.9957414, 'lng': 104.8152091}, 'viewport': {'northeast': {'lat': -2.985561, 'lng': 104.8344141}, 'southwest': {'lat': -3.0389651, 'lng': 104.7866751}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Plaju,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117705267429049151333"">A Google User</a>'], 'photo_reference': 'AUGGfZnlma-p019zwZAuW0IVTUU1tgpb7x7AAkc0rZ1-5DtbUB7ytvwZjCuLmwLR4dmbznu4xyw4HRahGoX8gRyO_oX6NXZgISJI2kwXjM06Ld21SnRfZOfivz5PHctl9Wo0793UAP7cuRmtU-WPwtOQjUe6yKKFNAjQKwITlvS_oIS1qcY7', 'width': 1440}]",ChIJ233efW2dOy4RmEV3yKln2Sc,ChIJ233efW2dOy4RmEV3yKln2Sc,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ233efW2dOy4RmEV3yKln2Sc
"Jl. Gubernur H.A. Bastari, Jakabaring, Kawasan Opi Mall, sebelah Waterfun, Sungai Kedukan, Kec. Rambutan, Kota Palembang, Sumatera Selatan 30257, Indonesia","{'location': {'lat': -3.0366659, 'lng': 104.7885918}, 'viewport': {'northeast': {'lat': -3.035546570107278, 'lng': 104.7895218}, 'southwest': {'lat': -3.038246229892722, 'lng': 104.7867574}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Palembang Bird Park,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105311838101513139043"">Novia Chandra</a>'], 'photo_reference': 'AUGGfZll7KYSuR0FFuER4hD3T_kWAxiU34GVKPR6hAosyi3xtSEC_P6Aeg2wn2Tgd6klVhwLZtoEcuqDxzvSwERZS3PvAtktL1_Ux-LBI6AMtCWOHzkqUNVbvMQVFkbda10vtOm0cF7HTCC43JSKSt9pQHYC9sGT1h3aj4TgthwR79DNUCA', 'width': 4000}]",ChIJUaOjZVKcOy4RXh7IrQSx8fk,ChIJUaOjZVKcOy4RXh7IrQSx8fk,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'XQ7Q+8C Sungai Kedukan, Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P86XQ7Q+8C'}",4.3,2990.0,,https://www.google.com/maps/place/?q=place_id:ChIJUaOjZVKcOy4RXh7IrQSx8fk
"15 Ulu, Seberang Ulu I, Palembang City, South Sumatra 30267, Indonesia","{'location': {'lat': -3.0263125, 'lng': 104.7855625}, 'viewport': {'northeast': {'lat': -3.024742470107278, 'lng': 104.7864264798927}, 'southwest': {'lat': -3.027442129892722, 'lng': 104.7837268201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Komplek Rumah Adat Empat Lawang Jakabaring,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117242702962717089353"">Afifur Rohman</a>'], 'photo_reference': 'AUGGfZmkjsS23x4wZzR9OFpo6S58yhp7FYEy0-VMUkGu_PTaTuFlIQOXu8IV_4iuuLSd2NTn2BcsHkNzc5dxuFOXj_jDBxccK877tSOdZIfmc5suPO670_fS926LRBgeXv1iOyjtN01qw4zlS_2NPRlxTGKvMLapFwVolrQ-iNCXsOsQztY0', 'width': 4160}]",ChIJ_aVISLCdOy4RS--SY7oK6LA,ChIJ_aVISLCdOy4RS--SY7oK6LA,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'XQFP+F6 15 Ulu, Palembang City, South Sumatra, Indonesia', 'global_code': '6P86XQFP+F6'}",4.4,130.0,,https://www.google.com/maps/place/?q=place_id:ChIJ_aVISLCdOy4RS--SY7oK6LA
"Jl. Kapten Abdullah No.31Plaju, Ilir, Kec. Plaju, Kota Palembang, Sumatera Selatan, Indonesia","{'location': {'lat': -2.9957656, 'lng': 104.8152046}, 'viewport': {'northeast': {'lat': -2.994412270107278, 'lng': 104.8165227298927}, 'southwest': {'lat': -2.997111929892722, 'lng': 104.8138230701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SIMPANG TIGA PLAJU,"[{'height': 472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117020599895449946225"">A Google User</a>'], 'photo_reference': 'AUGGfZkBVR9wXN9V2uq8gwGRvVQAGVjhP4Ax0UK6-mNzNgPh69LFYKYntt7xplZvuDVHWPYATNJmfJvmBObywX6Etl8xOGq9sIb4tZxoRiBuH7ROfvbAiG2GRkDvbDtOjYnIN99yeAMdBoioXsBkP2yqAVp_NbcCVk0aSDA6b4-Az961e_d7', 'width': 1008}]",ChIJWaWG6EKdOy4RV9X-gBsFZtA,ChIJWaWG6EKdOy4RV9X-gBsFZtA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': '2R38+M3 Plaju Ilir, Palembang City, South Sumatra, Indonesia', 'global_code': '6P962R38+M3'}",5.0,5.0,,https://www.google.com/maps/place/?q=place_id:ChIJWaWG6EKdOy4RV9X-gBsFZtA
"2Q55+FM4, Jl. Sultan Mahmud Badarudin, 19 Ilir, Kec. Bukit Kecil, Kota Palembang, Sumatera Selatan 30113, Indonesia","{'location': {'lat': -2.9913697, 'lng': 104.7592027}, 'viewport': {'northeast': {'lat': -2.9905309, 'lng': 104.762256}, 'southwest': {'lat': -2.993508100000001, 'lng': 104.7568796}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kuto Besak Fortress,"[{'height': 419, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113743345047473113364"">A Google User</a>'], 'photo_reference': 'AUGGfZmGw4D8W8gIOHcDsIlIN4XeukX57gtAcgw_pZjcUo07Uv3lGdkRjZ9abDtq9hzdrUXZU-WlozdnKmm0cTsUdxlYTzs8_RX83EKLXaqwXvYm3H1o3lIkjbukxUrv7tQhZrnzW8EHlaFyZF2lv8cjm6MKGBIstgOf0oWldxikGIBHSMOh', 'width': 630}]",ChIJqybWvgN2Oy4RsuP3QwCiJoI,ChIJqybWvgN2Oy4RsuP3QwCiJoI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.5,9234.0,,https://www.google.com/maps/place/?q=place_id:ChIJqybWvgN2Oy4RsuP3QwCiJoI
"XQHV+5RW, Jl. Gelora Sriwijaya, Plaju Darat, Kec. Plaju, Kota Palembang, Sumatera Selatan 30267, Indonesia","{'location': {'lat': -3.022014, 'lng': 104.7945875}, 'viewport': {'northeast': {'lat': -3.020663920107278, 'lng': 104.7958843298927}, 'southwest': {'lat': -3.023363579892723, 'lng': 104.7931846701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pordasi Sumsel | Taman Wisata Berkuda,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100159393733350885516"">suwandi huang</a>'], 'photo_reference': 'AUGGfZmHZUxkwygfsVTzzdsGRYXbu8bm1HriLWZNiqXjWQJVGxHX49yKNR2YA2so7msXXVSxjc9Y6-aiIWC77M_x40geJcIXNx0AEvjPN_-Y6KXcldO-jCD9HcaTElJkiJfqRQ9Pk82I7FOT0R_AGAw8pSTjgkOFNiSjwxBH6LCOyQCS0IVY', 'width': 4000}]",ChIJIzWKpxSdOy4RiKyv51uPVyo,ChIJIzWKpxSdOy4RiKyv51uPVyo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.9,8.0,,https://www.google.com/maps/place/?q=place_id:ChIJIzWKpxSdOy4RiKyv51uPVyo
"XPMM+XQM, Jl. Syakyakirti, Karang Anyar, Kec. Gandus, Kota Palembang, Sumatera Selatan, Indonesia","{'location': {'lat': -3.0150322, 'lng': 104.7344182}, 'viewport': {'northeast': {'lat': -3.014249149999999, 'lng': 104.7359840298927}, 'southwest': {'lat': -3.01738135, 'lng': 104.7332843701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Taman Purbakala Kerajaan Sriwijaya,"[{'height': 2975, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103511949550934002656"">Yudha Firstya Nova</a>'], 'photo_reference': 'AUGGfZkv-m96vjJwCwEXpIXOKcgtOnMOzcGFw1FIXHEmbcGbLVSlxQd5NWHZcQVfV95oQefbHydkPDVesbcgI-anv7gMjAK2WwEu2hf4-n9w4-pfeQ4wshE4Jujw6vik6U56KDCTNPAahTxFXCZcQMQKyy-Qko9seY8znJm_kAtFnWJCPk0k', 'width': 2232}]",ChIJUbOermyeOy4RnlaKDk5e94M,ChIJUbOermyeOy4RnlaKDk5e94M,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.4,3333.0,,https://www.google.com/maps/place/?q=place_id:ChIJUbOermyeOy4RnlaKDk5e94M
"XQHM+C9P, Jl. Gub H Bastari, 15 Ulu, Kecamatan Seberang Ulu I, Kota Palembang, Sumatera Selatan 30257, Indonesia","{'location': {'lat': -3.0214188, 'lng': 104.7834573}, 'viewport': {'northeast': {'lat': -3.019807920107277, 'lng': 104.7847051798927}, 'southwest': {'lat': -3.022507579892722, 'lng': 104.7820055201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,TUGU PARAMESWARA,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100416302089285894057"">Tommy Irawan Patra</a>'], 'photo_reference': 'AUGGfZn2ASdpUU9WJ2PpKoV54T9mm9AhcdDl6W_sx25C4Wdda01SAYfdWpkL5KaND_WpLBByMDzCQpp1COQWnwYI-uFDrxOCQlW7irDBu9buCUs5jjN0hx97yQ2_hBfmeTG6qOBCJIO1Yl13qy30Xd7bVY6IPAblCOiHmtfD2QO8X0tvatuw', 'width': 4128}]",ChIJ6QLYr7udOy4Rzw4uEWpuMDg,ChIJ6QLYr7udOy4Rzw4uEWpuMDg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.5,1315.0,,https://www.google.com/maps/place/?q=place_id:ChIJ6QLYr7udOy4Rzw4uEWpuMDg
"XRX8+9M2, Jl. Kapten Abdullah, Lorong Mari Kelurahan, RT.02/RW.01, Talang Bubuk, Kec. Plaju, Kota Palembang, Sumatera Selatan 30267, Indonesia","{'location': {'lat': -3.0016222, 'lng': 104.8166399}, 'viewport': {'northeast': {'lat': -3.000255670107278, 'lng': 104.8179866798927}, 'southwest': {'lat': -3.002955329892723, 'lng': 104.8152870201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Hias Lorong Mari,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114883152657768508416"">A Google User</a>'], 'photo_reference': 'AUGGfZkfODznlJb4lWXf_95MKwrzWSd4dleWR6elZcJThq9fuKti-Ix7bUwPbmCKluRFiQBWwLuRV8KaLFg4tAcTtebqAw9JefEf3zKZpQ_Pt9XCHiNFNN-F33WJ_1BolNwJTAlS62VESJ-nI33od4twOpG81Y-hDS37MptEQHHO6VXCuJUm', 'width': 5184}]",ChIJm4PEaw6dOy4RJV8VF-P9VhI,ChIJm4PEaw6dOy4RJV8VF-P9VhI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.8,31.0,,https://www.google.com/maps/place/?q=place_id:ChIJm4PEaw6dOy4RJV8VF-P9VhI
