business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,url
OPERATIONAL,"9J6C+6VQ, Paal Lima, Kota Baru, Jambi City, Jambi 36125, Indonesia","{'location': {'lat': -1.6394095, 'lng': 103.6222213}, 'viewport': {'northeast': {'lat': -1.638295720107278, 'lng': 103.6232756298927}, 'southwest': {'lat': -1.640995379892722, 'lng': 103.6205759701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Kongkow Kota Jambi,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103291723622165763939"">PENERJEMAH BAHASA NUANSA TRANSLATOR</a>'], 'photo_reference': 'AUGGfZlwcOi6pKy-007uPReNZzPs1wRl4MW1LjduxgtS6PAfSKbJc6sXUKVawTgeYIrULj3HI3WyluQz5abuA7UZXLK0J_9dUqmXj6Me32yCEsHMfkaIfNB6fTasWuiOwhAHWJ-4gTF53xsBUyZHR95ExU_Yaq7QCUA23lRUju7S__3hCAiG', 'width': 4128}]",ChIJH3rZZhCGJS4RMUQddmq2YO4,4.3,ChIJH3rZZhCGJS4RMUQddmq2YO4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1287,,,,https://www.google.com/maps/place/?q=place_id:ChIJH3rZZhCGJS4RMUQddmq2YO4
OPERATIONAL,"8HVP+W58, Kenali Asam Bawah, Kota Baru, Jambi City, Jambi 36129, Indonesia","{'location': {'lat': -1.6552207, 'lng': 103.5854681}, 'viewport': {'northeast': {'lat': -1.653838270107278, 'lng': 103.5868290298927}, 'southwest': {'lat': -1.656537929892722, 'lng': 103.5841293701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Hutan Kota Mayang,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116372029675555591958"">Iqbal Ramdhani</a>'], 'photo_reference': 'AUGGfZkLJoUW3O5VK6C74eC1rPJWDXf6vdKxX-LKZNeA00uORvG7RZxu3Y9KUXSi1czMlR4mNHI6N6iMmmWVOd6wnfFfc9TOTjAahAZLavVHaaIUuSwX_B8Kboh4sWtDRQWi_mPV2F0daU8fwFekirEjZNBjSKjSJyUakar91ZTkH8M0mXj8', 'width': 4032}]",ChIJb8-Ay7SHJS4RtBDYYwrWx-k,4.4,ChIJb8-Ay7SHJS4RtBDYYwrWx-k,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",939,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJb8-Ay7SHJS4RtBDYYwrWx-k
OPERATIONAL,"9J95+R22, Jl. Jend. Basuki Rahmat, Paal Lima, Kec. Kota Baru, Kota Jambi, Jambi 36129, Indonesia","{'location': {'lat': -1.6304855, 'lng': 103.6075253}, 'viewport': {'northeast': {'lat': -1.629139270107278, 'lng': 103.6089076798927}, 'southwest': {'lat': -1.631838929892722, 'lng': 103.6062080201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Jomblo | Kota Jambi,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108946850480330901978"">Noor Achmad Wahyudha</a>'], 'photo_reference': 'AUGGfZkiaFkp9ivMEK83tHlganhjTO1N_8H-cJWuQP_FgspYY_XjPV5S5kLfiu4w5oeWDeXymcPgjxjqXPxADJIDzmHhD8fNW6OesS2KuNv0tjjPbeRWUDYxnuEieW7wb0GsQ0xL1CNSikQ_SmHAc5jjv5lFrpeiARKd_m8LxBxs8nwJmROR', 'width': 3264}]",ChIJIV1GLSeGJS4RwRKjrXmHgl4,4.3,ChIJIV1GLSeGJS4RwRKjrXmHgl4,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4650,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJIV1GLSeGJS4RwRKjrXmHgl4
OPERATIONAL,"8HG6+RM, Bagan Pete, Kota Baru, Jambi City, Jambi 36361, Indonesia","{'location': {'lat': -1.6728786, 'lng': 103.5617391}, 'viewport': {'northeast': {'lat': -1.671497920107278, 'lng': 103.5630874798927}, 'southwest': {'lat': -1.674197579892722, 'lng': 103.5603878201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Kota Jambi,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114292519228163000125"">chepy nugraha</a>'], 'photo_reference': 'AUGGfZms2kd9lXEMTRuX4R8Wm0bLXU7DaY30H_8dj3FCH-cod_zfmSR3rCxiYpisrccYgtq0EUPBXEExOtEUCHh2x7C4xBsTyt_LxE_PCJ54vqcMAJenzxrwF02FGyeofsGOe8K-RBsukTWJiTUmmLwZIPqdwPPPy5_2LZbUNMefVPabbqqQ', 'width': 4000}]",ChIJl3WV9xSHJS4RGNVV9URisHA,4.7,ChIJl3WV9xSHJS4RGNVV9URisHA,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJl3WV9xSHJS4RGNVV9URisHA
OPERATIONAL,"8HGR+8P3, Jl. Raya Palembang - Jambi, Kenali Asam Bawah, Kec. Kota Baru, Kota Jambi, Jambi 36129, Indonesia","{'location': {'lat': -1.6742291, 'lng': 103.5918081}, 'viewport': {'northeast': {'lat': -1.672862920107278, 'lng': 103.5931084798927}, 'southwest': {'lat': -1.675562579892722, 'lng': 103.5904088201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Pine Forest PAL X, Jambi","[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113890869006738855894"">Ochit news</a>'], 'photo_reference': 'AUGGfZmINet4hUoUUThv4XUIG9wwSl_u5KZokf8cN6vH0_zUNIzhI5A9KSPltoLpM68cos54h3LYH0Oj1i2aujpQSaItRwf6flL-vDAvwzu6ybWPJ1NrJMt1D1zOFlUWRZAJch8DLO_MRAMr7rH1ijCCzha6M2437_gKqiCAIqU8Xg68x31t', 'width': 4000}]",ChIJB0HWu_2GJS4RLrynVaywm1E,4.2,ChIJB0HWu_2GJS4RLrynVaywm1E,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1285,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJB0HWu_2GJS4RLrynVaywm1E
OPERATIONAL,"dekat Politeknik Jambi, Perumahan Amanda Lorong Veteran No.RT 04, Bagan Pete, Kec. Kota Baru, Kota Jambi, Jambi 36129, Indonesia","{'location': {'lat': -1.6411123, 'lng': 103.5530479}, 'viewport': {'northeast': {'lat': -1.639810820107278, 'lng': 103.5543770298927}, 'southwest': {'lat': -1.642510479892722, 'lng': 103.5516773701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pohon,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105782540340458268419"">A Google User</a>'], 'photo_reference': 'AUGGfZlVhy8MiF0yY_hgKl5Xk7PqI0bhMUKgjpeUr794iQcgU5ZEV0U_1YTSsIUQ9D7PB14rsTYuT2zspQkYYwaCaMfWCfCffFrqL7Y3V8kPpYVtG-7nvNfrrf3qVSbb49jZMax9DWPjwhc7PsmI0EFHcDSZX1LCVopRlra0fSS6PoEuRxzS', 'width': 2340}]",ChIJQ82kHbaHJS4RRL8w51Tp9HM,5.0,ChIJQ82kHbaHJS4RRL8w51Tp9HM,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"{'compound_code': '9H53+H6 Bagan Pete, Jambi City, Jambi, Indonesia', 'global_code': '6PC59H53+H6'}",,https://www.google.com/maps/place/?q=place_id:ChIJQ82kHbaHJS4RRL8w51Tp9HM
OPERATIONAL,"9H95+458, Jl. Abadi 5, Kenali Besar, Kec. Kota Baru, Kota Jambi, Jambi 36361, Indonesia","{'location': {'lat': -1.6322182, 'lng': 103.5579564}, 'viewport': {'northeast': {'lat': -1.630916970107278, 'lng': 103.5595425298927}, 'southwest': {'lat': -1.633616629892722, 'lng': 103.5568428701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RUMAH RANI,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117006831455155614467"">A Google User</a>'], 'photo_reference': 'AUGGfZkJY05IKoEF_35p_nk-DsjwAibRqofZ45pB7A6XKBZH80LLmaJGLBlhTGnGirbqiXFLhLbezVGnBmTKpuRTc-MdIJE0MHcAt4iyQVGozRdiI4G_D3NYYp_UzusQOoCHlw7Fbty-1FKTMNbo_47ZZgpukA-UVSDohLb1ZZ9s-RpSEdtK', 'width': 2304}]",ChIJH5kj-LOHJS4R5OaDWKsxt0k,4.0,ChIJH5kj-LOHJS4R5OaDWKsxt0k,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJH5kj-LOHJS4R5OaDWKsxt0k
OPERATIONAL,"9H42+QPJ, Jl. Lkr. Bar. II, Bagan Pete, Kec. Kota Baru, Kota Jambi, Jambi 36361, Indonesia","{'location': {'lat': -1.642904, 'lng': 103.5520786}, 'viewport': {'northeast': {'lat': -1.641545670107278, 'lng': 103.5534348298927}, 'southwest': {'lat': -1.644245329892722, 'lng': 103.5507351701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Juma Meriah,,ChIJyaIrLwCHJS4Re45_r5LU_ts,0.0,ChIJyaIrLwCHJS4Re45_r5LU_ts,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJyaIrLwCHJS4Re45_r5LU_ts
OPERATIONAL,"8GRH+JFH, Bagan Pete, Kota Baru, Jambi City, Jambi 36361, Indonesia","{'location': {'lat': -1.6584424, 'lng': 103.5287334}, 'viewport': {'northeast': {'lat': -1.657153620107278, 'lng': 103.5301321798927}, 'southwest': {'lat': -1.659853279892722, 'lng': 103.5274325201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simanjuntak fams,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110091500447967537692"">Simanjuntak German</a>'], 'photo_reference': 'AUGGfZlJ20d6vPzPpvKV__xHq4R9lm3-leqlPoDjRfoJJ2XBuyEmYcMsIF32HbuaI4kRCkCmc4AqgsyIO4qXkQFF2rZWOieVUcCeGMw8P0mk1_1Y4m5ZVqYjyToHx8EOP8AoJbVTaEpwSjIPTx8kfrr7FxJsBbMp12eU2x-JBA2YTEsxMkhi', 'width': 4160}]",ChIJdev2QwB9Ly4RjoZv-PTaAmg,2.0,ChIJdev2QwB9Ly4RjoZv-PTaAmg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJdev2QwB9Ly4RjoZv-PTaAmg
OPERATIONAL,"9J63+X59, Paal Lima, Kota Baru, Jambi City, Jambi 36129, Indonesia","{'location': {'lat': -1.6010111, 'lng': 103.6032197}, 'viewport': {'northeast': {'lat': -1.599623270107278, 'lng': 103.6044464798927}, 'southwest': {'lat': -1.602322929892722, 'lng': 103.6017468201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kota baru kolam renang,,ChIJU33RHtmJJS4R19Hox0UeylA,5.0,ChIJU33RHtmJJS4R19Hox0UeylA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJU33RHtmJJS4R19Hox0UeylA
