business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url
OPERATIONAL,"3FG2+2GM, Unnamed Road, Bokon, Distrik Tiom, Kabupaten Lanny Jaya, Papua 99567, Indonesia","{'location': {'lat': -3.9249165, 'lng': 138.4513033}, 'viewport': {'northeast': {'lat': -3.923534970107278, 'lng': 138.4524560798927}, 'southwest': {'lat': -3.926234629892722, 'lng': 138.4497564201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Nawi Abua Hotel,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117999200374210433275"">Benny Alegwy</a>'], 'photo_reference': 'AUGGfZn6Mam07P0bibnqRjt89nvQO20EVOjx_4bWlZnL1TBo5bhoivx1fes0d6SGr8-3Wn6C_9KoVZhLE4dScpUlHd9De0O6h8cOeAhfNj29wYXGQ9pbHa2Yn5e3y1uenKctXZWjw-HRaG-bN7baiCsAJR-5rydz1qwZaAMkexiw3C1TFmXU', 'width': 4000}]",ChIJ8547BMftPWgRjmNdcUmN_s0,4.3,ChIJ8547BMftPWgRjmNdcUmN_s0,"['lodging', 'point_of_interest', 'establishment']",23,,,https://www.google.com/maps/place/?q=place_id:ChIJ8547BMftPWgRjmNdcUmN_s0
OPERATIONAL,"8F4G+9GF, Lirak, Karubaga, Tolikara Regency, Papua, Indonesia","{'location': {'lat': -3.6940729, 'lng': 138.4762938}, 'viewport': {'northeast': {'lat': -3.692718670107278, 'lng': 138.4777258298927}, 'southwest': {'lat': -3.695418329892722, 'lng': 138.4750261701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wendanak,,ChIJpQxJbOwZFmgRnfEoXthsAx0,0.0,ChIJpQxJbOwZFmgRnfEoXthsAx0,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJpQxJbOwZFmgRnfEoXthsAx0
OPERATIONAL,"7XMM+9VG, Pruleme, Mulia, Puncak Jaya Regency, Papua 98973, Indonesia","{'location': {'lat': -3.7179134, 'lng': 137.9849194}, 'viewport': {'northeast': {'lat': -3.716144470107278, 'lng': 137.9863846798927}, 'southwest': {'lat': -3.718844129892722, 'lng': 137.9836850201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Muliain,,ChIJP-FyJxzXF2gRs1tenptUewI,0.0,ChIJP-FyJxzXF2gRs1tenptUewI,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJP-FyJxzXF2gRs1tenptUewI
OPERATIONAL,"8F6H+JJ7, Karubaga, Tolikara Regency, Papua 99567, Indonesia","{'location': {'lat': -3.6884513, 'lng': 138.4790842}, 'viewport': {'northeast': {'lat': -3.686942520107278, 'lng': 138.4803886798927}, 'southwest': {'lat': -3.689642179892722, 'lng': 138.4776890201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,PENGINAPAN IFAR GUNUNG,"[{'height': 1472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107915575688705537615"">A Google User</a>'], 'photo_reference': 'AUGGfZnrcrKt0rb7lpRaChAnZBdURl77BDFezBShMJpICYAF_mz6UrXo-rk3KYIrlQaX4esgqDk-UqyevFgY0GiM4Jz8Dx775Mf05Y7j93Fs_LhMbTL_B2sRLAU7N4z5SIEf-XPgZk7-EUwiKQ3q_J1yoe2Vv0zGyjOHZWq8MemAl_bjBL-j', 'width': 3264}]",ChIJ6QdJcOUbFmgRNzy76_0XEEA,5.0,ChIJ6QdJcOUbFmgRNzy76_0XEEA,"['lodging', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ6QdJcOUbFmgRNzy76_0XEEA
OPERATIONAL,"2JGP+XXP, Pingel, Ilaga, Puncak Regency, Papua 98972, Indonesia","{'location': {'lat': -3.9727453, 'lng': 137.6387145}, 'viewport': {'northeast': {'lat': -3.971453420107278, 'lng': 137.6400631798927}, 'southwest': {'lat': -3.974153079892722, 'lng': 137.6373635201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan RM Kelabo,"[{'height': 3136, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116629867479376035436"">aristo law</a>'], 'photo_reference': 'AUGGfZnmBERVhLC3KM90uRE7IRa38-34JC8_7trt--V0pvpOboPMymusECCm-su0p4c-ymZQpWQ5FlfpdRkirWq8oEq9KhmsfJnENqRXnQO5O7sl7LmfKvPQsxdnfp5LEo_Gyg4lbERI2F7X1469MapB4RlrMuvpfL1W4P5Tf8jMXCORu5vB', 'width': 4224}]",ChIJRRnxhBdHPWgRYzwLs7guKCA,4.8,ChIJRRnxhBdHPWgRYzwLs7guKCA,"['lodging', 'point_of_interest', 'establishment']",4,,,https://www.google.com/maps/place/?q=place_id:ChIJRRnxhBdHPWgRYzwLs7guKCA
OPERATIONAL,"8F8H+R58, Karubaga, Tolikara Regency, Papua 99567, Indonesia","{'location': {'lat': -3.6829571, 'lng': 138.4779701}, 'viewport': {'northeast': {'lat': -3.681881370107278, 'lng': 138.4792687798927}, 'southwest': {'lat': -3.684581029892722, 'lng': 138.4765691201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Dewanti,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112280007223036647032"">Wahyu Wijanarko</a>'], 'photo_reference': 'AUGGfZmoAaml1OUfyx1e0FeHpdOLd5XyxoLCmwfRKKNxbyth0hb6MUp9xe-pGFEYfjctheIN_hHUNGt3DGskDdompPsfePhCf1x3rZMBLE6XRLmBIELTgeZJGRzYU7mxMpVebZ51lwg5w-vwUzO33qyT2TPac_fItwe_sYFVfQmndHk5gKw-', 'width': 4160}]",ChIJSURl-AcZFmgRbX9SrG1PpLY,3.5,ChIJSURl-AcZFmgRbX9SrG1PpLY,"['lodging', 'point_of_interest', 'establishment']",6,,,https://www.google.com/maps/place/?q=place_id:ChIJSURl-AcZFmgRbX9SrG1PpLY
OPERATIONAL,"8F8C+PP2, Muara, Karubaga, Tolikara Regency, Papua 99567, Indonesia","{'location': {'lat': -3.6831754, 'lng': 138.4717562}, 'viewport': {'northeast': {'lat': -3.681792770107277, 'lng': 138.4730138798927}, 'southwest': {'lat': -3.684492429892721, 'lng': 138.4703142201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Yunan Vs Karman,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105209427877322149524"">Martinus Toyang Ada&#39;</a>'], 'photo_reference': 'AUGGfZmfpdPFde_nB0GlKW6iiGZo_1NHQrmBlyzJbVBAgYYq33I750lUE8WT-6fhlm5WGCNBAV8m75an1O0LulYuL4rGTyIZ6Njr8q548tbvvm2IXGzYzLSeezcOELCJdGuuT4Ny7v34cITIGNeVeq44TgIS0nuPxGxKdSuf8ErcgJQrUGJG', 'width': 4608}]",ChIJIVbq7iUZFmgR4LNpt_xmVaE,4.0,ChIJIVbq7iUZFmgR4LNpt_xmVaE,"['lodging', 'point_of_interest', 'establishment']",4,,,https://www.google.com/maps/place/?q=place_id:ChIJIVbq7iUZFmgR4LNpt_xmVaE
OPERATIONAL,"64HW+843, Melekom, Tingginambut, Puncak Jaya Regency, Papua 99563, Indonesia","{'location': {'lat': -3.7717391, 'lng': 138.1452991}, 'viewport': {'northeast': {'lat': -3.770389270107278, 'lng': 138.1466489298927}, 'southwest': {'lat': -3.773088929892722, 'lng': 138.1439492701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Moder Muara,"[{'height': 1504, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102479337678008563801"">Irianto Anto</a>'], 'photo_reference': 'AUGGfZlMkUQG-1u4UPgmoqBxqlMF7SaAKBB3gLugJd7szG4KR7O766Jr-313w4eJxFd_dmNCuE8tfXpfK33JkVU_jeS5_7p1yZyenqFoIEWsG4FLwR9Z2ChfSkkdrtTZe3JDYivQPyq1bw23eo0x2RLXBKWOf_cJl9i8Bc8Si7bPw9kBmbXW', 'width': 3264}]",ChIJm4Iy9s4rFmgR7M2F4J-dmXM,5.0,ChIJm4Iy9s4rFmgR7M2F4J-dmXM,"['lodging', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJm4Iy9s4rFmgR7M2F4J-dmXM
OPERATIONAL,"8FF9+HJQ, Tabowanimbo, Nelawi, Tolikara Regency, Papua 99567, Indonesia","{'location': {'lat': -3.676024199999999, 'lng': 138.4691113}, 'viewport': {'northeast': {'lat': -3.674657320107277, 'lng': 138.4704979798927}, 'southwest': {'lat': -3.677356979892721, 'lng': 138.4677983201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Tolikara,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107342582346368614568"">derek klemen</a>'], 'photo_reference': 'AUGGfZlB9gwxX9vOBMfdsR1eZG54aYlEqwoklAqzWLHRvYNteW0OEAoUuKSSdghioABr7Y0craYe4SpfP_eq6D-jOpYUInkz1hStvnIYqMXVMsI_uWKzYy_u3PP20NYJ6KHH2e8268fvj83lSMBM4wj4-dj6GquMagSj98PCp1SH7n9BtjPe', 'width': 3072}]",ChIJWTn8ZAgZFmgRlK5lsaPev5U,4.4,ChIJWTn8ZAgZFmgRlK5lsaPev5U,"['lodging', 'point_of_interest', 'establishment']",5,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJWTn8ZAgZFmgRlK5lsaPev5U
OPERATIONAL,"8F8H+P7R, JL YAKOP, LAPAR, Karubaga, Tolikara Regency, Papua, Indonesia","{'location': {'lat': -3.6831419, 'lng': 138.4781261}, 'viewport': {'northeast': {'lat': -3.681972520107277, 'lng': 138.4793535798927}, 'southwest': {'lat': -3.684672179892721, 'lng': 138.4766539201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,GUEST HOUSE TRIBAGUS,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103619356035384726212"">A Google User</a>'], 'photo_reference': 'AUGGfZkXtB6vdcsIlgXKtuQ9TlE0rq5rboFlp4pkKeWOgvYk2wx4ilTu4Q0wnwhbrwfktTc54Rj3R9CCidHJulutFOVzRvApqt1aienpKluGKxX6FZS1KCv9Qg_KsRD_IpvGuviEHZnKuRuAKGQZfz_Gq3oi5S9Xw5TRlAXc-GLDjxmm9J0A', 'width': 3024}]",ChIJb0GZzOMZFmgRYNdLJoUVfHE,4.5,ChIJb0GZzOMZFmgRYNdLJoUVfHE,"['lodging', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJb0GZzOMZFmgRYNdLJoUVfHE
