business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"H53J+74C, Pontolo, Mananggu, Boalemo Regency, Gorontalo 96264, Indonesia","{'location': {'lat': 0.5531912, 'lng': 122.1802812}, 'viewport': {'northeast': {'lat': 0.5545410298927222, 'lng': 122.1816310298927}, 'southwest': {'lat': 0.5518413701072777, 'lng': 122.1789313701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun bontula,ChIJa7Y6HpiteTIRI7j_DqZj8_M,0.0,ChIJa7Y6HpiteTIRI7j_DqZj8_M,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJa7Y6HpiteTIRI7j_DqZj8_M
OPERATIONAL,"C449+GMH, South Tabulo, Mananggu, Boalemo Regency, Gorontalo, Indonesia","{'location': {'lat': 0.4063065, 'lng': 122.119246}, 'viewport': {'northeast': {'lat': 0.4076563298927222, 'lng': 122.1205958298927}, 'southwest': {'lat': 0.4049566701072777, 'lng': 122.1178961701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Bitila,ChIJbSj8pcFPeDIRjGosMZENlS4,5.0,ChIJbSj8pcFPeDIRjGosMZENlS4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111565143072151231067"">Iskandar Daulima</a>'], 'photo_reference': 'AUGGfZmyk4-ZTBRPj3Lgi9j5NR7bND6qGteBKpC4rkPlqb668cR1sOQ_EX1o8ceWLmKitbJM8dsMt2LviA0qyD0nOoOY9w_FnSNFHHQweWRIO8NuU91az9Xa2b3a6WY-UG-1x2wO3PqH1K11dUxsWe2wcK0jfCnTtpP1pQBHCPcEPXyEexur', 'width': 1920}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJbSj8pcFPeDIRjGosMZENlS4
CLOSED_TEMPORARILY,"F46W+QRM, Keramat, Mananggu, Boalemo Regency, Gorontalo, Indonesia","{'location': {'lat': 0.4619666000000001, 'lng': 122.1470348}, 'viewport': {'northeast': {'lat': 0.4633164298927224, 'lng': 122.1483846298927}, 'southwest': {'lat': 0.4606167701072779, 'lng': 122.1456849701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Rosela,ChIJdSaZfTxNeDIR-mZk0zG4Hds,0.0,ChIJdSaZfTxNeDIR-mZk0zG4Hds,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110862433257403054864"">Usman Dunda</a>'], 'photo_reference': 'AUGGfZm-Y4PDKqG05APCVZxHdtOr55j4fg9r51V7IK2Aq2BljZZSxxiM8YorXf-l024Q6WHsPEi3OV8KqfyS7INUxq7ZKG1_Hikwg9cbT1wJmJgsZqsFlZDAAJ21e9n5eo3MYGgmNxJz4gX2jyUXcdHgARm5HyMKbrKNcYDVdXEO2TZUcMH3', 'width': 1280}]",True,,,https://www.google.com/maps/place/?q=place_id:ChIJdSaZfTxNeDIR-mZk0zG4Hds
OPERATIONAL,"G44R+2M4, Kaaruyan, Mananggu, Boalemo Regency, Gorontalo, Indonesia","{'location': {'lat': 0.5050209999999999, 'lng': 122.1417098}, 'viewport': {'northeast': {'lat': 0.5063610298927221, 'lng': 122.1430888798927}, 'southwest': {'lat': 0.5036613701072777, 'lng': 122.1403892201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Dermaga,ChIJPfXb7CFNeDIRtWUMhA3aCmE,0.0,ChIJPfXb7CFNeDIRtWUMhA3aCmE,"['park', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJPfXb7CFNeDIRtWUMhA3aCmE
OPERATIONAL,"G53P+R55, Unnamed Road, Bolihutuo, Kec. Botumoito, Kabupaten Boalemo, Gorontalo 96264, Indonesia","{'location': {'lat': 0.5045149999999999, 'lng': 122.185478}, 'viewport': {'northeast': {'lat': 0.5056337, 'lng': 122.1881732}, 'southwest': {'lat': 0.5011589000000001, 'lng': 122.1845796}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bolihutuo,ChIJMY6Gj-FTeDIRlvfq3ejHjXA,3.0,ChIJMY6Gj-FTeDIRlvfq3ejHjXA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112853302199162184340"">A Google User</a>'], 'photo_reference': 'AUGGfZlRa2JS3FEpAApY23KWtHZh0EYgms_B4NrlC_aMBK_mpaUtQ5WRpFzLDB8blAanuXy7L4O_TZmSDLazmOmzGFlEGs9qTHZfHppMuHd1c_E2XNmS8NLL0PxS6B20qdCbyewSsyi_OpzgtG9jD1GYCG5BP4wp3HrOQvx6M34x-Yt6Dv0f', 'width': 4128}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJMY6Gj-FTeDIRlvfq3ejHjXA
OPERATIONAL,"F5HQ+GCV, Bolihutuo, Botumoito, Boalemo Regency, Gorontalo 96264, Indonesia","{'location': {'lat': 0.4788673, 'lng': 122.1885353}, 'viewport': {'northeast': {'lat': 0.4802122298927223, 'lng': 122.1899283798927}, 'southwest': {'lat': 0.4775125701072778, 'lng': 122.1872287201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CABANA Bolihutuo,ChIJc9F1qWZTeDIRSegCop43dFE,2.8,ChIJc9F1qWZTeDIRSegCop43dFE,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116022739031471918030"">Buck Novoselich</a>'], 'photo_reference': 'AUGGfZlDbX1z2ylLHGLFnp9bY48cosl9ADw8hjYP_254P9e2mjZnweVn6x7-Txlih6rZ07OzjugJleoRWpV7Bq98FI4e0vlubkih6_rXpYTEFZOk3tQzyP7XbzZ_LD46jIOV64MV__9ndJXfRT4bvvl8Rvg3Ll5vexq42FAyVDiKaSjA1umg', 'width': 1920}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJc9F1qWZTeDIRSegCop43dFE
OPERATIONAL,"G46G+2MH, Mananggu, Boalemo Regency, Gorontalo 96264, Indonesia","{'location': {'lat': 0.5100735, 'lng': 122.1267495}, 'viewport': {'northeast': {'lat': 0.5115209798927223, 'lng': 122.1281241298928}, 'southwest': {'lat': 0.5088213201072778, 'lng': 122.1254244701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,RUMAH KELUARGA,ChIJA74vqHuzeTIRRJPrTVHlMlE,0.0,ChIJA74vqHuzeTIRRJPrTVHlMlE,"['park', 'point_of_interest', 'establishment']",0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100955356872840136577"">A Google User</a>'], 'photo_reference': 'AUGGfZm4hPmOEa_wtryupWzCddK9Yjc4H1nu_Jd9u8Lrqgu37s3ICG4lDsddm58Qw_xdJwMSnCP7Vo7SpLrHDXj2uEbHHRxk3qQ4fBwlXt69uH_HJL7wiNuhL_e42-r-D4eYOJ9X03nOaTfKWPLy5xHG4kAIJKmxUMWALfLm1fz1F9ckrZQj', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJA74vqHuzeTIRRJPrTVHlMlE
OPERATIONAL,"F5GW+CVG, beach, Bolihutuo, Kec. Botumoito, Kabupaten Boalemo, Gorontalo 96264, Indonesia","{'location': {'lat': 0.4760715, 'lng': 122.1971988}, 'viewport': {'northeast': {'lat': 0.4773985798927222, 'lng': 122.1985190798927}, 'southwest': {'lat': 0.4746989201072778, 'lng': 122.1958194201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Travel Bolihutuo Beach / Bolihutuo Beach,ChIJDS5fCmBSeDIRumH7Dl_CGZc,4.3,ChIJDS5fCmBSeDIRumH7Dl_CGZc,"['tourist_attraction', 'point_of_interest', 'establishment']",252,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111034843432978054166"">fritsmon lingkua</a>'], 'photo_reference': 'AUGGfZkUvryq36P6Jce-TP3jiM6K2dqw7kd2Fcy0wGnT087CiaP8W9x1YX3XPHlGnVT_1FLtFg4E_L3Vetn87oOx9PG1wD-v6WjAa2tJs1y0HwTr_uMZlXXuB603pouqT6l-DQIpoVEPtJUw-quppMJlzOUPyLVZi0asaBgO8kk2TB8P_e2n', 'width': 4624}]",,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJDS5fCmBSeDIRumH7Dl_CGZc
OPERATIONAL,"H565+FM, Kaaruyan, Mananggu, Boalemo Regency, Gorontalo, Indonesia","{'location': {'lat': 0.5612235, 'lng': 122.1591999}, 'viewport': {'northeast': {'lat': 0.5625733298927222, 'lng': 122.1605497298928}, 'southwest': {'lat': 0.5598736701072777, 'lng': 122.1578500701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Gn.Botuwonggubu,ChIJ5bIaAACzeTIRwAL1Lmcg2H4,0.0,ChIJ5bIaAACzeTIRwAL1Lmcg2H4,"['park', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5bIaAACzeTIRwAL1Lmcg2H4
OPERATIONAL,"R4XP+899, Bendungan, Mananggu, Boalemo Regency, Gorontalo, Indonesia","{'location': {'lat': 0.8482976999999999, 'lng': 122.1359965}, 'viewport': {'northeast': {'lat': 0.8496475298927222, 'lng': 122.1373463298927}, 'southwest': {'lat': 0.8469478701072777, 'lng': 122.1346466701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Rer,ChIJMYYOAWWReTIR1fq0aGPeqxo,0.0,ChIJMYYOAWWReTIR1fq0aGPeqxo,"['park', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJMYYOAWWReTIR1fq0aGPeqxo
