formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,url
"Probolinggo Regency, East Java, Indonesia","{'location': {'lat': -7.871756199999999, 'lng': 113.4776098}, 'viewport': {'northeast': {'lat': -7.676049, 'lng': 113.64356}, 'southwest': {'lat': -8.027847, 'lng': 112.9277571}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Probolinggo Regency,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113596087799516736644"">falah azis</a>'], 'photo_reference': 'AUGGfZlUbn-ZneBN7NEd9o3SS4oCI1awQIKw3B98cBVNznrDriJB9oIVw8TeL0GKaN6Sc95dcNZ-Eme8x3PAAEk3CeNgqGPet9HjcLdyOZiXIYYV-UyakGTdr1haKuBw4TLxzHkxMAvXVNc2innu_y8NsFjs-jQfz1oDQj2MZINcg33JMpGB', 'width': 4128}]",ChIJNftklY1T1i0R4L1S43Z6AgM,ChIJNftklY1T1i0R4L1S43Z6AgM,"['administrative_area_level_2', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJNftklY1T1i0R4L1S43Z6AgM
"Dusun Pesisir, Bhinor, Paiton, Probolinggo Regency, East Java 67291, Indonesia","{'location': {'lat': -7.7139659, 'lng': 113.5602994}, 'viewport': {'northeast': {'lat': -7.713046720107276, 'lng': 113.5614744298927}, 'southwest': {'lat': -7.71574637989272, 'lng': 113.5587747701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Bohay,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105226678480543550686"">A Google User</a>'], 'photo_reference': 'AUGGfZlkGhVwGelgFcqkxlJ1lv0ZqYCOsd01acQqDJWJ8Peg-HQw7pGkKoUfhmuFPk5EC-h0X7xvDJnaSi9AMtLnesYC2-5k_1Hf-WQBiWTIhCMgZ0BdTim1-JKtLBWdd_ZQA319eWKxXVRCGQtED5Lw6izXqQjTpqeO6AcNgrKjj3tYUQTT', 'width': 4640}]",ChIJvw0fnhsD1y0Rqhpd0f7DwAs,ChIJvw0fnhsD1y0Rqhpd0f7DwAs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '7HP6+C4 Bhinor, Probolinggo Regency, East Java, Indonesia', 'global_code': '6P4M7HP6+C4'}",4.4,3660.0,https://www.google.com/maps/place/?q=place_id:ChIJvw0fnhsD1y0Rqhpd0f7DwAs
"Jl. Raya Condong, Dusun Krajan 1, Gerongan, Kec. Maron, Kabupaten Probolinggo, Jawa Timur 67276, Indonesia","{'location': {'lat': -7.866994499999999, 'lng': 113.3670171}, 'viewport': {'northeast': {'lat': -7.865645770107277, 'lng': 113.3683172798927}, 'southwest': {'lat': -7.868345429892721, 'lng': 113.3656176201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Java Rafting,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107042568500942155162"">A Google User</a>'], 'photo_reference': 'AUGGfZnOi82-rf4YcPbshkp1qV7hBgFm5P7VOyNifnv6wZstEMZGvM07FlP5MLox2O0ewkPTmiQ9WbsrsNSXblb89w6BYCNSnhb-YHnCTn23n_icb-Qx4OgXOEo-pmJRGap88R2NbvZRjZRKiGnFr7igJF49d-mYNhCFaVTwxbeux8LWmh7a', 'width': 4000}]",ChIJdRlKxApV1i0RLnZB7ntRVd4,ChIJdRlKxApV1i0RLnZB7ntRVd4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': '49M8+6R Gerongan, Probolinggo Regency, East Java, Indonesia', 'global_code': '6P4M49M8+6R'}",5.0,13.0,https://www.google.com/maps/place/?q=place_id:ChIJdRlKxApV1i0RLnZB7ntRVd4
"49P7+XPC, Pekalen, Maron Kidul, Kec. Maron, Kabupaten Probolinggo, Jawa Timur 67276, Indonesia","{'location': {'lat': -7.862298, 'lng': 113.364494}, 'viewport': {'northeast': {'lat': -7.861016020107279, 'lng': 113.3656204298927}, 'southwest': {'lat': -7.863715679892723, 'lng': 113.3629207701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pekalen Fun Tubing,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100224662187724834706"">A Google User</a>'], 'photo_reference': 'AUGGfZmycG-qDcF4kx-Xdo4PytxK4SPDEh4eLLl7NuBlfGcYr9MLEmp2cLUBHH_JnP2fOysu8lxFuavc4iNqbiXsxERYLdO4JJP9wUfythawmODMx-nBhTM5iuT0296lqXSvS4JbHHWLqzZxvB3_2yVDQrCqlk-qd2jsaYN2xnkykc-72zpa', 'width': 3000}]",ChIJF_j4xm9V1i0RCv3lmMriqW4,ChIJF_j4xm9V1i0RCv3lmMriqW4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,5.0,4.0,https://www.google.com/maps/place/?q=place_id:ChIJF_j4xm9V1i0RCv3lmMriqW4
"desa binor dusun klompangam, Area Sawah, Bhinor, Kec. Paiton, Kabupaten Probolinggo, Jawa Timur 67291, Indonesia","{'location': {'lat': -7.7246554, 'lng': 113.5481092}, 'viewport': {'northeast': {'lat': -7.72326507010728, 'lng': 113.5493481298927}, 'southwest': {'lat': -7.725964729892723, 'lng': 113.5466484701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BUMI HARMONY,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103981808470906885236"">A Google User</a>'], 'photo_reference': 'AUGGfZljAQT9rAH641NDAptA-PBtXRnHPTUqPUIdyQ27733Hc9M3a8gC1JgCtL3qevDxvsVqY4h8CJJXNeG2jpXe43VXaiPjchfVUDd5u0zGKkYP7Ui0deh63bvWj4fbJpY4YUt3_1ayVyNyGS-WZbe296jP499aMuWt3lNtuS8QKJQ7x4SY', 'width': 1920}]",ChIJP7aZ9tUD1y0Rvf_Q3Wlk3og,ChIJP7aZ9tUD1y0Rvf_Q3Wlk3og,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': '7GGX+46 Bhinor, Probolinggo Regency, East Java, Indonesia', 'global_code': '6P4M7GGX+46'}",4.6,80.0,https://www.google.com/maps/place/?q=place_id:ChIJP7aZ9tUD1y0Rvf_Q3Wlk3og
"8F2Q+JPM, Jalan, Dusun Kramat, Randutatah, dusun keramat, Kabupaten Probolinggo, Jawa Timur, Indonesia","{'location': {'lat': -7.698409199999999, 'lng': 113.4893019}, 'viewport': {'northeast': {'lat': -7.697290820107278, 'lng': 113.4907107298927}, 'southwest': {'lat': -7.699990479892722, 'lng': 113.4880110701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GREENTHING BEACH & MANGROVE FOREST,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100379314523662818988"">A Google User</a>'], 'photo_reference': 'AUGGfZmnxjQKj-wrGdpGXb2MJjOKDKFnUiRj7rTeRSGl2OHEMNkfhMo4GrF26L1cPlXLHkpaFyY186sez8O65NrI8hCDDMleMqatBHIe3siEPp2iRNGIxyxYM8tKiY9BB3cgef6C3vSmv4BZ9WfoDkEP6-sEsgfrQr_QhXeBbEtY7S_gESdC', 'width': 2448}]",ChIJ6bvA1JoF1y0Rw52a2l_ufWE,ChIJ6bvA1JoF1y0Rw52a2l_ufWE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.9,12.0,https://www.google.com/maps/place/?q=place_id:ChIJ6bvA1JoF1y0Rw52a2l_ufWE
"Rowo, Sumberkedawung, Leces, Probolinggo Regency, East Java 67273, Indonesia","{'location': {'lat': -7.8381294, 'lng': 113.2368923}, 'viewport': {'northeast': {'lat': -7.83672022010728, 'lng': 113.2383091298927}, 'southwest': {'lat': -7.839419879892723, 'lng': 113.2356094701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rawa Tirta,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111923748834695528058"">A Google User</a>'], 'photo_reference': 'AUGGfZmRBagZt9GMx4YsDmXphDh4mLwCzudJAQ-ohGi1pqnTUwU8n8AKKECf3Kik3rDqu_kMXOt8TmWv3HjgVx_4J9eDn8cEBZIzBrpTGaJBApUEQWuiWmqUKeyldM1KXxlYBOweAulU5hvfdl1QBGqOR4we2xaI0uak_CG46NBVBfG5PQv1', 'width': 3472}]",ChIJ28M1sf1S1i0RPE_oZG8G8wg,ChIJ28M1sf1S1i0RPE_oZG8G8wg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '566P+PQ Sumberkedawung, Probolinggo Regency, East Java, Indonesia', 'global_code': '6P4M566P+PQ'}",4.3,246.0,https://www.google.com/maps/place/?q=place_id:ChIJ28M1sf1S1i0RPE_oZG8G8wg
"5228+VC5, Branggah, Sapih, Kec. Lumbang, Kabupaten Probolinggo, Jawa Timur 67183, Indonesia","{'location': {'lat': -7.8478713, 'lng': 113.0161214}, 'viewport': {'northeast': {'lat': -7.846448520107279, 'lng': 113.0173919298927}, 'southwest': {'lat': -7.849148179892723, 'lng': 113.0146922701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Madakaripura Waterfall,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111705299872106160719"">nurjanah mardiningsih</a>'], 'photo_reference': 'AUGGfZkjkjj5aBJ1Yvg4ZCbtxE0r4tn2dEnY9-Z4lYbRAPCHpqgZe3ckVFhKbsuLUa-Z7GQxrKkqkz6MZUBp8UE4X_zkp08SUVVaW8jeebDeXP2LrpvMKAbpa714S17Soo_9DfaesoWnNgzv85PzxVC0Hk7F1EKZ0XudzSEO3hPosRFLeNH9', 'width': 4608}]",ChIJEVDUNIFK1i0RIzh6_9vIFI0,ChIJEVDUNIFK1i0RIzh6_9vIFI0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.5,3057.0,https://www.google.com/maps/place/?q=place_id:ChIJEVDUNIFK1i0RIzh6_9vIFI0
"Dusun Krajan 1, Condong, Gading, Probolinggo Regency, East Java 67292, Indonesia","{'location': {'lat': -7.872227799999999, 'lng': 113.3753952}, 'viewport': {'northeast': {'lat': -7.870718970107278, 'lng': 113.3770104298927}, 'southwest': {'lat': -7.873418629892722, 'lng': 113.3743107701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Songa Adventure Rafting,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110880692589429224719"">A Google User</a>'], 'photo_reference': 'AUGGfZkrEZbk3pX6wufN3ameoaQLj-iHXaNlRNYJ0HRoC9YIN1JLsa5AqIPXeOBqUcJD6hqhHXKauiKUhnCLb2bOzaoA_-iF3RmK-mzr6IMI2zqLOmyZtPgWymX_AYX-fsZwN60-Ato9nioIxxr31qCjm4pNkYSS2_KCYgqKRFB6OqVPSFKN', 'width': 1280}]",ChIJf81vy0ir1y0RqLPGLoe2__c,ChIJf81vy0ir1y0RqLPGLoe2__c,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '49HG+45 Condong, Probolinggo Regency, East Java, Indonesia', 'global_code': '6P4M49HG+45'}",4.6,1464.0,https://www.google.com/maps/place/?q=place_id:ChIJf81vy0ir1y0RqLPGLoe2__c
"29XW+8CQ, Paras, Segaran, Kec. Tiris, Kabupaten Probolinggo, Jawa Timur 67287, Indonesia","{'location': {'lat': -7.9516578, 'lng': 113.3961056}, 'viewport': {'northeast': {'lat': -7.950880320107277, 'lng': 113.3980885298927}, 'southwest': {'lat': -7.953579979892721, 'lng': 113.3953888701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ranu Segaran,"[{'height': 2848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115667099734201245353"">Isnan Wijarno</a>'], 'photo_reference': 'AUGGfZk23TCNNk8E0O4VXp-gi7NCTvR9-cq7o-6-MqaNKZYt2x97Xz72t5wPWh0cAmknMkwsFUnfgFFknuEZX-fU3Ihh7pB4AzHGu-MQqWTrTjp6j0tiVpo4PjfV87uf26hLGyAyzHdUQCSoyzGKDuCBZf-CU-_mdqSpqdNElbxeQGEEzMHD', 'width': 4288}]",ChIJOUgyaRv41i0RDynwHX4U4q8,ChIJOUgyaRv41i0RDynwHX4U4q8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.1,267.0,https://www.google.com/maps/place/?q=place_id:ChIJOUgyaRv41i0RDynwHX4U4q8
