business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,permanently_closed,url
OPERATIONAL,"C894+8J2, Teluk Tenggulang, Tungkal Ilir, Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -2.5817413, 'lng': 104.3065107}, 'viewport': {'northeast': {'lat': -2.580264320107277, 'lng': 104.3079170798927}, 'southwest': {'lat': -2.582963979892722, 'lng': 104.3052174201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,sei mukut,ChIJGVR3X5cnOy4RPRKA5Dl1hqQ,4.5,ChIJGVR3X5cnOy4RPRKA5Dl1hqQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJGVR3X5cnOy4RPRKA5Dl1hqQ
OPERATIONAL,"F458+JVQ, Mekar Jadi, Kec. Tungkal Ilir, Kabupaten Musi Banyuasin, Sumatera Selatan, Indonesia","{'location': {'lat': -2.5409188, 'lng': 104.1172301}, 'viewport': {'northeast': {'lat': -2.53828255, 'lng': 104.1181468798927}, 'southwest': {'lat': -2.541797550000001, 'lng': 104.1154472201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga Sena,ChIJz6qfFcjbOi4Rk6Aw_ahtYA4,5.0,ChIJz6qfFcjbOi4Rk6Aw_ahtYA4,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112306054756858939378"">yuni atriani</a>'], 'photo_reference': 'AUGGfZlcINwN_0ITcwxf-jm--WVQXwYP4Qm2MI6W32xiWyfRze1TyPPLUQhA5I9QiFXvL1JfOEswUezs2zIVjr7C3zNFNUr12F2p6SVbYrPQuDUtP5nK45RdBZbIFb7o4FNScDqwSPY8YznokllnfRJVgd0yA4zbZUKQtRNVctbxNj2hQ_6C', 'width': 4080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJz6qfFcjbOi4Rk6Aw_ahtYA4
OPERATIONAL,"Sungai Pangabuan, Tungkal III, Kec. Tungkal Ilir, Kabupaten Tanjung Jabung Barat, Jambi 36514, Indonesia","{'location': {'lat': -0.8117998, 'lng': 103.4623654}, 'viewport': {'northeast': {'lat': -0.8104604201072777, 'lng': 103.4636754798927}, 'southwest': {'lat': -0.8131600798927221, 'lng': 103.4609758201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Water Front city Kuala Tungkal atau Titian orang kayo mustiko Rajo Alam,ChIJufesUK-eKC4Rkm79ihvJOMQ,4.3,ChIJufesUK-eKC4Rkm79ihvJOMQ,"['tourist_attraction', 'point_of_interest', 'establishment']",251,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117388649892549817798"">Rsalogo Anwir</a>'], 'photo_reference': 'AUGGfZkuZgKcbpo1-lOCAHjYUxKFNk29wQUXEf8Zuxa6PgxKQCQTJxMoIwnprJVbCKPJInWY9w03vtor14E7o_v2MZnps29XwxBLExmWhZA4WHO_ETUALLrmVHZPzEzggJFnTd1MFBkYiHy16tooU3_FsooeDUA8NVBOE-nSL8Jgqkr0uQa1', 'width': 6000}]","{'compound_code': '5FQ6+7W Tungkal III, West Tanjung Jabung Regency, Jambi, Indonesia', 'global_code': '6PF55FQ6+7W'}",,https://www.google.com/maps/place/?q=place_id:ChIJufesUK-eKC4Rkm79ihvJOMQ
OPERATIONAL,"Sungai Pengabuan, Jl. Asia No.Kel, Tungkal IV Desa, Kec. Tungkal Ilir, Kabupaten Tanjung Jabung Barat, Jambi 36514, Indonesia","{'location': {'lat': -0.8120558, 'lng': 103.4604933}, 'viewport': {'northeast': {'lat': -0.8107408201072777, 'lng': 103.4618521298927}, 'southwest': {'lat': -0.8134404798927222, 'lng': 103.4591524701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WFC Kuala Tungkal,ChIJD2pf366eKC4RT079-BIbsK0,4.3,ChIJD2pf366eKC4RT079-BIbsK0,"['tourist_attraction', 'point_of_interest', 'establishment']",1221,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104944559000275156568"">Very Gultom</a>'], 'photo_reference': 'AUGGfZnrdKuJcBZI1IfB4X8FdxsGX-atmN6gCpDNQU_36dT6fdfyazNEIp7BMq8waPNWBAOa-w12DGkEXcz1VH22ChofvD7myKeZ6sjxBkdbcltRvRX89Vaz9pwgl4kHYjb7WnYKqMClw4HtteaKfDvHl4HefHLZKVwYBG-mwKrnzuJEheRx', 'width': 4032}]","{'compound_code': '5FQ6+55 Tungkal IV Desa, West Tanjung Jabung Regency, Jambi, Indonesia', 'global_code': '6PF55FQ6+55'}",,https://www.google.com/maps/place/?q=place_id:ChIJD2pf366eKC4RT079-BIbsK0
OPERATIONAL,"5FQ6+55H, Tungkal IV Desa, Tungkal Ilir, West Tanjung Jabung Regency, Jambi 36514, Indonesia","{'location': {'lat': -0.8120736, 'lng': 103.4604966}, 'viewport': {'northeast': {'lat': -0.8107454701072778, 'lng': 103.4618520298927}, 'southwest': {'lat': -0.8134451298927222, 'lng': 103.4591523701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,tungkal ilir,ChIJZQ8Eq9CfKC4RDUZHFwFPzkc,5.0,ChIJZQ8Eq9CfKC4RDUZHFwFPzkc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106376189171688875204"">A Google User</a>'], 'photo_reference': 'AUGGfZnihuqcO496544eCDSk7-p_1hhgQFtD_VsIr3Bq7atw9EnJJFIuFW3t2xkVa9ttNbTvWeNkd7BVzdprJxbIFZd2KCMnTrjp5dbyUS_QlGIQuO3FJdEymcCzPAi5FqeJYHEoE87EmBXOUBVnduPZt_nzyLQdx2aV7WYxdnYB46XkOnah', 'width': 3120}]",,,https://www.google.com/maps/place/?q=place_id:ChIJZQ8Eq9CfKC4RDUZHFwFPzkc
CLOSED_TEMPORARILY,"C4W5+RX, Bentayan, Tungkal Ilir, Banyuasin Regency, South Sumatra 30755, Indonesia","{'location': {'lat': -2.5529635, 'lng': 104.1099054}, 'viewport': {'northeast': {'lat': -2.551579320107278, 'lng': 104.1111106798927}, 'southwest': {'lat': -2.554278979892723, 'lng': 104.1084110201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah okta,ChIJi-AkK3vbOi4RbQLSisIccZM,1.0,ChIJi-AkK3vbOi4RbQLSisIccZM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJi-AkK3vbOi4RbQLSisIccZM
OPERATIONAL,"JW8R+65, Peninggalan, Tungkal Jaya, Musi Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -2.38443, 'lng': 103.94041}, 'viewport': {'northeast': {'lat': -2.383023970107277, 'lng': 103.9414677298927}, 'southwest': {'lat': -2.385723629892722, 'lng': 103.9387680701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,laut,ChIJreCBc481JS4RRsaM5hAU7zE,0.0,ChIJreCBc481JS4RRsaM5hAU7zE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJreCBc481JS4RRsaM5hAU7zE
CLOSED_TEMPORARILY,"H45J+G5, Keluang, Tungkal Ilir, Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -2.441176, 'lng': 104.130459}, 'viewport': {'northeast': {'lat': -2.439822370107278, 'lng': 104.1318088798927}, 'southwest': {'lat': -2.442522029892722, 'lng': 104.1291092201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,jalur alternatif,ChIJNdpG5l3TOi4RFWty_Ds20WU,0.0,ChIJNdpG5l3TOi4RFWty_Ds20WU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJNdpG5l3TOi4RFWty_Ds20WU
OPERATIONAL,"F4X2+RHF, Unnamed Road, Bentayan, Kec. Tungkal Ilir, Kab. Banyuasin, Sumatera Selatan 30755, Indonesia","{'location': {'lat': -2.5004302, 'lng': 104.1014091}, 'viewport': {'northeast': {'lat': -2.499081020107278, 'lng': 104.1028329298927}, 'southwest': {'lat': -2.501780679892723, 'lng': 104.1001332701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pemancingan pak kalit,ChIJ4QZzOYfROi4RKobAvyftRcY,0.0,ChIJ4QZzOYfROi4RKobAvyftRcY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116918717075289835490"">A Google User</a>'], 'photo_reference': 'AUGGfZkXJENGUS75F3OxGEo1K9yQ0Y6i_UXOn4WPpjmktD13TvIeC5969x0y7YUR1hk-koquR5WPNVyDJvcGEuegt4klheMgFsrbLyK_r4kFbh7fyYM6QBMIJnHyh8_JwSBuPUPrp43e4yzoWhODk2BLBNxtm18xDA43xwnhpbtRcyTiKQo', 'width': 1204}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ4QZzOYfROi4RKobAvyftRcY
OPERATIONAL,"F456+5VG, Bentayan, Tungkal Ilir, Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -2.5420526, 'lng': 104.112191}, 'viewport': {'northeast': {'lat': -2.540708170107278, 'lng': 104.1135645798927}, 'southwest': {'lat': -2.543407829892722, 'lng': 104.1108649201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah mbah gio,ChIJH_paSADbOi4RSUZpq4UyBUA,0.0,ChIJH_paSADbOi4RSUZpq4UyBUA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJH_paSADbOi4RSUZpq4UyBUA
