business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,url
OPERATIONAL,"G2H3+V9H, Bumi Makmur, Nibung, North Musi Rawas Regency, South Sumatra 31667, Indonesia","{'location': {'lat': -2.4703165, 'lng': 103.0034964}, 'viewport': {'northeast': {'lat': -2.468966670107278, 'lng': 103.0048462298927}, 'southwest': {'lat': -2.471666329892722, 'lng': 103.0021465701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Bening,{'open_now': True},ChIJqfJBaQAnMC4RQ1SlIiDexdU,0.0,ChIJqfJBaQAnMC4RQ1SlIiDexdU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJqfJBaQAnMC4RQ1SlIiDexdU
OPERATIONAL,"Nganti, Sanga Desa, Musi Banyuasin Regency, South Sumatra 30759, Indonesia","{'location': {'lat': -2.7816355, 'lng': 103.3775185}, 'viewport': {'northeast': {'lat': -2.780285670107278, 'lng': 103.3788683298927}, 'southwest': {'lat': -2.782985329892722, 'lng': 103.3761686701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Area persawahan krismon,,ChIJcYYDQCVxMC4Riuk8mn9tN4A,5.0,ChIJcYYDQCVxMC4Riuk8mn9tN4A,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103898135752840041875"">A Google User</a>'], 'photo_reference': 'AUGGfZlLqL70P6u_fh5M2-ST-k-RO4d7_iKlY5ygA4QNWrW3zvmyfTES-74gg_mmIrCuhu6KK39IlEer45_pR6zIKweaxx3FI0WEFoxLNk4WHQR9ltP9NRPppY7cInnIXUT1S5lfc9uNBDVzt4D5xUeS6FZgPtQarptbcdfZ-v4EwqOIodc', 'width': 4080}]","{'compound_code': '699H+82 Nganti, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P95699H+82'}",https://www.google.com/maps/place/?q=place_id:ChIJcYYDQCVxMC4Riuk8mn9tN4A
OPERATIONAL,"5RPH+RR, Mekar Jaya, Bayung Lencir, Musi Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -1.8129974, 'lng': 103.8295592}, 'viewport': {'northeast': {'lat': -1.811647570107278, 'lng': 103.8309090298927}, 'southwest': {'lat': -1.814347229892722, 'lng': 103.8282093701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spotmancing betok,{'open_now': False},ChIJob7Tpcx1JS4RbrgIGufB7_w,1.0,ChIJob7Tpcx1JS4RbrgIGufB7_w,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118339011067883244321"">A Google User</a>'], 'photo_reference': 'AUGGfZlDs4xLGuU0qYKpjGyTHh_cajw82sIFeFrhQbK0V32rkxwLXztdxdCx8JCaqh8OxiI1iXxEd5pBzuNqbm9mRC6XsezyneQdMFbjIGBtuLVZkTwK9wZeWZaGQ_jZC-VS1BkXuEVRbdNasng3C27IdthEwF1J8ibNrnk1COJuaa1fV_XN', 'width': 900}]",,https://www.google.com/maps/place/?q=place_id:ChIJob7Tpcx1JS4RbrgIGufB7_w
OPERATIONAL,"763W+M5F, Bukit, batu, Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -2.7458099, 'lng': 104.245408}, 'viewport': {'northeast': {'lat': -2.744460070107277, 'lng': 104.2467578298927}, 'southwest': {'lat': -2.747159729892722, 'lng': 104.2440581701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air tejun desa bukit batu,,ChIJI2AZDgDhOi4RYnaZhzaRCEA,0.0,ChIJI2AZDgDhOi4RYnaZhzaRCEA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJI2AZDgDhOi4RYnaZhzaRCEA
OPERATIONAL,"R53Q+7C, Muara Merang, Bayung Lencir, Musi Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -2.1967581, 'lng': 104.1885749}, 'viewport': {'northeast': {'lat': -2.195421370107277, 'lng': 104.1899462298927}, 'southwest': {'lat': -2.198121029892722, 'lng': 104.1872465701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SIMPANG PKS - PEMEKARAN (MUARA MERANG),,ChIJnTv9s-olJS4RK5kapf4BqD4,5.0,ChIJnTv9s-olJS4RK5kapf4BqD4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117064295107789600174"">erlangga putra</a>'], 'photo_reference': 'AUGGfZmiqsN6Gfq7OhM2dRxnljIGMywq6dpjoONLmL87KV8qMcEojNZZkPH3WNplviw7k5BFzRZNaA6vskbJwxBvsTNs4qAOI8IAUz9ar5FH6zkgenAoV0LT8iSiw863OM_XJm6nG1RtXQ_Nm3bAkGk3GvF9VxRqHRbNDMhCKiF0KLjRGiNS', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJnTv9s-olJS4RK5kapf4BqD4
OPERATIONAL,"X2V4+XV5, Pulai Gading, Bayung Lencir, Musi Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -2.0051231, 'lng': 104.0072348}, 'viewport': {'northeast': {'lat': -2.003773270107278, 'lng': 104.0085846298927}, 'southwest': {'lat': -2.006472929892722, 'lng': 104.0058849701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk jaring s'Lalan bungkal,,ChIJv8U1WgAXJS4RSdBc808W2tc,0.0,ChIJv8U1WgAXJS4RSdBc808W2tc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJv8U1WgAXJS4RSdBc808W2tc
OPERATIONAL,"7CFX+XX2, Terusan, Sanga Desa, Musi Banyuasin Regency, South Sumatra 30759, Indonesia","{'location': {'lat': -2.7251065, 'lng': 103.4499002}, 'viewport': {'northeast': {'lat': -2.723859870107277, 'lng': 103.4511772798927}, 'southwest': {'lat': -2.726559529892722, 'lng': 103.4484776201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Penyeberangan Perahu Getek Desa Kemang Sanga Desa,,ChIJ_QnYm4BzMC4R_xOe8reiolo,5.0,ChIJ_QnYm4BzMC4R_xOe8reiolo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ_QnYm4BzMC4R_xOe8reiolo
OPERATIONAL,"3M34+XJ, Senawar Jaya, Bayung Lencir, Musi Banyuasin Regency, South Sumatra 30756, Indonesia","{'location': {'lat': -1.945115, 'lng': 103.6565017}, 'viewport': {'northeast': {'lat': -1.943439270107278, 'lng': 103.6581831798927}, 'southwest': {'lat': -1.946138929892723, 'lng': 103.6554835201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun pinang percontohan,,ChIJJxXm8iRlJS4Rj4YqVWFF8cg,5.0,ChIJJxXm8iRlJS4Rj4YqVWFF8cg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110625690148501870932"">Nurmalik Hasan</a>'], 'photo_reference': 'AUGGfZmnVO4qBvAi3tFRR2xIwNaXyxSOjhso0eGltxQ0oqZki6BSrpHjQ7rxSTars3nWZ0qC6W6Bixai-nuWLYCbt1w6UUFSAjqBt5czmMrljUOkUrF-qVfCAzwexDw7fM0tfshsaEfwgD-fB-HW12A_3pVJe9xGkjUPikiCpkhTb2JPrWtr', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJJxXm8iRlJS4Rj4YqVWFF8cg
OPERATIONAL,"8C2V+QRG, Terusan, Sanga Desa, Musi Banyuasin Regency, South Sumatra 30759, Indonesia","{'location': {'lat': -2.698068, 'lng': 103.4445891}, 'viewport': {'northeast': {'lat': -2.697005670107278, 'lng': 103.4486445}, 'southwest': {'lat': -2.699705329892722, 'lng': 103.4432373}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,danau ulak libok,{'open_now': True},ChIJje3rkG0NMC4R4CPnTC34QuE,4.0,ChIJje3rkG0NMC4R4CPnTC34QuE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114872902047764909399"">Halim Alpatah</a>'], 'photo_reference': 'AUGGfZk5sFC5_8zr2Q6TaezF7MBDYXQJoXp3Th0LPn_gDVGRmN6QZvKpZoJ5pmfhkMuMqqBPRL-jYSW8FbqvRlmZfEytdaRgGkA8d1sEFhhc-CYJzBI1nOTvhhY1PCwHkxGqqw9RScVv5hHEF_8o3jFzFt2PBJ-9G6k8xpH3MXpGGGqkNCH6', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJje3rkG0NMC4R4CPnTC34QuE
OPERATIONAL,"Jl. Simpang Siku - Keluang Km. 2,5 Dusun VI, Pinang Banjar, Kec. Sungai Lilin, Kabupaten Musi Banyuasin, Sumatera Selatan 30755, Indonesia","{'location': {'lat': -2.6164246, 'lng': 104.0783779}, 'viewport': {'northeast': {'lat': -2.615229120107277, 'lng': 104.0796789298927}, 'southwest': {'lat': -2.617928779892722, 'lng': 104.0769792701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Kampung Sawah Banjar Harum Syuarganing Bumi,{'open_now': True},ChIJNwL-7abFOi4RL7_kDZN8P5k,4.1,ChIJNwL-7abFOi4RL7_kDZN8P5k,"['tourist_attraction', 'point_of_interest', 'establishment']",14,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114704905480687036500"">A Google User</a>'], 'photo_reference': 'AUGGfZnHWDBS_Ls8P7c-vuEoFLt01UI9U4IquUZEHwMwvpyh_ljJBNtxZcDj2SGJcbwg92KrzimSRPDclEhjRar15W-BP_y3_fdAB4EpPop7k9zs6eW4DZOiqfR0Rb_nA_V0345N7dTs9tBlTOC6gWY5IBv0pCjmjlxaVcfGarl0EIQqGbwN', 'width': 1280}]","{'compound_code': '93MH+C9 Pinang Banjar, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P9693MH+C9'}",https://www.google.com/maps/place/?q=place_id:ChIJNwL-7abFOi4RL7_kDZN8P5k
