business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,url
OPERATIONAL,"Blk. O Dalam No.1, Sungai Kapih, Kec. Sambutan, Kota Samarinda, Kalimantan Timur 75251, Indonesia","{'location': {'lat': -0.5302349, 'lng': 117.1630327}, 'viewport': {'northeast': {'lat': -0.5288620701072777, 'lng': 117.1644037798927}, 'southwest': {'lat': -0.5315617298927222, 'lng': 117.1617041201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah fanka,ChIJC4dcFQ5_9i0RW7xvMm8QAhY,"{'compound_code': 'F597+W6 Kapih River, Samarinda City, East Kalimantan, Indonesia', 'global_code': '6PFVF597+W6'}",0.0,ChIJC4dcFQ5_9i0RW7xvMm8QAhY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJC4dcFQ5_9i0RW7xvMm8QAhY
OPERATIONAL,"F6R4+4HJ, Sambutan, Samarinda City, East Kalimantan 75253, Indonesia","{'location': {'lat': -0.5098772, 'lng': 117.2063072}, 'viewport': {'northeast': {'lat': -0.5085575201072778, 'lng': 117.2076344298927}, 'southwest': {'lat': -0.5112571798927222, 'lng': 117.2049347701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Markas buan sakau,ChIJ7ZEXWN3V9S0RzFjUEIkprc0,,0.0,ChIJ7ZEXWN3V9S0RzFjUEIkprc0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7ZEXWN3V9S0RzFjUEIkprc0
OPERATIONAL,"F5HC+R9H, Kapih River, Sambutan, Samarinda City, East Kalimantan 75251, Indonesia","{'location': {'lat': -0.5204487000000001, 'lng': 117.1709996}, 'viewport': {'northeast': {'lat': -0.5190217201072778, 'lng': 117.1722497298927}, 'southwest': {'lat': -0.5217213798927222, 'lng': 117.1695500701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Kapur,ChIJtXlNvrl_9i0Ryrb_3zJ_HjQ,,0.0,ChIJtXlNvrl_9i0Ryrb_3zJ_HjQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113327771602255432259"">Totok Orisa M</a>'], 'photo_reference': 'AUGGfZkgRw48kaIi-WGsbCMEgdFqWcVrT7EyMMTE-MUJfihdE7yK0hxJ_d0IYnBLFrQFIEkcEcPE2X9jl2CK-fRH-vamQXeKNFtPrmTYNfjC378_ewWjezpaGan3O1VgdRb03VGkuWnhrIQkbAV0Ol2HztUc8BPAKKkelbwjAPYgv5P6Ip8V', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJtXlNvrl_9i0Ryrb_3zJ_HjQ
OPERATIONAL,"F5JR+J2M, Jl. Pelita 5, Sambutan, Kec. Sambutan, Kota Samarinda, Kalimantan Timur 75251, Indonesia","{'location': {'lat': -0.5183397, 'lng': 117.1900869}, 'viewport': {'northeast': {'lat': -0.5164041701072778, 'lng': 117.1913310798927}, 'southwest': {'lat': -0.5191038298927222, 'lng': 117.1886314201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Nenek,ChIJQXYOYa3V9S0R1wibTBwEd_8,,0.0,ChIJQXYOYa3V9S0R1wibTBwEd_8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111955442029521063996"">A Google User</a>'], 'photo_reference': 'AUGGfZmIfa7bI_JuDY5sTiLDNGpKMeT0YN7miKf172jU9nvuKs_l4Qz6jBAp-6r70fBuRglv1h8e1DzmTu5xe3xz7MaJpW21MsqJ_tAlai_tgfDwNkLIyLFCZtihGnLzMNU3IvisPNWCUyRQauJyoopcFi_dIB9AmhXo0fOW9M5EnmwjYFgN', 'width': 1836}]",,,https://www.google.com/maps/place/?q=place_id:ChIJQXYOYa3V9S0R1wibTBwEd_8
OPERATIONAL,"F6RC+JQ, Sambutan, Samarinda City, East Kalimantan, Indonesia","{'location': {'lat': -0.5084299, 'lng': 117.221978}, 'viewport': {'northeast': {'lat': -0.5072866701072777, 'lng': 117.2236306298927}, 'southwest': {'lat': -0.5099863298927222, 'lng': 117.2209309701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Tawes,ChIJkXPLEW3V9S0RL9rh8IOWAkw,,0.0,ChIJkXPLEW3V9S0RL9rh8IOWAkw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101417715820313760060"">wibi aryandhanu</a>'], 'photo_reference': 'AUGGfZmqVmzhhPfWDPwK-zTJRVOWZotWEIr4iruaJPuuU9C0dVc5tzISWGjYdrb_e3tlxdkgMhklVxWY9lvoizErwgkVw9P0M0DSGvr9q2Dr6x59NeDy_AyMZPElq36zR9-xGtgsdt1CV9AnQPKX3ClcvK-YUGHlGAq1ovzWxNazsThWL8DM', 'width': 4096}]",,,https://www.google.com/maps/place/?q=place_id:ChIJkXPLEW3V9S0RL9rh8IOWAkw
OPERATIONAL,"Jl. Sultan Sulaiman No.45, Sambutan, Kec. Sambutan, Kota Samarinda, Kalimantan Timur, Indonesia","{'location': {'lat': -0.5183647, 'lng': 117.2007684}, 'viewport': {'northeast': {'lat': -0.5170203701072777, 'lng': 117.2021361298928}, 'southwest': {'lat': -0.5197200298927223, 'lng': 117.1994364701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gentari Stable Kuda,ChIJoYEReqjV9S0R3LZlRCyxRck,"{'compound_code': 'F6J2+M8 Sambutan, Samarinda City, East Kalimantan, Indonesia', 'global_code': '6PFVF6J2+M8'}",5.0,ChIJoYEReqjV9S0R3LZlRCyxRck,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJoYEReqjV9S0R3LZlRCyxRck
OPERATIONAL,"Jl. Handil Kopi No.63, Sambutan, Kec. Sambutan, Kota Samarinda, Kalimantan Timur 75253, Indonesia","{'location': {'lat': -0.4917056, 'lng': 117.2014206}, 'viewport': {'northeast': {'lat': -0.4903343701072777, 'lng': 117.2027956798927}, 'southwest': {'lat': -0.4930340298927222, 'lng': 117.2000960201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Jambu,ChIJjx1WsrLV9S0RxVhJ03BBAD8,"{'compound_code': 'G652+8H Sambutan, Samarinda City, East Kalimantan, Indonesia', 'global_code': '6PFVG652+8H'}",4.8,ChIJjx1WsrLV9S0RxVhJ03BBAD8,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117711886414490118518"">A Google User</a>'], 'photo_reference': 'AUGGfZkRbizS7aP-xnnSJETTAfHFdBkD3eS7WELhOjpPDnAgjvRJK0yQLKjnbXWdlX9Ii1j2yfnDwAlE6k8T288_dc-I8-L4HRFpXN8fSAu6Kt0LP63aXELICMZXfetdCZjb73kyAQGX7dMazbMjjg41SQ3mR2s4DneaBg53-RP8CacGCnOE', 'width': 1600}]",,,https://www.google.com/maps/place/?q=place_id:ChIJjx1WsrLV9S0RxVhJ03BBAD8
OPERATIONAL,"F6MF+M46, Jl. Usaha Tani, Makroman, Kec. Sambutan, Kota Samarinda, Kalimantan Timur 75253, Indonesia","{'location': {'lat': -0.5158484999999999, 'lng': 117.2227538}, 'viewport': {'northeast': {'lat': -0.5149146701072776, 'lng': 117.22348975}, 'southwest': {'lat': -0.5176143298927222, 'lng': 117.22054595}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danauku dan dirinya,ChIJIUydmXvV9S0RlRo-2W0oGsg,,4.9,ChIJIUydmXvV9S0RlRo-2W0oGsg,"['tourist_attraction', 'point_of_interest', 'establishment']",8,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102556557513663030144"">A Google User</a>'], 'photo_reference': 'AUGGfZkYdYiaO-KO5Yu0bUZFjbodgsdPWteC1blvr-8wEDP4m9Kymp5e1uurG4JWI3rqPZ0hdMaoQhnBdVoFJvnFplW5YHfWyOkMml8B81CUVSxiBNn77iFlEgweHeiqQmOK7jqbkL1bJ6ME6xQfF7g-ZV9yYoZlgJwRgUxxmZE6eUgkprvg', 'width': 960}]",,,https://www.google.com/maps/place/?q=place_id:ChIJIUydmXvV9S0RlRo-2W0oGsg
OPERATIONAL,"F5QV+H68, Sambutan, Samarinda City, East Kalimantan 75253, Indonesia","{'location': {'lat': -0.5110783999999999, 'lng': 117.1930635}, 'viewport': {'northeast': {'lat': -0.5097285701072777, 'lng': 117.1944133298927}, 'southwest': {'lat': -0.5124282298927222, 'lng': 117.1917136701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan tjiu's palace,ChIJs6OzsqjV9S0RzMvAA6eTlkY,,4.0,ChIJs6OzsqjV9S0RzMvAA6eTlkY,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJs6OzsqjV9S0RzMvAA6eTlkY
OPERATIONAL,"F5QV+392 Pemancingan Tjiu Palace, Jl. Pelita 6, Sambutan, Kec. Sambutan, Kota Samarinda, Kalimantan Timur 75111, Indonesia","{'location': {'lat': -0.5123506, 'lng': 117.1933976}, 'viewport': {'northeast': {'lat': -0.5110554201072778, 'lng': 117.1948675798927}, 'southwest': {'lat': -0.5137550798927222, 'lng': 117.1921679201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Holic.wings,ChIJMavEwODV9S0RokCLsFfQdBo,,0.0,ChIJMavEwODV9S0RokCLsFfQdBo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJMavEwODV9S0RokCLsFfQdBo
