business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,url
OPERATIONAL,"9XFH+QW3, Peukan Soet, Simpang Tiga, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.3743908, 'lng': 95.97979169999999}, 'viewport': {'northeast': {'lat': 5.375441879892722, 'lng': 95.98137552989272}, 'southwest': {'lat': 5.372742220107278, 'lng': 95.97867587010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEISUKE PARK,{'open_now': True},ChIJHWA2KQDtQDARdxjuq3ECQKI,0.0,ChIJHWA2KQDtQDARdxjuq3ECQKI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJHWA2KQDtQDARdxjuq3ECQKI
OPERATIONAL,"82F2+CMW, Jl. Sigli - Kembang Tanjong, Linggong Sagoe, Kec. Simpang Tiga, Kabupaten Pidie, Aceh 24181, Indonesia","{'location': {'lat': 5.3231252, 'lng': 96.00084790000001}, 'viewport': {'northeast': {'lat': 5.324472929892722, 'lng': 96.00230197989272}, 'southwest': {'lat': 5.321773270107278, 'lng': 95.99960232010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bale po U,,ChIJzf8VaBKVQDARx0gGzRZ8Ud8,0.0,ChIJzf8VaBKVQDARx0gGzRZ8Ud8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJzf8VaBKVQDARx0gGzRZ8Ud8
OPERATIONAL,"8XJX+48M, Empeh, Simpang Tiga, Pidie Regency, Aceh 24181, Indonesia","{'location': {'lat': 5.3308336, 'lng': 95.99849929999999}, 'viewport': {'northeast': {'lat': 5.331955279892721, 'lng': 95.99972427989272}, 'southwest': {'lat': 5.329255620107277, 'lng': 95.99702462010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lampoh si Din,,ChIJe1xJuXyVQDAR27f0X4ch444,0.0,ChIJe1xJuXyVQDAR27f0X4ch444,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJe1xJuXyVQDAR27f0X4ch444
OPERATIONAL,"8236+98Q, Jl. Kembang Tj. Simpang Tiga, Tanjong, Kec. Kembang Tj., Kabupaten Pidie, Aceh 24186, Indonesia","{'location': {'lat': 5.3033942, 'lng': 96.0107798}, 'viewport': {'northeast': {'lat': 5.304727929892722, 'lng': 96.0121586798927}, 'southwest': {'lat': 5.302028270107278, 'lng': 96.00945902010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang Pu'uek,,ChIJ60XAbgCVQDARwt9t40o2Dks,0.0,ChIJ60XAbgCVQDARwt9t40o2Dks,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ60XAbgCVQDARwt9t40o2Dks
OPERATIONAL,"8263+7P6, Teumpeun, Kembang Tanjong, Pidie Regency, Aceh 24181, Indonesia","{'location': {'lat': 5.3106502, 'lng': 96.0042581}, 'viewport': {'northeast': {'lat': 5.312030329892721, 'lng': 96.00561657989273}, 'southwest': {'lat': 5.309330670107277, 'lng': 96.00291692010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang reureung,,ChIJg2MMDwCVQDARMD5V0rHhd7k,0.0,ChIJg2MMDwCVQDARMD5V0rHhd7k,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJg2MMDwCVQDARMD5V0rHhd7k
OPERATIONAL,"8XGX+FHJ, Kulam Baro, Simpang Tiga, Pidie Regency, Aceh 24181, Indonesia","{'location': {'lat': 5.3255545, 'lng': 95.9988279}, 'viewport': {'northeast': {'lat': 5.327204729892721, 'lng': 96.00012297989272}, 'southwest': {'lat': 5.324505070107277, 'lng': 95.99742332010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lampoh Tanjong,,ChIJo3f92l6VQDARBT9JOoSNx28,0.0,ChIJo3f92l6VQDARBT9JOoSNx28,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJo3f92l6VQDARBT9JOoSNx28
OPERATIONAL,"82G2+5F8, Linggong Sagoe, Simpang Tiga, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.3254125, 'lng': 96.0012031}, 'viewport': {'northeast': {'lat': 5.326765829892722, 'lng': 96.00255457989272}, 'southwest': {'lat': 5.324066170107278, 'lng': 95.99985492010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bale singet sagoe,,ChIJu-tl7cqVQDAR51CaaAQpeOM,0.0,ChIJu-tl7cqVQDAR51CaaAQpeOM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJu-tl7cqVQDAR51CaaAQpeOM
OPERATIONAL,"9X2W+6J7, Pulo Gajah Mate, Simpang Tiga, Pidie Regency, Aceh 24181, Indonesia","{'location': {'lat': 5.350525699999999, 'lng': 95.9965416}, 'viewport': {'northeast': {'lat': 5.351875529892721, 'lng': 95.99789142989275}, 'southwest': {'lat': 5.349175870107278, 'lng': 95.9951917701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waduk vila,{'open_now': True},ChIJ2ZVaHTqVQDARrhP0kdOqvYk,5.0,ChIJ2ZVaHTqVQDARrhP0kdOqvYk,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115452279735763680922"">A Google User</a>'], 'photo_reference': 'AUGGfZknWhljwMSUg7MdqhtlJqlBwZ6JXh9FHQlY-zYNj_gcbHIx8m3GDcEvEKmIQbtq0vghMTtr8KgvC43mnmbrKZU_RHxgPtIvHo2SJNAQK2tMlfwlOcL7yfhMOIPOB4__spVE-8GvLV4-UHfM7rcjfNNRHubKMrA3JFBmj9DNutRnkk-J', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJ2ZVaHTqVQDARrhP0kdOqvYk
OPERATIONAL,"8XMW+87V, Jl. Sigli - Kembang Tanjong, Pante, Kec. Simpang Tiga, Kabupaten Pidie, Aceh 24181, Indonesia","{'location': {'lat': 5.3332966, 'lng': 95.99575039999999}, 'viewport': {'northeast': {'lat': 5.334645979892722, 'lng': 95.99709897989273}, 'southwest': {'lat': 5.331946320107278, 'lng': 95.99439932010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,POS jaga Nien,,ChIJz7BUHACVQDARK0c0ikw-CwA,0.0,ChIJz7BUHACVQDARK0c0ikw-CwA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJz7BUHACVQDARK0c0ikw-CwA
OPERATIONAL,"9X8H+527, Jl. Sigli - Kembang Tanjong, Sukon, Kec. Simpang Tiga, Kabupaten Pidie, Aceh 24181, Indonesia","{'location': {'lat': 5.365423, 'lng': 95.97753619999999}, 'viewport': {'northeast': {'lat': 5.366780579892722, 'lng': 95.97891667989272}, 'southwest': {'lat': 5.364080920107278, 'lng': 95.97621702010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tutue sukon,,ChIJ7xT_9sDtQDAR8YLftsyjC-A,0.0,ChIJ7xT_9sDtQDAR8YLftsyjC-A,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ7xT_9sDtQDAR8YLftsyjC-A
OPERATIONAL,"9X5X+WP7, Mantak Raya, Simpang Tiga, Pidie Regency, Aceh 24181, Indonesia","{'location': {'lat': 5.3597817, 'lng': 95.99929929999999}, 'viewport': {'northeast': {'lat': 5.361049579892721, 'lng': 96.00059027989272}, 'southwest': {'lat': 5.358349920107277, 'lng': 95.99789062010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Mantak Tari,{'open_now': True},ChIJTTTeBrSUQDAR0twQVbP3Y5U,4.1,ChIJTTTeBrSUQDAR0twQVbP3Y5U,"['tourist_attraction', 'point_of_interest', 'establishment']",255.0,"[{'height': 1216, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113660122114612859274"">A Google User</a>'], 'photo_reference': 'AUGGfZloXeoMaOZfsI57WOVZ2CQMmp82UvuquaRgt0FYIIcIQb4SxKCAVb-g9kueP-qrQFhEpF4OdtyM931sPK7FG44tnDWyvxvEOivuBX-gKf0K2MrsO5Q727MPd-WTnmadtuc6w8FRdMvweLRVJILUSqNbyq5JWPp_LOEuI0LTGr5Ukai8', 'width': 2144}]",,https://www.google.com/maps/place/?q=place_id:ChIJTTTeBrSUQDAR0twQVbP3Y5U
OPERATIONAL,"Unnamed Road, Peukan Soet, Kec. Simpang Tiga, Kabupaten Pidie, Aceh 24119, Indonesia","{'location': {'lat': 5.3784731, 'lng': 95.97551709999999}, 'viewport': {'northeast': {'lat': 5.379726929892723, 'lng': 95.97678337989271}, 'southwest': {'lat': 5.377027270107279, 'lng': 95.97408372010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasir Hitam Beach Blang Paseh,{'open_now': False},ChIJf3D0MqrtQDARqAuugSKXahA,4.0,ChIJf3D0MqrtQDARqAuugSKXahA,"['tourist_attraction', 'point_of_interest', 'establishment']",28.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111027588438013596845"">Khan Atjeh</a>'], 'photo_reference': 'AUGGfZmoZ-ungXvxEMvD_x9iSkG0tFEuAkgO5kkQ8VooM-1NVRNscgY2yl60r00hhadiiKMfwQGowNqpiFAyjHskEFCJtz7vWHl3fFivD7wGViiIFbMYVRa6Vqz-HTF544BWZPJxkBSnVeCgTD1VS7P72XlDREU2Iro796LFn7EHIOn6FivC', 'width': 4160}]","{'compound_code': '9XHG+96 Peukan Soet, Pidie Regency, Aceh, Indonesia', 'global_code': '6MQQ9XHG+96'}",https://www.google.com/maps/place/?q=place_id:ChIJf3D0MqrtQDARqAuugSKXahA
OPERATIONAL,"82FH+J75, Jareng, Kembang Tanjong, Pidie Regency, Aceh 24181, Indonesia","{'location': {'lat': 5.3241581, 'lng': 96.02847229999999}, 'viewport': {'northeast': {'lat': 5.325407629892721, 'lng': 96.02981317989271}, 'southwest': {'lat': 5.322707970107277, 'lng': 96.02711352010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Titi gantung Meunasah jareng,,ChIJh2P1DdqVQDARrAtz3fqGh4E,0.0,ChIJh2P1DdqVQDARrAtz3fqGh4E,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJh2P1DdqVQDARrAtz3fqGh4E
OPERATIONAL,"8XFX+5P5, Barat, Kembang Tanjong, Pidie Regency, Aceh 24181, Indonesia","{'location': {'lat': 5.3236968, 'lng': 95.99974499999999}, 'viewport': {'northeast': {'lat': 5.325059979892721, 'lng': 96.00109437989272}, 'southwest': {'lat': 5.322360320107277, 'lng': 95.99839472010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rahmad taufiq,,ChIJ-_W_1nyVQDARAe45IplFRJk,0.0,ChIJ-_W_1nyVQDARAe45IplFRJk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ-_W_1nyVQDARAe45IplFRJk
OPERATIONAL,"9XP7+4PQ, Jl. Malahayati, Benteng, Kec. Kota Sigli, Kabupaten Pidie, Aceh 24119, Indonesia","{'location': {'lat': 5.385347299999999, 'lng': 95.96434660000001}, 'viewport': {'northeast': {'lat': 5.386667179892721, 'lng': 95.96568662989273}, 'southwest': {'lat': 5.383967520107277, 'lng': 95.9629869701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tutue sibrang,,ChIJGQoUWgDtQDARozdb8SrMqIE,0.0,ChIJGQoUWgDtQDARozdb8SrMqIE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJGQoUWgDtQDARozdb8SrMqIE
OPERATIONAL,"82CF+JM6, Meunasah Krueng, Kembang Tanjong, Pidie Regency, Aceh 24181, Indonesia","{'location': {'lat': 5.320979299999999, 'lng': 96.0244463}, 'viewport': {'northeast': {'lat': 5.322308029892722, 'lng': 96.02574357989272}, 'southwest': {'lat': 5.319608370107278, 'lng': 96.02304392010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Titi gantung Meunasah Krueng- Meunasah keupula,,ChIJNUmdLwKVQDAROto6XF59Juc,0.0,ChIJNUmdLwKVQDAROto6XF59Juc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJNUmdLwKVQDAROto6XF59Juc
