business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,photos,plus_code,url
OPERATIONAL,"H8XH+H2H, Teluk Karya, Lampihong, Balangan Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.4010672, 'lng': 115.3276022}, 'viewport': {'northeast': {'lat': -2.399717370107278, 'lng': 115.3289520298928}, 'southwest': {'lat': -2.402417029892722, 'lng': 115.3262523701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ladang,ChIJVwTBE8xH5S0RAsBMeXIYTbk,0.0,ChIJVwTBE8xH5S0RAsBMeXIYTbk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJVwTBE8xH5S0RAsBMeXIYTbk
CLOSED_TEMPORARILY,"J9FR+W53, Kandang Jaya, Lampihong, Balangan Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.3752299, 'lng': 115.3904215}, 'viewport': {'northeast': {'lat': -2.373880070107278, 'lng': 115.3917713298927}, 'southwest': {'lat': -2.376579729892722, 'lng': 115.3890716701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Baruh Lok Anglay,ChIJaXPBuCJF5S0RcERikIXdiuA,0.0,ChIJaXPBuCJF5S0RcERikIXdiuA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJaXPBuCJF5S0RcERikIXdiuA
OPERATIONAL,"Jungkal, Paringin, Balangan Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.3035221, 'lng': 115.4320048}, 'viewport': {'northeast': {'lat': -2.302151820107277, 'lng': 115.4333207298927}, 'southwest': {'lat': -2.304851479892722, 'lng': 115.4306210701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Padang luas,ChIJsYjfnDJP5S0R94xWEXxFM3Q,4.2,ChIJsYjfnDJP5S0R94xWEXxFM3Q,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,{'open_now': True},"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116055372525545179437"">A Google User</a>'], 'photo_reference': 'AUGGfZm-Q2e9aelNcU9S9ZJ1-9x2NPJqu9vtFGGQnqDVYNatrWC2rjesjkH0pb3gx0gMqrkscgV5mQgCbj6KVO3UMNj6m-ygWQi_6sHr7LF-KfTXi2xGc8JiLxc_ZCgfWGnrvbSeXXkiB3j_LCoiAeb_Ang-7jzc5xCu_2rr1mXXWjVUM-HJ', 'width': 3060}]","{'compound_code': 'MCWJ+HR Jungkal, Balangan Regency, South Kalimantan, Indonesia', 'global_code': '6P9QMCWJ+HR'}",https://www.google.com/maps/place/?q=place_id:ChIJsYjfnDJP5S0R94xWEXxFM3Q
OPERATIONAL,"MFW9+266, Jl. A. Yani, Lasung Batu, Kec. Paringin, Kabupaten Balangan, Kalimantan Selatan 71662, Indonesia","{'location': {'lat': -2.3049573, 'lng': 115.4680031}, 'viewport': {'northeast': {'lat': -2.303537570107278, 'lng': 115.4694489298927}, 'southwest': {'lat': -2.306237229892723, 'lng': 115.4667492701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Welcome Lasung Batu Paringin Balangan,ChIJSZcn4fZP5S0R8F0J7x5Ohzs,4.1,ChIJSZcn4fZP5S0R8F0J7x5Ohzs,"['tourist_attraction', 'point_of_interest', 'establishment']",21,,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100969357071822876661"">A Google User</a>'], 'photo_reference': 'AUGGfZmVOaobgiwByYKPpWWI7Lram-wBxw3XgjYlOppc66i_-jsB108vrJversAz-jCHxJ_52BWdaR1pcf2ltjGWkiuxOu0Dr8gPEcIk2zK3lfsjWPaS_sDYBo_9kcXSAKtKrkumQuEzWPftbOKlG1naDks3hAy0NWKEgYo6V1eljp0d-urd', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJSZcn4fZP5S0R8F0J7x5Ohzs
OPERATIONAL,"MF46+M2W, Lingsir, Paringin Selatan, Balangan Regency, South Kalimantan 71612, Indonesia","{'location': {'lat': -2.3432579, 'lng': 115.4600698}, 'viewport': {'northeast': {'lat': -2.341863220107278, 'lng': 115.4614323798927}, 'southwest': {'lat': -2.344562879892722, 'lng': 115.4587327201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok Nafasy Family,ChIJ82NQ-oxP5S0R2gmPBRRdkAw,5.0,ChIJ82NQ-oxP5S0R2gmPBRRdkAw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,{'open_now': True},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103580983608814902215"">Kam Rani</a>'], 'photo_reference': 'AUGGfZmfGN6kTVamBKmDLOFnEgu2NgKG1AyHhYya-re7r76MlehtJHyF48IyZfUuuAoIGNIKHH5muSbJveL4N44XhOLEG_CbTrrdmn55lngnLtPn1iU01J3DHB55-luhINv5SjAKe7ib5ba_EjlAN5P1ofush9s-ECxZnGKCgTdswm5D0Kt2', 'width': 3468}]",,https://www.google.com/maps/place/?q=place_id:ChIJ82NQ-oxP5S0R2gmPBRRdkAw
OPERATIONAL,"JCGG+JG, Mampari, Batu Mandi, Balangan Regency, South Kalimantan 71663, Indonesia","{'location': {'lat': -2.3736694, 'lng': 115.4252275}, 'viewport': {'northeast': {'lat': -2.372322020107278, 'lng': 115.4265775298927}, 'southwest': {'lat': -2.375021679892722, 'lng': 115.4238778701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RTQ Trubus Hijau,ChIJ6TTwVcpF5S0RtZWkytI81ns,5.0,ChIJ6TTwVcpF5S0RtZWkytI81ns,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102543884917069970655"">A Google User</a>'], 'photo_reference': 'AUGGfZnwec0J1d54RD0tfnm9QYug80By7RVOI6t_ZrHLg2WKKRgRejh5nViW4NEaKlz5Vx7nqr0lFNrqa977-tgSqdiILyizGiIGK5fm1rSb4cu0PaWwYqJP5CtdPlXG71gI5MK5oDOTKUAk9Gp8YBQyoQdP70Sm2oPbp0ZmA2_bJkPrC0Zd', 'width': 3072}]",,https://www.google.com/maps/place/?q=place_id:ChIJ6TTwVcpF5S0RtZWkytI81ns
OPERATIONAL,"JFX9+W8V, Margo Mulyo, Paringin Selatan, Balangan Regency, South Kalimantan 71662, Indonesia","{'location': {'lat': -2.3501293, 'lng': 115.4682884}, 'viewport': {'northeast': {'lat': -2.348755820107278, 'lng': 115.4697882298927}, 'southwest': {'lat': -2.351455479892723, 'lng': 115.4670885701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Green garden Balangan,ChIJAdhtOOFP5S0RAZkSxLEYvGo,4.2,ChIJAdhtOOFP5S0RAZkSxLEYvGo,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1341,,{'open_now': True},"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103421166877630335571"">Kanda Mian</a>'], 'photo_reference': 'AUGGfZlL8vhUeIQvAJAFm5tm0pKj5wGKJvUpyO3YT2dP_QcY_1LXHYI5ZVX69ZHlp626GyyOnq2kqbMB1-zBhNBi0dpTczaBRafMqQr0GDOQ0kEi6XH29HkCI2UzKTXt6ICEayArxf91FANVg8KhGbBnMWTxmIXe-hS5cGoISF8BRFtn65ao', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJAdhtOOFP5S0RAZkSxLEYvGo
CLOSED_TEMPORARILY,"H9RF+4C, Teluk Karya, Lampihong, Balangan Regency, South Kalimantan 71663, Indonesia","{'location': {'lat': -2.4097339, 'lng': 115.3735635}, 'viewport': {'northeast': {'lat': -2.408384070107278, 'lng': 115.3749133298927}, 'southwest': {'lat': -2.411083729892722, 'lng': 115.3722136701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Casting Mania,ChIJzY1XhmlH5S0RadPGihTCJic,0.0,ChIJzY1XhmlH5S0RadPGihTCJic,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJzY1XhmlH5S0RadPGihTCJic
OPERATIONAL,"MF88+XPC, Paringin Kota, Paringin Selatan, Balangan Regency, South Kalimantan 71615, Indonesia","{'location': {'lat': -2.3326602, 'lng': 115.46702}, 'viewport': {'northeast': {'lat': -2.331151470107278, 'lng': 115.4682866798927}, 'southwest': {'lat': -2.333851129892722, 'lng': 115.4655870201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pemancingan Pondok Salsabella,ChIJ8zAjho1P5S0RGvkmvXoSG-c,0.0,ChIJ8zAjho1P5S0RGvkmvXoSG-c,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117664089649963533875"">A Google User</a>'], 'photo_reference': 'AUGGfZl4DMzZW071FOq5fy4nPjZ8-xeF-QIraofJqFHkx3HJSF5sQSiijgkxhdQ_tGgdz-TfwMBWegxpMuqJZWjvcdakHIAB4fTT2jkYz0wbtJsI_NlNBsoNpsi1Ww-G_tiefJu1W9PxF7Ms-osnt5jc040IZdQSjYRnSBwqhvkiqkxvJnyN', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJ8zAjho1P5S0RGvkmvXoSG-c
OPERATIONAL,"J9R6+WCJ, Jimamun, Lampihong, Balangan Regency, South Kalimantan 71661, Indonesia","{'location': {'lat': -2.3576553, 'lng': 115.3610121}, 'viewport': {'northeast': {'lat': -2.356171370107278, 'lng': 115.3620945298927}, 'southwest': {'lat': -2.358871029892722, 'lng': 115.3593948701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Wisata Air Tandihau,ChIJw9J9qo5J5S0R5r7i_zznp-Y,4.1,ChIJw9J9qo5J5S0R5r7i_zznp-Y,"['park', 'point_of_interest', 'establishment']",66,,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118003140761250797613"">guswendy wibowo</a>'], 'photo_reference': 'AUGGfZl5wxMMR_hrJpsYqJSeg-H03WUsJv4oiOGBrItIdeMnab_83r_epFOhM_8BwvOGpl6Jxrwx_6CbAwqTOR-LVBlghEDsoXYzMhXjOX59bRJZs-bOno5EJGUMjxgeFy97I79NXWKwRf-hLFHVjwoN28P2uGCYZmr4fd2hfjz_OyjXI_0d', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJw9J9qo5J5S0R5r7i_zznp-Y
