business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"9G2H+FF5, Amyas, West Supiori, Supiori Regency, Papua, Indonesia","{'location': {'lat': -0.6488625, 'lng': 135.5287352}, 'viewport': {'northeast': {'lat': -0.6475126701072779, 'lng': 135.5300850298927}, 'southwest': {'lat': -0.6502123298927223, 'lng': 135.5273853701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Myopuri,ChIJP3cdDb2fAWgRhzwNsVUXEWg,5.0,ChIJP3cdDb2fAWgRhzwNsVUXEWg,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJP3cdDb2fAWgRhzwNsVUXEWg
OPERATIONAL,"8FQP+C62, Napisndi, West Supiori, Supiori Regency, Papua 98162, Indonesia","{'location': {'lat': -0.6614861, 'lng': 135.4855113}, 'viewport': {'northeast': {'lat': -0.6602170701072777, 'lng': 135.4868993298928}, 'southwest': {'lat': -0.6629167298927222, 'lng': 135.4841996701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Kyamdori,ChIJnw17ibaZAWgR7U-9toL3iLY,4.6,ChIJnw17ibaZAWgR7U-9toL3iLY,"['tourist_attraction', 'point_of_interest', 'establishment']",21,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107099543564994949078"">A Google User</a>'], 'photo_reference': 'AUGGfZmeiAHnqNiLvvZGwv_0t0fnsF1SDQ8zDTwhOas1IC2OMjs9zGPpgye5MVmW3iczVVaDzUd2oExrKV3naeT3MkFlHt2u2qZj2_JIYLWvZbMO4voM7lmxXNeU3xySu2Zse73Pwm9ZJiKHPNSy7gTMZAOpWVvo3ypPx-7tSH6nVgMu37s', 'width': 4608}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJnw17ibaZAWgR7U-9toL3iLY
CLOSED_TEMPORARILY,"8FQP+H9W, Napisndi, West Supiori, Supiori Regency, Papua 98162, Indonesia","{'location': {'lat': -0.6610157, 'lng': 135.4859479}, 'viewport': {'northeast': {'lat': -0.6597133701072778, 'lng': 135.4874005298927}, 'southwest': {'lat': -0.6624130298927223, 'lng': 135.4847008701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Situs Wisata Religi Gereja Petrus Kafiar,ChIJK1A4sgGZAWgRWl8qc7KuCps,2.0,ChIJK1A4sgGZAWgRWl8qc7KuCps,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101864956350756312197"">Oemar Ichsan</a>'], 'photo_reference': 'AUGGfZmCA5lTJ6BfRK7ispVwzHJS33ZNfmVTXIDaI4L1t21ZxIe6h8G-jLqYqU4qPHvAri4n74idsaedIxOvwmJiu8rRTnoJr21zpazuOSFXVpf-SViKcqXN_f9SKSvFBSqOuWzO3wJsXZ4vW_gl6LhSK0UulhdKB5bZX3tOjeJJ9TqD3NSV', 'width': 4032}]",True,,,https://www.google.com/maps/place/?q=place_id:ChIJK1A4sgGZAWgRWl8qc7KuCps
OPERATIONAL,"8JG9+MJX, Warbor, Supiori Utara, Supiori Regency, Papua, Indonesia","{'location': {'lat': -0.6732507999999999, 'lng': 135.6191212}, 'viewport': {'northeast': {'lat': -0.6719008701072778, 'lng': 135.6204491298927}, 'southwest': {'lat': -0.6746005298927223, 'lng': 135.6177494701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Biak Supiori Utara kampung kpudori,ChIJ26jiSBt1AWgRGYAvS8xaHTk,0.0,ChIJ26jiSBt1AWgRGYAvS8xaHTk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100680057102743838563"">A Google User</a>'], 'photo_reference': 'AUGGfZkc1YwSTq0qg-ZZ_cKATZ6j0Hjs5NvfapCHOwtrcdLEe_Drv71Aey7DVoCwheaH_3pyF5x6iGxGWkTQoOw8DyYqwsnaih1dMtxLcB3mzkMEK0F-Tp8_HbCUnRRzjoqiVeNzpRq5f3vqg7UN5uTPLKIfQHtkrCyXOc8Iw3WN2J3G9dGx', 'width': 1836}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ26jiSBt1AWgRGYAvS8xaHTk
OPERATIONAL,"7HFM+RR, Warsa, Supiori Utara, Supiori Regency, Papua, Indonesia","{'location': {'lat': -0.7254375, 'lng': 135.5845625}, 'viewport': {'northeast': {'lat': -0.7240876701072778, 'lng': 135.5859123298927}, 'southwest': {'lat': -0.7267873298927223, 'lng': 135.5832126701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Wabudori,ChIJxbE5KwCdAWgRSKPvavAVPrI,5.0,ChIJxbE5KwCdAWgRSKPvavAVPrI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102076365008515654694"">lucki junursyah</a>'], 'photo_reference': 'AUGGfZk_FgYXaQCiUuh-_Z1L4GeS9Ti03NCF6S1BT_FgdaWTue6HU5Pqdc-6sAEO-iqcwRkR2J-iA_4nlzviTX23VGIENV7fI3TZR6q_QzRJ_OUB73PfP5t9JwY2Z3s7W_7h6DcQjUXNVgg7jLOAwMZNpVBTCql3bWE5nFpBXNJbIk35TZKP', 'width': 3968}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJxbE5KwCdAWgRSKPvavAVPrI
OPERATIONAL,"9965+PX, Imbirsbari, Supiori Regency, Papua, Indonesia","{'location': {'lat': -0.6381479999999999, 'lng': 135.3599176}, 'viewport': {'northeast': {'lat': -0.6367981701072777, 'lng': 135.3612674298927}, 'southwest': {'lat': -0.6394978298927222, 'lng': 135.3585677701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Mandundi,ChIJF1EgCAC_AWgRcnPffcP0ndQ,0.0,ChIJF1EgCAC_AWgRcnPffcP0ndQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJF1EgCAC_AWgRcnPffcP0ndQ
OPERATIONAL,"8JG9+6FR Kampung WARSA, Jln Yenggarbun, Warbor, Distrik Supiori Utara, Kabupaten Supiori, Papua, Indonesia","{'location': {'lat': -0.6743989, 'lng': 135.6186364}, 'viewport': {'northeast': {'lat': -0.6731282201072778, 'lng': 135.6200921798927}, 'southwest': {'lat': -0.6758278798927223, 'lng': 135.6173925201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yenggarbun Sport,ChIJu8MUxy11AWgRbk5VR4Y8IXk,4.8,ChIJu8MUxy11AWgRbk5VR4Y8IXk,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 1656, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104892324717856852807"">Vina Sondakh</a>'], 'photo_reference': 'AUGGfZl4LPWw3FfLM7cQOVa1XNLaKCO9umB-LVb8hMlGSquWd1-NkebUy7QUy4Ik3q9W-68Lut3tEjE-AFn32rcXiZDnzcyIEF-yEV-UMdcYXdZ0GfqpbGJQz30F0ryZQ9YByCIoH7afllU7QX79EypwAhhJE4iEyJSJBEi69idPaBDjVlBc', 'width': 1656}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJu8MUxy11AWgRbk5VR4Y8IXk
OPERATIONAL,"8CXP+3C6, Kampung MARUR, NAPISNDI, West Supiori, Supiori Regency, Papua 98162, Indonesia","{'location': {'lat': -0.6523337000000001, 'lng': 135.4360199}, 'viewport': {'northeast': {'lat': -0.6509838701072779, 'lng': 135.4373697298927}, 'southwest': {'lat': -0.6536835298927223, 'lng': 135.4346700701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KAMPUNG MARUR-NAPISNDI,ChIJo7lEPSWXAWgR-0xy8gXbkxA,4.8,ChIJo7lEPSWXAWgR-0xy8gXbkxA,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105108752223421138870"">A Google User</a>'], 'photo_reference': 'AUGGfZmOeo9Zks6e0Xs7dVZdcK3gW8MY1LAfrO7kGd7FE9Pmt3H_mMieFTnprKDPBTdcGjmY6BKqUo8DbxQJZZ73Tdk8IBYJ10ojHFe72AI-nUzz7k5tTQxYhoL1e-DHQF0EJodrenwin9ETKbVLhRsxnUnJRkCA1SvC-_eYy8eedJz7T79f', 'width': 3072}]",,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJo7lEPSWXAWgR-0xy8gXbkxA
OPERATIONAL,"5HX6+48J, Odori, Supiori Selatan, Supiori Regency, Papua, Indonesia","{'location': {'lat': -0.8021729, 'lng': 135.5607808}, 'viewport': {'northeast': {'lat': -0.8008230701072778, 'lng': 135.5621306298927}, 'southwest': {'lat': -0.8035227298927223, 'lng': 135.5594309701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun masriw,ChIJ1VX8CCeDAWgRHEEBT1FZiAs,5.0,ChIJ1VX8CCeDAWgRHEEBT1FZiAs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2242, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104569225019180990430"">Suganda Muji Saputro</a>'], 'photo_reference': 'AUGGfZnK65U51-htDdOzuBGPRnfgpeN8IdcoC87hcN4rWbqCYa0v5PzDx2SgbqY7Ut54xv6EhYtRIzieiSjTmwoisO7PpZo6w-bOHr5ephmn9pf7nKaHHuhuDa0re1yvAMzr1yZFFyIxdDDHt_XhoSxgVWhjc70ehRNprXVKXlxnnmRJXFMs', 'width': 1704}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ1VX8CCeDAWgRHEEBT1FZiAs
OPERATIONAL,"8MC6+2W, Fanjur, Supiori Utara, Supiori Regency, Papua 98162, Indonesia","{'location': {'lat': -0.6799448, 'lng': 135.6622899}, 'viewport': {'northeast': {'lat': -0.6790187201072778, 'lng': 135.6634615798927}, 'southwest': {'lat': -0.6817183798927222, 'lng': 135.6607619201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Yenem/ Kobari Jaya,ChIJf4HbxvR1AWgR-W3jKhAvHNs,3.8,ChIJf4HbxvR1AWgR-W3jKhAvHNs,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107099543564994949078"">A Google User</a>'], 'photo_reference': 'AUGGfZkK7iYoZMEuy0lI6N9srrKP88vXTD1TeJn6vhalwfpjcWvs6BSM0uKTsG_OnXOmfgcDvZ9SeyoY9Fx99dYJENMpdFdLv2vHoQ170Di6174AeyDU3-oN3ZBoNYTAvOz4Pdjl8KR_RkjioN0HRq-oOCljILjHbc7dxWTOPUgbVZbglvI', 'width': 4032}]",,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJf4HbxvR1AWgR-W3jKhAvHNs
