business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,permanently_closed,url
OPERATIONAL,"H6WV+PG5, Sangiang Tanjung, Kalanganyar, Lebak Regency, Banten, Indonesia","{'location': {'lat': -6.4032281, 'lng': 106.2438702}, 'viewport': {'northeast': {'lat': -6.401959670107278, 'lng': 106.2451567798927}, 'southwest': {'lat': -6.404659329892722, 'lng': 106.2424571201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung sharare,"[{'height': 2288, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116787940347002824676"">edy sutisna</a>'], 'photo_reference': 'AUGGfZk8jgsw3B3BQYYiDEHY8Rf7s8F2LuCQsgDrdYZmU5ez_na4C92W0JITkpp0NaML934smN3xss0YaqHh_SR5kU8Ue0XSm3MTuLH7wClij4zVc_UiPnfeNhk6YzMrSm23atwqBLn2xfD2zLE6EuUdCefHZMGvfS2G4MXp3zkIcWtr9iI', 'width': 4080}]",ChIJve-ZlWAVQi4RU_lnQHpgGT0,5.0,ChIJve-ZlWAVQi4RU_lnQHpgGT0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJve-ZlWAVQi4RU_lnQHpgGT0
OPERATIONAL,"Pasir Limus-Legok, Pasirkupa, Kec. Kalanganyar, Kabupaten Lebak, Banten 42312, Indonesia","{'location': {'lat': -6.3714207, 'lng': 106.226756}, 'viewport': {'northeast': {'lat': -6.370151570107278, 'lng': 106.2281321798927}, 'southwest': {'lat': -6.372851229892722, 'lng': 106.2254325201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kp. Legok,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113568761328506816221"">A Google User</a>'], 'photo_reference': 'AUGGfZkAUnLcIWd1qEzM6qIWhc6cBD2FHrC_1HZgOEP6xN35rsIVWJ3DX-hcHFv77yu-gen2TiwCvagr-zzlSGG05FI6Gf7PDm0w1VAsk0Q8zPz-DBK0smnYeMudeBtQDyhFx7GuQbSDtuXatXAmuWfSzpBF6NEwaql9Wmu5MwwMq7hADLGl', 'width': 3000}]",ChIJ50knU2kXQi4Rr5WWwCD9DHk,4.8,ChIJ50knU2kXQi4Rr5WWwCD9DHk,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,{'open_now': True},"{'compound_code': 'J6HG+CP Pasirkupa, Lebak Regency, Banten, Indonesia', 'global_code': '6P58J6HG+CP'}",,https://www.google.com/maps/place/?q=place_id:ChIJ50knU2kXQi4Rr5WWwCD9DHk
OPERATIONAL,"J6G7+J2, Pasirkupa, Kalanganyar, Lebak Regency, Banten 42312, Indonesia","{'location': {'lat': -6.3734243, 'lng': 106.2125765}, 'viewport': {'northeast': {'lat': -6.371785120107278, 'lng': 106.2166343}, 'southwest': {'lat': -6.374484779892722, 'lng': 106.2112239}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan mangin,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102404221602953140210"">A Google User</a>'], 'photo_reference': 'AUGGfZlE75zaXv9hnS3yQxwdkUbQ_llqx3mIudbvcGq-1GclzsE10Mv3BWmJ5DZESR1HKj0lPUgd5lAvp5czZE0dL4FeXADatH4Yj9Rh2iqiz2ogz1WKPxxPwyJl3DKm55hVle2gac8e5mtxknMssXdUCiHqjjBZDuVLT5RFETN4cCqdISqP', 'width': 3120}]",ChIJzaKzspEXQi4RxCBlqTfB2ks,5.0,ChIJzaKzspEXQi4RxCBlqTfB2ks,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJzaKzspEXQi4RxCBlqTfB2ks
,"Kalanganyar, Lebak Regency, Banten, Indonesia","{'location': {'lat': -6.3633638, 'lng': 106.2398622}, 'viewport': {'northeast': {'lat': -6.347299899999999, 'lng': 106.2679701}, 'southwest': {'lat': -6.420269999999999, 'lng': 106.19767}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kalanganyar,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114380612613330779522"">A Google User</a>'], 'photo_reference': 'AUGGfZk4zXJD-zI3L6R-2TT0Y5fHPIRImuWyIBJDmwg9v13qPqayURW3T2bDFQuRQXo_lZGPYYjzh0l4D3K8jaYbdkaN-lvd_GdopjUbAtf3VuK0Cql7YepVOdEXCRUIla2TVcECWmri4OUgtaMQY5-7Fu_Ih-VkJ2Tb8D2vrhknfw5hUnRD', 'width': 2448}]",ChIJu6fqlL4WQi4R9utIx-TkVPA,,ChIJu6fqlL4WQi4R9utIx-TkVPA,"['administrative_area_level_3', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJu6fqlL4WQi4R9utIx-TkVPA
OPERATIONAL,"J67G+HXF, Kp. Kaduranggem, Pasirkupa, Kec. Kalanganyar, Kabupaten Lebak, Banten 42312, Indonesia","{'location': {'lat': -6.386074499999999, 'lng': 106.2274316}, 'viewport': {'northeast': {'lat': -6.384738820107278, 'lng': 106.2287875298927}, 'southwest': {'lat': -6.387438479892722, 'lng': 106.2260878701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lembah soraya,"[{'height': 1932, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118302645234939342311"">adny</a>'], 'photo_reference': 'AUGGfZkVa3MMyJQ50Hz4jkN2WhoP--V7_spUbRJZLXpNQXU_-5u8N0pNuBrCj2dj0qrObszZdM22s3tKNcIQMxljg0OTESQphFzVT1qdorDa76ssBnJkCljeH8VfvJziJFmT2QyjNw3qUSIteWdxl4QJxR9vhx8nFjJZGm6iOIFfNtNukb4q', 'width': 2576}]",ChIJaw65EvkXQi4RfltQ05yV3yo,4.1,ChIJaw65EvkXQi4RfltQ05yV3yo,"['tourist_attraction', 'point_of_interest', 'establishment']",15.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJaw65EvkXQi4RfltQ05yV3yo
OPERATIONAL,"J6MG+R5P, Cilangkap, Kalanganyar, Lebak Regency, Banten, Indonesia","{'location': {'lat': -6.3654106, 'lng': 106.2254447}, 'viewport': {'northeast': {'lat': -6.363682720107278, 'lng': 106.2274060298927}, 'southwest': {'lat': -6.366382379892721, 'lng': 106.2247063701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Casting Terbaik Rangkasbitung,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100561034501367823632"">foull uciha</a>'], 'photo_reference': 'AUGGfZlQHTRl-z7t8eTpvs8AWQaKGNAQcZZmYknKll-84xYzvZJDz4ixNLAYbH98BxLovIKYAz1ChvpedmIQhSdH74vzZ65UyKTHOYTh6gNxRrLwEmdLk5Mg6rJb4BL3EWPy-H0NfKTArS-Cm2myNQ4QUHiRF6-gHPD_ezWyjVnxUgfpWJEK', 'width': 3000}]",ChIJO7PI47gXQi4Rv8k62XoyOB8,4.7,ChIJO7PI47gXQi4Rv8k62XoyOB8,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJO7PI47gXQi4Rv8k62XoyOB8
OPERATIONAL,"H6GX+4P5, Cinihni, Marga Jaya, Kec. Cimarga, Kabupaten Lebak, Banten 42361, Indonesia","{'location': {'lat': -6.424728, 'lng': 106.249373}, 'viewport': {'northeast': {'lat': -6.423172420107279, 'lng': 106.2510398298927}, 'southwest': {'lat': -6.425872079892723, 'lng': 106.2483401701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Yasmin Farm,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108844949555855554585"">Acep Nazmudin</a>'], 'photo_reference': 'AUGGfZnp--rNbqpZFprV93aTz2X1tWLFovcHoJymwUCiTAKOjxlIQH7CdFnTxjjWRF-vj71gSC8JPlXYvYhlKoNZlMNpSXlV_wrPDw0L9vpy0YDwBuv1Ph8axuCk8k4eFg7QTkStoSvWs-WIpI2kXFFldybROQjlhs9Hb-si9CzRsaSjSKfP', 'width': 4032}]",ChIJGS4gOiYVQi4RWPMlkxxE0Bg,4.5,ChIJGS4gOiYVQi4RWPMlkxxE0Bg,"['tourist_attraction', 'point_of_interest', 'establishment']",269.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJGS4gOiYVQi4RWPMlkxxE0Bg
OPERATIONAL,"J46G+383, Jaraja, Taman Jaya, Kec. Cikulur, Kabupaten Lebak, Banten 42356, Indonesia","{'location': {'lat': -6.389859, 'lng': 106.125787}, 'viewport': {'northeast': {'lat': -6.388509620107278, 'lng': 106.1271507298927}, 'southwest': {'lat': -6.391209279892721, 'lng': 106.1244510701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Kp, Jaraja","[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107480087883012021185"">A Google User</a>'], 'photo_reference': 'AUGGfZlB09uqmGurbn4ZYEtimORthxx4cbJg7ddzEeJkemGtEcA3ah7g_8Z2Yw2Yrqaj2s0S_YfYpYkatfeVVQWeN-CdI6UbxSkrpH9ukRTgQeKrv6993BOJyWLWDFFgbPeRq5SZeyv1swrhd4po-vcQYmmVNNNVbh2BkvEV17SVfze1bIAm', 'width': 2340}]",ChIJF15gBxs9Qi4R52bNUdGIknY,4.7,ChIJF15gBxs9Qi4R52bNUdGIknY,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJF15gBxs9Qi4R52bNUdGIknY
OPERATIONAL,"J6JW+7F2, Aweh, Kalanganyar, Lebak Regency, Banten 42312, Indonesia","{'location': {'lat': -6.3693728, 'lng': 106.2461253}, 'viewport': {'northeast': {'lat': -6.368033120107278, 'lng': 106.2474747298927}, 'southwest': {'lat': -6.370732779892722, 'lng': 106.2447750701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Teras Rumah Buana,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113091322667931556309"">A Google User</a>'], 'photo_reference': 'AUGGfZmR_uVv82nN5qhpBA9g326mrcnv1BFdg-f45285CQcvHwg6fqoQDuzJ0wBiCI2bKsvH2YBH7b4bc3bLz9Mf4GuaxgixTh3OdEvZWqdZoz2G66GPkE-hUj1lVMTOQzLFRM4yrTHZpGqKWziSr1GFBZYf0M3aeeP3P-M4yYbjkyGaDF_o', 'width': 4000}]",ChIJKexkh4wXQi4R3uEOK3ES48Q,0.0,ChIJKexkh4wXQi4R3uEOK3ES48Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJKexkh4wXQi4R3uEOK3ES48Q
OPERATIONAL,"G4Q5+RGG, Sarageni, Cimarga, Lebak Regency, Banten, Indonesia","{'location': {'lat': -6.4604275, 'lng': 106.1087776}, 'viewport': {'northeast': {'lat': -6.458991370107278, 'lng': 106.1099345298927}, 'southwest': {'lat': -6.461691029892722, 'lng': 106.1072348701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cikapek,"[{'height': 936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115213138518899830243"">Asep Ajaa</a>'], 'photo_reference': 'AUGGfZnJ6u976SS9XemnChg3W3xAnDAdGEGGI_tb7oHwTDgV7Tj89-wDNMSw5mGgrcYT9Uzlui9MyYGJjaU1myDYVLSI53wQvlG4g7wL5guZsirMOQIxdquUwm48nJbVffKIqAKGszkgF1vD-y1luaQP9u5MIyeSywq0sGmCCNtOBhOwhyDj', 'width': 960}]",ChIJG0yNlD0_Qi4RTBcrkSTw4B8,3.0,ChIJG0yNlD0_Qi4RTBcrkSTw4B8,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJG0yNlD0_Qi4RTBcrkSTw4B8
