business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,url
OPERATIONAL,"citra maja raya No.2, Maja, Kec. Maja, Kabupaten Lebak, Banten, Indonesia","{'location': {'lat': -6.3402487, 'lng': 106.3976111}, 'viewport': {'northeast': {'lat': -6.338881070107279, 'lng': 106.3989724298927}, 'southwest': {'lat': -6.341580729892723, 'lng': 106.3962727701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,citra maja raya2,ChIJ4deycwAPQi4RT-JvH1kfRG0,"{'compound_code': 'M95X+W2 Maja, Lebak Regency, Banten, Indonesia', 'global_code': '6P58M95X+W2'}",0.0,ChIJ4deycwAPQi4RT-JvH1kfRG0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4deycwAPQi4RT-JvH1kfRG0
OPERATIONAL,"M99R+37Q, Maja, Lebak Regency, Banten 42381, Indonesia","{'location': {'lat': -6.3316434, 'lng': 106.3897669}, 'viewport': {'northeast': {'lat': -6.330558820107278, 'lng': 106.3915294798927}, 'southwest': {'lat': -6.333258479892722, 'lng': 106.3888298201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Pepaya - Permata Mutiara Maja,ChIJx0hsu1EPQi4REE3xtq3nl60,,4.5,ChIJx0hsu1EPQi4REE3xtq3nl60,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107145841773938376615"">A Google User</a>'], 'photo_reference': 'AUGGfZkY7Xst178B91nFBLL7q246NROPHGmcC6jHY83Vbvk0yL5MAmIv1zoMNumjdNPkOgicTGSvqk2aueSzCRLzqyT5cDKgmjdlZjyOyT4rYNsKlaaQGTqCVou65HYOgGK_CD32NtaToknYIoYkJBpLpbaBPaatJ_OGKKWCcEJYskHGeeIu', 'width': 720}]",,,https://www.google.com/maps/place/?q=place_id:ChIJx0hsu1EPQi4REE3xtq3nl60
OPERATIONAL,"MC26+93M, Sangiang, Maja, Lebak Regency, Banten 42381, Indonesia","{'location': {'lat': -6.349043099999999, 'lng': 106.410172}, 'viewport': {'northeast': {'lat': -6.347679920107278, 'lng': 106.4115281298927}, 'southwest': {'lat': -6.350379579892722, 'lng': 106.4088284701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Maja,ChIJdeNekbgPQi4R2Nhitjp1I9M,,3.0,ChIJdeNekbgPQi4R2Nhitjp1I9M,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJdeNekbgPQi4R2Nhitjp1I9M
OPERATIONAL,"J88R+4GQ, Buyut Mekar, Maja, Lebak Regency, Banten 42381, Indonesia","{'location': {'lat': -6.383734, 'lng': 106.341331}, 'viewport': {'northeast': {'lat': -6.382556470107278, 'lng': 106.3424448798927}, 'southwest': {'lat': -6.385256129892722, 'lng': 106.3397452201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Gr.H.andi kp Neuhneur kec. Maja,ChIJxQRBg74RQi4RqoDfpMRcpJA,,5.0,ChIJxQRBg74RQi4RqoDfpMRcpJA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118242510049455403506"">A Google User</a>'], 'photo_reference': 'AUGGfZltIVfkRWu_rxapNNLF1ef0qEBrkPVZqUcAqY7p4hAK_X1vhDLw_pYrmUNjAqsy5zgz1JqdrE3YjhkXSLM4lv2NJwxpmC1OLGvhGSnuPdQPcZ_hnq-Cp48P4h9_w9iddRGnIYPy9w4kGwkVbso6WDw3RRvSxtU5WlLh8CktQfbcigtF', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJxQRBg74RQi4RqoDfpMRcpJA
OPERATIONAL,"MC28+W2, Sangiang, Maja, Lebak Regency, Banten 42381, Indonesia","{'location': {'lat': -6.347270099999999, 'lng': 106.4157153}, 'viewport': {'northeast': {'lat': -6.346102820107278, 'lng': 106.4165108298927}, 'southwest': {'lat': -6.348802479892722, 'lng': 106.4138111701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bojong cidurian,ChIJp34OgSQPQi4RzVV04W9zevs,,5.0,ChIJp34OgSQPQi4RzVV04W9zevs,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116557112181032535039"">Wahyu Cayut</a>'], 'photo_reference': 'AUGGfZkrKSq1d0y7qo6PGZjVQs7KVlIuMM8dCNwlYl6oIKmcVkM7WV1n1BlB_OEfU18MnvL6ZlbOnACj7Kcp4m6yrxNj7WeUZNyijXlEpXx7L5b7-RUuCaCi9srcTw71I5jDiep6JbCsnyywdmzXWhqRCEj42-8tNfgAee3-uE5ll6hS5yn_', 'width': 1968}]",,,https://www.google.com/maps/place/?q=place_id:ChIJp34OgSQPQi4RzVV04W9zevs
OPERATIONAL,"J9JP+P93, Komp. Agrindo, Cipining, Kec. Curugbitung, Kabupaten Lebak, Banten 42381, Indonesia","{'location': {'lat': -6.3695109, 'lng': 106.3855514}, 'viewport': {'northeast': {'lat': -6.368132120107278, 'lng': 106.3870502798927}, 'southwest': {'lat': -6.370831779892722, 'lng': 106.3843506201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Trijefa Maja,ChIJKZ8Ow6MPQi4Ri48ggAgY1uE,,5.0,ChIJKZ8Ow6MPQi4Ri48ggAgY1uE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106623235786627792072"">A Google User</a>'], 'photo_reference': 'AUGGfZnQqGA0xCTWJBAFW5TQ3QWm-VQnOsKzmQqwOFDNwaNTVj8TT4ddqhJZ_M1QxjBWbkzKXBW9gFnaumFW-ZzqEkx3hMtp3sg0ITKBJblEzXzzfMVAhtahKpYQVxlaxjmlj_VyehrBNWFEyrTcRMd0lfxoIy3AfPxMOpaXs_f1aO3j3YbW', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJKZ8Ow6MPQi4Ri48ggAgY1uE
OPERATIONAL,"M92W+MV5, Maja Baru, Maja, Lebak Regency, Banten 42381, Indonesia","{'location': {'lat': -6.3484145, 'lng': 106.3973777}, 'viewport': {'northeast': {'lat': -6.347057820107278, 'lng': 106.3987275798927}, 'southwest': {'lat': -6.349757479892721, 'lng': 106.3960279201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Ikan Lele Harian Pak Mul,ChIJUc1ITAAPQi4RUQj4okEaQwk,,5.0,ChIJUc1ITAAPQi4RUQj4okEaQwk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112286011869907768009"">Al Vidaw</a>'], 'photo_reference': 'AUGGfZlmqKDjdQSIGSARlTVzcGPIORz94vIl0Meb1e8CCrgQjw8HU6YOjOaf9C-g1htfBgDSTguQ0cpQXb4MWhcLDUFQZgPr0zvrcLoYtIQjbRQ5PGMHAVSZr4-6ijIxCPJBLj7MccSwL8YM0KRTptoyoOBlQRsSL58Fyiuux1won_MFp8Kw', 'width': 2250}]",,,https://www.google.com/maps/place/?q=place_id:ChIJUc1ITAAPQi4RUQj4okEaQwk
OPERATIONAL,"J8PQ+4H6, Padasuka, Maja, Lebak Regency, Banten 42381, Indonesia","{'location': {'lat': -6.3641548, 'lng': 106.3390169}, 'viewport': {'northeast': {'lat': -6.363118370107278, 'lng': 106.3401887798927}, 'southwest': {'lat': -6.365818029892722, 'lng': 106.3374891201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau cekdam,ChIJU3NRczsRQi4RFqhuaE3dh9I,,0.0,ChIJU3NRczsRQi4RFqhuaE3dh9I,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJU3NRczsRQi4RFqhuaE3dh9I
OPERATIONAL,"Desa sangiang, Desa sanging, Kec. Maja, Kabupaten Lebak, Banten, Indonesia","{'location': {'lat': -6.3472121, 'lng': 106.4074054}, 'viewport': {'northeast': {'lat': -6.345846920107277, 'lng': 106.4087617298927}, 'southwest': {'lat': -6.348546579892721, 'lng': 106.4060620701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Resort Srilanandi,ChIJ0wiNchX_aS4RFOzGD4UNZsI,"{'compound_code': 'MC34+4X Sangiang, Lebak Regency, Banten, Indonesia', 'global_code': '6P58MC34+4X'}",0.0,ChIJ0wiNchX_aS4RFOzGD4UNZsI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1078, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111244485079696071859"">A Google User</a>'], 'photo_reference': 'AUGGfZk88qJlPN2M0zk-lspWVKR53j8DlNG896s4Lccl50_x2YMXLcW_jqJyr7NRH-XrDAN8kW08YfRlsxuxaaGCf1K9AkfbXhCZe-R5TKqGIl0JsSIgAQ0MaE9MSAJ88thZ3hI-OKIPgZuA6NCBo2Mm_yr725HZpEoHuUA-9L6_-tpxM17O', 'width': 1440}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ0wiNchX_aS4RFOzGD4UNZsI
OPERATIONAL,"J89C+H6, Parungsari, Sajira, Lebak Regency, Banten, Indonesia","{'location': {'lat': -6.381063600000001, 'lng': 106.3205364}, 'viewport': {'northeast': {'lat': -6.379983020107278, 'lng': 106.3228539}, 'southwest': {'lat': -6.382682679892722, 'lng': 106.3197639}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KAWASAN CILAJA CEKDAM,ChIJA_mz4WcRQi4RWz8lsl_lqis,,0.0,ChIJA_mz4WcRQi4RWz8lsl_lqis,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJA_mz4WcRQi4RWz8lsl_lqis
