business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,price_level,url
OPERATIONAL,"VQ8M+RGJ, Jl. Kepanduan II, RT.7/RW.16, Pejagalan, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia","{'location': {'lat': -6.132907599999999, 'lng': 106.7837762}, 'viewport': {'northeast': {'lat': -6.131568649999999, 'lng': 106.7864339}, 'southwest': {'lat': -6.136924449999999, 'lng': 106.7828903}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Penjaringan City Forest Park,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108047207520935197314"">Ell Boyy</a>'], 'photo_reference': 'AUGGfZnIVrDhRMGtGhS9PJiq4GRDlI0V80sfNRgzjg_MAtV68nmcySYOdnOwRbSwCn2ZetpeFF5cjdckfp0T71N-VTLN5i_UyAz0CKX2Ip-IhPI_bWJTL1rsbdlhsgSFqZuaB5H2RbmEILKaNh_2xGlZQJ7JkNeJPmvXYsgbPkb6Ejd6w9mY', 'width': 3264}]",ChIJPcS3V4gdai4RFRiCKMVUaTQ,4.5,ChIJPcS3V4gdai4RFRiCKMVUaTQ,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3767.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJPcS3V4gdai4RFRiCKMVUaTQ
OPERATIONAL,"WQ4X+MMP Dam Baru, Jl. Pantai Mutiara T, Pluit, Kec. Penjaringan, Daerah Khusus Ibukota Jakarta, Indonesia","{'location': {'lat': -6.0932816, 'lng': 106.7992008}, 'viewport': {'northeast': {'lat': -6.091931770107278, 'lng': 106.8005506298927}, 'southwest': {'lat': -6.094631429892722, 'lng': 106.7978509701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Baru,{'open_now': True},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113513174589616467744"">A Google User</a>'], 'photo_reference': 'AUGGfZmBxevrpIUGEl4IZh8QqKxaKgBKsfgc_eMQ2MLExR_9HZfv9cIlepqdnk1cht1BmAZTutvN8H3TeqQDEFvNNeqVdm1rYg6ZkoRh5-TBcC-JUQSmhpdagEIfhHFH9v9RpJ1EoPTQZrmDRzJYV67GPftz_q9V9saPx627T0cip8ImsGfK', 'width': 2080}]",ChIJuxjpWNMdai4RwUHpef6Vs2I,4.8,ChIJuxjpWNMdai4RwUHpef6Vs2I,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJuxjpWNMdai4RwUHpef6Vs2I
OPERATIONAL,"WP4F+P54, RT.7/RW.1, Kamal Muara, Penjaringan, North Jakarta City, Jakarta 14470, Indonesia","{'location': {'lat': -6.093289599999999, 'lng': 106.7228849}, 'viewport': {'northeast': {'lat': -6.091942720107278, 'lng': 106.7242363298927}, 'southwest': {'lat': -6.094642379892722, 'lng': 106.7215366701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Happyone Adventure,{'open_now': True},"[{'height': 2384, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112090275552640427657"">Bagus Santoso</a>'], 'photo_reference': 'AUGGfZl8hgCoq-fsHok9bsMxaFLDdL9h825uIe1Oz09bXGuwxYsoDUYJBBH5eXeqsA1q-J1_yWnmKlRa1YrsjwycpLt5ji3LgMJC4ARrYLjTyQ8yUirm2kq4Xnhn3SnSRnP5MFozsMljymXGcN6AkhZCD3JM0j7B8vUbxTITuQ72ygApbwtx', 'width': 4240}]",ChIJYaD2YWIDai4RmgweT_MucHs,5.0,ChIJYaD2YWIDai4RmgweT_MucHs,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJYaD2YWIDai4RmgweT_MucHs
OPERATIONAL,"Kamal Muara, Penjaringan, North Jakarta City, Jakarta 14470, Indonesia","{'location': {'lat': -6.0912419, 'lng': 106.7261014}, 'viewport': {'northeast': {'lat': -6.089926170107278, 'lng': 106.7275052298927}, 'southwest': {'lat': -6.092625829892722, 'lng': 106.7248055701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PULAU KECE,{'open_now': True},,ChIJUTRvgT0dai4R2d41NUPIzqk,0.0,ChIJUTRvgT0dai4R2d41NUPIzqk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJUTRvgT0dai4R2d41NUPIzqk
OPERATIONAL,"1, RW.1, Kamal Muara, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta, Indonesia","{'location': {'lat': -6.0899626, 'lng': 106.7260439}, 'viewport': {'northeast': {'lat': -6.088621170107278, 'lng': 106.7273843298927}, 'southwest': {'lat': -6.091320829892722, 'lng': 106.7246846701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,rumah nelayan,,,ChIJAeS5VIEdai4R_zQj4wm-0Q8,5.0,ChIJAeS5VIEdai4R_zQj4wm-0Q8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"{'compound_code': 'WP6G+2C Kamal Muara, North Jakarta City, Jakarta, Indonesia', 'global_code': '6P58WP6G+2C'}",,,https://www.google.com/maps/place/?q=place_id:ChIJAeS5VIEdai4R_zQj4wm-0Q8
OPERATIONAL,"6, Jl. Pluit Timur Raya No.12, RT.6/RW.5, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia","{'location': {'lat': -6.1137292, 'lng': 106.7950497}, 'viewport': {'northeast': {'lat': -6.112368170107278, 'lng': 106.7962549298927}, 'southwest': {'lat': -6.115067829892721, 'lng': 106.7935552701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Waduk Pluit,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113982644651425057194"">Willy I.S</a>'], 'photo_reference': 'AUGGfZnMIVVvOQRsQF_SzjexgKwe84rYWGeyyiLyb0Is0Te-qqNu4rchydiCXf-JtvE8Ln7C7aNT5F6gomi8aWUs0KDc0kQVEEd4A39c3BTea9liPkAkpg4I6e8vZfhE0Y-fZvLpK7mtG8Vu7X_X-wSGMLoS4y_GGrWC_alAKDYJaArdVlwF', 'width': 1280}]",ChIJpzb_bMAdai4ReeRnqMgSSMk,4.4,ChIJpzb_bMAdai4ReeRnqMgSSMk,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",9218.0,"{'compound_code': 'VQPW+G2 Pluit, North Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VQPW+G2'}",,,https://www.google.com/maps/place/?q=place_id:ChIJpzb_bMAdai4ReeRnqMgSSMk
OPERATIONAL,"VQW9+HXM, Jl. Dermaga Ujung 1, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta, Indonesia","{'location': {'lat': -6.1035324, 'lng': 106.7699248}, 'viewport': {'northeast': {'lat': -6.102196020107278, 'lng': 106.7712690798927}, 'southwest': {'lat': -6.104895679892722, 'lng': 106.7685694201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,UDANG HIDUP BANG IMAM,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102096190224221261978"">nur imam</a>'], 'photo_reference': 'AUGGfZmglgWxSdOchCX01JEWEb9bCWehuQ-WHQqQJgI9BoRRmbWHoRqGN4RceHS8NQbfAHD2utc1vWW4GP_0EOY7q2ngXAA0rgYvs52oWQi6vkaUeKD0BJupnSoMNZD34KMY_by8DIhMQUuiwbdQuRLeeuyp_uaubOOH6yHgnCEM_cQy9jsF', 'width': 3264}]",ChIJRfG8FuEdai4RHjRrLtLJCZc,3.0,ChIJRfG8FuEdai4RHjRrLtLJCZc,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJRfG8FuEdai4RHjRrLtLJCZc
OPERATIONAL,"VQPP+C5R, Pluit, Penjaringan, North Jakarta City, Jakarta, Indonesia","{'location': {'lat': -6.113894200000001, 'lng': 106.7853922}, 'viewport': {'northeast': {'lat': -6.112571120107278, 'lng': 106.7867436798927}, 'southwest': {'lat': -6.115270779892722, 'lng': 106.7840440201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hiling gratis,,,ChIJA7vINwAdai4RN4JogedRHbM,0.0,ChIJA7vINwAdai4RN4JogedRHbM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJA7vINwAdai4RN4JogedRHbM
OPERATIONAL,"Jl. Garden House, Kamal Muara, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470, Indonesia","{'location': {'lat': -6.1064903, 'lng': 106.7368887}, 'viewport': {'northeast': {'lat': -6.105116320107277, 'lng': 106.7382564298927}, 'southwest': {'lat': -6.107815979892721, 'lng': 106.7355567701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Wisata Alam Mangrove Angke Kapuk,{'open_now': False},"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106831100239666053490"">A Google User</a>'], 'photo_reference': 'AUGGfZnAC87pbvdc473prKD4CQRKzfdcwZK5pc21n24uXAPszC5oK3qO9KiZDYjto-tRnDQ0z93VkdGv0LTMT_ZWa6eXNLhygolNRQN0kplnrArFgSQeyN5Ya3yGKd4ICUis6BC1kRvDxLF7yQACBE9qeEczNRODkrw9TsQ8RMRpPGNn01wJ', 'width': 3096}]",ChIJoytQiSUdai4RkGKxmmKQnMM,4.3,ChIJoytQiSUdai4RkGKxmmKQnMM,"['tourist_attraction', 'park', 'lodging', 'point_of_interest', 'establishment']",16006.0,"{'compound_code': 'VPVP+CQ Kamal Muara, North Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VPVP+CQ'}",,,https://www.google.com/maps/place/?q=place_id:ChIJoytQiSUdai4RkGKxmmKQnMM
OPERATIONAL,"WP7H+5V, Kamal Muara, North Jakarta City, Jakarta 14470, Indonesia","{'location': {'lat': -6.0850874, 'lng': 106.730379}, 'viewport': {'northeast': {'lat': -6.083854370107277, 'lng': 106.7318197298927}, 'southwest': {'lat': -6.086554029892721, 'lng': 106.7291200701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Palm Beach,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110483106664418633812"">fitrian dwi cahyo</a>'], 'photo_reference': 'AUGGfZmDKSHDAcG9x_NtuFuG6RADuc0RK6hwqkAme2VmBfQdEq1EqZ6lDk4t7ojgWU8tpSHn0-swtMmbNWvfcZKm_het5Q3r1arQzkmuvi0KV58gmNlabc3sa6PmZ08qSFIuRmq1UgM5aNsURDf6rzCdeCm7igEkEj_Rrg4218JawRECFSY3', 'width': 4032}]",ChIJMerb4gEdai4Rhi3Jjy8cXAw,5.0,ChIJMerb4gEdai4Rhi3Jjy8cXAw,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJMerb4gEdai4Rhi3Jjy8cXAw
