business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,url
OPERATIONAL,"QRPG+49, Andowengga, Poli-Polia, East Kolaka Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.2147255, 'lng': 121.8259563}, 'viewport': {'northeast': {'lat': -4.212845820107278, 'lng': 121.8272694798927}, 'southwest': {'lat': -4.215545479892722, 'lng': 121.8245698201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PUNCAK ANDOWENGGA,ChIJ2ckyLgAPmC0RUxucH4zNuc4,0.0,ChIJ2ckyLgAPmC0RUxucH4zNuc4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2ckyLgAPmC0RUxucH4zNuc4
OPERATIONAL,"7H8H+9HC, Porabua, Uluiwoi, East Kolaka Regency, South East Sulawesi, Indonesia","{'location': {'lat': -3.734073099999999, 'lng': 121.5788906}, 'viewport': {'northeast': {'lat': -3.73045285, 'lng': 121.5829577}, 'southwest': {'lat': -3.73527985, 'lng': 121.5775349}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tebing Walehopa MhclUHO,ChIJMxBPNwB_ly0RAQwEqvMYBYE,4.0,ChIJMxBPNwB_ly0RAQwEqvMYBYE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115489176054840696335"">Muhammad Aris</a>'], 'photo_reference': 'AUGGfZnYfK64jXzdN52-Nd42MnXmPly9hS1rqh5PRDZDkaqvnXKlwWPm4SCHmuU4h452du_pMdsQbgBkfVd0RBrVY9LXm4_7DtKfyEcA4esmPncBluM5pik6L9k4_QhsVkP9TiUAHa5HKGwleozXI-USQJs6-9mxHRZZMO2xNNZLGlw7s96v', 'width': 864}]",,,https://www.google.com/maps/place/?q=place_id:ChIJMxBPNwB_ly0RAQwEqvMYBYE
OPERATIONAL,"2V25+R8W, Lalingato, Tirawuta, Kolaka Regency, South East Sulawesi 93572, Indonesia","{'location': {'lat': -3.9978973, 'lng': 121.8583382}, 'viewport': {'northeast': {'lat': -3.996476050000001, 'lng': 121.86008245}, 'southwest': {'lat': -4.00216105, 'lng': 121.85310545}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PUNCAK SOROMBIPI,ChIJI9zR7aE9mC0R0RtJ5MHDOzY,4.0,ChIJI9zR7aE9mC0R0RtJ5MHDOzY,"['tourist_attraction', 'point_of_interest', 'establishment']",235,"[{'height': 3071, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115788624556083492372"">Deni Anggoleta</a>'], 'photo_reference': 'AUGGfZm7Y0CoIJcEoGpfr2MpXJrPxKlr8GALe4sIksefTk6ifdML3SQC5GRKTzhrBPmoMpg4FWPZ-QQxR_ymhYaxQbdmM0CPsN5ynSz9e-Tkou7KC9Zjq84W-MCjg1yNV3STJ41PMSaz13WVJvmYfKLZuNyTvTgKujw20_qYxs1kh4bDIbCy', 'width': 4096}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJI9zR7aE9mC0R0RtJ5MHDOzY
OPERATIONAL,"JWWR+97, Mokupa, Lambandia, Kolaka Regency, South East Sulawesi 93573, Indonesia","{'location': {'lat': -4.354496999999999, 'lng': 121.94087}, 'viewport': {'northeast': {'lat': -4.353173870107278, 'lng': 121.9421960798927}, 'southwest': {'lat': -4.355873529892722, 'lng': 121.9394964201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ONEMANU LAMBANDIA,ChIJqwJvJeuhoi0RrlUpRzHsMMw,5.0,ChIJqwJvJeuhoi0RrlUpRzHsMMw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113258231157346267732"">Zhu Sukmawati</a>'], 'photo_reference': 'AUGGfZmy9I2vttCzsyAhLDGd7wsxvv62meCHkCKrT2Sa7_q2Vm4pSu4WL9RsEMX0B7zLjkZszbSNhOGgSwjFvHL30axtgSpHQ4Z_w6BlyHEa6AczY3TZyzVDwrUy5ltQco_bWGf2vGeTFPVW_fLd4tJsOy9zNuCy5guT08ifJsz7TOhWX_og', 'width': 2268}]",,,https://www.google.com/maps/place/?q=place_id:ChIJqwJvJeuhoi0RrlUpRzHsMMw
OPERATIONAL,"JVWM+MMQ, Penanggoosi, Lambandia, Kolaka Regency, South East Sulawesi 93573, Indonesia","{'location': {'lat': -4.3532867, 'lng': 121.8842266}, 'viewport': {'northeast': {'lat': -4.351936870107278, 'lng': 121.8855764298927}, 'southwest': {'lat': -4.354636529892722, 'lng': 121.8828767701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun pinanngotu,ChIJl9R5X2Knoi0RlOY-PlcKeFc,5.0,ChIJl9R5X2Knoi0RlOY-PlcKeFc,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 2064, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105688865479943019871"">Zulfadli Arkeologi</a>'], 'photo_reference': 'AUGGfZmEr_S9TkmJKh5rTXIg2kCcYt1nVFBvzPUMUfYnFK7bd9W0CecpzYaNsbJGiCVeMFsuXEn6o3QZXEX2fEXbSfIuiDoR4u-78A9o43bT4_uMD_uTNyEFcHmxcY3HjMOYae3-I5KwLmagppappe1kLQS8yeJQOEfNMHbd0fdB1HAr1qJM', 'width': 2752}]",,,https://www.google.com/maps/place/?q=place_id:ChIJl9R5X2Knoi0RlOY-PlcKeFc
OPERATIONAL,"RVXQ+HP4, Atula, Ladongi, East Kolaka Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.1511225, 'lng': 121.8893184}, 'viewport': {'northeast': {'lat': -4.149824420107277, 'lng': 121.8906611798927}, 'southwest': {'lat': -4.152524079892721, 'lng': 121.8879615201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Ladongi,ChIJRwfAVS4RmC0R8szbTgdOaGs,4.1,ChIJRwfAVS4RmC0R8szbTgdOaGs,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109573198447518996204"">Arief Cahyadi</a>'], 'photo_reference': 'AUGGfZlZmwiwXDaoomFgIyL5kYF3O4nch5Z8AkUL6BtRoVUEhYcqI1CT0LY4nOvuUcjcrgtzzlSY_xEurN3DH3reQgG3Qnw6zOajhcdMiOP6uMpv5-_VFZEl2gOhJwbDEomLy_sfgQpMG2cgJULJBw6Ds7roqFolzk0JBKooI2uIYpAX7-R2', 'width': 1024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJRwfAVS4RmC0R8szbTgdOaGs
OPERATIONAL,"GC7G+5G6, Likuwalanapo, Uluiwoi, Kabupaten Kolaka, South East Sulawesi 93575, Indonesia","{'location': {'lat': -3.4869786, 'lng': 121.4253123}, 'viewport': {'northeast': {'lat': -3.485628770107278, 'lng': 121.4266621298927}, 'southwest': {'lat': -3.488328429892723, 'lng': 121.4239624701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Desa Purau, Kolaka Timur",ChIJBfBkJ7Jply0R_5W8wUqcW8c,3.3,ChIJBfBkJ7Jply0R_5W8wUqcW8c,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJBfBkJ7Jply0R_5W8wUqcW8c
OPERATIONAL,"3R8H+884, Tawarombadaka, Tinondo, East Kolaka Regency, South East Sulawesi, Indonesia","{'location': {'lat': -3.9342481, 'lng': 121.8283153}, 'viewport': {'northeast': {'lat': -3.932181550000001, 'lng': 121.8294035798927}, 'southwest': {'lat': -3.940447749999999, 'lng': 121.8267039201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung laduyu desa talata,ChIJz3gvZgA7mC0RjrR_OGeGx1M,5.0,ChIJz3gvZgA7mC0RjrR_OGeGx1M,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113582595368827776684"">Wandy Rezpect</a>'], 'photo_reference': 'AUGGfZmPBXzhw0z_4rBVx1KGnjZKVOmKjAW6sBIgMY8S3dNMYj_lQbCUq8iKyZTJthcTDlu6CANW8T7Oe3ZAHM8tU_uq47UUKOV4YXYuWBIECNVJaWdW0BmK1iCrk66e0a8m7uOUA_7n7VZlrl9QAlSzOQUU2XAkU9TWdQ_pCix3JUzyrZFd', 'width': 3024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJz3gvZgA7mC0RjrR_OGeGx1M
OPERATIONAL,"XVHF+788, Simbune, Tirawuta, East Kolaka Regency, South East Sulawesi 93572, Indonesia","{'location': {'lat': -4.021832700000001, 'lng': 121.8733386}, 'viewport': {'northeast': {'lat': -4.020482870107278, 'lng': 121.8746884298927}, 'southwest': {'lat': -4.023182529892722, 'lng': 121.8719887701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Puncak Ostar,ChIJq6qqqiYWmC0Raq_NP0qRgaE,2.9,ChIJq6qqqiYWmC0Raq_NP0qRgaE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",11,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100914256824799171296"">A Google User</a>'], 'photo_reference': 'AUGGfZlr58qz0HzRHoKKMXODDihsWuLHj-8AaXQgEEjxVLAyHVr_BFQUZoIn1Fb5BHqDLPFH1a2kBPW_758qMoTYCduBM1y0g8Pk7K4r6APWRc1vQDPE8IVtFKxSYjBJp02CIp6NKdAG4L5jyrrW-6UTW0wyt5zY1J8dd7Uabk5croYfwl50', 'width': 960}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqiYWmC0Raq_NP0qRgaE
OPERATIONAL,"XRWJ+V5C, Lalingato, Tirawuta, East Kolaka Regency, South East Sulawesi 93572, Indonesia","{'location': {'lat': -4.002646599999999, 'lng': 121.8304117}, 'viewport': {'northeast': {'lat': -4.001283470107277, 'lng': 121.8317328798928}, 'southwest': {'lat': -4.003983129892721, 'lng': 121.8290332201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Lalingato,ChIJ-Y0vLgA9mC0RZowNbOTu-fY,0.0,ChIJ-Y0vLgA9mC0RZowNbOTu-fY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-Y0vLgA9mC0RZowNbOTu-fY
OPERATIONAL,"XVVH+7XW, Poni-Poniki, Tirawuta, East Kolaka Regency, South East Sulawesi 93572, Indonesia","{'location': {'lat': -4.006752, 'lng': 121.879949}, 'viewport': {'northeast': {'lat': -4.005397220107278, 'lng': 121.8818187}, 'southwest': {'lat': -4.008096879892721, 'lng': 121.8743399}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PUNCAK OSTAR,ChIJN0kiO-09mC0RItqtRXj32UU,4.2,ChIJN0kiO-09mC0RItqtRXj32UU,"['tourist_attraction', 'point_of_interest', 'establishment']",34,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114830325382608344003"">Anhi 1993</a>'], 'photo_reference': 'AUGGfZl2myf0Ga3nx-JHfqrFc02Ga69jKLUXSMqKK9sOn6HDgbqci6NEsHkfMJYBL7EiRs9qtTj_iHjcwkVeGYnGFs77B0a4KYMebo5sCTqSC53seEy7CmYYyWFy1zFRrIBC03Rr9jiMzWmcmUUolaJmRqTHCSET0CMbMMWaOJ0V9ZQRr3x3', 'width': 4000}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJN0kiO-09mC0RItqtRXj32UU
OPERATIONAL,"H845+H9F, Likuwalanapo, Uluiwoi, East Kolaka Regency, South East Sulawesi, Indonesia","{'location': {'lat': -3.4435637, 'lng': 121.3084088}, 'viewport': {'northeast': {'lat': -3.442213870107278, 'lng': 121.3097586298927}, 'southwest': {'lat': -3.444913529892722, 'lng': 121.3070589701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulo wawo osu,ChIJ57r8YABBly0RfuHdC7LDNa4,0.0,ChIJ57r8YABBly0RfuHdC7LDNa4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ57r8YABBly0RfuHdC7LDNa4
OPERATIONAL,"Q52V+P3X, Pasampang, Pakue Tengah, North Kolaka Regency, South East Sulawesi, Indonesia","{'location': {'lat': -3.2481316, 'lng': 121.1927344}, 'viewport': {'northeast': {'lat': -3.246781770107278, 'lng': 121.1940842298927}, 'southwest': {'lat': -3.249481429892722, 'lng': 121.1913845701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Osu Porema,ChIJQ__FRwA1ly0RC85_wYd-iyk,5.0,ChIJQ__FRwA1ly0RC85_wYd-iyk,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102924232907014606438"">A Google User</a>'], 'photo_reference': 'AUGGfZlYDfL-jElAuYGntLPlSglExdqi0gQQL5HPehAtOeOMFU8zS32ibaUshI6OnFCte-1ujzUEf2hZDdDtjmqqAESjv1UttHGZKHIOi4yZGGHRXd7W1JLAaQ93XtpzeKxwXqBBioUNp9wVpj7Xzlq0Sg8HbGzKav8B1t8VKDhsh2cfwXm5', 'width': 1600}]",,,https://www.google.com/maps/place/?q=place_id:ChIJQ__FRwA1ly0RC85_wYd-iyk
OPERATIONAL,"XWGC+MJ, Woiha, Tirawuta, Kolaka Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.0226741, 'lng': 121.9223736}, 'viewport': {'northeast': {'lat': -4.021093470107279, 'lng': 121.9236152798927}, 'southwest': {'lat': -4.023793129892723, 'lng': 121.9209156201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Matabondu,ChIJY8WkISMVmC0RTCiqM7WJL94,0.0,ChIJY8WkISMVmC0RTCiqM7WJL94,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106705684798770746994"">Tedong Borneo</a>'], 'photo_reference': 'AUGGfZnYj1ckOTRL-Xy4xLsmVdCZqJPUcn87mnYp-u_MF8YrmZF06TMy5U-AkNpA55I6h7rvO2H_pCuxC44Ktx9zUcxBRSPPpZJpEez6Qbq1Bunxe8i_dp5so4lCMZmEBb-fPOk6rHJPHHh5RV0x9atsYHxhreZLVPs7YsXI6VJGBKStXab9', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJY8WkISMVmC0RTCiqM7WJL94
OPERATIONAL,"2V25+CRV, Lalingato, Tirawuta, Kolaka Regency, South East Sulawesi 93572, Indonesia","{'location': {'lat': -3.998884299999999, 'lng': 121.859561}, 'viewport': {'northeast': {'lat': -3.998169520107277, 'lng': 121.8636941}, 'southwest': {'lat': -4.000869179892721, 'lng': 121.8581833}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Travel Parks Pine Forest Sorombipi,ChIJ_____289mC0RA7Q5fM9fLqs,4.3,ChIJ_____289mC0RA7Q5fM9fLqs,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",77,"[{'height': 1151, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117121685822520781427"">Akang gs</a>'], 'photo_reference': 'AUGGfZm10p_-IB3qJqUXsQCdUW5tx7i6WsBG7IDG9srGzipTbHNbVGzTodzAO7AuLAlTQ02-pSBotYEf4MKsSCaTn9_A357GTCKa6Hbndq-K5SAGJIl1fi7VYHhLjVHAN0PLdyihq8R9w41f_FCW-EN84GbDcygUtsI_GmhRrHmDWvD1rj8G', 'width': 1899}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ_____289mC0RA7Q5fM9fLqs
