business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,plus_code,url
OPERATIONAL,"GRG7+C8Q, Motolohu, Randangan, Pohuwato Regency, Gorontalo 96469, Indonesia","{'location': {'lat': 0.5260992, 'lng': 121.8133366}, 'viewport': {'northeast': {'lat': 0.5274468298927223, 'lng': 121.8146597798928}, 'southwest': {'lat': 0.5247471701072778, 'lng': 121.8119601201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah nenek,ChIJ-asLDwDNeTIRrv9MEeeavcM,0.0,ChIJ-asLDwDNeTIRrv9MEeeavcM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-asLDwDNeTIRrv9MEeeavcM
OPERATIONAL,"CRQX+2FQ, Imbodu, Randangan, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.4375918, 'lng': 121.8487302}, 'viewport': {'northeast': {'lat': 0.4389416298927222, 'lng': 121.8500800298928}, 'southwest': {'lat': 0.4362419701072778, 'lng': 121.8473803701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balitonu,ChIJL4OTNH0xeDIRL_UGEJVJb74,0.0,ChIJL4OTNH0xeDIRL_UGEJVJb74,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJL4OTNH0xeDIRL_UGEJVJb74
OPERATIONAL,"GPMJ+V9, Sidorukun, Randangan, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.534708, 'lng': 121.7309933}, 'viewport': {'northeast': {'lat': 0.5359926298927221, 'lng': 121.7322908298927}, 'southwest': {'lat': 0.5332929701072777, 'lng': 121.7295911701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Li elsa,ChIJY6vTfwDTeTIR0sW8uId9vCs,5.0,ChIJY6vTfwDTeTIR0sW8uId9vCs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJY6vTfwDTeTIR0sW8uId9vCs
OPERATIONAL,"HR35+JV2, Manunggal Karya, Randangan, Pohuwato Regency, Gorontalo 96469, Indonesia","{'location': {'lat': 0.554014, 'lng': 121.8096561}, 'viewport': {'northeast': {'lat': 0.5553638298927223, 'lng': 121.8110059298927}, 'southwest': {'lat': 0.5526641701072778, 'lng': 121.8083062701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,S'MART FARMING,ChIJaWGbHSbTeTIRFKzCAELkmOo,5.0,ChIJaWGbHSbTeTIRFKzCAELkmOo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111024827596199444671"">A Google User</a>'], 'photo_reference': 'AUGGfZn3OkeTgleD_nwCmYD5Ngsyv7UjBBu-kJtN5sLumiidOqNrwuSfjMoN9l1O2yEoGW6Jnv35fb-AR19Aa1kvONdo3oB9gC-EE9y2ssMaq_240n_nZaSvw8bX-y-3_rFgBfTRl4_xk677z1jRxp26OkCji_-mGDr10VwYAgMzTlktk_B5', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJaWGbHSbTeTIRFKzCAELkmOo
OPERATIONAL,"FR8Q+PM3, Imbodu, Randangan, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.4667538000000001, 'lng': 121.8391808}, 'viewport': {'northeast': {'lat': 0.4681036298927224, 'lng': 121.8405306298927}, 'southwest': {'lat': 0.4654039701072779, 'lng': 121.8378309701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa imbodu,ChIJf08pPAAzeDIRVSpyzxea05s,5.0,ChIJf08pPAAzeDIRVSpyzxea05s,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJf08pPAAzeDIRVSpyzxea05s
OPERATIONAL,"FVFQ+228, Mootilango, Duhiadaa, Pohuwato Regency, Gorontalo 96266, Indonesia","{'location': {'lat': 0.4725324, 'lng': 121.8875679}, 'viewport': {'northeast': {'lat': 0.4738464798927222, 'lng': 121.8891701298927}, 'southwest': {'lat': 0.4711468201072777, 'lng': 121.8864704701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Udang hidup area Pohuwato,ChIJZxWHEgAzeDIRUfACZjf5FsY,0.0,ChIJZxWHEgAzeDIRUfACZjf5FsY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJZxWHEgAzeDIRUfACZjf5FsY
OPERATIONAL,"FVCQ+H3W, Mootilango, Duhiadaa, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.4714858, 'lng': 121.887701}, 'viewport': {'northeast': {'lat': 0.4727913298927223, 'lng': 121.8891013298927}, 'southwest': {'lat': 0.4700916701072778, 'lng': 121.8864016701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat orang senang,ChIJJ_j_dwAzeDIRI_eyNointPk,5.0,ChIJJ_j_dwAzeDIRI_eyNointPk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJ_j_dwAzeDIRI_eyNointPk
CLOSED_TEMPORARILY,"usaha tani, Jalan, Desa, Manunggal Karya, Randangan, Pohuwato Regency, Gorontalo 96469, Indonesia","{'location': {'lat': 0.5555348, 'lng': 121.8094872}, 'viewport': {'northeast': {'lat': 0.5568846298927222, 'lng': 121.8108370298927}, 'southwest': {'lat': 0.5541849701072777, 'lng': 121.8081373701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Jambu Klutuk,ChIJRy8zk-nTeTIRHIJ2RePgW4o,1.0,ChIJRy8zk-nTeTIRHIJ2RePgW4o,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,True,"{'compound_code': 'HR45+6Q Manunggal Karya, Pohuwato Regency, Gorontalo, Indonesia', 'global_code': '6QG3HR45+6Q'}",https://www.google.com/maps/place/?q=place_id:ChIJRy8zk-nTeTIRHIJ2RePgW4o
OPERATIONAL,"GVGJ+6G, Dudepo, Patilanggio, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.5255192, 'lng': 121.8812761}, 'viewport': {'northeast': {'lat': 0.5269594298927223, 'lng': 121.8827761798927}, 'southwest': {'lat': 0.5242597701072778, 'lng': 121.8800765201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Renata Water Park,ChIJ4ctBcRTNeTIRwL0cRHkM-1g,5.0,ChIJ4ctBcRTNeTIRwL0cRHkM-1g,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': False},"[{'height': 2400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115187345940169206596"">Maya Rumondor</a>'], 'photo_reference': 'AUGGfZkYwNRX23J6E70hixGVEvJC7GBvHfm5ylS7FPOyx7_jvODCL4lrPp1YK3MIKQ7e8n355gSUAmnmYt093j6Q_qNct9ehe7E54wM3ZID3Pvv4oF8q-4czInjcTicjdGGXX2j7QPYLrO1VjuoPNlFN4OnfpX2C08U0YKljlmWnJ4P8lEXp', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ4ctBcRTNeTIRwL0cRHkM-1g
OPERATIONAL,"Wilayah Wisata Pohon Cinta, Pohuwato Timur, Marisa, Pohuwato Regency, Gorontalo 96266, Indonesia","{'location': {'lat': 0.4495014, 'lng': 121.9481098}, 'viewport': {'northeast': {'lat': 0.4509952298927223, 'lng': 121.9494279298927}, 'southwest': {'lat': 0.4482955701072778, 'lng': 121.9467282701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Pohon Cinta,ChIJ1z1jr9Q1eDIRxyv2B3-PTK8,4.4,ChIJ1z1jr9Q1eDIRxyv2B3-PTK8,"['tourist_attraction', 'point_of_interest', 'establishment']",1542,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118194902889772203601"">A Google User</a>'], 'photo_reference': 'AUGGfZm5VGFRgqVPjV6rkfFOZHYqq0TGyeQ83VBoEyt2epQBg3-SR2URUKeeyuISyziS16_-XhaOxs-fdGHPHZAF4uc1Q9DM4A1Y5-zZQgtP1OjtLdEhdbYD8-TQ2ImppeJm6ynIiUN53u2G2w1JHkAyaB8rG1BCxlz5lIOBzqcTi4SqayE', 'width': 3024}]",,"{'compound_code': 'CWXX+R6 Pohuwato Timur, Pohuwato Regency, Gorontalo, Indonesia', 'global_code': '6QG3CWXX+R6'}",https://www.google.com/maps/place/?q=place_id:ChIJ1z1jr9Q1eDIRxyv2B3-PTK8
