business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,url
OPERATIONAL,"Jl. Delima No.1, Ponen, Pulogedang, Kec. Tembelang, Kabupaten Jombang, Jawa Timur 61452, Indonesia","{'location': {'lat': -7.454578300000001, 'lng': 112.2469547}, 'viewport': {'northeast': {'lat': -7.453436820107279, 'lng': 112.2484644298927}, 'southwest': {'lat': -7.456136479892723, 'lng': 112.2457647701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Mancing Brantas,ChIJLeYc4AAVeC4RBVjsMP8prlM,"{'compound_code': 'G6WW+5Q Pulogedang, Jombang Regency, East Java, Indonesia', 'global_code': '6P4JG6WW+5Q'}",0.0,ChIJLeYc4AAVeC4RBVjsMP8prlM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJLeYc4AAVeC4RBVjsMP8prlM
OPERATIONAL,"H724+QR9, Kepuh, Kepuhdoko, Kec. Tembelang, Kabupaten Jombang, Jawa Timur 61452, Indonesia","{'location': {'lat': -7.448104000000001, 'lng': 112.2571023}, 'viewport': {'northeast': {'lat': -7.446767520107277, 'lng': 112.2584397798927}, 'southwest': {'lat': -7.449467179892721, 'lng': 112.2557401201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Galpas kepuhdoko,ChIJVydsUQAXeC4R9sEykbyrd7s,,0.0,ChIJVydsUQAXeC4R9sEykbyrd7s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJVydsUQAXeC4R9sEykbyrd7s
OPERATIONAL,"G6PF+PG7, Nglawak, Bedahlawak, Kec. Tembelang, Kabupaten Jombang, Jawa Timur, Indonesia","{'location': {'lat': -7.463207799999998, 'lng': 112.2237875}, 'viewport': {'northeast': {'lat': -7.462021920107277, 'lng': 112.2253399298927}, 'southwest': {'lat': -7.464721579892721, 'lng': 112.2226402701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Kedungrejo Brantas,ChIJOWLwjM8_eC4RSvl0tOWnHR4,,0.0,ChIJOWLwjM8_eC4RSvl0tOWnHR4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJOWLwjM8_eC4RSvl0tOWnHR4
OPERATIONAL,"G768+853, Ngotok, Kedung Otok, Kec. Tembelang, Kabupaten Jombang, Jawa Timur 61452, Indonesia","{'location': {'lat': -7.4887438, 'lng': 112.2659364}, 'viewport': {'northeast': {'lat': -7.487451820107278, 'lng': 112.2672302298927}, 'southwest': {'lat': -7.490151479892722, 'lng': 112.2645305701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Punden Mbah Rejo,ChIJJbFFN0EVeC4RvFeVJfBEuyM,,5.0,ChIJJbFFN0EVeC4RvFeVJfBEuyM,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107210832523089144936"">fajar erlangga</a>'], 'photo_reference': 'AUGGfZmP4QHwCtMpInoRD6lNt8Iw7rrJKEfKXY13-S_n3Z5NU4dJEiz4sHe_5pw6taQbFr41nbXJ7Khw9rSba_msGvw_tzD_pjfm93DvV7TnnrcoKP2AkAuJUVVDVwA3Go8ZMIiWtBIJ3r4unXun-Jml3_InqPAvTudvMD4_CgwMU25EweeP', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJJbFFN0EVeC4RvFeVJfBEuyM
OPERATIONAL,"H74C+8GP, Doko, Kepuhdoko, Kec. Tembelang, Kabupaten Jombang, Jawa Timur 61452, Indonesia","{'location': {'lat': -7.4442469, 'lng': 112.2708834}, 'viewport': {'northeast': {'lat': -7.442836770107278, 'lng': 112.2722350298927}, 'southwest': {'lat': -7.445536429892722, 'lng': 112.2695353701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mbah Kung Showroom,ChIJld8LLtsXeC4ROaXcr-WWv8Q,,5.0,ChIJld8LLtsXeC4ROaXcr-WWv8Q,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 1214, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103140756784495214295"">A Google User</a>'], 'photo_reference': 'AUGGfZlVyEcd_2tDLIurxfN3czn8TxLu8HGlceAZP2ZkXUbnmpPkLU0gjOtP8Zl7spof0BbTrDmlNrN2BwpURF0tEvmSnXEO5aQJnh1OaBvqo0JW6KLZjT4JNvq2sxOCXV-rCeydYx3lAoJOxvh_UFmVulKbkkZHWnapq5H2qNGMQjLFxIhT', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJld8LLtsXeC4ROaXcr-WWv8Q
OPERATIONAL,"F6JP+J53, Tambak Rejo, Kec. Jombang, Kabupaten Jombang, Jawa Timur, Indonesia","{'location': {'lat': -7.518460399999999, 'lng': 112.2353608}, 'viewport': {'northeast': {'lat': -7.517117970107279, 'lng': 112.2366794298927}, 'southwest': {'lat': -7.519817629892723, 'lng': 112.2339797701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah pak jawir,ChIJ_xFQdgA_eC4RJkSQ88kyN5g,,0.0,ChIJ_xFQdgA_eC4RJkSQ88kyN5g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ_xFQdgA_eC4RJkSQ88kyN5g
OPERATIONAL,"G6PF+476, Jalan pinggir kali brantas, Kedung, Kedungrejo, Kec. Megaluh, Kabupaten Jombang, Jawa Timur 61457, Indonesia","{'location': {'lat': -7.464702399999999, 'lng': 112.2231541}, 'viewport': {'northeast': {'lat': -7.463371820107279, 'lng': 112.2245277798927}, 'southwest': {'lat': -7.466071479892722, 'lng': 112.2218281201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Sunset Cangkring Kedung,ChIJdZP4R4Y_eC4RjC85dX8eEfs,,4.3,ChIJdZP4R4Y_eC4RjC85dX8eEfs,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118263605351526666956"">acong bajigur</a>'], 'photo_reference': 'AUGGfZnEgVjhv4d0ncsjeaFRAINWUeHeNHSjHD4W4SQS1WTV8gtZmks5bhmkuMhBlyRkowwch4XgM3g1cQ_DUYwqo6WWUEiyM0wweaAAykAyNtYU0AktITEgrBgiSgN6OETagZSsmyKgYmFMH9yk91mI86RYdcQRK_3Q1ZlcFb4ceN_jxw0I', 'width': 2248}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJdZP4R4Y_eC4RjC85dX8eEfs
OPERATIONAL,"G7VP+GMV, Sambi Gelar, Pojok Kulon, Kec. Kesamben, Kabupaten Jombang, Jawa Timur 61484, Indonesia","{'location': {'lat': -7.4561448, 'lng': 112.2866678}, 'viewport': {'northeast': {'lat': -7.454757920107279, 'lng': 112.2880261798927}, 'southwest': {'lat': -7.457457579892723, 'lng': 112.2853265201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampoeng Trengguli,ChIJ58ZFVToVeC4RRtTu7iUdxH0,,4.3,ChIJ58ZFVToVeC4RRtTu7iUdxH0,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJ58ZFVToVeC4RRtTu7iUdxH0
OPERATIONAL,"F6WG+9Q8, Bulak, Krapak, Gilang, garas, Kabupaten Jombang, Jawa Timur 61452, Indonesia","{'location': {'lat': -7.50408, 'lng': 112.2269389}, 'viewport': {'northeast': {'lat': -7.502647320107277, 'lng': 112.2283495798927}, 'southwest': {'lat': -7.505346979892721, 'lng': 112.2256499201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata kebun + hiburan pemancingan,ChIJ50HF460_eC4RPHhThCjJnKA,,5.0,ChIJ50HF460_eC4RPHhThCjJnKA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ50HF460_eC4RPHhThCjJnKA
OPERATIONAL,"H76J+WCG, Plumpung Wetan, Daditunggal, Kec. Ploso, Kabupaten Jombang, Jawa Timur 61453, Indonesia","{'location': {'lat': -7.438681099999998, 'lng': 112.2814}, 'viewport': {'northeast': {'lat': -7.437371270107276, 'lng': 112.2827592798927}, 'southwest': {'lat': -7.44007092989272, 'lng': 112.2800596201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambangan Gumulan Tapen / Kesamben,ChIJ82UAdAAXeC4RP1jCVk8Gc1w,,0.0,ChIJ82UAdAAXeC4RP1jCVk8Gc1w,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ82UAdAAXeC4RP1jCVk8Gc1w
