business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,url
OPERATIONAL,"Pasang, Malimbong, Malimbong Balepe, Tana Toraja Regency, South Sulawesi 12330, Indonesia","{'location': {'lat': -3.0904204, 'lng': 119.7512903}, 'viewport': {'northeast': {'lat': -3.089183020107277, 'lng': 119.7528335298927}, 'southwest': {'lat': -3.091882679892722, 'lng': 119.7501338701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tokkonan Layuk Pasang Bassang,ChIJCxVzGhKTky0Rfmyvaht2t_k,"{'compound_code': 'WQ52+RG Malimbong, Tana Toraja Regency, South Sulawesi, Indonesia', 'global_code': '6P8XWQ52+RG'}",0.0,ChIJCxVzGhKTky0Rfmyvaht2t_k,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJCxVzGhKTky0Rfmyvaht2t_k
OPERATIONAL,"WM5F+3H, Balepe, Malimbong Balepe, Tana Toraja Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.0923125, 'lng': 119.6739375}, 'viewport': {'northeast': {'lat': -3.086999200000001, 'lng': 119.6752743}, 'southwest': {'lat': -3.0940836, 'lng': 119.6699271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Bukit Beang ""Negeri di Atas Awan""",ChIJP7aDCw6Rky0RGrQ3PizJ10I,,5.0,ChIJP7aDCw6Rky0RGrQ3PizJ10I,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,{'open_now': True},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111401726866945760240"">M Zaky Alfarizi</a>'], 'photo_reference': 'AUGGfZnmYYC-s63N5LJ_CjWiioNzq08nCA43mbaaVnBLnldpYACwf2mxtLjc3U_hiVXOvud-64WD6xCppW1S_T1HvawuwOJ-6wx282k3D-HHObzL1NGmYVzu-MDmwGhrbziHzyxtiMEPNL1Wto8UfNZsua0zgWCgEbjyKw5scxqCCVhBUwRg', 'width': 2604}]",https://www.google.com/maps/place/?q=place_id:ChIJP7aDCw6Rky0RGrQ3PizJ10I
OPERATIONAL,"WPFV+V2H, Lemo Menduruk, Malimbong Balepe, Tana Toraja Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.0753003, 'lng': 119.742604}, 'viewport': {'northeast': {'lat': -3.07456705, 'lng': 119.7439982298927}, 'southwest': {'lat': -3.077500049999999, 'lng': 119.7412985701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tebing Romantis,ChIJcZLzQwCTky0RxMzIBsSeeh0,,0.0,ChIJcZLzQwCTky0RxMzIBsSeeh0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJcZLzQwCTky0RxMzIBsSeeh0
OPERATIONAL,"WP7V+838, Lemo Menduruk, Malimbong Balepe, Tana Toraja Regency, South Sulawesi 91861, Indonesia","{'location': {'lat': -3.0867117, 'lng': 119.7426905}, 'viewport': {'northeast': {'lat': -3.085365770107278, 'lng': 119.7440828798927}, 'southwest': {'lat': -3.088065429892723, 'lng': 119.7413832201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Givonia's Home,ChIJeXIpIGaTky0RjJYQZUeQKEE,,5.0,ChIJeXIpIGaTky0RjJYQZUeQKEE,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJeXIpIGaTky0RjJYQZUeQKEE
OPERATIONAL,"Kole Sawangan, Malimbong Balepe, Tana Toraja Regency, South Sulawesi 91861, Indonesia","{'location': {'lat': -3.078421, 'lng': 119.7768683}, 'viewport': {'northeast': {'lat': -3.077069920107278, 'lng': 119.7782481298927}, 'southwest': {'lat': -3.079769579892722, 'lng': 119.7755484701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Wisata Kole Sawangan,ChIJN17VI4OTky0Raln6U201ll4,"{'compound_code': 'WQCG+JP Kole Sawangan, Tana Toraja Regency, South Sulawesi, Indonesia', 'global_code': '6P8XWQCG+JP'}",4.7,ChIJN17VI4OTky0Raln6U201ll4,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106685074022558866356"">Krido Sadmoko</a>'], 'photo_reference': 'AUGGfZm-50MeTbe8GNKHK_UZcOdlzaASQazv-KsaDQIQgCKoqOY65auLF15K3LVc5M6qoE39twcr_4NmXqq3z2Yy6E1c6bKmn8FnwCivODUuWkQr1o01FrcRoz2DPxW2227lfkewJEjBxktFrsAOQ4SjhwDRJdPGMrrQYbgZ9Ijwdacinz1v', 'width': 3000}]",https://www.google.com/maps/place/?q=place_id:ChIJN17VI4OTky0Raln6U201ll4
OPERATIONAL,"Balepe, Malimbong Balepe, Tana Toraja Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.0959807, 'lng': 119.6575039}, 'viewport': {'northeast': {'lat': -3.094959370107278, 'lng': 119.6591878298927}, 'southwest': {'lat': -3.097659029892723, 'lng': 119.6564881701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Pinus camping ground tanete kararu,ChIJhwhbtniRky0Rd0G1g737eT4,"{'compound_code': 'WM35+J2 Balepe, Tana Toraja Regency, South Sulawesi, Indonesia', 'global_code': '6P8XWM35+J2'}",0.0,ChIJhwhbtniRky0Rd0G1g737eT4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101635567457180105667"">A Google User</a>'], 'photo_reference': 'AUGGfZkw6zvNmh0aFoSbAYCfpY0v6p97E6iX66siwzZ6H6u8VlaNyKMjEFNfJxI9LQWaTWui9z9oJayKvoB-1Vt7oQXvRKNMU02czqoG4bBrZRNMq2MNu-QAqrOP2A8h23NswpAb4loaSgqE3rakZ1sVf6yQLwcnVpYrHZV-uCHzVC3IYiTS', 'width': 1836}]",https://www.google.com/maps/place/?q=place_id:ChIJhwhbtniRky0Rd0G1g737eT4
OPERATIONAL,"WPM3+Q8C, Burasia, Bittuang, Tana Toraja Regency, South Sulawesi 91856, Indonesia","{'location': {'lat': -3.0655635, 'lng': 119.703252}, 'viewport': {'northeast': {'lat': -3.063736370107278, 'lng': 119.7049805298927}, 'southwest': {'lat': -3.066436029892723, 'lng': 119.7022808701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Talondo Tallu Waterfall,ChIJH83GNNqTky0Rjy36mmkUvi8,,4.2,ChIJH83GNNqTky0Rjy36mmkUvi8,"['tourist_attraction', 'point_of_interest', 'establishment']",14.0,,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118360641777922250391"">gerardus palambingan</a>'], 'photo_reference': 'AUGGfZlvt3UpqGAib3BvgfUP1EPnDFAsNAe4Mj38ohhWN-dtVfHv2DiZYLIFgEgL-64G1BMY4Cao-ggpbTEhKExkmcMCfgGxF7kxSHAFwTIzmMlTc9bInETe1YrFEsGs6sdys8uN7k3P4DzKgPyM1Kry797UE9B8QOHFoPlUj81DYZRHlq6j', 'width': 5472}]",https://www.google.com/maps/place/?q=place_id:ChIJH83GNNqTky0Rjy36mmkUvi8
OPERATIONAL,"Sarapeang, Rembon, Tana Toraja Regency, South Sulawesi 98116, Indonesia","{'location': {'lat': -3.1052539, 'lng': 119.7602579}, 'viewport': {'northeast': {'lat': -3.103904070107278, 'lng': 119.7616077298927}, 'southwest': {'lat': -3.106603729892722, 'lng': 119.7589080701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata,ChIJdZsbh_mTky0R-q5lQM_Ugfc,"{'compound_code': 'VQV6+V4 Sarapeang, Tana Toraja Regency, South Sulawesi, Indonesia', 'global_code': '6P8XVQV6+V4'}",5.0,ChIJdZsbh_mTky0R-q5lQM_Ugfc,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111165305483100897220"">nafsiar cece</a>'], 'photo_reference': 'AUGGfZlpC_PszuuC95mxVutibfLzA4C3PWIy4m-8MGm-buHKd7TV_xjo1xCREhlD6PniFUxUfuImd9nXGCmLu79fNMgw4DsAjeV-x0H13OZhpVt2T2dkcCVNJPdjNlqj8PK5rdUAbXE66a9GjxnQ4q1zeF5CP1eqp0JgPFZbt_sZ_fdAkKQY', 'width': 3472}]",https://www.google.com/maps/place/?q=place_id:ChIJdZsbh_mTky0R-q5lQM_Ugfc
OPERATIONAL,"WPFX+MQJ, Lemo Menduruk, Malimbong Balepe, Tana Toraja Regency, South Sulawesi 91861, Indonesia","{'location': {'lat': -3.0757898, 'lng': 119.7493981}, 'viewport': {'northeast': {'lat': -3.074475920107278, 'lng': 119.7507317298927}, 'southwest': {'lat': -3.077175579892722, 'lng': 119.7480320701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bulan peda,ChIJr4qReQCTky0Rlx_37rdh6wY,,0.0,ChIJr4qReQCTky0Rlx_37rdh6wY,"['park', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJr4qReQCTky0Rlx_37rdh6wY
OPERATIONAL,"WPMW+48, Sa'tandung, Saluputti, Tana Toraja Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.0671468, 'lng': 119.7458586}, 'viewport': {'northeast': {'lat': -3.063572450000001, 'lng': 119.74699955}, 'southwest': {'lat': -3.068338249999999, 'lng': 119.74243575}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sarong Batu,ChIJj4pKxySTky0R_7lILGXoSmw,,4.0,ChIJj4pKxySTky0R_7lILGXoSmw,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114462730415464859355"">varlotd Salilimbong</a>'], 'photo_reference': 'AUGGfZkP_99qHsF8kkDVv04xa8Yn6i-Crd1CjGAscHzqv6XQuGfC7kQpeHJ6g6qd4HyOjwlCmOI5ooRakQsITN8Wyz42417NSwV5-aXpZ77ly0df1Jm3EBFC1ShwZctt9xPuXbrJ58GCXDfR__QtAhtftSUhvdzdC6z0wEWyViAIb2UZHV2R', 'width': 2560}]",https://www.google.com/maps/place/?q=place_id:ChIJj4pKxySTky0R_7lILGXoSmw
