business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,plus_code,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"Karanguluh No.rt06/09, Gempolan, Kec. Kerjo, Kabupaten Karanganyar, Jawa Tengah 57753, Indonesia","{'location': {'lat': -7.573626000000001, 'lng': 111.083691}, 'viewport': {'northeast': {'lat': -7.572816970107279, 'lng': 111.0844194}, 'southwest': {'lat': -7.575516629892722, 'lng': 111.0815058}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot mancing,{'open_now': True},ChIJOeXebgAfei4Rg-CtBgA79_I,"{'compound_code': 'C3GM+GF Gempolan, Karanganyar Regency, Central Java, Indonesia', 'global_code': '6P4HC3GM+GF'}",0.0,ChIJOeXebgAfei4Rg-CtBgA79_I,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJOeXebgAfei4Rg-CtBgA79_I
OPERATIONAL,"C3JG+52H, Jenggrik, Ganten, Kec. Kerjo, Kabupaten Karanganyar, Jawa Tengah 57753, Indonesia","{'location': {'lat': -7.569554699999999, 'lng': 111.0750976}, 'viewport': {'northeast': {'lat': -7.568253870107279, 'lng': 111.0764280798927}, 'southwest': {'lat': -7.570953529892723, 'lng': 111.0737284201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot selfi TREMBESI GHATUK,{'open_now': False},ChIJVYA11jwfei4RPvGVwdt_fe8,,4.7,ChIJVYA11jwfei4RPvGVwdt_fe8,"['tourist_attraction', 'point_of_interest', 'establishment']",43.0,"[{'height': 2800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116907810871063094998"">Dimaz Marso</a>'], 'photo_reference': 'AUGGfZnjwM5HeYLRkrKpNJv2x1N9yQDUCEkZiF0x6GKElfH0AruiaX9UmB8eaWY77CqLF86cPaA78LQSPjmy2z3ZRulLNpdbI0-YLF3rxUBsMBHBIZIQ4A6a4_c6MEy8LoZ8EPKQvP6vlSBp-eG2eoy220bpHUYynoUSGsgpZuUz8E_6MqZw', 'width': 5360}]",,https://www.google.com/maps/place/?q=place_id:ChIJVYA11jwfei4RPvGVwdt_fe8
OPERATIONAL,"C3MF+WQ4, Jenggrik, Ganten, Kec. Kerjo, Kabupaten Karanganyar, Jawa Tengah, Indonesia","{'location': {'lat': -7.565236700000001, 'lng': 111.0744656}, 'viewport': {'northeast': {'lat': -7.563649270107279, 'lng': 111.0758826798927}, 'southwest': {'lat': -7.566348929892722, 'lng': 111.0731830201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agro Wisata Segandu,{'open_now': False},ChIJ6QHgKwAfei4RERjURBQx7I0,,0.0,ChIJ6QHgKwAfei4RERjURBQx7I0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115174610042863543345"">A Google User</a>'], 'photo_reference': 'AUGGfZm45JxaQFo2VZ2hMv6dq8Ap3uwvajjUNwo7aISGgrCtD8RAXcLrydubolO8iITnN6g6lqDW63_nDHk8iJsy4Eva_4e8xS1bdS6gkrtOLhJeH7EYx5jr9D90uOxsU0Bo9t8ZGH81plMm1ymdRh81HNClY7fqWuzehCVXibv_nKl1uD_i', 'width': 1156}]",,https://www.google.com/maps/place/?q=place_id:ChIJ6QHgKwAfei4RERjURBQx7I0
OPERATIONAL,"C3JF+7PG, JENGGRIK, RT./RW/RW.04/09, Ganten, Kec. Kerjo, Kabupaten Karanganyar, Jawa Tengah, Indonesia","{'location': {'lat': -7.5692438, 'lng': 111.0743333}, 'viewport': {'northeast': {'lat': -7.567970420107278, 'lng': 111.0756768298927}, 'southwest': {'lat': -7.570670079892722, 'lng': 111.0729771701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GUBUG,,ChIJzb9YHvkfei4RKeRbYMRXDDE,,0.0,ChIJzb9YHvkfei4RKeRbYMRXDDE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJzb9YHvkfei4RKeRbYMRXDDE
OPERATIONAL,"C3J9+44F, Kepoh, Ganten, Kec. Kerjo, Kabupaten Karanganyar, Jawa Tengah 57753, Indonesia","{'location': {'lat': -7.5696875, 'lng': 111.0678125}, 'viewport': {'northeast': {'lat': -7.568311870107279, 'lng': 111.0691843298927}, 'southwest': {'lat': -7.571011529892723, 'lng': 111.0664846701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tikungan nyeni,{'open_now': True},ChIJ8X-HWXwfei4RUtz-iCamO70,,5.0,ChIJ8X-HWXwfei4RUtz-iCamO70,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112214505233256113187"">A Google User</a>'], 'photo_reference': 'AUGGfZlvjihn_3ZeV6oHeaZln5bN8D1v7czCCbcKendQQv59upOS-4BNxyyWjmZpIHoXX4IT5D25XA3nsemg86Mkj-eVNk82sOO3kWrtmExrUSriUp3n7pS7YgLRko7GklgIAXjhC7_btwVvwazxMAr6PDpZfb37qHn9A2mjOG6bgWDxF4-H', 'width': 720}]",,https://www.google.com/maps/place/?q=place_id:ChIJ8X-HWXwfei4RUtz-iCamO70
OPERATIONAL,"C3RH+X9, Kesongo, Gempolan, Kec. Kerjo, Kabupaten Karanganyar, Jawa Tengah 57753, Indonesia","{'location': {'lat': -7.557788899999998, 'lng': 111.0780365}, 'viewport': {'northeast': {'lat': -7.556435870107279, 'lng': 111.0793830298927}, 'southwest': {'lat': -7.559135529892723, 'lng': 111.0766833701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEBON MIGUNANI,,ChIJp9nzp3Ufei4R_wlfxFaxfps,,5.0,ChIJp9nzp3Ufei4R_wlfxFaxfps,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112465961681694510682"">santosa budi raharjo</a>'], 'photo_reference': 'AUGGfZkbnICoorpY7635bCJqKKs5EfmdE1qZSDv66rkl8Gxd9Gy4MAt9b8R9OKik5MLMwt6qAAPEgO_-G6vPIHBtKSFfRDxmpDO-T7eAYvxCKuCQQkYz3yyrX1fbJ5VgDYaQ1IQCC6vJ4wgMYnxhh7cIGqgPE8XrqqlAKyTus_Kgj4f1v7KB', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJp9nzp3Ufei4R_wlfxFaxfps
OPERATIONAL,"C3V5+8HW, Gesangan, Kwadungan, Kec. Kerjo, Kabupaten Karanganyar, Jawa Tengah 57753, Indonesia","{'location': {'lat': -7.557278299999999, 'lng': 111.0582731}, 'viewport': {'northeast': {'lat': -7.556113720107278, 'lng': 111.0600274298927}, 'southwest': {'lat': -7.558813379892722, 'lng': 111.0573277701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,dung jumbleng,,ChIJU2WKjAMfei4R9TCmpy5i4z8,,4.5,ChIJU2WKjAMfei4R9TCmpy5i4z8,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107667619579571101197"">A Google User</a>'], 'photo_reference': 'AUGGfZld9ymJuICW4DImQdJPiW8GTE1ZM_pPOqIk9aA5Yd7F65Z_uWOu7nQtQcn-TdBj4RpwsqmgNbdUa_nF4FP7pK_ZHyop6ZDGAOKrTz0YlqVg-OZdz9HYJNhQO-EWAXbH0DaPGnx4tfPpGnVWQHWjIGxHBHlLIOroQEnQOly1ANywWNRl', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJU2WKjAMfei4R9TCmpy5i4z8
OPERATIONAL,"Gempolan Kerjo, Sidomulyo, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57753, Indonesia","{'location': {'lat': -7.569290100000001, 'lng': 111.0803078}, 'viewport': {'northeast': {'lat': -7.567934370107278, 'lng': 111.0821417798927}, 'southwest': {'lat': -7.570634029892722, 'lng': 111.0794421201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waduk Gondang Gempolan Kerjo,{'open_now': True},ChIJZwS_gM8fei4RD7T6wx6UO_8,"{'compound_code': 'C3JJ+74 Gempolan, Karanganyar Regency, Central Java, Indonesia', 'global_code': '6P4HC3JJ+74'}",4.3,ChIJZwS_gM8fei4RD7T6wx6UO_8,"['tourist_attraction', 'point_of_interest', 'establishment']",263.0,"[{'height': 3210, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114827090958854255506"">RCR MOTION</a>'], 'photo_reference': 'AUGGfZlJx1UiedXehQBiodGWn42q8Is9gtbQ3Ql4LUxoke2nGcEzqm3x3WjpFroYnnfe-IGa5Ej6sLPIygvqVdQCazZSnRIGUWY5wOrysHR4wcc-qOrt61jYD8uJ93iIJjsLRaoznruVJzkzert0JpNyctHxgVI4Wao3UFT-sv78JayQSh7B', 'width': 5842}]",,https://www.google.com/maps/place/?q=place_id:ChIJZwS_gM8fei4RD7T6wx6UO_8
OPERATIONAL,"Kiringan RT 004/004, Sinto, Botok, Kec. Kerjo, Kabupaten Karanganyar, Jawa Tengah 57753, Indonesia","{'location': {'lat': -7.5297858, 'lng': 111.0484913}, 'viewport': {'northeast': {'lat': -7.528347370107276, 'lng': 111.0498610798927}, 'southwest': {'lat': -7.531047029892719, 'lng': 111.0471614201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEMANCINGAN PAK NARKO,{'open_now': True},ChIJL3j7yLEfei4R7GV4lO-jzBQ,"{'compound_code': 'F2CX+39 Botok, Karanganyar Regency, Central Java, Indonesia', 'global_code': '6P4HF2CX+39'}",5.0,ChIJL3j7yLEfei4R7GV4lO-jzBQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116407952953507810630"">Ali Sadikin</a>'], 'photo_reference': 'AUGGfZmtBI_FVKPwbWDxKh0wDcqJvQjDzUAN8RZ7DMmV8SgncNbe2yv3HRjsAhE7M-3inC46Kby5a6K7UlX6CQ5c-9jDvwgYbI4CIKvWFlTDZ_8eFVLTcwBFNTVUixQuXahPxNeyyBMvdUK_DFQla1KLchxuBQIsOMWxdX2CLCnNIHyphT-E', 'width': 3840}]",,https://www.google.com/maps/place/?q=place_id:ChIJL3j7yLEfei4R7GV4lO-jzBQ
OPERATIONAL,"F349+69W an Karet, Hutan Karet, Karangrejo, Kec. Kerjo, Kabupaten Karanganyar, Jawa Tengah 57711, Indonesia","{'location': {'lat': -7.5443847, 'lng': 111.0684447}, 'viewport': {'northeast': {'lat': -7.543034870107277, 'lng': 111.0697950798927}, 'southwest': {'lat': -7.545734529892722, 'lng': 111.0670954201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Watu Setangkep,{'open_now': True},ChIJAYwTV0gfei4RirdkA14MQos,,5.0,ChIJAYwTV0gfei4RirdkA14MQos,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1792, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110074685314531035522"">Arfi 82</a>'], 'photo_reference': 'AUGGfZlymRSFe--_RAEyWAYI241veItYNyrrot2CqL_1toV7niyHkpb1IMHMxOXAdFeJq2RBfbgZocbO_UdvtOopR2FEwic_6I9BVoZ4sorrSUQ7h2yD9WBy_JHeh-Y8cLBcqAj6GL6plxqbQ5KDqw6UEXH-beHHPz14IIrSwVJZ_2eTMzc3', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJAYwTV0gfei4RirdkA14MQos
