business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,price_level,url
OPERATIONAL,"C35W+CWX, Surodadi, Ngargoyoso, Kec. Ngargoyoso, Kabupaten Karanganyar, Jawa Tengah, Indonesia","{'location': {'lat': -7.591809199999998, 'lng': 111.0974364}, 'viewport': {'northeast': {'lat': -7.590497620107278, 'lng': 111.0986698798927}, 'southwest': {'lat': -7.593197279892722, 'lng': 111.0959702201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ngargoyoso Waterfall,{'open_now': False},"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107626616840242523230"">agus taufik</a>'], 'photo_reference': 'AUGGfZnp1wwhSZC3wpPm-yA9WRUgY80_i59XbWg2e78PD4sE2feo1Gjo-j4RvK0NPvoTqqgM0SMwLjnYqSnu3aDOnwBgxItYaC-BO58SkTdaNTyjjVbsGzfP_bAsLO2jqaNCFlurpvbSGo3NZzxiwferPlONWz5i5goH8OnI7NFYdaX0tabv', 'width': 3060}]",ChIJsQ6mfAD1eS4RpSC_xisv6_I,4.0,ChIJsQ6mfAD1eS4RpSC_xisv6_I,"['tourist_attraction', 'point_of_interest', 'establishment']",43.0,,,https://www.google.com/maps/place/?q=place_id:ChIJsQ6mfAD1eS4RpSC_xisv6_I
OPERATIONAL,"C44J+9P9, Jl. Karangpandan-Ngargoyoso, Sumbersari, Kemuning, Kec. Ngargoyoso, Kabupaten Karanganyar, Jawa Tengah 57794, Indonesia","{'location': {'lat': -7.595412, 'lng': 111.1329214}, 'viewport': {'northeast': {'lat': -7.594049520107277, 'lng': 111.1343285298927}, 'southwest': {'lat': -7.596749179892721, 'lng': 111.1316288701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kemuning Sky Hills,{'open_now': False},"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114952676733331549059"">Mahmud Yunus</a>'], 'photo_reference': 'AUGGfZljQ69gJww7TjzyTKeG0aqkLLT8dawZku9Z9TCzk9ugVaeCSURWs6jwNEaq4xK-rZ1YvmSDAPecVET_uURaK142UzXZqjj_NwyIWnqZYuuWqkrOfbFYzJXE8yI1gQxVYhMon29-KxXXUA2-tMxc4woRlgCtaoXyAovr0t-aUXE8hBTH', 'width': 4624}]",ChIJlaDmg0yLeS4RNaGB0mBGlc0,4.4,ChIJlaDmg0yLeS4RNaGB0mBGlc0,"['tourist_attraction', 'point_of_interest', 'establishment']",857.0,,,https://www.google.com/maps/place/?q=place_id:ChIJlaDmg0yLeS4RNaGB0mBGlc0
OPERATIONAL,"949G+M6W, Jl. Jumog Taman batu tiban, Gandu, Berjo, Kec. Ngargoyoso, Kabupaten Karanganyar, Jawa Tengah 57793, Indonesia","{'location': {'lat': -7.631104799999999, 'lng': 111.1245327}, 'viewport': {'northeast': {'lat': -7.629719220107278, 'lng': 111.1258848798927}, 'southwest': {'lat': -7.632418879892722, 'lng': 111.1231852201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jumog Waterfall,{'open_now': False},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108241432243131748732"">Himmatul Khoiriyah</a>'], 'photo_reference': 'AUGGfZkndesCPMeZIO6XHYFvhBOTyr44l7DDI-ptH1aDix81ZomfeHX73kAwN0j8MaI854P_ApgUXwXRcHjlZ48ctkfPinoeoDoe42sAotNAgmMOmCh5pShHsT6WDYu4rK78oS6y1x3ozutH6iNqZjl5eAmtVREk_cLdM8Q5LDpmOMT56Y91', 'width': 6000}]",ChIJdbc_6PaKeS4RSAULP2JNbd0,4.5,ChIJdbc_6PaKeS4RSAULP2JNbd0,"['tourist_attraction', 'point_of_interest', 'establishment']",10360.0,,,https://www.google.com/maps/place/?q=place_id:ChIJdbc_6PaKeS4RSAULP2JNbd0
OPERATIONAL,"94CJ+WWH, Tambak, Berjo, Kec. Ngargoyoso, Kabupaten Karanganyar, Jawa Tengah 57793, Indonesia","{'location': {'lat': -7.627676499999999, 'lng': 111.1323688}, 'viewport': {'northeast': {'lat': -7.626353420107277, 'lng': 111.1336873298927}, 'southwest': {'lat': -7.629053079892721, 'lng': 111.1309876701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tenggir Park,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104775107275290089922"">Nia Khara</a>'], 'photo_reference': 'AUGGfZkR0vXCUP0iXUFZTgq3rsfWGPxuOeaFyWtVg0IWd73KDb-Il4PAajypIxrCW7dlzTakykOVp8bmkewUIu3NeeSoFD_0-4wXeXA_bwBE8OaTFIrkewu4VwEU8-rRk2el2jjhxq5NebX8Jygk1GVYz04Rl8BW1KWyOzY3Dvlk3oQv1opy', 'width': 4608}]",ChIJMxtB87CLeS4RxTBpiAO0zmM,4.5,ChIJMxtB87CLeS4RxTBpiAO0zmM,"['tourist_attraction', 'point_of_interest', 'establishment']",1074.0,,,https://www.google.com/maps/place/?q=place_id:ChIJMxtB87CLeS4RxTBpiAO0zmM
OPERATIONAL,"Jl. Munggur Raya, Mlinggur, Girimulyo, Kec. Ngargoyoso, Kabupaten Karanganyar, Jawa Tengah 57793, Indonesia","{'location': {'lat': -7.620752700000001, 'lng': 111.132479}, 'viewport': {'northeast': {'lat': -7.619533870107278, 'lng': 111.1337237298927}, 'southwest': {'lat': -7.622233529892722, 'lng': 111.1310240701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Parang Ijo,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103292333683904029742"">Pringadi Surya</a>'], 'photo_reference': 'AUGGfZlTKCBMQi3fxh0oJNRvBek3KLbzZBe-Dd8fQrC8TzclX9B_f_xCUo8TADK05pwzONeTP_mCeVyx-B4QeswQwGQZVOPDfb_REkzwpG1_9cZ6kFAlWWCdBQKKJFTuwUKyFW36MYDAi1KnGU_Qek8X14HXKMg9zq6f9BxVOeurDqizV7Zp', 'width': 4160}]",ChIJMXajrOWKeS4Rr52Dy7VYXxY,4.3,ChIJMXajrOWKeS4Rr52Dy7VYXxY,"['tourist_attraction', 'point_of_interest', 'establishment']",1258.0,"{'compound_code': '94HJ+MX Girimulyo, Karanganyar Regency, Central Java, Indonesia', 'global_code': '6P4H94HJ+MX'}",,https://www.google.com/maps/place/?q=place_id:ChIJMXajrOWKeS4Rr52Dy7VYXxY
OPERATIONAL,"94H6+JFG, Ngranten, Puntukrejo, Kec. Ngargoyoso, Kabupaten Karanganyar, Jawa Tengah 57793, Indonesia","{'location': {'lat': -7.6210977, 'lng': 111.1127793}, 'viewport': {'northeast': {'lat': -7.619493220107278, 'lng': 111.1140768798927}, 'southwest': {'lat': -7.622192879892722, 'lng': 111.1113772201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Ngargoyoso,{'open_now': False},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115117655183280913066"">A Google User</a>'], 'photo_reference': 'AUGGfZnEAbC2zVHzjjGCXlYxc3deJIfRSdKEXYeV8TNIooU0jZcn1_opuwYnK3xnUXCXqtBRQ4xsgFI7gOpXQiYRO4ITnA6tP-D5MceWV7wkBTPAkNkTRs5aoi0KnGFvFEDzb-XLnnsmbzKJowQcIa_OPbtg8RHo0W28DY60ELYgpRcOs4Rs', 'width': 4032}]",ChIJeb2x5imLeS4ROpyqLWnET9s,4.9,ChIJeb2x5imLeS4ROpyqLWnET9s,"['tourist_attraction', 'point_of_interest', 'establishment']",12.0,,,https://www.google.com/maps/place/?q=place_id:ChIJeb2x5imLeS4ROpyqLWnET9s
OPERATIONAL,"Sumbersari, Kemuning, Ngargoyoso, Karanganyar Regency, Central Java, Indonesia","{'location': {'lat': -7.5942289, 'lng': 111.1290234}, 'viewport': {'northeast': {'lat': -7.592794770107277, 'lng': 111.1303365798927}, 'southwest': {'lat': -7.595494429892721, 'lng': 111.1276369201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kemuning Sky Hill - Spot Area - Jembatan Kaca,{'open_now': True},"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113472344186919566175"">A Google User</a>'], 'photo_reference': 'AUGGfZl675w2zyfjh3AbevLiRc5138k9Dyo31TZWYe5J-q6rKD3vbbGH-5-VEOJI2kAItU5GlxrODAdsCjIUC_mB-R0muXRFombZoTqRKYVW8a8v1bwCFttCmvLEn-3Sa-P0c-3ssciUvKbkBozJjVIiRSKK0fr_IVBfaihEmmz4uxVZju5j', 'width': 4000}]",ChIJv3t8Q9SLeS4Rn-NiE13WBdM,4.4,ChIJv3t8Q9SLeS4Rn-NiE13WBdM,"['tourist_attraction', 'point_of_interest', 'establishment']",535.0,"{'compound_code': 'C44H+8J Kemuning, Karanganyar Regency, Central Java, Indonesia', 'global_code': '6P4HC44H+8J'}",,https://www.google.com/maps/place/?q=place_id:ChIJv3t8Q9SLeS4Rn-NiE13WBdM
OPERATIONAL,"C43G+W8, Sumbersari, Kemuning, Kec. Ngargoyoso, Kabupaten Karanganyar, Jawa Tengah, Indonesia","{'location': {'lat': -7.5956859, 'lng': 111.1253821}, 'viewport': {'northeast': {'lat': -7.594333970107277, 'lng': 111.1268081298927}, 'southwest': {'lat': -7.597033629892721, 'lng': 111.1241084701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lembah Sumilir,{'open_now': False},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101679200173269183393"">A Google User</a>'], 'photo_reference': 'AUGGfZlqz5eyMbMARykUjsPBD-EY0SqEXD_S98ojdDItmb5cGObkdsPnQxY-Y4_KnSSfFJ3YCxNtWGHez8UBOk_Y-gbqklEEvZyrAevJTxJDGQPelTd1_GRqWAS4c6RGAUWyeowxv_aVggryN1JrnMPjjDVfj08K9S-t4Ttk9aXfRV_UZ61Z', 'width': 4000}]",ChIJk5UvhCWLeS4RUeYCOtDubLQ,4.5,ChIJk5UvhCWLeS4RUeYCOtDubLQ,"['tourist_attraction', 'point_of_interest', 'establishment']",14.0,,,https://www.google.com/maps/place/?q=place_id:ChIJk5UvhCWLeS4RUeYCOtDubLQ
OPERATIONAL,"Spranten, Kemuning, Ngargoyoso, Karanganyar Regency, Central Java 57793, Indonesia","{'location': {'lat': -7.605933499999999, 'lng': 111.1238067}, 'viewport': {'northeast': {'lat': -7.604487470107279, 'lng': 111.1251847798927}, 'southwest': {'lat': -7.607187129892723, 'lng': 111.1224851201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jeep wisata Kemuning,{'open_now': True},"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116502062619620910084"">A Google User</a>'], 'photo_reference': 'AUGGfZmhb9xVc1bBIqM40Tx4ZhTHZyOnJuKgmcR_FDYLmwyhTADan3XEw7qKsQ5Zh0hQBj9uXFQsDcxlgIv_j6FEVhApJOZJu32YU5TUjVXQoMR2WnY1XMpr1tAYjQjTDjYkHj8u3u36rssHbEzzb2qCI2HC1UzWDR01NHrGQvf0_jwmxpNQ', 'width': 1080}]",ChIJy59ak8yKeS4RMlUD53icun4,4.3,ChIJy59ak8yKeS4RMlUD53icun4,"['tourist_attraction', 'point_of_interest', 'establishment']",1106.0,"{'compound_code': '94VF+JG Kemuning, Karanganyar Regency, Central Java, Indonesia', 'global_code': '6P4H94VF+JG'}",,https://www.google.com/maps/place/?q=place_id:ChIJy59ak8yKeS4RMlUD53icun4
OPERATIONAL,"Sepelem, Kemuning, Ngargoyoso, Karanganyar Regency, Central Java 57793, Indonesia","{'location': {'lat': -7.599007099999999, 'lng': 111.1203333}, 'viewport': {'northeast': {'lat': -7.597493420107278, 'lng': 111.1217247798927}, 'southwest': {'lat': -7.600193079892722, 'lng': 111.1190251201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman bintang kemuning,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109392460895829531217"">A Google User</a>'], 'photo_reference': 'AUGGfZnKfiSmwP3Z9KcTcOnKzA8OLzJX1VXNXfvsMtuVH6NQy74uoUyH_RBxykwHWbNmJysOIWCANZiZnVUs5lmnEoC6Rfja5DHqIc52EQAf0Yfn9hqitmXXnkTxUzsjzzGNee6BuJ9gTLaNTNAKo2NrLcwnYjLsbsXUA4cFd9Evt21FHtkW', 'width': 1840}]",ChIJk0bvvf-LeS4R3xA_20Wfppc,3.8,ChIJk0bvvf-LeS4R3xA_20Wfppc,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"{'compound_code': 'C42C+94 Kemuning, Karanganyar Regency, Central Java, Indonesia', 'global_code': '6P4HC42C+94'}",,https://www.google.com/maps/place/?q=place_id:ChIJk0bvvf-LeS4R3xA_20Wfppc
OPERATIONAL,"C44J+965, Sumbersari, Kemuning, Kec. Ngargoyoso, Kabupaten Karanganyar, Jawa Tengah 57794, Indonesia","{'location': {'lat': -7.594557300000001, 'lng': 111.1310072}, 'viewport': {'northeast': {'lat': -7.592916920107276, 'lng': 111.1325923298927}, 'southwest': {'lat': -7.59561657989272, 'lng': 111.1298926701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kemuning Sky View,{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112620119481724691374"">Nana Trisnawati</a>'], 'photo_reference': 'AUGGfZkLbDowC27_S69eAdsfjxjX3H-VN3ViGNBYruJ95K-EME_E7DN9zgaHQSfg33Lii3g0jkAPElYrwDJhOv7W5f2kYZGAtefIOqoii01a3xpkBhQT6EwZLk6sK5yEP4mQT2OlzWHdd7x4N1RavOpNiYd2SensSHN8B7g5Jg_0leZigH8', 'width': 1834}]",ChIJ0cv_ULuLeS4RLjTGFdkawh0,4.6,ChIJ0cv_ULuLeS4RLjTGFdkawh0,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ0cv_ULuLeS4RLjTGFdkawh0
OPERATIONAL,"Dusun Sayoran, Kemuning, Ngargoyoso, Karanganyar Regency, Central Java 57793, Indonesia","{'location': {'lat': -7.6063373, 'lng': 111.1219058}, 'viewport': {'northeast': {'lat': -7.604821920107278, 'lng': 111.1231781298927}, 'southwest': {'lat': -7.607521579892722, 'lng': 111.1204784701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Pring Kuning River Tubing,{'open_now': False},"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100259366392903845659"">Monica Sitompul</a>'], 'photo_reference': 'AUGGfZnPTyyWOWeu6X0VG0JoJ7nmQZi-NLsesZTEdoujeAhykeGNhyhLYDV13NqbBUFvUUoBorTYp7yBQAKcIrso2M8EDymsHV5Z9T7kbtr-diDSM5zJOcYhadH2J6edLGyfbL58Y3subcU8nN4-PdXmwgjHuvZGMqDqT-c7tFh4owfNqzi9', 'width': 4608}]",ChIJYy5CXcaKeS4Ry8nKvUg_VbQ,4.5,ChIJYy5CXcaKeS4Ry8nKvUg_VbQ,"['tourist_attraction', 'point_of_interest', 'establishment']",368.0,"{'compound_code': '94VC+FQ Kemuning, Karanganyar Regency, Central Java, Indonesia', 'global_code': '6P4H94VC+FQ'}",,https://www.google.com/maps/place/?q=place_id:ChIJYy5CXcaKeS4Ry8nKvUg_VbQ
OPERATIONAL,"94WV+CJJ, Segorogunung, Kec. Ngargoyoso, Kabupaten Karanganyar, Jawa Tengah 57793, Indonesia","{'location': {'lat': -7.603911800000001, 'lng': 111.1438097}, 'viewport': {'northeast': {'lat': -7.602563170107278, 'lng': 111.1451735798927}, 'southwest': {'lat': -7.605262829892721, 'lng': 111.1424739201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paralayang Kemuning,,"[{'height': 12032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115019533621463180736"">Black Douft</a>'], 'photo_reference': 'AUGGfZnXRohjKUOduSu63LWFckoRBAKlxX7oarwGAXEX0GLUkJ6KGeXAAVdH_Sin7-Q7Toh8uWgwDmUISxQO0LZrOLMulhNk99DoPnorSUvQ5ZJujrTzI9EA7X5ZcYHns6UdaknhgQMPhJm3Ry1glTGViw8o7zfJyyQEvrtzRTYRPcL9xkWL', 'width': 9024}]",ChIJG15pCteKeS4RPbUHSUB4f7E,4.6,ChIJG15pCteKeS4RPbUHSUB4f7E,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4322.0,,,https://www.google.com/maps/place/?q=place_id:ChIJG15pCteKeS4RPbUHSUB4f7E
