business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,url
OPERATIONAL,"7V69+4R6, Bangkala, Maiwa, Enrekang Regency, South Sulawesi 91761, Indonesia","{'location': {'lat': -3.7398733, 'lng': 119.8698004}, 'viewport': {'northeast': {'lat': -3.738523520107278, 'lng': 119.8711497298927}, 'southwest': {'lat': -3.741223179892722, 'lng': 119.8684500701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alun-Alun Maiwa,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117207788554319866135"">wd nh</a>'], 'photo_reference': 'AUGGfZmFyoZFHCMWmTmHjjz15n9rvHtJ9ld5JYiO1_A6WnW_5E_-GjS1UN6MZ1doP1VIUdcYve3C0FPQ3gs2wTL1ABJgQTccWxMo289FX7c8wUzOBvpNeidpQlNU9754-Bdc85z9eFCz2he43szlhpYuffnIEaUbCeCIt_kJTuUbDdd9HZSt', 'width': 3120}]",ChIJa76HIVE3lC0Rl9qkB0sie-U,4.7,ChIJa76HIVE3lC0Rl9qkB0sie-U,"['tourist_attraction', 'point_of_interest', 'establishment']",42,,,https://www.google.com/maps/place/?q=place_id:ChIJa76HIVE3lC0Rl9qkB0sie-U
OPERATIONAL,"6V6P+7C, Patondon Salu, Maiwa, Enrekang Regency, South Sulawesi 91761, Indonesia","{'location': {'lat': -3.789368499999999, 'lng': 119.8860221}, 'viewport': {'northeast': {'lat': -3.784607649999999, 'lng': 119.88716715}, 'southwest': {'lat': -3.79095545, 'lng': 119.88258695}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lembah sembilan maiwa enrekang,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100865940639414126634"">Junior Ght</a>'], 'photo_reference': 'AUGGfZl2OlhfdO6ufoBOhz32TAigr7RMuY82RSLY-jW56AFu0gH42ZNRCOD_eh-q4GNpr9iD46n__qC0bXLyRIrRMg3LKYp7alLTGMSVGnZbkfXA-npng082dJQtZpvqOGpPXgSHCgcy_mPG7CGwsp3DMy1z-IjZ1u4mg8j4uyfBVuOKlqDu', 'width': 1920}]",ChIJuak77SIzlC0Ros6ht0Bi6LE,5.0,ChIJuak77SIzlC0Ros6ht0Bi6LE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJuak77SIzlC0Ros6ht0Bi6LE
OPERATIONAL,"5WM4+HCM, Jl. Sultan Hasanuddin, Salo Dua, Kec. Maiwa, Kabupaten Enrekang, Sulawesi Selatan 91761, Indonesia","{'location': {'lat': -3.8160419, 'lng': 119.9060553}, 'viewport': {'northeast': {'lat': -3.814692070107279, 'lng': 119.9074051298927}, 'southwest': {'lat': -3.817391729892722, 'lng': 119.9047054701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kandang miring,,ChIJ2zC-oDTNlS0RFHdEyIpU2Lo,5.0,ChIJ2zC-oDTNlS0RFHdEyIpU2Lo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ2zC-oDTNlS0RFHdEyIpU2Lo
OPERATIONAL,"6VXW+JGP, Ongko, Maiwa, Enrekang Regency, South Sulawesi 91761, Indonesia","{'location': {'lat': -3.750904799999999, 'lng': 119.8963157}, 'viewport': {'northeast': {'lat': -3.749284470107278, 'lng': 119.8977247298927}, 'southwest': {'lat': -3.751984129892722, 'lng': 119.8950250701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Ongko,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109101594004072331518"">Juan Nas</a>'], 'photo_reference': 'AUGGfZmoic7w8gLMii0E7gQ50PrCnO6ma-m3ysYFjyj-0VFpIvNal4GQwbMu-9sD_lQh0_ORsVRrvJkrVaMCIwvb5kGrp1FwcTw2xZ-k6obHapOmH4ACpek-6WChS2q4_43ad1tb5atMmbQECp7lBY9EIZ9bxxbA8PKs7DFoAWeu0zDGWhDN', 'width': 2604}]",ChIJ5SVOaAAzlC0RwYPy2CTZ39U,0.0,ChIJ5SVOaAAzlC0RwYPy2CTZ39U,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ5SVOaAAzlC0RwYPy2CTZ39U
OPERATIONAL,"Lewaja, Enrekang, Enrekang Regency, South Sulawesi 91712, Indonesia","{'location': {'lat': -3.5812604, 'lng': 119.805981}, 'viewport': {'northeast': {'lat': -3.579934320107278, 'lng': 119.8073137798927}, 'southwest': {'lat': -3.582633979892722, 'lng': 119.8046141201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Lewaja,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117449080136051925502"">Herman Bahrum</a>'], 'photo_reference': 'AUGGfZlB6gbQCx0qkgJzu3Bg1m9mcsiVKzguVkkXYr5D_BcOjzpyFYdyPpTckaZk6Vjpj2sXfs1wTiJspBa-Vucih9HF0O5FUP4aPFPb2oUcrprP_PHENq5YPyyKcbGbc2A4nejTiWmy5W164TvextLvekKVpDEwFKjigBmLpmU11gJf36n_', 'width': 4160}]",ChIJi6AhVGk_lC0RoFxJRm-Zoyo,4.1,ChIJi6AhVGk_lC0RoFxJRm-Zoyo,"['tourist_attraction', 'point_of_interest', 'establishment']",89,"{'compound_code': 'CR94+F9 Lewaja, Enrekang Regency, South Sulawesi, Indonesia', 'global_code': '6P8XCR94+F9'}",,https://www.google.com/maps/place/?q=place_id:ChIJi6AhVGk_lC0RoFxJRm-Zoyo
OPERATIONAL,"8WPC+PH, Lebani, Maiwa, Enrekang Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.6632924, 'lng': 119.9215912}, 'viewport': {'northeast': {'lat': -3.661962570107278, 'lng': 119.9229093798928}, 'southwest': {'lat': -3.664662229892722, 'lng': 119.9202097201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104736193900463027298"">Hasnani Anhi</a>'], 'photo_reference': 'AUGGfZmm3QaKELk9yNkCCaPCAVql90jbHYDCKQ0AJc55CTkq0rA7deR9PY_VkegiAr765W9bC3uwGd-V22DuxhMV2jRenuq6itrGdLUIBbTTqKYLrclSjbbKaVlXHVb44pH0YtcxwmL2mWa9XGb3wqTyEDeAYHsDWYlO0ziVxTD7KvwhHchg', 'width': 5184}]",ChIJRbV8exk7lC0R000q87ZZlgE,5.0,ChIJRbV8exk7lC0R000q87ZZlgE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJRbV8exk7lC0R000q87ZZlgE
OPERATIONAL,"7RWF+FPR, Batu Mila, Maiwa, Enrekang Regency, South Sulawesi 91761, Indonesia","{'location': {'lat': -3.70376, 'lng': 119.8242545}, 'viewport': {'northeast': {'lat': -3.702521620107279, 'lng': 119.8258194798927}, 'southwest': {'lat': -3.705221279892723, 'lng': 119.8231198201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Laburang Gallang,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102355448217330683916"">zoelky zoelky</a>'], 'photo_reference': 'AUGGfZmldGoExTuG5_26IQ3zzOUUHC6j6wjTSydVMzGp5uV5Y1OF26PwQxm9aA6AooRJpviwCr8ZToT18DgRm1p75z9WkSUZjDRN9tSksAzoQvmfqGL3EesE91o2dsKP4OXIzPB1R3Ivkr6fkxchtqGI6YTRcQyhfag9phPoxwjngRZ1iGfg', 'width': 3000}]",ChIJix2XL643lC0R-u__0kkEneA,4.7,ChIJix2XL643lC0R-u__0kkEneA,"['tourist_attraction', 'point_of_interest', 'establishment']",32,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJix2XL643lC0R-u__0kkEneA
OPERATIONAL,"8RHX+76G, Limbuang, Maiwa, Enrekang Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.6718234, 'lng': 119.848088}, 'viewport': {'northeast': {'lat': -3.670461120107279, 'lng': 119.8494240798927}, 'southwest': {'lat': -3.673160779892723, 'lng': 119.8467244201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lagaluttu Indonesia Raya,"[{'height': 493, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112571830586835644800"">Ferdy Samad</a>'], 'photo_reference': 'AUGGfZmqlWMlgXVNx4m3pZH4jWj0aYV6L3XXuVQyadH-4RgF8UPNwo62f_d_630ndxCyDxllp5nYFsZwmrtjuTovxhkhZeVW0zh63pQ1HAhtHgIaXKYI286rUUfinB9jC5Oei3E6LT2ZMFzmnkQ5ZgtGWjIsfidcrFsCb8PV8tWMGupAbSDx', 'width': 622}]",ChIJna-7AhI5lC0RhzvuttqzC2U,5.0,ChIJna-7AhI5lC0RhzvuttqzC2U,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJna-7AhI5lC0RhzvuttqzC2U
OPERATIONAL,"8RHV+VJ, Limbuang, Maiwa, Enrekang Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.670329499999999, 'lng': 119.8441243}, 'viewport': {'northeast': {'lat': -3.669571699999999, 'lng': 119.85006655}, 'southwest': {'lat': -3.6726029, 'lng': 119.84214355}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa tappa'an,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109419510424755000445"">guntur jafar</a>'], 'photo_reference': 'AUGGfZm5qLY4PcjskbVZuTQbPJ3PhkggsOoAtXUpY-8I8vSbeKvM75Qm0kjeur0p5wsOgjFUStgpxkMKxdYJ7-ti5Gx4yrj6lNuqTInXU65atqpN8cguleEDlsDDU-CPvXFc9Qg4DnTFKzPl2XzxAjdpUeoPBtz158XnXgoigZSC1RET_3Az', 'width': 2268}]",ChIJ--OQfQA5lC0RjSRPVRbKIcE,5.0,ChIJ--OQfQA5lC0RjSRPVRbKIcE,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJ--OQfQA5lC0RjSRPVRbKIcE
OPERATIONAL,"7V3G+2R, Bangkala, Maiwa, Enrekang Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.7474839, 'lng': 119.8771057}, 'viewport': {'northeast': {'lat': -3.746217020107278, 'lng': 119.8784411298927}, 'southwest': {'lat': -3.748916679892722, 'lng': 119.8757414701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sarassang Villa,"[{'height': 2208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104346161241125413197"">A Google User</a>'], 'photo_reference': 'AUGGfZl5Tcq_V5mP7sm8pc8ilVtny2nmSglk-zKh3Y_VdSW5T6eNFaVdkQaDYxCU7zTA4mcKTc12ZhKvGMD7-0hxOUWfXN_1iHKuJboDbUSTGwVsiu60zaVAKZddaj1r1YhDNnU9uaM7w_vaeEyOJhpBuouK3izAKrAK07vbXZJY4ZPwSu3a', 'width': 1208}]",ChIJ_dI3IwA1lC0RbxZiO779FDk,5.0,ChIJ_dI3IwA1lC0RbxZiO779FDk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ_dI3IwA1lC0RbxZiO779FDk
