business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,url
OPERATIONAL,"4RJP+G7V, Serasan Jaya, Sekayu, Musi Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -2.8686203, 'lng': 103.8356116}, 'viewport': {'northeast': {'lat': -2.867372970107278, 'lng': 103.8369827298927}, 'southwest': {'lat': -2.870072629892722, 'lng': 103.8342830701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pavilion Hotel dan Resto,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115772719182093103847"">A Google User</a>'], 'photo_reference': 'AUGGfZmRALxgBDlnRiJe5gXRX1CjyfxEPAkQngUtfrWj2Adq_naQqjMGR5L8vrvGc1G3ZNgWFa_oFnjwxCjmeJT4_IZsFTyehajkwSUwAmKLC87gf-1hcvt9_55m91XAC-EuQDeGjecjWGwfuH-Mr1k6jbGa5gEBX_VE2LtY1hwSP1fs2UFm', 'width': 4000}]",ChIJx3qwBs2NOi4RwkPRQEQ3Nps,4.3,ChIJx3qwBs2NOi4RwkPRQEQ3Nps,"['lodging', 'point_of_interest', 'establishment']",64,,,https://www.google.com/maps/place/?q=place_id:ChIJx3qwBs2NOi4RwkPRQEQ3Nps
OPERATIONAL,"Jl. Inpres penjara, Serasan Jaya, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan, Indonesia","{'location': {'lat': -2.8817452, 'lng': 103.8446847}, 'viewport': {'northeast': {'lat': -2.880400470107278, 'lng': 103.8460579298927}, 'southwest': {'lat': -2.883100129892723, 'lng': 103.8433582701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel EDW SKY CENTER,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117267076680464216551"">A Google User</a>'], 'photo_reference': 'AUGGfZmEgJxjMwHNBBPqzcpAHuh5AKv2S7Yipk8vG0MS6SHatrU56gzUH8195hrZJ3VlJOgu9EyiKDTrIE7fOatYROzVmSRKC3_6y_Pc2uUNaho3yGxdjLLdkuoOFxZHaVwpYd8MMG_K7EDsGT3gmk-MPsJsHfINEUB0hYRsKQJec-hzSwCj', 'width': 720}]",ChIJizl2CFaNOi4RBZIBe7DfzFc,4.7,ChIJizl2CFaNOi4RBZIBe7DfzFc,"['lodging', 'point_of_interest', 'establishment']",90,"{'compound_code': '4R9V+7V Serasan Jaya, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954R9V+7V'}",,https://www.google.com/maps/place/?q=place_id:ChIJizl2CFaNOi4RBZIBe7DfzFc
OPERATIONAL,"5FH8+5HG, Jl. Panglima Cama, Tungkal II, Kec. Tungkal Ilir, Kabupaten Tanjung Jabung Barat, Jambi 36514, Indonesia","{'location': {'lat': -0.8220533999999999, 'lng': 103.4664451}, 'viewport': {'northeast': {'lat': -0.8206012701072778, 'lng': 103.4677632798927}, 'southwest': {'lat': -0.8233009298927223, 'lng': 103.4650636201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tungkal Hotel,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108689101101071710201"">eko sutrisno</a>'], 'photo_reference': 'AUGGfZnKb4Xp1dpb31Ia7TKoREfXi-5_fkar9haaeUz5Tp39l0dr9bv3SSU4LLAHy-Qsokwg0IsUprdh5eKvFYMsHAIQdA112-c3G8ie_inox3nzU99VgN4delcQN3EbTH3qiBWHE78eVmh4CmHSJ5dr2JMAXTaVE-SJGg4Kvbvr5iMeJwrZ', 'width': 3264}]",ChIJvVY1MLmeKC4RwDF8TUX2YNw,4.0,ChIJvVY1MLmeKC4RwDF8TUX2YNw,"['lodging', 'point_of_interest', 'establishment']",329,,,https://www.google.com/maps/place/?q=place_id:ChIJvVY1MLmeKC4RwDF8TUX2YNw
OPERATIONAL,"Serasan Jaya, Sekayu, Musi Banyuasin Regency, South Sumatra 30711, Indonesia","{'location': {'lat': -2.8839829, 'lng': 103.8366942}, 'viewport': {'northeast': {'lat': -2.882608920107278, 'lng': 103.8381301298927}, 'southwest': {'lat': -2.885308579892722, 'lng': 103.8354304701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Cha Cha,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109863989717331570198"">Novi Yanti</a>'], 'photo_reference': 'AUGGfZmABrNkuBRqwXHHll1pQhsLWcFlRLTM9veopepjPVHxjb83hsbpEJ4-YWlDeQSfYb_jY_dXID-F19XB5vjVrm3QHOLGgAIfM-YnzxwoDnSqNXRQE0oxGeThzsvuh0fHMBgJQPOtt-pSW-udZmXTSf_nQeY_6V9tSGThnSyuoJnOjRy9', 'width': 3000}]",ChIJVyrE_c6NOi4RF_g9ysNL8Jo,4.0,ChIJVyrE_c6NOi4RF_g9ysNL8Jo,"['lodging', 'point_of_interest', 'establishment']",330,"{'compound_code': '4R8P+CM Serasan Jaya, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954R8P+CM'}",,https://www.google.com/maps/place/?q=place_id:ChIJVyrE_c6NOi4RF_g9ysNL8Jo
OPERATIONAL,"Jl. Lintas Sumatra Jl. Raya Palembang - Jambi, Bentayan, Kec. Sungai Lilin, Kabupaten Musi Banyuasin, Sumatera Selatan 30755, Indonesia","{'location': {'lat': -2.5352231, 'lng': 104.113058}, 'viewport': {'northeast': {'lat': -2.534018520107278, 'lng': 104.1142667798927}, 'southwest': {'lat': -2.536718179892723, 'lng': 104.1115671201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Merah Putih,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103929125659095850744"">A Google User</a>'], 'photo_reference': 'AUGGfZnbwvJ2r2mUAhRGcpJKQIHQ4iOn-Hz5nczDKk4VIitI7R3G47SrS5XLO_6zJJTsFhFZljyslvkBVvEMOzGeqwFOij91TXX2LF78gVh78j1CVYxGnbi3DOIR9Si-skrOyyB5qvIhcHGzFj5V351PRhzUtjRRx9j5ECLpEwsBzriGKJyL', 'width': 1080}]",ChIJXUWRSg_QOi4RDfZW1qUXZjk,4.2,ChIJXUWRSg_QOi4RDfZW1qUXZjk,"['lodging', 'point_of_interest', 'establishment']",456,"{'compound_code': 'F477+W6 Bentayan, Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P96F477+W6'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJXUWRSg_QOi4RDfZW1qUXZjk
OPERATIONAL,"C446+JHW, Lilin River, Sungai Lilin, Musi Banyuasin Regency, South Sumatra 30755, Indonesia","{'location': {'lat': -2.5933948, 'lng': 104.11146}, 'viewport': {'northeast': {'lat': -2.592139670107278, 'lng': 104.1129517798927}, 'southwest': {'lat': -2.594839329892722, 'lng': 104.1102521201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Palapa,"[{'height': 2944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107219231070674470546"">Sudi Sitompul</a>'], 'photo_reference': 'AUGGfZm4V7ZF2wRPY-hn6L71ezYWn47rhe1i8mk1BH99JYmAg-rrdov4weTZPNkKQysXZmOFzc59YFhivAMjCz5E0EGBtsGzJOIQxLQIcJb2GtAlkeZh9n4qpJaCbzmQOqXDSGHVmrz7sP5rqPnNJ815qfSU7VEyBoqgnDZFDn-CAC32ZfwP', 'width': 2944}]",ChIJoebGqzDbOi4RRNlu_XtF3LY,3.5,ChIJoebGqzDbOi4RRNlu_XtF3LY,"['lodging', 'point_of_interest', 'establishment']",154,,,https://www.google.com/maps/place/?q=place_id:ChIJoebGqzDbOi4RRNlu_XtF3LY
OPERATIONAL,"Jl. Merdeka LK II No.245, Balai Agung, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30711, Indonesia","{'location': {'lat': -2.8737744, 'lng': 103.8317871}, 'viewport': {'northeast': {'lat': -2.872381620107278, 'lng': 103.8332160798927}, 'southwest': {'lat': -2.875081279892723, 'lng': 103.8305164201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Ranggonang,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106843007623051383016"">A Google User</a>'], 'photo_reference': 'AUGGfZkTLBG50zjPNo_O7ETGvNIPowA6jzcW6eNX9v1S27h9_K5Fo-YV-acG8mMoblO4uFt63FVgQP1nAtUbDTqciFdBZah2-CEKwVABanc8Ma_ZY79242BhDlxMa6ZBdCLksVQZGvgXT758p7PFFqnNwyOJkn7g2Gn6RjIzVouZt347O7sy', 'width': 5472}]",ChIJ1yetFN2NOi4RBLuHk8jfVls,4.0,ChIJ1yetFN2NOi4RBLuHk8jfVls,"['lodging', 'point_of_interest', 'establishment']",941,"{'compound_code': '4RGJ+FP Balai Agung, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954RGJ+FP'}",,https://www.google.com/maps/place/?q=place_id:ChIJ1yetFN2NOi4RBLuHk8jfVls
OPERATIONAL,"C436+J94, Lilin River, Sungai Lilin, Musi Banyuasin Regency, South Sumatra 30755, Indonesia","{'location': {'lat': -2.5959762, 'lng': 104.1109474}, 'viewport': {'northeast': {'lat': -2.594646270107278, 'lng': 104.1123788798927}, 'southwest': {'lat': -2.597345929892723, 'lng': 104.1096792201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Rediseno,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109726696243968638630"">Suparmin Krw</a>'], 'photo_reference': 'AUGGfZmm1Fwe-BqCnilNLUGi_WkbtNbEJFwjjzT-Mxv6LnUQWRbyK0ZmE97SWhPQ5mFxuKBd33vBoSYuRm2V2Mz0bOlkwtgMz8VstcIwls53Io_xa4Bh9Izy4bYnO_Rg18zlNeVpnTYBppHQhxz1OtOcBdukVWX3hSdzYfHxHjSNao-_GDRw', 'width': 4160}]",ChIJPdWN7jfbOi4RQ_O-gPw5gho,3.4,ChIJPdWN7jfbOi4RQ_O-gPw5gho,"['lodging', 'point_of_interest', 'establishment']",333,,,https://www.google.com/maps/place/?q=place_id:ChIJPdWN7jfbOi4RQ_O-gPw5gho
OPERATIONAL,"WMQJ+26X, Jl. Lintas Sumatra, Bayung Lencir, Kec. Bayung Lencir, Kabupaten Musi Banyuasin, Sumatera Selatan 30756, Indonesia","{'location': {'lat': -2.0623865, 'lng': 103.6806385}, 'viewport': {'northeast': {'lat': -2.061025070107278, 'lng': 103.6818797298927}, 'southwest': {'lat': -2.063724729892722, 'lng': 103.6791800701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Mella Putri,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108103160747400278482"">Novi Yanti</a>'], 'photo_reference': 'AUGGfZnR9uefkx-wnZ8jVrE2nOa3xZQ4yAvRygQ4wZFUY1SbrLW0xEvodADt3hLNYL1U7ppIWQbF5lk66xh2bGhDfPDtzR0H6n2XVedODcaPyati8sCWIpjA4W2-dB-ONkQR9a6FnXGeTbLGr8eaA30NvR02xJoZSZKQlaqQnewhKrM96Gfe', 'width': 3000}]",ChIJbWtgWwpnJS4Rv7ASx4Oq_0s,3.6,ChIJbWtgWwpnJS4Rv7ASx4Oq_0s,"['lodging', 'point_of_interest', 'establishment']",471,,,https://www.google.com/maps/place/?q=place_id:ChIJbWtgWwpnJS4Rv7ASx4Oq_0s
OPERATIONAL,"Jl Palembang Jambi Km 121 Sri Gunung, Musi, Kec. Sungai Lilin, Kab. Banyuasin, Sumatera Selatan 30755, Indonesia","{'location': {'lat': -2.5309879, 'lng': 104.1082827}, 'viewport': {'northeast': {'lat': -2.529711720107278, 'lng': 104.1095626298927}, 'southwest': {'lat': -2.532411379892722, 'lng': 104.1068629701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Green Hotel,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101441214562892284908"">A Google User</a>'], 'photo_reference': 'AUGGfZmFEbztfzTKL9ljTxIGvmd-YF6eHcnr6-1ahvzJP7un8BCScb72_8VRNclUCXKsuMTaYYKH-y4l3XOc5ah74WfaH0WKUvyN13SfMcrkaQgV1ZTVOnK6Sn5N8lkm8Do8pMNsFdS4GcwPBEKMvdmjAkSQTFKWuJ5cf2kd3eUyJBOygNAP', 'width': 4624}]",ChIJs3dZ1wTQOi4RKn2SgTwEoRo,4.0,ChIJs3dZ1wTQOi4RKn2SgTwEoRo,"['lodging', 'point_of_interest', 'establishment']",242,"{'compound_code': 'F495+J8 Bentayan, Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P96F495+J8'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJs3dZ1wTQOi4RKn2SgTwEoRo
