business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,url
OPERATIONAL,"4RJP+G7V, Serasan Jaya, Sekayu, Musi Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -2.8686203, 'lng': 103.8356116}, 'viewport': {'northeast': {'lat': -2.867372970107278, 'lng': 103.8369827298927}, 'southwest': {'lat': -2.870072629892722, 'lng': 103.8342830701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pavilion Hotel dan Resto,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115772719182093103847"">A Google User</a>'], 'photo_reference': 'AUGGfZmVXK6mD5fffYm-njcRqryq58K_MFnGQHvY8WJZiPmGk7miT21gii9i5GMgqxkx-N0J5OwaFoT4YelyK3DZdPKG4Oyu9IGX_rssh0O12kQJPiQx1E9Df9Ks1kn_rXh0xRmwHmCNRQIs9dRKg0edw3c5WtZdHT1ajz7baeWcr1BvXO-e', 'width': 4000}]",ChIJx3qwBs2NOi4RwkPRQEQ3Nps,4.3,ChIJx3qwBs2NOi4RwkPRQEQ3Nps,"['lodging', 'point_of_interest', 'establishment']",64,,,https://www.google.com/maps/place/?q=place_id:ChIJx3qwBs2NOi4RwkPRQEQ3Nps
OPERATIONAL,"Jl. Inpres penjara, Serasan Jaya, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan, Indonesia","{'location': {'lat': -2.8817452, 'lng': 103.8446847}, 'viewport': {'northeast': {'lat': -2.880400470107278, 'lng': 103.8460579298927}, 'southwest': {'lat': -2.883100129892723, 'lng': 103.8433582701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel EDW SKY CENTER,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117267076680464216551"">A Google User</a>'], 'photo_reference': 'AUGGfZmloVtDj1LGkXF8epxJUmfzRK9ZkR64nssT6w8y7EATOdvZ6vKXVoxa6rLaLtoQd60T3wopowNYKmWFbWuAAw-SvXnd3md7_VpzQ7sdlTOz-z4KRYBU9yxso8UqITdLe56Z3Amu5iW1KoFs-OfQiT5IHkaDezFmDKwv8lnPaBJcZBAU', 'width': 720}]",ChIJizl2CFaNOi4RBZIBe7DfzFc,4.7,ChIJizl2CFaNOi4RBZIBe7DfzFc,"['lodging', 'point_of_interest', 'establishment']",90,"{'compound_code': '4R9V+7V Serasan Jaya, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954R9V+7V'}",,https://www.google.com/maps/place/?q=place_id:ChIJizl2CFaNOi4RBZIBe7DfzFc
OPERATIONAL,"Jl. Merdeka LK II No.245, Balai Agung, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30711, Indonesia","{'location': {'lat': -2.8737744, 'lng': 103.8317871}, 'viewport': {'northeast': {'lat': -2.872381620107278, 'lng': 103.8332160798927}, 'southwest': {'lat': -2.875081279892723, 'lng': 103.8305164201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Ranggonang,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106843007623051383016"">A Google User</a>'], 'photo_reference': 'AUGGfZmHBvWd0Y9CtdJ9B5XPTbIXf8xkg3GUF9BDCWXyR85_7AJ9_upkScfQHVk3xDLrQSAzzkZYeoq_TUR2guMDAXQsQgPPPrhX4DCTyT4hFIjc3FR5Z2qJoo4gIgo7Hml1M9LoqpVhwuFWjTloqfBJUgkMCAlkIdU0tRto6KwdnUVFApou', 'width': 5472}]",ChIJ1yetFN2NOi4RBLuHk8jfVls,4.0,ChIJ1yetFN2NOi4RBLuHk8jfVls,"['lodging', 'point_of_interest', 'establishment']",941,"{'compound_code': '4RGJ+FP Balai Agung, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954RGJ+FP'}",,https://www.google.com/maps/place/?q=place_id:ChIJ1yetFN2NOi4RBLuHk8jfVls
OPERATIONAL,"Jl. Kol. Wahid Udin No.999 C, Serasan Jaya, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30711, Indonesia","{'location': {'lat': -2.8930722, 'lng': 103.8480301}, 'viewport': {'northeast': {'lat': -2.891872370107278, 'lng': 103.8493972798927}, 'southwest': {'lat': -2.894572029892722, 'lng': 103.8466976201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Randik Sekayu,"[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114476038266529668977"">Hotel Randik Sekayu</a>'], 'photo_reference': 'AUGGfZknyfsWaYRpT85IyfWo8yC8m3Ng_KeNfX8SnYxtcPqHgtCWB8IbHgSUWyoDyYKX4T3_DaCG4YcDsI4PIUys-jipLmlXip_TK0oZ8TvUNw95nOc81w2GarbJlFEL12tJf-uPlu5lQVGEm7q7TJREauwe3VWzg1VJHHncshBPvOdhiN2U', 'width': 3472}]",ChIJizi6BEuMOi4Ruz-Q3BEdkSM,4.0,ChIJizi6BEuMOi4Ruz-Q3BEdkSM,"['lodging', 'point_of_interest', 'establishment']",590,"{'compound_code': '4R4X+Q6 Serasan Jaya, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954R4X+Q6'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJizi6BEuMOi4Ruz-Q3BEdkSM
OPERATIONAL,"Serasan Jaya, Sekayu, Musi Banyuasin Regency, South Sumatra 30711, Indonesia","{'location': {'lat': -2.8839829, 'lng': 103.8366942}, 'viewport': {'northeast': {'lat': -2.882608920107278, 'lng': 103.8381301298927}, 'southwest': {'lat': -2.885308579892722, 'lng': 103.8354304701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Cha Cha,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109863989717331570198"">Novi Yanti</a>'], 'photo_reference': 'AUGGfZmBNZHLO06mnWceJFC4BXOj27e1W73Bg4s-8sr0yznL37spz_z1CFnGvRtZRsZ8s5ve7QbkD_2pT2fM7tDXhLV7FcvSfk-dVRt77cxbC-M4WPOjBW4bKFNomnMVFGcC4asBlcnwVCFztJD1G2iZm36a8YHVseUl2VM9A4-PEMjgLtmx', 'width': 3000}]",ChIJVyrE_c6NOi4RF_g9ysNL8Jo,4.0,ChIJVyrE_c6NOi4RF_g9ysNL8Jo,"['lodging', 'point_of_interest', 'establishment']",330,"{'compound_code': '4R8P+CM Serasan Jaya, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954R8P+CM'}",,https://www.google.com/maps/place/?q=place_id:ChIJVyrE_c6NOi4RF_g9ysNL8Jo
OPERATIONAL,"C436+J94, Lilin River, Sungai Lilin, Musi Banyuasin Regency, South Sumatra 30755, Indonesia","{'location': {'lat': -2.5959762, 'lng': 104.1109474}, 'viewport': {'northeast': {'lat': -2.594646270107278, 'lng': 104.1123788798927}, 'southwest': {'lat': -2.597345929892723, 'lng': 104.1096792201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Rediseno,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109726696243968638630"">Suparmin Krw</a>'], 'photo_reference': 'AUGGfZlSFG32kMZMa20dmzzD4kztp-Y6d73VGm_cDbZuMAenZB8SxpqNOWM_Ydv60Bv8I3TdITySJYwU3f801Xe4ZbOcqlfG7MT5n5_2Zi9TOZnzXJQrqMCN3ArcNbE2rY__vcrFsndo0GLrIb2Rc9jgTiaFiqmOrL2bnkIP1Yh7H6BejLUk', 'width': 4160}]",ChIJPdWN7jfbOi4RQ_O-gPw5gho,3.4,ChIJPdWN7jfbOi4RQ_O-gPw5gho,"['lodging', 'point_of_interest', 'establishment']",333,,,https://www.google.com/maps/place/?q=place_id:ChIJPdWN7jfbOi4RQ_O-gPw5gho
OPERATIONAL,"Jl. Lintas Sumatra Jl. Raya Palembang - Jambi, Bentayan, Kec. Sungai Lilin, Kabupaten Musi Banyuasin, Sumatera Selatan 30755, Indonesia","{'location': {'lat': -2.5352231, 'lng': 104.113058}, 'viewport': {'northeast': {'lat': -2.534018520107278, 'lng': 104.1142667798927}, 'southwest': {'lat': -2.536718179892723, 'lng': 104.1115671201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Merah Putih,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103929125659095850744"">A Google User</a>'], 'photo_reference': 'AUGGfZnyDlsALSdQWG5OAEHr3O4yR64Uy6d61Pho0Ia1I75soQds9gSXBChwElYkoRJedoz9vS0RVNvWYhETPPWEf88oMGxf9oZL_KnTepyYM4xKFM4ok7LhVjL0wBJoQIVCNaaRrDNH5PYrnQtq-EwAWej0DYNWsV-m2dTGeVGz-YWnqeYT', 'width': 1080}]",ChIJXUWRSg_QOi4RDfZW1qUXZjk,4.2,ChIJXUWRSg_QOi4RDfZW1qUXZjk,"['lodging', 'point_of_interest', 'establishment']",456,"{'compound_code': 'F477+W6 Bentayan, Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P96F477+W6'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJXUWRSg_QOi4RDfZW1qUXZjk
OPERATIONAL,"Jl. Lkr. Randik No.20, Serasan Jaya, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30711, Indonesia","{'location': {'lat': -2.8770338, 'lng': 103.8571761}, 'viewport': {'northeast': {'lat': -2.875662220107277, 'lng': 103.8585357298927}, 'southwest': {'lat': -2.878361879892722, 'lng': 103.8558360701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Pelangi,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103251143277410410754"">A Google User</a>'], 'photo_reference': 'AUGGfZl0LqLr_ojV4J9H3Sv73zVvNGXyKyMp8WKUy6phRB-D-LfTNHUMB9kPaNmbrtpwlDk6dDVy30Aqx1zo5wty3WA1C-yHdDm2ULzXPRYd22OIMXB7GZbYmgqmocw-8fEZUWF6VX1yGYaNS36h5UtIE1XaPg9dfVK-RBNqAlfd-uE5PWfq', 'width': 2268}]",ChIJPUkypaSNOi4REgOVtqKC_fc,3.8,ChIJPUkypaSNOi4REgOVtqKC_fc,"['lodging', 'point_of_interest', 'establishment']",126,"{'compound_code': '4VF4+5V Serasan Jaya, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954VF4+5V'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJPUkypaSNOi4REgOVtqKC_fc
OPERATIONAL,"Kayu Ara, Sekayu, Musi Banyuasin Regency, South Sumatra 30757, Indonesia","{'location': {'lat': -2.8848805, 'lng': 103.8632491}, 'viewport': {'northeast': {'lat': -2.883464270107278, 'lng': 103.8644851798927}, 'southwest': {'lat': -2.886163929892723, 'lng': 103.8617855201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Gambo Hotel & Residence,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109788119677930871392"">A Google User</a>'], 'photo_reference': 'AUGGfZkdtzqnXFEI436FGnV5INC21i88DarnKHnGtMbBnEsfthSOo7gBcwchhVL6kxkqmdS7sjOJknglHSqmWZjljDZZenibDB-JPGXIrasQ683S3hEYK6_bLg5V4dKqb3AJJfDYSRbCEeEmgKeSe7XjNs5hgVfmLmqYCEIFzgvxwW_1pljq', 'width': 6000}]",ChIJlf1m-9mNOi4RayOqTJNsQFo,4.3,ChIJlf1m-9mNOi4RayOqTJNsQFo,"['lodging', 'point_of_interest', 'establishment']",86,"{'compound_code': '4V87+27 Kayu Ara, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954V87+27'}",,https://www.google.com/maps/place/?q=place_id:ChIJlf1m-9mNOi4RayOqTJNsQFo
OPERATIONAL,"C446+JHW, Lilin River, Sungai Lilin, Musi Banyuasin Regency, South Sumatra 30755, Indonesia","{'location': {'lat': -2.5933948, 'lng': 104.11146}, 'viewport': {'northeast': {'lat': -2.592139670107278, 'lng': 104.1129517798927}, 'southwest': {'lat': -2.594839329892722, 'lng': 104.1102521201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Palapa,"[{'height': 2944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107219231070674470546"">Sudi Sitompul</a>'], 'photo_reference': 'AUGGfZmYMQpLyutJjWfAnCEZViOTDNundiFVXiePdLxcXYpunqMK2BkIX5FgmSSJKYPIc-1DjDkvojks4o80q2xgqyMbwceNjab8NVC6_exkT7gNzi7yTr752WCDa9THivMsFLrYylLCS3PZsbMZ8ILfywfboPhMBRQ0r8FnGOuY6k2ymGRX', 'width': 2944}]",ChIJoebGqzDbOi4RRNlu_XtF3LY,3.5,ChIJoebGqzDbOi4RRNlu_XtF3LY,"['lodging', 'point_of_interest', 'establishment']",154,,,https://www.google.com/maps/place/?q=place_id:ChIJoebGqzDbOi4RRNlu_XtF3LY
