business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,url
OPERATIONAL,"4RJP+G7V, Serasan Jaya, Sekayu, Musi Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -2.8686203, 'lng': 103.8356116}, 'viewport': {'northeast': {'lat': -2.867372970107278, 'lng': 103.8369827298927}, 'southwest': {'lat': -2.870072629892722, 'lng': 103.8342830701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pavilion Hotel dan Resto,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115772719182093103847"">A Google User</a>'], 'photo_reference': 'AUGGfZkGbOZHefCrlxxfZgJXVQiO1f3tjxy5J_Of7N--67QwMslQ6NS4-dg7DPxtrtz7kjt1JeNrffEB2McmarszUqZ5iqI6Olsizq6EZL-gq15UbnTUSIYPu64ZNaWb2yQS5XQYUVugp6plsFRCgAz310v0F04ghTFoMadzRGH5ZjZQvPvR', 'width': 4000}]",ChIJx3qwBs2NOi4RwkPRQEQ3Nps,4.3,ChIJx3qwBs2NOi4RwkPRQEQ3Nps,"['lodging', 'point_of_interest', 'establishment']",64,,,https://www.google.com/maps/place/?q=place_id:ChIJx3qwBs2NOi4RwkPRQEQ3Nps
OPERATIONAL,"Jl. Inpres penjara, Serasan Jaya, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan, Indonesia","{'location': {'lat': -2.8817452, 'lng': 103.8446847}, 'viewport': {'northeast': {'lat': -2.880400470107278, 'lng': 103.8460579298927}, 'southwest': {'lat': -2.883100129892723, 'lng': 103.8433582701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel EDW SKY CENTER,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117267076680464216551"">A Google User</a>'], 'photo_reference': 'AUGGfZnbULSNZZYmtsUIAFpWqbDed_p9LRTnoGsF4W-T94q27zQT-9WaSDzglrCQWc9tFEC4HSi6eHa_DaNZoDvpBWNcny8zIJaGXr8db2RXRylKK6KLBNCdAGxvAxiyw4POJ5MEGo6MFz2zUxCsg-v0O4m8tOojp0fUX4BWfYbMacj8ys63', 'width': 720}]",ChIJizl2CFaNOi4RBZIBe7DfzFc,4.7,ChIJizl2CFaNOi4RBZIBe7DfzFc,"['lodging', 'point_of_interest', 'establishment']",90,"{'compound_code': '4R9V+7V Serasan Jaya, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954R9V+7V'}",,https://www.google.com/maps/place/?q=place_id:ChIJizl2CFaNOi4RBZIBe7DfzFc
OPERATIONAL,"Jl. Lintas Sumatra Jl. Raya Palembang - Jambi, Bentayan, Kec. Sungai Lilin, Kabupaten Musi Banyuasin, Sumatera Selatan 30755, Indonesia","{'location': {'lat': -2.5352231, 'lng': 104.113058}, 'viewport': {'northeast': {'lat': -2.534018520107278, 'lng': 104.1142667798927}, 'southwest': {'lat': -2.536718179892723, 'lng': 104.1115671201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Merah Putih,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103929125659095850744"">A Google User</a>'], 'photo_reference': 'AUGGfZkyzGo9xuLN9ybmwK3o8gWSQmxtqu8igMCxESqPNTRbXD-HwZFdxEATv7A4j-4sQbdx5Qor5f8_eSdwdg51dcTqddbSUojiBvdo9aXFmV3WnDImquthRmOMBo74ttdUS99vJbIukBHP-NgDy-OwUylggMHapYaD0ecrTHqP7YhU1hv9', 'width': 1080}]",ChIJXUWRSg_QOi4RDfZW1qUXZjk,4.2,ChIJXUWRSg_QOi4RDfZW1qUXZjk,"['lodging', 'point_of_interest', 'establishment']",456,"{'compound_code': 'F477+W6 Bentayan, Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P96F477+W6'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJXUWRSg_QOi4RDfZW1qUXZjk
OPERATIONAL,"Jl. Merdeka LK II No.245, Balai Agung, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30711, Indonesia","{'location': {'lat': -2.8737744, 'lng': 103.8317871}, 'viewport': {'northeast': {'lat': -2.872381620107278, 'lng': 103.8332160798927}, 'southwest': {'lat': -2.875081279892723, 'lng': 103.8305164201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Ranggonang,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106843007623051383016"">A Google User</a>'], 'photo_reference': 'AUGGfZnfQIHcyrfQ3jUBEk4huCp37CIwVaTheNNLbgYPkJfsqS5jYJfyv-ynuHfEey7MBSmI8RxfGI8_NkM-DS63DswM3bs2kfL0TjkFhhRSFKsmxLDt5PvOdLWafhfbA0HYIu4_4Flp_V9EOy-nHXU2BqTiHPulgnGymkGxCDosZiuI5ev0', 'width': 5472}]",ChIJ1yetFN2NOi4RBLuHk8jfVls,4.0,ChIJ1yetFN2NOi4RBLuHk8jfVls,"['lodging', 'point_of_interest', 'establishment']",941,"{'compound_code': '4RGJ+FP Balai Agung, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954RGJ+FP'}",,https://www.google.com/maps/place/?q=place_id:ChIJ1yetFN2NOi4RBLuHk8jfVls
OPERATIONAL,"Jl. Jenderal Sudirman, Talang Ubi Tim., Kec. Talang Ubi, Kab. Penukal Abab Lematang Ilir, Sumatera Selatan 31211, Indonesia","{'location': {'lat': -3.2770403, 'lng': 103.8307132}, 'viewport': {'northeast': {'lat': -3.275672720107278, 'lng': 103.8321037798927}, 'southwest': {'lat': -3.278372379892723, 'lng': 103.8294041201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Charlee Hotel,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106156814950682610129"">Muhamad Lasmani</a>'], 'photo_reference': 'AUGGfZl6piRPHOpLqXaUdcC23W-JmXUYP7GgldsokdVh65GhgGLnzVpkERh7bKFq0q2khZbgOxVPshsEbAUqP2kMzJRZs8LK2x6z0tgqnNSms_JKkniyFpBaxrrYnxZD0bwdXZRT9zy7w64Vf8lb2qBJwLNbTlsuFBa4It8LG3lzxT7wkKTO', 'width': 4624}]",ChIJhXyzeYNrOi4R_6UDvYN_lsk,4.0,ChIJhXyzeYNrOi4R_6UDvYN_lsk,"['lodging', 'point_of_interest', 'establishment']",331,"{'compound_code': 'PRFJ+57 East Talang Ubi, Penukal Abab Lematang Ilir Regency, South Sumatra, Indonesia', 'global_code': '6P85PRFJ+57'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJhXyzeYNrOi4R_6UDvYN_lsk
OPERATIONAL,"Jl. Kol. Wahid Udin No.999 C, Serasan Jaya, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30711, Indonesia","{'location': {'lat': -2.8930722, 'lng': 103.8480301}, 'viewport': {'northeast': {'lat': -2.891872370107278, 'lng': 103.8493972798927}, 'southwest': {'lat': -2.894572029892722, 'lng': 103.8466976201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Randik Sekayu,"[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114476038266529668977"">Hotel Randik Sekayu</a>'], 'photo_reference': 'AUGGfZn-ZbOqIZKUvjsMlcdZITLM-eaDpv-HBhgThV6irZXA8MHZxRsLNKY01gzlvXwk2RsFC-csnEIKf67I5c8nDEk9t1hdFEIlceHiijME4zMIOPM2ro01temR-30zJaQPLYpT7r-kznkGbg6bw9qgWYxQCNnUg2L3VXme6i3ie7yYFSdq', 'width': 3472}]",ChIJizi6BEuMOi4Ruz-Q3BEdkSM,4.0,ChIJizi6BEuMOi4Ruz-Q3BEdkSM,"['lodging', 'point_of_interest', 'establishment']",590,"{'compound_code': '4R4X+Q6 Serasan Jaya, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954R4X+Q6'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJizi6BEuMOi4Ruz-Q3BEdkSM
OPERATIONAL,"Serasan Jaya, Sekayu, Musi Banyuasin Regency, South Sumatra 30711, Indonesia","{'location': {'lat': -2.8839829, 'lng': 103.8366942}, 'viewport': {'northeast': {'lat': -2.882608920107278, 'lng': 103.8381301298927}, 'southwest': {'lat': -2.885308579892722, 'lng': 103.8354304701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Cha Cha,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109863989717331570198"">Novi Yanti</a>'], 'photo_reference': 'AUGGfZmxUBt-QZH54Yp775Sw8YkPsFqnm-akOqJyjRHkyUfk4ja3SPZuQn_HNtNRCMlo-LZeGpXo4fCZKwLPf055Nx5Um6oXg4pB5R7WlkOGvLgDaQWFshbn7SO7RGoC8i9FeeU3RkFJgmYlwlGzQgUSuIoTMQDuLW04-Mnk4QuvYFGPM2nK', 'width': 3000}]",ChIJVyrE_c6NOi4RF_g9ysNL8Jo,4.0,ChIJVyrE_c6NOi4RF_g9ysNL8Jo,"['lodging', 'point_of_interest', 'establishment']",330,"{'compound_code': '4R8P+CM Serasan Jaya, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954R8P+CM'}",,https://www.google.com/maps/place/?q=place_id:ChIJVyrE_c6NOi4RF_g9ysNL8Jo
OPERATIONAL,"C446+JHW, Lilin River, Sungai Lilin, Musi Banyuasin Regency, South Sumatra 30755, Indonesia","{'location': {'lat': -2.5933948, 'lng': 104.11146}, 'viewport': {'northeast': {'lat': -2.592139670107278, 'lng': 104.1129517798927}, 'southwest': {'lat': -2.594839329892722, 'lng': 104.1102521201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Palapa,"[{'height': 2944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107219231070674470546"">Sudi Sitompul</a>'], 'photo_reference': 'AUGGfZnWu3JZo3oZ6M0TaItUQ-OmrLZsca_1_CUU_CteGgD-AJ5Uo4QcOOyZGG_ouTHFJV7Td0FeA2WMp0jP6IiVpJ0al-GOd8lAskgkFcGj1dQNx3eN0s77q6dyRnrR_cuXDyrkjKOm_gDJ-W9JrIezEnvjthU3scszVV8PDgZanxj0bS_r', 'width': 2944}]",ChIJoebGqzDbOi4RRNlu_XtF3LY,3.5,ChIJoebGqzDbOi4RRNlu_XtF3LY,"['lodging', 'point_of_interest', 'establishment']",154,,,https://www.google.com/maps/place/?q=place_id:ChIJoebGqzDbOi4RRNlu_XtF3LY
OPERATIONAL,"Jl. Lkr. Randik No.20, Serasan Jaya, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30711, Indonesia","{'location': {'lat': -2.8770338, 'lng': 103.8571761}, 'viewport': {'northeast': {'lat': -2.875662220107277, 'lng': 103.8585357298927}, 'southwest': {'lat': -2.878361879892722, 'lng': 103.8558360701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Pelangi,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103251143277410410754"">A Google User</a>'], 'photo_reference': 'AUGGfZk9xuWE9qnESPwjvOKcxADFX5XxQfj79hUC-POL4D3VPBXVkloP9zOwOu_MQIwFoewQRvan-hqqlngmrL8rpJ5X3rqYVtZQQ1Fv3ZgrATfQw7U-_DlVgbmxp1wlAeqPz1pJjflWOpyV_QoAlIRoIjtbNm_P5ertS-5oGJYQU-XfvKE_', 'width': 2268}]",ChIJPUkypaSNOi4REgOVtqKC_fc,3.8,ChIJPUkypaSNOi4REgOVtqKC_fc,"['lodging', 'point_of_interest', 'establishment']",126,"{'compound_code': '4VF4+5V Serasan Jaya, Musi Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P954VF4+5V'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJPUkypaSNOi4REgOVtqKC_fc
OPERATIONAL,"WMQJ+26X, Jl. Lintas Sumatra, Bayung Lencir, Kec. Bayung Lencir, Kabupaten Musi Banyuasin, Sumatera Selatan 30756, Indonesia","{'location': {'lat': -2.0623865, 'lng': 103.6806385}, 'viewport': {'northeast': {'lat': -2.061025070107278, 'lng': 103.6818797298927}, 'southwest': {'lat': -2.063724729892722, 'lng': 103.6791800701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Mella Putri,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108103160747400278482"">Novi Yanti</a>'], 'photo_reference': 'AUGGfZkQ0FqHVYZeRCDQf-UxIYrztaVl1hAHoaLRQbRDkcpW5at_ru-GeVIr01r2GL9WwE4_qMk7yR-sdH7-L9ybF6dxJLxnhcnf7PnDR6XCUDwoiI-5x5MvO9czCSSPGnyzrRnp4O5VaTVV6R2O0TrMoGJ4xavHd9jCtIbkd5ITvAorqzOB', 'width': 3000}]",ChIJbWtgWwpnJS4Rv7ASx4Oq_0s,3.6,ChIJbWtgWwpnJS4Rv7ASx4Oq_0s,"['lodging', 'point_of_interest', 'establishment']",471,,,https://www.google.com/maps/place/?q=place_id:ChIJbWtgWwpnJS4Rv7ASx4Oq_0s
