business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"C45M+CW2, Hamayung, Daha Utara, South Hulu Sungai Regency, South Kalimantan 71253, Indonesia","{'location': {'lat': -2.591478, 'lng': 115.134772}, 'viewport': {'northeast': {'lat': -2.590128170107277, 'lng': 115.1361218298927}, 'southwest': {'lat': -2.592827829892722, 'lng': 115.1334221701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kalang Hadangan Daha Utara,{'open_now': True},"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102380785354760495697"">zaini zai</a>'], 'photo_reference': 'AUGGfZl4VjkNjA0MNalmep48JxgZqsebWzbruWy50bjW0OB2lPBeGK4M0dQvgn7meUiWhjQwl2b9jl4RjPcdbwfDMB8xgkvPa_CTYR4Kg82E5etjDGu2XGxnBdfj1S2t36yDRshkfYmdsYCbbidQKlErTqWha0zDqgU9s7MOH1Lb6h0DJA1N', 'width': 3328}]",ChIJ2b5Q5dMQ5S0RJQk3_mRU3fw,4.6,ChIJ2b5Q5dMQ5S0RJQk3_mRU3fw,"['tourist_attraction', 'point_of_interest', 'establishment']",14.0,,https://www.google.com/maps/place/?q=place_id:ChIJ2b5Q5dMQ5S0RJQk3_mRU3fw
OPERATIONAL,"94X2+8XX, Pasungkan, Daha Utara, South Hulu Sungai Regency, South Kalimantan 71253, Indonesia","{'location': {'lat': -2.600996, 'lng': 115.1020457}, 'viewport': {'northeast': {'lat': -2.599577970107278, 'lng': 115.1033207798927}, 'southwest': {'lat': -2.602277629892722, 'lng': 115.1006211201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Kelotok Wisata Kalang Hadangan Desa Pandak Daun,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110878797582462006824"">A Google User</a>'], 'photo_reference': 'AUGGfZkTtDtfPAbxRxFkoc3ePVB1JzCJSM6g8aQe8jJ2eaVyY5AZHpKZsQRMptOYaHFJYNk5FPAwdy27UNJEc5xmoYDQi3XqCiJpQjcaQoAyXrdujc--OLI9YoLzpUjlJT6wP-MzUS0TtHZEVcP5TEaMG8nGuOcM_00zXfFX31-DQkSjNazd', 'width': 4160}]",ChIJS5L5giwR5S0Rmy-N30lyBuA,4.3,ChIJS5L5giwR5S0Rmy-N30lyBuA,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,https://www.google.com/maps/place/?q=place_id:ChIJS5L5giwR5S0Rmy-N30lyBuA
OPERATIONAL,"C37W+JW, Pandak Daun, Daha Utara, South Hulu Sungai Regency, South Kalimantan 71253, Indonesia","{'location': {'lat': -2.5858763, 'lng': 115.0973231}, 'viewport': {'northeast': {'lat': -2.584526470107277, 'lng': 115.0986729298927}, 'southwest': {'lat': -2.587226129892722, 'lng': 115.0959732701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Kalang Hadangan Desa Pandak Daun,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110878797582462006824"">A Google User</a>'], 'photo_reference': 'AUGGfZlQmDB8aj-b5819OqSfel0FDCFnQFkZzUc5TwwVHO4TsZh_OesJqPqq-vGpiAJ2spsRvdmB2FSRSksHglmIqEDSJBe_ciiSbWfzK0C5QI_M1_UXbQ7y847hY4xppIy6zG9BLE6JyzV5bIXSImquKHWIw7Bbb8oK1MxUxN1tm-BNFnIA', 'width': 4160}]",ChIJk8_u1OEX5S0RsLnIFsm3fQA,5.0,ChIJk8_u1OEX5S0RsLnIFsm3fQA,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,,https://www.google.com/maps/place/?q=place_id:ChIJk8_u1OEX5S0RsLnIFsm3fQA
,"Daha Utara, South Hulu Sungai Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.6295232, 'lng': 115.1079641}, 'viewport': {'northeast': {'lat': -2.4988929, 'lng': 115.17523}, 'southwest': {'lat': -2.6330399, 'lng': 114.902704}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Daha Utara,,"[{'height': 2060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111241557194708190353"">A Google User</a>'], 'photo_reference': 'AUGGfZmMWPgY5JwUClSW3snZZdYAxR-Iwf9OF_icDVn6GFwfRxy6HAYdkOz3f9EYDfRajFPqYkedEwT0jtpCtK-_2OZok4nJTHaUvOesM4Nh3PnEHhbkW2TO2ydzqVlaXjHRWbQivp7FbH-61AbzQBE4gofQJykm50HEi_e6g0pagdQauhYs', 'width': 1468}]",ChIJGxtRlA4Z5S0RhGDrZzrxI1A,,ChIJGxtRlA4Z5S0RhGDrZzrxI1A,"['administrative_area_level_3', 'political']",,,https://www.google.com/maps/place/?q=place_id:ChIJGxtRlA4Z5S0RhGDrZzrxI1A
OPERATIONAL,"C5J3+8H8, Paharangan, Daha Utara, South Hulu Sungai Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.5692235, 'lng': 115.1539633}, 'viewport': {'northeast': {'lat': -2.567873670107278, 'lng': 115.1553131298927}, 'southwest': {'lat': -2.570573329892722, 'lng': 115.1526134701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kalang Hadangan Paharangan,{'open_now': False},,ChIJp-UfFgAX5S0RKKjj-XW2fTg,0.0,ChIJp-UfFgAX5S0RKKjj-XW2fTg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJp-UfFgAX5S0RKKjj-XW2fTg
OPERATIONAL,"FV7R+35X, Unnamed Road, Baruh Jaya, Kec. Daha Sel., Kabupaten Hulu Sungai Selatan, Kalimantan Selatan 71253, Indonesia","{'location': {'lat': -2.53725, 'lng': 114.890486}, 'viewport': {'northeast': {'lat': -2.535900170107277, 'lng': 114.8918358298928}, 'southwest': {'lat': -2.538599829892722, 'lng': 114.8891361701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kerbau Rawa Desa Paminggir,{'open_now': True},"[{'height': 535, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111683078460856993999"">Muhammad Said</a>'], 'photo_reference': 'AUGGfZklmNDMPeo2R-GPKg4Bl8VfNIR1jLu1iCN_AOZk5DhO2Dcs-QzJDwEP3dVYxwmHKLLd8L-7wFLc9ZDtb8GU8XvgFDbkRjJXk4Nh0jnnLgN4OT7FuFN52vo-XajR3Wmzv7Ak8vGoMM6PoEVP63Em-Jffx4hXeuWrysGuvtZN0R7EzqZx', 'width': 712}]",ChIJTU8HAwvh5C0Rll1g5kuh2tE,4.0,ChIJTU8HAwvh5C0Rll1g5kuh2tE,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,https://www.google.com/maps/place/?q=place_id:ChIJTU8HAwvh5C0Rll1g5kuh2tE
OPERATIONAL,"938W+97M, Habirau, Daha Selatan, South Hulu Sungai Regency, South Kalimantan 71253, Indonesia","{'location': {'lat': -2.6340369, 'lng': 115.0956689}, 'viewport': {'northeast': {'lat': -2.632687570107278, 'lng': 115.0970136798927}, 'southwest': {'lat': -2.635387229892722, 'lng': 115.0943140201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Adat Banjar,,"[{'height': 1556, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114833292458783072808"">A Google User</a>'], 'photo_reference': 'AUGGfZkT1WszWf7-ofdmd7tj3FtZxaZ2lgWdDqSBSWjA27P9-Ta4S7PANmFua9kELIkuQ9xLTStUg5VnyCmjiMc_TYuWVoip7U684UPvvfir8dB5ZVvzPe40-ZIv6s2EcR73O0UvqKg3gBKZTS2MVH3YVZQPgVVmhXCqTvlzZl9CZPPl91J1', 'width': 3367}]",ChIJQ-Zq8WYR5S0Rj95z_L3-ERw,4.5,ChIJQ-Zq8WYR5S0Rj95z_L3-ERw,"['point_of_interest', 'establishment']",46.0,,https://www.google.com/maps/place/?q=place_id:ChIJQ-Zq8WYR5S0Rj95z_L3-ERw
,"South Hulu Sungai Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.7662681, 'lng': 115.2363408}, 'viewport': {'northeast': {'lat': -2.4988929, 'lng': 115.599352}, 'southwest': {'lat': -2.93759, 'lng': 114.86649}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,South Hulu Sungai Regency,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101285939578505181837"">Maila Hayati</a>'], 'photo_reference': 'AUGGfZlH2oqrymNN-RmoX0RRVv0-hwkvC3QGC6M5P7c9IqCKotGl7kuIjyXYDSlVDFEmLu8anAzcxTJvzAbeeRzLQ3B9BFjDpLX3snddYeZO3JIZLvrAHWfssXf-jlcqzCWQYMB6rOP4b8nTY62Zh13BecZ3nVkBcG_qh97yGcNKAigQRRUt', 'width': 4208}]",ChIJe1wYrmMM5S0Rz1dU_W4RB0A,,ChIJe1wYrmMM5S0Rz1dU_W4RB0A,"['administrative_area_level_2', 'political']",,,https://www.google.com/maps/place/?q=place_id:ChIJe1wYrmMM5S0Rz1dU_W4RB0A
,"Daha Selatan, South Hulu Sungai Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.633375, 'lng': 115.1119498}, 'viewport': {'northeast': {'lat': -2.514798, 'lng': 115.1806829}, 'southwest': {'lat': -2.785682, 'lng': 114.86649}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Daha Selatan,,"[{'height': 267, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118033877557788685759"">Muh Idin</a>'], 'photo_reference': 'AUGGfZm7lONOu_AGLF6DNuugYa7lVEsVfMdAVjFlSvQ3IUzcc_OLQGcCAyNQUidwQ_ybML45cTjNdHzwyb7z3lsxYCwAfooI4BrMUPeHcGYUKf9J8B2hHMeKp65M46yl7oGXrVjsOIKlob7bWxvImxxjqYCQST7qCEO7wu9qgKScZvW-ovZL', 'width': 400}]",ChIJX6KGmjgb5S0RYWQz_o2-ADQ,,ChIJX6KGmjgb5S0RYWQz_o2-ADQ,"['administrative_area_level_3', 'political']",,,https://www.google.com/maps/place/?q=place_id:ChIJX6KGmjgb5S0RYWQz_o2-ADQ
OPERATIONAL,"94F4+X9P, Jalan, Tambak Bitin, Daha Utara, South Hulu Sungai Regency, South Kalimantan 71253, Indonesia","{'location': {'lat': -2.6249769, 'lng': 115.1060303}, 'viewport': {'northeast': {'lat': -2.623584670107278, 'lng': 115.1074519298927}, 'southwest': {'lat': -2.626284329892723, 'lng': 115.1047522701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan Melihat Kerbau Berenang Nagara,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111785832573772985436"">Kornelius Agustinus</a>'], 'photo_reference': 'AUGGfZnHpLF9m-LDWczmVMCRyaCLU7TT8HHJxqNeAj84-48tcTCToliFbkTKsq68B5ImsqJ_sgVnEMNoZmumWTuPq7H5748MSRe-PFRfdn5OG9fDe4QH9q3gncETTKRI7a8tGp-rC0T8nHDHxA8nxRCqm5Sk2u8_4LIrpXdBtJBxcUBKeBMF', 'width': 1920}]",ChIJWWw9lewR5S0RR0EtflOwPpg,4.0,ChIJWWw9lewR5S0RR0EtflOwPpg,"['travel_agency', 'point_of_interest', 'establishment']",1.0,,https://www.google.com/maps/place/?q=place_id:ChIJWWw9lewR5S0RR0EtflOwPpg
