business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,url
OPERATIONAL,"North Tanjung Raja, Tanjung Raja, Ogan Ilir Regency, South Sumatra, Indonesia","{'location': {'lat': -3.3385571, 'lng': 104.7745091}, 'viewport': {'northeast': {'lat': -3.337213070107278, 'lng': 104.7757539798927}, 'southwest': {'lat': -3.339912729892722, 'lng': 104.7730543201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjungraja,ChIJiYQvIgDtOy4RA7B8uGOZKsE,"{'compound_code': 'MQ6F+HR Pinang I River, Ogan Ilir Regency, South Sumatra, Indonesia', 'global_code': '6P86MQ6F+HR'}",0.0,ChIJiYQvIgDtOy4RA7B8uGOZKsE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJiYQvIgDtOy4RA7B8uGOZKsE
OPERATIONAL,"MQ7G+CCP, North Tanjung Raja, Tanjung Raja, Ogan Ilir Regency, South Sumatra 30661, Indonesia","{'location': {'lat': -3.3364163, 'lng': 104.776024}, 'viewport': {'northeast': {'lat': -3.335062370107277, 'lng': 104.7774540298927}, 'southwest': {'lat': -3.337762029892722, 'lng': 104.7747543701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Warna Warni Tanjung Raja,ChIJvYX5rvLsOy4RDgSTgJIzyMg,,3.9,ChIJvYX5rvLsOy4RDgSTgJIzyMg,"['tourist_attraction', 'point_of_interest', 'establishment']",11,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117040926551224132919"">Sayudin udin</a>'], 'photo_reference': 'AUGGfZnX-tjTixs2qFvFGWzqW1qLyD0JR0TV3iIBBJBjSF9Vm6SusZqc4P_gZr5c6yLpUFpsxOaeTF9JfGMVKWcM6-dw9Q2iQTeQW9k11kfKpYgJQhGdBHuDA2Exhl0EqpMoEyScNG4fLIhtx1uf4Fa3is8q3dRefLz21l78XKZWAFaHGgOe', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJvYX5rvLsOy4RDgSTgJIzyMg
OPERATIONAL,"Jl. Belanti, Belanti, Kec. Tj. Raja, Kabupaten Ogan Ilir, Sumatera Selatan 30661, Indonesia","{'location': {'lat': -3.3427634, 'lng': 104.7435323}, 'viewport': {'northeast': {'lat': -3.341466620107278, 'lng': 104.7448867798927}, 'southwest': {'lat': -3.344166279892722, 'lng': 104.7421871201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun lebak panjang nyai Napisa,ChIJfQs2U23rOy4REDpSgUUS07Y,"{'compound_code': 'MP4V+VC Belanti, Ogan Ilir Regency, South Sumatra, Indonesia', 'global_code': '6P86MP4V+VC'}",4.0,ChIJfQs2U23rOy4REDpSgUUS07Y,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102162854706356081953"">Ardy Di</a>'], 'photo_reference': 'AUGGfZmyeQcEkyA8-Odkoep58nd8Yu5Z-2GqDvfjewsPbZvE4Hws2A3leUJPdDucvbQ3H_xW4eEcNYcChikIovz3w_LihTH6Zg9U0yz7472DObKNzlXa5iRQDGNo2RF1GU-5vR8sM7uWBsf_YG_YqgrPuAdEzMe-ZkPaLr-6tHqw2YuoQdLy', 'width': 2176}]",,,https://www.google.com/maps/place/?q=place_id:ChIJfQs2U23rOy4REDpSgUUS07Y
OPERATIONAL,"MP7R+95F, Siring Alam, Tanjung Raja, Ogan Ilir Regency, South Sumatra 30661, Indonesia","{'location': {'lat': -3.3365561, 'lng': 104.7404269}, 'viewport': {'northeast': {'lat': -3.33586525, 'lng': 104.7420448798927}, 'southwest': {'lat': -3.33862865, 'lng': 104.7393452201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pinggiran sungai ogan tanjung raja selatan,ChIJewlX1JPrOy4R1pQa9X_COqs,,0.0,ChIJewlX1JPrOy4R1pQa9X_COqs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJewlX1JPrOy4R1pQa9X_COqs
OPERATIONAL,"JQF4+W7R, Tanjung Temiang, Tanjung Raja, Ogan Ilir Regency, South Sumatra 30866, Indonesia","{'location': {'lat': -3.377731, 'lng': 104.755341}, 'viewport': {'northeast': {'lat': -3.375941420107278, 'lng': 104.7562499798927}, 'southwest': {'lat': -3.378641079892723, 'lng': 104.7535503201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pemancingqn Beriang Fun fishing,ChIJiSkxGmjtOy4RU2NFaQP8h94,,5.0,ChIJiSkxGmjtOy4RU2NFaQP8h94,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,{},,https://www.google.com/maps/place/?q=place_id:ChIJiSkxGmjtOy4RU2NFaQP8h94
OPERATIONAL,"MPQV+XM, Suka Pindah, Tanjung Raja, Ogan Ilir Regency, South Sumatra, Indonesia","{'location': {'lat': -3.31005, 'lng': 104.744177}, 'viewport': {'northeast': {'lat': -3.308700170107278, 'lng': 104.7455268298927}, 'southwest': {'lat': -3.311399829892722, 'lng': 104.7428271701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebon Montong,ChIJvdzcTADrOy4RxQ-N_2qG-kw,,0.0,ChIJvdzcTADrOy4RxQ-N_2qG-kw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJvdzcTADrOy4RxQ-N_2qG-kw
OPERATIONAL,"JQ55+X5M, Tanjung Temiang, Tanjung Raja, Ogan Ilir Regency, South Sumatra, Indonesia","{'location': {'lat': -3.3900329, 'lng': 104.7579278}, 'viewport': {'northeast': {'lat': -3.388683070107278, 'lng': 104.7592776298927}, 'southwest': {'lat': -3.391382729892722, 'lng': 104.7565779701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung temiang,ChIJ0_apUZPvOy4RB72iAtGPCeU,,0.0,ChIJ0_apUZPvOy4RB72iAtGPCeU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112940860797758344997"">A Google User</a>'], 'photo_reference': 'AUGGfZlNpZOvMH504mjXUR7fk33KOnxH7I4ESjW0Sim0JbhH7M2A2SkkhnnMIWdOo1HQ2l19acNvfB92GRHK6e4uYD-UUcuHEF6Tkv7JvZM1tHk-1-0RDdTESowNO36uIET7ti7qeeGwP0uLNHDOs_xlfIK7ufI-0GrHFMGHV2NMr4YapC7e', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ0_apUZPvOy4RB72iAtGPCeU
OPERATIONAL,"JPWF+7G, Siring Alam, Tanjung Raja, Ogan Ilir Regency, South Sumatra, Indonesia","{'location': {'lat': -3.3543434, 'lng': 104.7237664}, 'viewport': {'northeast': {'lat': -3.352993570107277, 'lng': 104.7251162298927}, 'southwest': {'lat': -3.355693229892722, 'lng': 104.7224165701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lebak Sepangku Desa Siring Alam,ChIJ334UFjjrOy4Re0Hb2jDMPxY,,3.0,ChIJ334UFjjrOy4Re0Hb2jDMPxY,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117538935952446142185"">Muhamad Syolihin</a>'], 'photo_reference': 'AUGGfZkI-JNJAr1-ZSIe4kEbPfYc7mOs0TouwI4d1W9XxQp0fscFwmxvrM90iGvFKbcr5AfBespkCuWrjYmbX8P_Urh7yzJK9CAoUbZwzXdbEMLkZ7cAB41SNgDDn03OHP7FFkQRPhKsviZygMafX9qSzWo-VIFMdctUZUdKZxUmEs-ypI-Q', 'width': 3000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ334UFjjrOy4Re0Hb2jDMPxY
OPERATIONAL,"JQMG+67F, Unnamed Road, Seri Dalam, Kec. Tj. Raja, Kabupaten Ogan Ilir, Sumatera Selatan 30661, Indonesia","{'location': {'lat': -3.3669362, 'lng': 104.7756699}, 'viewport': {'northeast': {'lat': -3.365751620107278, 'lng': 104.7765942798927}, 'southwest': {'lat': -3.368451279892723, 'lng': 104.7738946201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai SeriDa,ChIJZz8YL3jtOy4RgnTWtKCsmVE,,5.0,ChIJZz8YL3jtOy4RgnTWtKCsmVE,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 2384, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113351978141499909260"">M.BUDI IRAWAN</a>'], 'photo_reference': 'AUGGfZnr3ffES4j1rdkZTxfCUMqnzJJj-2GbWV9teQmrbPlEbqCkcwQQ4W8TBzJFTBZd1TYD15x35HL0GEuvmXTcpoV1T-Y7t8sX9whszT90oivBme8Xs5akprdp8u-TCXLHUxRxja4AS8Pipwk8fW7JfvWKrSO7ufagATX2fl9ICjd_CFtd', 'width': 5216}]",,,https://www.google.com/maps/place/?q=place_id:ChIJZz8YL3jtOy4RgnTWtKCsmVE
OPERATIONAL,"MP5F+857, Siring Alam, Tanjung Raja, Ogan Ilir Regency, South Sumatra, Indonesia","{'location': {'lat': -3.3417076, 'lng': 104.7229279}, 'viewport': {'northeast': {'lat': -3.340357770107278, 'lng': 104.7242777298927}, 'southwest': {'lat': -3.343057429892722, 'lng': 104.7215780701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lebak Sepangku Siring Alam,ChIJ1bA0xWvrOy4RZuLo8_rAE3Q,,3.0,ChIJ1bA0xWvrOy4RZuLo8_rAE3Q,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113811490933318705866"">afri andi</a>'], 'photo_reference': 'AUGGfZknGaw407r7qe5W0n6UwllF3Nop3NIUnHy6Xm-ult1SrA4UHsNc17vD-Xi9POMDCTYoObSkkHQGyNJwWDIzbhEHYCQY56_mW06Ui_q3kILcqzFS2E8LbF9qkpqTZv4deTpWN7YGJP-XNfKvQFJ7nTWymx-8aDuuFP3G6knl3u9fB-oh', 'width': 2592}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ1bA0xWvrOy4RZuLo8_rAE3Q
