business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"47XP+RM, Lhok Pusong, Bandar Dua, Pidie Jaya Regency, Aceh, Indonesia","{'location': {'lat': 5.149573699999999, 'lng': 96.28663759999999}, 'viewport': {'northeast': {'lat': 5.150958229892721, 'lng': 96.28812732989272}, 'southwest': {'lat': 5.148258570107277, 'lng': 96.28542767010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KebunRambutanWJ,ChIJ734KPACvQDARr0bYIJisKJQ,0.0,ChIJ734KPACvQDARr0bYIJisKJQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ734KPACvQDARr0bYIJisKJQ
OPERATIONAL,"589R+23J, Asan Kumbang, Bandar Dua, Pidie Jaya Regency, Aceh 24264, Indonesia","{'location': {'lat': 5.167639200000001, 'lng': 96.34007509999999}, 'viewport': {'northeast': {'lat': 5.169159079892721, 'lng': 96.34143597989271}, 'southwest': {'lat': 5.166459420107278, 'lng': 96.33873632010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batee iliek wisata Online's,ChIJtdcuMwStQDARbGY3GJdXb1Y,4.3,ChIJtdcuMwStQDARbGY3GJdXb1Y,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103893054065176923088"">A Google User</a>'], 'photo_reference': 'AUGGfZm2ZT1UgNW4kR7rxGqvY3gBbnqgoJUh5WROaNaOwpTB7wLzCWdPdB5YtXm0eOh5zZQ6RoDKYVYytvMEttvUq9rUTAcAOHiWM4MI60l06-QVQB9wGR2vRig7u9s0Sepavtu76RNH3GIU5J90JTxOVdWtUpDfzcj87ZIEU4_BJyaSzTI6', 'width': 3936}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJtdcuMwStQDARbGY3GJdXb1Y
OPERATIONAL,"5836+R28, Beurasan, Bandar Dua, Pidie Jaya Regency, Aceh 24152, Indonesia","{'location': {'lat': 5.154541099999999, 'lng': 96.31007369999999}, 'viewport': {'northeast': {'lat': 5.155765729892722, 'lng': 96.31196912989272}, 'southwest': {'lat': 5.153066070107278, 'lng': 96.30926947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tutue blang miroe tunong,ChIJ_Tqxr1ivQDARMBB7j9AtKtg,4.7,ChIJ_Tqxr1ivQDARMBB7j9AtKtg,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 1168, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110356007960540362768"">A Google User</a>'], 'photo_reference': 'AUGGfZljG_whDG0nYYmVLo_zCkoD_QUxa-bywI-jsEdbFlYtRDErAmtncFfVl6fBb6g54-7QXFzsWBM64dyYtdcN2CNycthqiIF9L3SOphNylzhnMWr-6t_GhxG9HYTXdv-GdkjIPIfqiad4Z6MJkY4gHTIGCCUJnabUW6W0O7_oEY21LzrR', 'width': 1840}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ_Tqxr1ivQDARMBB7j9AtKtg
OPERATIONAL,"6828+3RJ, Jl. Medan B. Aceh, Gampong Ulee Gle, Kec. Bandar Dua, Kabupaten Pidie Jaya, Aceh, Indonesia","{'location': {'lat': 5.200276199999999, 'lng': 96.3173724}, 'viewport': {'northeast': {'lat': 5.201593029892721, 'lng': 96.31848982989271}, 'southwest': {'lat': 5.198893370107277, 'lng': 96.31579017010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rizma farm,ChIJ0UsEIC2xQDAR1bccNk7YKJc,4.5,ChIJ0UsEIC2xQDAR1bccNk7YKJc,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113549111687643801203"">Nur maliya</a>'], 'photo_reference': 'AUGGfZkd2D4NkxyQJTGlZHiNCIFVh6kdzOi6dfpj-cq9N9yLrqF9g9d1CKkZRspGpJ9uAAXpc03_VaDjELgpxzGk52bd9WDwT7m5fc4_Aqxa41ECA8uV63C_uhMG7gY7e7z8RQmc0Z1jzb1RQMb1_Tqi3c46mQGQnZttJeMS0Fz-NV3iGqJQ', 'width': 3096}]",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ0UsEIC2xQDAR1bccNk7YKJc
OPERATIONAL,"48Q2+PR, Hutan (Bandar Dua), Bandar Dua, Pidie Jaya Regency, Aceh, Indonesia","{'location': {'lat': 5.1393641, 'lng': 96.30209699999999}, 'viewport': {'northeast': {'lat': 5.140713929892722, 'lng': 96.30344682989272}, 'southwest': {'lat': 5.138014270107278, 'lng': 96.30074717010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lhok ugop,ChIJFRmC3gGvQDARZyKcb-Q0C9w,4.8,ChIJFRmC3gGvQDARZyKcb-Q0C9w,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100184208344224111289"">Muhammad Amrizal</a>'], 'photo_reference': 'AUGGfZkZWO2EUIqhS7EV6aqkyd3ygSvv3sfHNrphWYj79gOnrVcbGc4nkwMfpngf2945mR3poPnPUULm9e2KIOxmzZbi7dTP7l787aqRQUE-AbqXg3amJpUBdlkISQ5RVjTjL6pW3QQBBAVdvK2wZ0hk0-KaHSCfEhE8ft-WJyQh3lIVAahu', 'width': 960}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJFRmC3gGvQDARZyKcb-Q0C9w
CLOSED_TEMPORARILY,"QX23+G2R, Selamat Rejo, Bandar, Bener Meriah Regency, Aceh, Indonesia","{'location': {'lat': 4.7513606, 'lng': 96.95252239999999}, 'viewport': {'northeast': {'lat': 4.752862079892721, 'lng': 96.95378522989272}, 'southwest': {'lat': 4.750162420107277, 'lng': 96.95108557010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Burni telong,ChIJpbylgSONODARNNynCFDnm7w,0.0,ChIJpbylgSONODARNNynCFDnm7w,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJpbylgSONODARNNynCFDnm7w
OPERATIONAL,"QR8F+C65, Selamat Rejo, Kec. Bandar, Kabupaten Bener Meriah, Aceh 24582, Indonesia","{'location': {'lat': 4.7660056, 'lng': 96.8230942}, 'viewport': {'northeast': {'lat': 4.767355429892723, 'lng': 96.82444402989273}, 'southwest': {'lat': 4.764655770107279, 'lng': 96.82174437010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Gunung Burni Telong,ChIJv3w_27mNODAR7Gze_VC7hU8,4.4,ChIJv3w_27mNODAR7Gze_VC7hU8,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",47.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101845548741394049604"">A Google User</a>'], 'photo_reference': 'AUGGfZnCxOBa_9rmUsykEv1cBTpHnJY6FsulsXskbgOIIkdF4jrM7qRvWZdIqjmi1oALyHvB72l6ZQ3U9gcBkWM5LY6IwR-5IYw4zz1oQT5u6YIA77W-3XoF1tjaFttQjpEBcilDafcDqV7B--k11sHTXr-DIgk2KwOl1Kjk-aUqQFpMMc91', 'width': 4608}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJv3w_27mNODAR7Gze_VC7hU8
OPERATIONAL,"73GC+QQ7, Meunasah Mesjid, Bandar Baru, Pidie Jaya Regency, Aceh, Indonesia","{'location': {'lat': 5.2769154, 'lng': 96.07192309999999}, 'viewport': {'northeast': {'lat': 5.277658849999999, 'lng': 96.07571569999999}, 'southwest': {'lat': 5.27468505, 'lng': 96.07065890000001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Camp,ChIJO_3eBQC9QDARMrQqhEvY1N8,0.0,ChIJO_3eBQC9QDARMrQqhEvY1N8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJO_3eBQC9QDARMrQqhEvY1N8
OPERATIONAL,"PW8X+4X, Tansaran Bidin, Bandar, Bener Meriah Regency, Aceh, Indonesia","{'location': {'lat': 4.715322899999999, 'lng': 96.9499938}, 'viewport': {'northeast': {'lat': 4.716687429892722, 'lng': 96.95137357989273}, 'southwest': {'lat': 4.713987770107278, 'lng': 96.94867392010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pintu Masuk Ke Air Terjun Tansaran Bidin,ChIJw6bLkM-NODARTzd_aDPSNBE,0.0,ChIJw6bLkM-NODARTzd_aDPSNBE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111849318865271229230"">Fikri Fadli</a>'], 'photo_reference': 'AUGGfZkVsKTcSvWSlxZmcK21KA2nOgnsmE3k8JV74eSRlj_VcmAcgVZutEEHh4zvRF7tSAqeefZ3K5fv36QDif66Ia1IYtE84BZx861G6ul80bOQheo93t9mJI9f2W9QEGpltRUXFkXbzdnWM5ytRxh_rZJZOhoUaPBuX-5rGy-O9Ri3tZNg', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJw6bLkM-NODARTzd_aDPSNBE
OPERATIONAL,"MWVV+2W, Hutan Bandar, Bandar, Bener Meriah Regency, Aceh, Indonesia","{'location': {'lat': 4.692533699999999, 'lng': 96.9447752}, 'viewport': {'northeast': {'lat': 4.696767149999998, 'lng': 96.94560234999999}, 'southwest': {'lat': 4.691122549999999, 'lng': 96.94229375}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Penyampuren kebun Aji,ChIJYY_QeQDzODARsGzZeATBW-o,0.0,ChIJYY_QeQDzODARsGzZeATBW-o,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJYY_QeQDzODARsGzZeATBW-o
