business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,permanently_closed,photos,opening_hours,plus_code,url
OPERATIONAL,"5MG9+V5R, Jl. Bojong Menteng, Palasari Girang, Kec. Kalapanunggal, Kabupaten Sukabumi, Jawa Barat 43354, Indonesia","{'location': {'lat': -6.822772199999999, 'lng': 106.6679003}, 'viewport': {'northeast': {'lat': -6.821421970107279, 'lng': 106.6692639298927}, 'southwest': {'lat': -6.824121629892723, 'lng': 106.6665642701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Abah,ChIJs_uL1eAtaC4RcDluJ8VJMvo,0.0,ChIJs_uL1eAtaC4RcDluJ8VJMvo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJs_uL1eAtaC4RcDluJ8VJMvo
OPERATIONAL,"5MPM+H6M, Gunung Endut, Kalapanunggal, Sukabumi Regency, West Java 43354, Indonesia","{'location': {'lat': -6.813327, 'lng': 106.6831664}, 'viewport': {'northeast': {'lat': -6.811823270107278, 'lng': 106.6846978798927}, 'southwest': {'lat': -6.814522929892722, 'lng': 106.6819982201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cilangar,ChIJNcMBBmYtaC4R8TeQoSIT4sg,5.0,ChIJNcMBBmYtaC4R8TeQoSIT4sg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJNcMBBmYtaC4R8TeQoSIT4sg
CLOSED_TEMPORARILY,"5MM5+5M3, Jalan, Palasari, Kalapanunggal, Sukabumi Regency, West Java 43354, Indonesia","{'location': {'lat': -6.8171081, 'lng': 106.659173}, 'viewport': {'northeast': {'lat': -6.815701970107279, 'lng': 106.66152845}, 'southwest': {'lat': -6.818401629892723, 'lng': 106.65838785}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pengobatan tradisional,ChIJu9CRLm8taC4RwkZXL-ko084,5.0,ChIJu9CRLm8taC4RwkZXL-ko084,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105009343508183701918"">rojah</a>'], 'photo_reference': 'AUGGfZl65ssAhuiTg5s9n9-u-rpilm6VzLcvXIMZ7puhWt1yShXggzzONHhHdYQyZDCr3dbtHHsbi1A7o9UtmsCQ87Y1o8wid2bcfBDk19f0zRX-oJr7AiE3lbcp_YD4GAcu9i1GCPScS1xUojrxdzMjGU3NclcrQvVmItdWTOU6dAEyxVKm', 'width': 720}]",,,https://www.google.com/maps/place/?q=place_id:ChIJu9CRLm8taC4RwkZXL-ko084
OPERATIONAL,"5MV5+F7M, Jl. Padepokan, GIRIJAYA, Kec. Kalapanunggal, Kabupaten Sukabumi, Jawa Barat 43354, Indonesia","{'location': {'lat': -6.8062916, 'lng': 106.6581675}, 'viewport': {'northeast': {'lat': -6.804928220107278, 'lng': 106.6595130298927}, 'southwest': {'lat': -6.807627879892722, 'lng': 106.6568133701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TRILOKA CAMPGROUND,ChIJtbq9sDItaC4REt_VNU7CO0w,4.0,ChIJtbq9sDItaC4REt_VNU7CO0w,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109897026401635002417"">A Google User</a>'], 'photo_reference': 'AUGGfZnRiZc6mtP3Qdy30pTCl8S1zCZxffBivOFiE7NzzFYmiRlzjfAIBBRndTT1hwFbe1AQhE4AdE_jcBlNkaoOWJZ3lwEHoPVEsB8Npq8hhJmiLtDloqolzelwFsSAwAm_CN2iPsFv0j7_6vmC7D1KPBONreMAR4QQvo3aSdh2F6O2hgdC', 'width': 3000}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJtbq9sDItaC4REt_VNU7CO0w
OPERATIONAL,"6M44+JPR, Jl. Cigoong, Pulosari, Kec. Kalapanunggal, Kabupaten Sukabumi, Jawa Barat 43354, Indonesia","{'location': {'lat': -6.7933867, 'lng': 106.6567621}, 'viewport': {'northeast': {'lat': -6.791970320107279, 'lng': 106.6578779298927}, 'southwest': {'lat': -6.794669979892722, 'lng': 106.6551782701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah berlibur,ChIJk8dYBgDTaS4RLJVIRM_oJ5k,0.0,ChIJk8dYBgDTaS4RLJVIRM_oJ5k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJk8dYBgDTaS4RLJVIRM_oJ5k
OPERATIONAL,"6M68+52Q, Pulosari, Kalapanunggal, Sukabumi Regency, West Java 43354, Indonesia","{'location': {'lat': -6.7895287, 'lng': 106.6651068}, 'viewport': {'northeast': {'lat': -6.788575970107278, 'lng': 106.6669447}, 'southwest': {'lat': -6.791275629892722, 'lng': 106.6595931}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug RAKSAMALA,ChIJ3eNE0C_TaS4RFz22it3JzKo,4.2,ChIJ3eNE0C_TaS4RFz22it3JzKo,"['tourist_attraction', 'point_of_interest', 'establishment']",17,,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111360822074285124710"">heru susetyo</a>'], 'photo_reference': 'AUGGfZkEUkDpdmj-JGxtpjSBILcecTzY6xizhntbNnnMvaIokko_FTLw5-7rRUr_sfbtyXjB9FmBstqlRXviN8ax9YvbwmUvRmdw5y90i__ToqmeHyJpjN0opouHO5F-I1BgSgF-oO2U0funUQO3HcqvShnymta8E01Km5CdM3n7ArygZc7E', 'width': 4096}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ3eNE0C_TaS4RFz22it3JzKo
OPERATIONAL,"5J4P+RGP, Walangsari, Kalapanunggal, Sukabumi Regency, West Java, Indonesia","{'location': {'lat': -6.842899999999999, 'lng': 106.6363217}, 'viewport': {'northeast': {'lat': -6.841422620107277, 'lng': 106.6377695798927}, 'southwest': {'lat': -6.844122279892721, 'lng': 106.6350699201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BINANGKIT CAMP GROUND,ChIJjSOfb9UtaC4RHtSg0EbBYyo,5.0,ChIJjSOfb9UtaC4RHtSg0EbBYyo,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109528610336858196170"">patbelas sapuluh</a>'], 'photo_reference': 'AUGGfZmH8EvEWbMkdHt2ShZUvvDjZkuOghtbYIQMr8JftO9fhb-Q5f_5i0Q8oNlQijr6-c1FjLV0oi8Vl2Lp9vL7WMxKih3lazJHUc6gpaF5phWtGVLHWTj3thSdV0jMCOfdIx4wx4GeddePJYOKL7B5xKlPVcS9sn5wulIOX27YBFqVly6c', 'width': 1600}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJjSOfb9UtaC4RHtSg0EbBYyo
OPERATIONAL,"Kp, Jl. Cigoong, Pulosari, Kec. Kalapanunggal, Kabupaten Sukabumi, Jawa Barat 43354, Indonesia","{'location': {'lat': -6.7781023, 'lng': 106.6574598}, 'viewport': {'northeast': {'lat': -6.7754101, 'lng': 106.65848525}, 'southwest': {'lat': -6.778999700000001, 'lng': 106.65438345}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Batu Bodas,ChIJhbQNw7LTaS4RIdX2r1yhvOM,4.8,ChIJhbQNw7LTaS4RIdX2r1yhvOM,"['tourist_attraction', 'point_of_interest', 'establishment']",49,,"[{'height': 3290, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101921749837344997897"">miftah pauzi</a>'], 'photo_reference': 'AUGGfZmy2jdPtpSM9rYWpGJBLA3UGoT9YHyiJFFcZLo18dFcyRgZqPkH6h1KURcUDyKZmkG7F1TFBwIXHhNGzSzciqI0D2RYiG6itRkjgGk-IfklrLLOicreBF_yvIdy4L-VHh6glUNst9JmG-q-zZ_fYt5FSrPQRy06VTrMMHQsQCTCFmM', 'width': 4386}]",{'open_now': False},"{'compound_code': '6MC4+QX Pulosari, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P586MC4+QX'}",https://www.google.com/maps/place/?q=place_id:ChIJhbQNw7LTaS4RIdX2r1yhvOM
OPERATIONAL,"6M44+JMC, Jl. Cigoong, Pulosari, Kec. Kalapanunggal, Kabupaten Sukabumi, Jawa Barat 43354, Indonesia","{'location': {'lat': -6.793428, 'lng': 106.6566541}, 'viewport': {'northeast': {'lat': -6.792013920107278, 'lng': 106.6578172298927}, 'southwest': {'lat': -6.794713579892722, 'lng': 106.6551175701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Wisata Cigoong pasir,ChIJ9wPiewDTaS4RQaKTpu6JcsA,5.0,ChIJ9wPiewDTaS4RQaKTpu6JcsA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109664814642137416316"">ekosoeprastyo 412</a>'], 'photo_reference': 'AUGGfZlF8J22Qc9__Elrblvxp-wCb3DWVSrIrVha9D0yQniOnAw5t5exBun92ONpYKtwg3fQJcL4cxqmrY1FxCNK-3geDRnFn4xQso_ht--Tx6klvACImSWd8hUIIp9sHeVQ5kzMfX3mSXsYgJAi3-DuG2aWOXk9NFJ1Y1_H8lFa0YUiB7FU', 'width': 4080}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ9wPiewDTaS4RQaKTpu6JcsA
OPERATIONAL,"5J2V+VJ, Kalapanunggal, Sukabumi Regency, West Java, Indonesia","{'location': {'lat': -6.8478091, 'lng': 106.6440873}, 'viewport': {'northeast': {'lat': -6.846485170107277, 'lng': 106.6454445298927}, 'southwest': {'lat': -6.849184829892721, 'lng': 106.6427448701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fauri Farm,ChIJk4dENTMtaC4RMvrbKaJ2smE,5.0,ChIJk4dENTMtaC4RMvrbKaJ2smE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJk4dENTMtaC4RMvrbKaJ2smE
