business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,permanently_closed,url
OPERATIONAL,"22JC+R47, Kp Jl. Benjot, RW009, Kec. Gegerbitung, Kabupaten Sukabumi, Jawa Barat 43154, Indonesia","{'location': {'lat': -6.9679584, 'lng': 107.0202845}, 'viewport': {'northeast': {'lat': -6.966640470107278, 'lng': 107.0215928298927}, 'southwest': {'lat': -6.969340129892722, 'lng': 107.0188931701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,IQBAL,ChIJCVeXCQBFaC4RPWIi-2LHW6E,0.0,ChIJCVeXCQBFaC4RPWIi-2LHW6E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJCVeXCQBFaC4RPWIi-2LHW6E
OPERATIONAL,"Karangjaya, Gegerbitung, Sukabumi Regency, West Java 43197, Indonesia","{'location': {'lat': -6.9771643, 'lng': 107.0069283}, 'viewport': {'northeast': {'lat': -6.975811220107278, 'lng': 107.0082563798927}, 'southwest': {'lat': -6.978510879892722, 'lng': 107.0055567201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kp. Tegal Tengah,ChIJLVY-QgBFaC4R56Q4xYAZ35o,0.0,ChIJLVY-QgBFaC4R56Q4xYAZ35o,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102834087599874607717"">A Google User</a>'], 'photo_reference': 'AUGGfZkzZ8IjSUTvOdVGnfGplkFAQSrxDW6I2-9itmCrEUt7PKQQYXy65n1tucq5P7Hfk1QAJxeLFIEP__cmaWrwU3aQWdJgSgFtUEUrzTI7O7xmJkBJF2h_h725JygqND_DWZnRa2LTHvOqTYdy1uR8h_a_aIIxhMzYFR0m2ddAFmdPtq6M', 'width': 720}]","{'compound_code': '22F4+4Q Karangjaya, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P5922F4+4Q'}",,,https://www.google.com/maps/place/?q=place_id:ChIJLVY-QgBFaC4R56Q4xYAZ35o
OPERATIONAL,"2XHM+Q74, Karangjaya, Gegerbitung, Sukabumi Regency, West Java 43197, Indonesia","{'location': {'lat': -6.9705208, 'lng': 106.9832191}, 'viewport': {'northeast': {'lat': -6.969170070107278, 'lng': 106.9844416298927}, 'southwest': {'lat': -6.971869729892722, 'lng': 106.9817419701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah rian belong,ChIJOwIWeQBHaC4RaQB-ktWa0bo,0.0,ChIJOwIWeQBHaC4RaQB-ktWa0bo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJOwIWeQBHaC4RaQB-ktWa0bo
OPERATIONAL,"Caringin, Gegerbitung, Sukabumi Regency, West Java 43154, Indonesia","{'location': {'lat': -6.9564115, 'lng': 107.0279003}, 'viewport': {'northeast': {'lat': -6.954777070107278, 'lng': 107.0293380298927}, 'southwest': {'lat': -6.957476729892722, 'lng': 107.0266383701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sinjani,ChIJjffJ27xFaC4RCxmfNBytWGk,4.7,ChIJjffJ27xFaC4RCxmfNBytWGk,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108895329348073095845"">A Google User</a>'], 'photo_reference': 'AUGGfZkYLiqMRTkL_jhTtrb-Fyxf0-YUnUeFd4kzxq1OWqiDuzyub8UTk3QjaWn7BL_afmyhiVojKAwmpiOX1PfwKpZBAJyhiYmnIMPiySVmkD2MepPUSqeElViTcyzst5pQEmt6qs7dI2HqMvQGtTobiPdW_0vgW27FBYvnNDp0t4bpqncb', 'width': 1040}]","{'compound_code': '22VH+C5 Caringin, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P5922VH+C5'}",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJjffJ27xFaC4RCxmfNBytWGk
OPERATIONAL,"X2H7+7PX, Ciengang, Gegerbitung, Sukabumi Regency, West Java, Indonesia","{'location': {'lat': -7.0217581, 'lng': 107.0143605}, 'viewport': {'northeast': {'lat': -7.020475170107277, 'lng': 107.0155847798927}, 'southwest': {'lat': -7.023174829892721, 'lng': 107.0128851201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau masjid Baiturahman,ChIJm3U84HBFaC4Rc2da728_wA4,0.0,ChIJm3U84HBFaC4Rc2da728_wA4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 508, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103017089712755779368"">Wahyudi Yudi</a>'], 'photo_reference': 'AUGGfZnRbDvL5IpYO8-3wvcfso2kDyMe9o6Xd02w1ILmuvzh6SIGTOOHBshn0lbPl-zKKcG6ejd-5jDpm2enKLv30vO4BvzMAwGRKJOE6bFa0LaVLUdrWDWDy_s2llUVFULTgi2wE6Mfwe_riNaRElS6fCPKublsG9G5vH4eyWAxd7UADpIM', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJm3U84HBFaC4Rc2da728_wA4
OPERATIONAL,"XXWH+XPM, Ciengang, Gegerbitung, Sukabumi Regency, West Java, Indonesia","{'location': {'lat': -7.002536699999999, 'lng': 106.9793081}, 'viewport': {'northeast': {'lat': -7.001832320107278, 'lng': 106.9799932}, 'southwest': {'lat': -7.004531979892722, 'lng': 106.9772528}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa Lalay,ChIJO4hnDgBHaC4RlUyUWokRLhQ,0.0,ChIJO4hnDgBHaC4RlUyUWokRLhQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJO4hnDgBHaC4RlUyUWokRLhQ
OPERATIONAL,"2XQ8+C7M, Kp cimaja banen, Buniwangi, Kec. Gegerbitung, Kabupaten Sukabumi, Jawa Barat 43197, Indonesia","{'location': {'lat': -6.9614249, 'lng': 106.9656697}, 'viewport': {'northeast': {'lat': -6.960099170107277, 'lng': 106.96685625}, 'southwest': {'lat': -6.962798829892721, 'lng': 106.96211005}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kp cimaja banen,ChIJ57mxsmRHaC4RMSXLOaze9hs,5.0,ChIJ57mxsmRHaC4RMSXLOaze9hs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ57mxsmRHaC4RMSXLOaze9hs
OPERATIONAL,"2XR8+HQF, Bojong Nenggeng-Pasir Muncang, Buniwangi, Kec. Gegerbitung, Kabupaten Sukabumi, Jawa Barat 43197, Indonesia","{'location': {'lat': -6.9585681, 'lng': 106.9669213}, 'viewport': {'northeast': {'lat': -6.957200870107279, 'lng': 106.9682969798927}, 'southwest': {'lat': -6.959900529892723, 'lng': 106.9655973201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan banen,ChIJH5kk5ctHaC4RWYaYsHaismw,4.2,ChIJH5kk5ctHaC4RWYaYsHaismw,"['tourist_attraction', 'point_of_interest', 'establishment']",11,"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111689800637549779226"">A Google User</a>'], 'photo_reference': 'AUGGfZmlabR9VlPVJTLlwSHLepJTqTb8ZMnk1XwJUB_RKdYF8svyCER2s4elrO9KDmqVoLwkyFbu64-MOrYd4iUGp3viJ2ESt4CUjDUnumWFQJ4b9JDUv2WJkC6a0C78DRab--IOTkm8yPcqb3P7mrE6p00aXy1cyRFzFgSwYQwWwDG-39BA', 'width': 2976}]",,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJH5kk5ctHaC4RWYaYsHaismw
OPERATIONAL,"2X6P+V8X, Kp citajur, Cijurey, Kec. Gegerbitung, Kabupaten Sukabumi, Jawa Barat, Indonesia","{'location': {'lat': -6.987508, 'lng': 106.9848157}, 'viewport': {'northeast': {'lat': -6.986116570107279, 'lng': 106.9858943298927}, 'southwest': {'lat': -6.988816229892723, 'lng': 106.9831946701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pemancingan ikan bawal,ChIJLY31ZQBHaC4Rk0fefNRcoQY,5.0,ChIJLY31ZQBHaC4Rk0fefNRcoQY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118283975257183829749"">Ahmad Pauzi</a>'], 'photo_reference': 'AUGGfZlxbxHNAa17IRIrJnDGoPGiPXqlk00n9X51clHj1_bhqqV3Loz7y5kfGxHLdsbz9W088rL0C-wVosyxl4jEd2_-ODq2vcqKLbp3HbktVXxD0YrKoMkcCEcSY9VbJ2HuBMMceNkS9dVgeISPrhbZCgQ6ce6BIkmB5t4FQzO80iPHYeIG', 'width': 720}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJLY31ZQBHaC4Rk0fefNRcoQY
OPERATIONAL,"X2QW+WXM, Sukamanah, Gegerbitung, Sukabumi Regency, West Java 43197, Indonesia","{'location': {'lat': -7.0101645, 'lng': 107.0474231}, 'viewport': {'northeast': {'lat': -7.009233099999999, 'lng': 107.04857435}, 'southwest': {'lat': -7.0129587, 'lng': 107.04396935}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Cisarua,ChIJC3pP5l1EaC4Rs4yAMg66V-g,4.4,ChIJC3pP5l1EaC4Rs4yAMg66V-g,"['tourist_attraction', 'point_of_interest', 'establishment']",10,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114447112444008401930"">Baharudin Subagja</a>'], 'photo_reference': 'AUGGfZlwwGhLCQLXOjLr8_6emt_uuxab1gZe8pMiUyGFdM6HmfUPDikFutOJZitSUA22zvtwIXTCHcQRlJYZKjG1Xw1ivp-d3Vx8Zz48_X9FkDlNQLX3_PlD-3zk02Vw_Y6ZUvfSTBVgSaQDTyRAfjGvDFITtJHkfUn5MT086ju79ooL49Eo', 'width': 2340}]",,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJC3pP5l1EaC4Rs4yAMg66V-g
CLOSED_TEMPORARILY,"2X7J+R7H, Jl. Raya Cijurey, Karangjaya, Kec. Gegerbitung, Kabupaten Sukabumi, Jawa Barat 43197, Indonesia","{'location': {'lat': -6.985430399999999, 'lng': 106.9807414}, 'viewport': {'northeast': {'lat': -6.984084670107277, 'lng': 106.9820878298927}, 'southwest': {'lat': -6.986784329892721, 'lng': 106.9793881701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Leuwi Karadak,ChIJYXMe0RZHaC4RDUb4hkPCMFc,0.0,ChIJYXMe0RZHaC4RDUb4hkPCMFc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJYXMe0RZHaC4RDUb4hkPCMFc
OPERATIONAL,"3247+6QJ, Cireunghas, Sukabumi Regency, West Java, Indonesia","{'location': {'lat': -6.9444246, 'lng': 107.0144178}, 'viewport': {'northeast': {'lat': -6.943051920107277, 'lng': 107.0156318798927}, 'southwest': {'lat': -6.945751579892721, 'lng': 107.0129322201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Cantigi,ChIJP3VnUwBPaC4R72EZUw2y4Dk,0.0,ChIJP3VnUwBPaC4R72EZUw2y4Dk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113893470834871115353"">Nurdini agustian</a>'], 'photo_reference': 'AUGGfZlAYNa5wneTxplG9EzFQ5NOAg2IDWn7gVVj53c6cHLDQenFwEi2ozw7UmQRc2egHYYlu595brcjuHjxV6KvuF8EAb2Gqz_NWArN4IcTFe1gG3q-PrY9kZ9IqjkhWRzdmrnCEjnVsnx4A-e9hbsagtyx-CRPsSKLeHaQxSN0pG1b8XL6', 'width': 720}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJP3VnUwBPaC4R72EZUw2y4Dk
CLOSED_TEMPORARILY,"22JP+RJR, Caringin, Gegerbitung, Sukabumi Regency, West Java 43154, Indonesia","{'location': {'lat': -6.967065, 'lng': 107.0354727}, 'viewport': {'northeast': {'lat': -6.965713320107278, 'lng': 107.0368458298927}, 'southwest': {'lat': -6.968412979892721, 'lng': 107.0341461701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah apri,ChIJYensvwhFaC4R_se8iBsLvZw,0.0,ChIJYensvwhFaC4R_se8iBsLvZw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJYensvwhFaC4R_se8iBsLvZw
