business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,url
OPERATIONAL,"Q7VJ+247, Batumarta I, Lubuk Raja, Ogan Komering Ulu Regency, South Sumatra, Indonesia","{'location': {'lat': -4.2074522, 'lng': 104.2802961}, 'viewport': {'northeast': {'lat': -4.206641299999998, 'lng': 104.2811719298927}, 'southwest': {'lat': -4.209884900000001, 'lng': 104.2784722701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun,ChIJd_9MFgCrOS4R5DlSJDRhSPQ,0.0,ChIJd_9MFgCrOS4R5DlSJDRhSPQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJd_9MFgCrOS4R5DlSJDRhSPQ
OPERATIONAL,"7RF9+G5P, Muara Burnai I, Lempuing Jaya, East Ogan Komering Ulu Regency, South Sumatra 30657, Indonesia","{'location': {'lat': -3.7261579, 'lng': 104.817964}, 'viewport': {'northeast': {'lat': -3.724794170107278, 'lng': 104.8193135798927}, 'southwest': {'lat': -3.727493829892722, 'lng': 104.8166139201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Simpang PT. CamPang Tiga, OKU Timur",ChIJS5P8GOtbOS4RY2Mz6yy4C0c,0.0,ChIJS5P8GOtbOS4RY2Mz6yy4C0c,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 584, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117020599895449946225"">A Google User</a>'], 'photo_reference': 'AUGGfZnIL8hzL0fgxIJETROCsUKg2msBlfwFW2tgYxP5OxBykljDI1cMEsIL1ZSYTSh4Hv2hXMx1vthoZLeWOkg7JAJAslAhsRElq3WZFc1MGu9-xsme2nb5IPZfw17PgeyBw2Aa2nwcpEPBIYOp4gL_wg49ah2uZzExzfCuT7B2-9yYknle', 'width': 1380}]",,,https://www.google.com/maps/place/?q=place_id:ChIJS5P8GOtbOS4RY2Mz6yy4C0c
OPERATIONAL,"4J7X+RJ, Betung, Semendawai Barat, East Ogan Komering Ulu Regency, South Sumatra, Indonesia","{'location': {'lat': -3.8853822, 'lng': 104.6490116}, 'viewport': {'northeast': {'lat': -3.884049420107278, 'lng': 104.6506690798927}, 'southwest': {'lat': -3.886749079892722, 'lng': 104.6479694201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batin dioman,ChIJy5hSUgBrOS4RwSdsiOmyOwA,0.0,ChIJy5hSUgBrOS4RwSdsiOmyOwA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJy5hSUgBrOS4RwSdsiOmyOwA
OPERATIONAL,"X888+8QQ, Marga Bakti, Sinar Peninjauan, Ogan Komering Ulu Regency, South Sumatra, Indonesia","{'location': {'lat': -4.0341543, 'lng': 104.3169907}, 'viewport': {'northeast': {'lat': -4.033119670107277, 'lng': 104.3179138298927}, 'southwest': {'lat': -4.035819329892721, 'lng': 104.3152141701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kandang macan,ChIJ47p9YQAJOS4R-6eUULxfC5Y,0.0,ChIJ47p9YQAJOS4R-6eUULxfC5Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ47p9YQAJOS4R-6eUULxfC5Y
OPERATIONAL,"3HFP+2H3, Mengulak, Madang Suku I, East Ogan Komering Ulu Regency, South Sumatra 32184, Indonesia","{'location': {'lat': -3.9274978, 'lng': 104.5864105}, 'viewport': {'northeast': {'lat': -3.926147970107278, 'lng': 104.5877603298927}, 'southwest': {'lat': -3.928847629892722, 'lng': 104.5850606701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MANGKU SAM,ChIJKULtj8ZrOS4RNtcf2cEwFMI,0.0,ChIJKULtj8ZrOS4RNtcf2cEwFMI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJKULtj8ZrOS4RNtcf2cEwFMI
OPERATIONAL,"XHXF+WW, Rasuan Darat, Madang Suku I, East Ogan Komering Ulu Regency, South Sumatra, Indonesia","{'location': {'lat': -4.000133, 'lng': 104.574838}, 'viewport': {'northeast': {'lat': -3.998783170107278, 'lng': 104.5761878298927}, 'southwest': {'lat': -4.001482829892722, 'lng': 104.5734881701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rawa talang bambu(harudin),ChIJHTvk6UsVOS4RDw8C9ubDS9E,0.0,ChIJHTvk6UsVOS4RDw8C9ubDS9E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJHTvk6UsVOS4RDw8C9ubDS9E
OPERATIONAL,"7RC9+G9X, Jl. Lintas Sumatra, Muara Burnai I, Kec. Lempuing Jaya, Kabupaten Ogan Komering Ilir, Sumatera Selatan 30657, Indonesia","{'location': {'lat': -3.728626, 'lng': 104.818488}, 'viewport': {'northeast': {'lat': -3.727254170107277, 'lng': 104.8198875298927}, 'southwest': {'lat': -3.729953829892721, 'lng': 104.8171878701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Simpang PT. LPI Kebun Tebu, OKU Timur",ChIJQZTxjH1bOS4RdNgEWH6aW_A,5.0,ChIJQZTxjH1bOS4RdNgEWH6aW_A,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117020599895449946225"">A Google User</a>'], 'photo_reference': 'AUGGfZlrAqmEDfSqQmS-hCewkKA2SwCjZjY3ox8iVB_9QB-v0boPjceyVbY3f4bAthq6vR-KgunMEnQsAVf_NKyAKbCllakAqPPQsjs2Qawe4Y7-WjjGVWCl1uoHJtzYUWynW6rK4ItNwhT-KRjGIqk4vaZogzjZvzcs-3Oid9tTrhLMsvEd', 'width': 1460}]",,,https://www.google.com/maps/place/?q=place_id:ChIJQZTxjH1bOS4RdNgEWH6aW_A
OPERATIONAL,"4J4C+3P, Betung, Semendawai Barat, East Ogan Komering Ulu Regency, South Sumatra 32184, Indonesia","{'location': {'lat': -3.8952548, 'lng': 104.6218562}, 'viewport': {'northeast': {'lat': -3.893907770107278, 'lng': 104.6232042798927}, 'southwest': {'lat': -3.896607429892722, 'lng': 104.6205046201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SIMPANG TIGA BETUNG,ChIJpdrXUlhrOS4RQFb9TXJ9TcU,3.4,ChIJpdrXUlhrOS4RQFb9TXJ9TcU,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102281896109989734846"">A Google User</a>'], 'photo_reference': 'AUGGfZkd2BnEyH96sOc0AepDjkaASPiVi4266V8L9JAYl1_-eyT-mPWnbO9LASC7xqupc07ZE-LNM5_qAGY9Dd7HLjpvVmseVCPcsUwa37ATsZmdT9D9Novj9SjV59VQn-axmKiY3V6F7nGDSa91vH-x9gYvnc_Lo811Avr06qPrv4m5ClTZ', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJpdrXUlhrOS4RQFb9TXJ9TcU
OPERATIONAL,"4QV2+7RQ Bawang Tikar, Betung Tim., Kec. Semendawai Bar., Kabupaten Ogan Komering Ulu Timur, Sumatera Selatan, Indonesia","{'location': {'lat': -3.8567934, 'lng': 104.7520939}, 'viewport': {'northeast': {'lat': -3.855442820107277, 'lng': 104.7535390798927}, 'southwest': {'lat': -3.858142479892721, 'lng': 104.7508394201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rowo Patah,ChIJM4k3bABDOS4R7DdazVpkjq8,0.0,ChIJM4k3bABDOS4R7DdazVpkjq8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJM4k3bABDOS4R7DdazVpkjq8
OPERATIONAL,"RT 02, Margodadi, Indonesia","{'location': {'lat': -4.0040511, 'lng': 104.6733584}, 'viewport': {'northeast': {'lat': -4.002976970107277, 'lng': 104.6746984798927}, 'southwest': {'lat': -4.005676629892721, 'lng': 104.6719988201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Mbak Karein,ChIJTTpgAAA_OS4R0hHAczv_Dxk,0.0,ChIJTTpgAAA_OS4R0hHAczv_Dxk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': 'XMWF+98 Margodadi, East Ogan Komering Ulu Regency, South Sumatra, Indonesia', 'global_code': '6P76XMWF+98'}",,https://www.google.com/maps/place/?q=place_id:ChIJTTpgAAA_OS4R0hHAczv_Dxk
