business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,url
OPERATIONAL,"Jl. Ampel Masjid No.53, Ampel, Kec. Semampir, Surabaya, Jawa Timur 60151, Indonesia","{'location': {'lat': -7.229956, 'lng': 112.7423139}, 'viewport': {'northeast': {'lat': -7.228600520107278, 'lng': 112.7435909298927}, 'southwest': {'lat': -7.231300179892722, 'lng': 112.7408912701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Religious Tourism MAmpel,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101312696286735322830"">A Google User</a>'], 'photo_reference': 'AUGGfZloql7h_a_bYV9OWDzCNGbSxOIZviq2rPbcDUSXGXPjgkwmU0-lg0FafYXUYfw_wJRHsa3FhskYiC08PMPkysFiZKwuYXZkpo38uCPfvTHor5fJ3XCN2U104TUddoOn3OTJYWw7LrWEaawHsTNEjuB8lc9MPHhj-U1qtQo8Vyeuuam5', 'width': 4608}]",ChIJl2aH5R751y0RDzcvCZbJU_s,"{'compound_code': 'QPCR+2X Ampel, Surabaya, East Java, Indonesia', 'global_code': '6P4JQPCR+2X'}",4.7,ChIJl2aH5R751y0RDzcvCZbJU_s,"['tourist_attraction', 'point_of_interest', 'establishment']",146,,https://www.google.com/maps/place/?q=place_id:ChIJl2aH5R751y0RDzcvCZbJU_s
OPERATIONAL,"Jl. Nyamplungan, Ampel, Kec. Semampir, Surabaya, Jawa Timur 60151, Indonesia","{'location': {'lat': -7.230270600000001, 'lng': 112.7451606}, 'viewport': {'northeast': {'lat': -7.228940420107278, 'lng': 112.7465451298927}, 'southwest': {'lat': -7.231640079892721, 'lng': 112.7438454701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sunan Ampel Religious Tourism Area,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104779704121628829247"">A Google User</a>'], 'photo_reference': 'AUGGfZlIRmtdix8nS3DSZRGNlLoOrP1w8t8jF-idA95DBW3IzKcSodasiN6HF48ZW2ZXl4Ig7yExR90bnE7VlK_Se3zTSZ7bzI9g4dL8beGhqd9X2aRjh-he3Dzor8DYpMpp3En3qPV-1XZ1UbrDkke3YfnkMJHC_vcTlvfrp_OPol65qPuc', 'width': 1920}]",ChIJRz0TbAj51y0R0vlX4uzW_GA,"{'compound_code': 'QP9W+V3 Ampel, Surabaya, East Java, Indonesia', 'global_code': '6P4JQP9W+V3'}",4.8,ChIJRz0TbAj51y0R0vlX4uzW_GA,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",5818,,https://www.google.com/maps/place/?q=place_id:ChIJRz0TbAj51y0R0vlX4uzW_GA
OPERATIONAL,"Jl. Randu Agung III No.15, Sidotopo Wetan, Kec. Kenjeran, Surabaya, Jawa Timur 60128, Indonesia","{'location': {'lat': -7.2260073, 'lng': 112.765017}, 'viewport': {'northeast': {'lat': -7.224670420107278, 'lng': 112.7663980798927}, 'southwest': {'lat': -7.227370079892722, 'lng': 112.7636984201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Markas rahasia eka,,,ChIJO4nJFVz51y0RFTruz9o8S4Y,"{'compound_code': 'QQF8+H2 Sidotopo Wetan, Surabaya, East Java, Indonesia', 'global_code': '6P4JQQF8+H2'}",5.0,ChIJO4nJFVz51y0RFTruz9o8S4Y,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJO4nJFVz51y0RFTruz9o8S4Y
OPERATIONAL,"QP8Q+3QH, Jl. Panggung, Nyamplungan, Kec. Pabean Cantikan, Surabaya, Jawa Timur 60162, Indonesia","{'location': {'lat': -7.234800799999999, 'lng': 112.7394785}, 'viewport': {'northeast': {'lat': -7.233461220107277, 'lng': 112.7408583298927}, 'southwest': {'lat': -7.236160879892721, 'lng': 112.7381586701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata kampung dari seberang jalan panggung,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110636538964283841413"">Agus Suwono</a>'], 'photo_reference': 'AUGGfZnNq1NIqQ56EXdicNhW9j1u60-wNQCte0lZVmFIvsLWmeUkO0OESMFAQOaNfJ-7Y6lQvsNVpZeEs4ICaGbMH9_8BjPesyOs_KpABClVOxkgjVnFij8gLpMol9OOyS1fFMm56MSoZI84EE5MOsw9jFPcz0073R1d3pgxtAc5RwXw9GFH', 'width': 3120}]",ChIJ1w6_Rj751y0Rlzr5UKf1naQ,,5.0,ChIJ1w6_Rj751y0Rlzr5UKf1naQ,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJ1w6_Rj751y0Rlzr5UKf1naQ
OPERATIONAL,"QP3P+26H, Jl. Maspati Gg. VI, Bubutan, Kec. Bubutan, Surabaya, Jawa Timur 60174, Indonesia","{'location': {'lat': -7.2475283, 'lng': 112.7341726}, 'viewport': {'northeast': {'lat': -7.246277270107278, 'lng': 112.7378506}, 'southwest': {'lat': -7.248976929892722, 'lng': 112.7329466}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampoeng Lawas Maspati,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104998015649527186646"">Afshin Izadi</a>'], 'photo_reference': 'AUGGfZlV2GPqKdqr4IOcdN61V3E7rsAuOnO21-F3ADfGM9wm-UDJ-5vrHTMpK8AfW4R4F6QFo83AsakdcjGLEQVeKmfAPTPlDI7IZ0C0qkjUI1KGim4aZ5TibmgekuQxJ8wn-7MvwRV_px8Ok7Jl2zZ7yPGy-iSRqzHh-MtXRxYUaL-delCf', 'width': 4032}]",ChIJEyuppkD51y0RxlYOmKwoo2g,,4.5,ChIJEyuppkD51y0RxlYOmKwoo2g,"['tourist_attraction', 'point_of_interest', 'establishment']",776,,https://www.google.com/maps/place/?q=place_id:ChIJEyuppkD51y0RxlYOmKwoo2g
OPERATIONAL,"North Perak, Pabean Cantikan, Surabaya, East Java 60165, Indonesia","{'location': {'lat': -7.1971094, 'lng': 112.7323062}, 'viewport': {'northeast': {'lat': -7.195737470107277, 'lng': 112.7336520798927}, 'southwest': {'lat': -7.198437129892722, 'lng': 112.7309524201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Surabaya North Quay,{'open_now': False},"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107058744274488098365"">Rolly Rizhal</a>'], 'photo_reference': 'AUGGfZlebFNv8pxDG9ZCuh-oIvdevy_2BE-LcGhlwfSHIWQVHiUARBKurvDIfeic4uSFL1RKI6AM6YqRiPy0ommGOXk_AnvwvRxjlNSQaPgO6aez1_FkUBo9tu2kxbmOu-EF_DcVdY8sIPG5bZx0Nl2W1Q5pxJ7a4pvTDTtE0XRuRn4eYzRS', 'width': 3060}]",ChIJqU_9mSCPdy4RECfM9M_QwcE,"{'compound_code': 'RP3J+5W North Perak, Surabaya, East Java, Indonesia', 'global_code': '6P4JRP3J+5W'}",4.4,ChIJqU_9mSCPdy4RECfM9M_QwcE,"['tourist_attraction', 'point_of_interest', 'establishment']",21353,,https://www.google.com/maps/place/?q=place_id:ChIJqU_9mSCPdy4RECfM9M_QwcE
OPERATIONAL,"Armada Timur Ujung, Ujung, Kec. Semampir, Surabaya, Jawa Timur 60155, Indonesia","{'location': {'lat': -7.1954818, 'lng': 112.7394822}, 'viewport': {'northeast': {'lat': -7.194140720107276, 'lng': 112.7407835298927}, 'southwest': {'lat': -7.19684037989272, 'lng': 112.7380838701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Monumen Jalesveva Jayamahe,{'open_now': False},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105332765245545239391"">Bambang Drihardjanto</a>'], 'photo_reference': 'AUGGfZlodGyNBNWxehmjvZLh1mTzY5dJt5wE-bJWgsd-KBDEjTCFew21sGPM6wloIKB47S98Ps6QJkVhaqNg2Cn0sfQpHQygesCqgVQNEuvBGMgfHF7J7aCVcd5fwm2sIJ9MFET8TAynsafyFHz04jTh9YtrexdHPLzsB0qovWwavEfdnUcf', 'width': 2250}]",ChIJTfvU0mP51y0RmFmIlaDpZTI,"{'compound_code': 'RP3Q+RR Ujung, Surabaya, East Java, Indonesia', 'global_code': '6P4JRP3Q+RR'}",4.6,ChIJTfvU0mP51y0RmFmIlaDpZTI,"['tourist_attraction', 'point_of_interest', 'establishment']",1329,,https://www.google.com/maps/place/?q=place_id:ChIJTfvU0mP51y0RmFmIlaDpZTI
OPERATIONAL,"South Krembangan, Krembangan, Surabaya, East Java 60175, Indonesia","{'location': {'lat': -7.2324997, 'lng': 112.7366496}, 'viewport': {'northeast': {'lat': -7.231169020107277, 'lng': 112.7380004298927}, 'southwest': {'lat': -7.233868679892721, 'lng': 112.7353007701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,makkah-medinah,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105082777155451508302"">Momo Adkh</a>'], 'photo_reference': 'AUGGfZlF-bZMm7tqXz_iDc1xxA3p2IN6o8XnxGJ3mra94CD1n_7jwvuzPWaj6A2HVXhjjjSxHyFgInrF4OUSpbkUDjKNvNlYfgeVd8hfRMV2GE-nHXkJNUai4IA8XKf_rGKBKZo_tYdBCjS2Os1zeHudGz1JcjhPyJjgKVLZP5P2mHYyiVEQ', 'width': 4032}]",ChIJJyiUiMX51y0RBHRoxD9cqPM,"{'compound_code': 'QP9P+2M South Krembangan, Surabaya, East Java, Indonesia', 'global_code': '6P4JQP9P+2M'}",5.0,ChIJJyiUiMX51y0RBHRoxD9cqPM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJJyiUiMX51y0RBHRoxD9cqPM
OPERATIONAL,"QQR6+PR4, Jl. Bandarejo, Bulak Banteng, Kec. Kenjeran, Surabaya, Jawa Timur, Indonesia","{'location': {'lat': -7.2082466, 'lng': 112.7620671}, 'viewport': {'northeast': {'lat': -7.206896770107276, 'lng': 112.7634169298927}, 'southwest': {'lat': -7.20959642989272, 'lng': 112.7607172701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pancing palapa,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113627975541177818572"">eko Mulyono</a>'], 'photo_reference': 'AUGGfZn6jgayupykVpfo5VNRBkdPzFZYCwAXXOjkNIJBsgVfXoE0kIyWulWtytoaZDtF7UgOuWJVuxlOncD1_zf3cKMRx7tNqz2gIbzQpiz-mKD0SrsO5Qvj7qvuOPDOU9hGAKHSfX1To9lN1epEmoI7zNFwnBhgK7oKDd2A0V0a7QPBvhS8', 'width': 1920}]",ChIJ-YlvMwb51y0R8D8TTBruXNI,,5.0,ChIJ-YlvMwb51y0R8D8TTBruXNI,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJ-YlvMwb51y0R8D8TTBruXNI
OPERATIONAL,"RP3J+7X3, North Perak, Pabean Cantikan, Surabaya, East Java 60165, Indonesia","{'location': {'lat': -7.1969144, 'lng': 112.7323712}, 'viewport': {'northeast': {'lat': -7.195658970107279, 'lng': 112.7337287298927}, 'southwest': {'lat': -7.198358629892723, 'lng': 112.7310290701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GRABCAR TANJUNG PERAK,{'open_now': True},"[{'height': 741, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109059633315057514739"">A Google User</a>'], 'photo_reference': 'AUGGfZneB64Rr88pOg9J2P_tOLAW1XLgO6BQClDsuLaXeVpOhFThr8SEoC5KP7VXx01-XOB3d2J34KbXYP_0B-wfTWGevy6CterWJdOBHH2aVhw6ECaWQm-fARqbvKWhaGQmozIymyteemeN_Vz2FCGl6EwQD9YHsvFyUpRNWOtjbp4-VhCl', 'width': 1080}]",ChIJY9Dy53L51y0RgZw-Ay9UOuw,,5.0,ChIJY9Dy53L51y0RgZw-Ay9UOuw,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJY9Dy53L51y0RgZw-Ay9UOuw
