business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"F74R+65Q, Pandan Wangi, Toili Barat, Banggai Regency, Central Sulawesi, Indonesia","{'location': {'lat': -1.544412, 'lng': 122.2904998}, 'viewport': {'northeast': {'lat': -1.543081570107278, 'lng': 122.2919008298927}, 'southwest': {'lat': -1.545781229892722, 'lng': 122.2892011701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata mangrove,{'open_now': True},"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113514726203417105339"">A Google User</a>'], 'photo_reference': 'AUGGfZntY1FDAfn9ccx-HGLSDQIs1HpmYkvwSXBQMqQGmkBtWpnRoiwKcF-nb_gXcGvL16DqsHh2MzSC5Syrj8kxuqCwPTPL2UPKIMf-Uhk4mJp8wuFdL0F05bvOOinOkkL0-J4OyqL_yJ_4JXBwEG1kVYMxY4c_xH6H697-09mdBiSVvnw-', 'width': 720}]",ChIJNfGbPnGrhS0RU5eNlRVkr3g,4.6,ChIJNfGbPnGrhS0RU5eNlRVkr3g,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,https://www.google.com/maps/place/?q=place_id:ChIJNfGbPnGrhS0RU5eNlRVkr3g
OPERATIONAL,"M348+52Q, Makapa, Toili Barat, Banggai Regency, Central Sulawesi 94765, Indonesia","{'location': {'lat': -1.3445293, 'lng': 122.0651205}, 'viewport': {'northeast': {'lat': -1.343179470107277, 'lng': 122.0664703298927}, 'southwest': {'lat': -1.345879129892722, 'lng': 122.0637706701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Batui,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115751836654270691321"">A Google User</a>'], 'photo_reference': 'AUGGfZmaC10o2Hig4teGgQU6f1pqYzWbfTNEGDJx1vn9GI1YTeblSn-rSE-isxDfXEaY--nD0o_4eaDpx3U4hlpTiYFjtzhiAbOZXO6AqTiPL-cZznkmO1tyc8bxt36CWPwmA5zVbVI7jwZgvRzXKmXRKFtcine9szSkmjch8q0OERO85EyE', 'width': 2992}]",ChIJsxvFhcu_hS0RVvRjvn5a7Ow,0.0,ChIJsxvFhcu_hS0RVvRjvn5a7Ow,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJsxvFhcu_hS0RVvRjvn5a7Ow
OPERATIONAL,"C5W8+6P4, Unnamed Road, Pasir Lamba, Kec. Toili Bar., Kabupaten Banggai, Sulawesi Tengah 94765, Indonesia","{'location': {'lat': -1.5544819, 'lng': 122.1668147}, 'viewport': {'northeast': {'lat': -1.553213720107278, 'lng': 122.1702716}, 'southwest': {'lat': -1.555913379892722, 'lng': 122.1656624}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata sawit ceria,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106057587145035542253"">Jamaludin Kuamas</a>'], 'photo_reference': 'AUGGfZlPdfpb0oZLkfUXETkkTsBdVPuQT-oNnu2Nh3YwBO_mxJ5cff_--ewOpbsP5TwSuj2S1SAIxlJujaS9m2S2VffHJtjg_kYeOI4x_IBa7Sx-qBG-ZacGSVmJKWX8yUx-y6YmywSuhJ5C0PqVo41HgLaWJKgQMa3wrSobMaD1olFup24Z', 'width': 3120}]",ChIJ79mc_twJhS0R-eo4uBraFIA,4.6,ChIJ79mc_twJhS0R-eo4uBraFIA,"['tourist_attraction', 'point_of_interest', 'establishment']",41,,https://www.google.com/maps/place/?q=place_id:ChIJ79mc_twJhS0R-eo4uBraFIA
OPERATIONAL,"C7VH+CG8, Dongin, Toili Barat, Banggai Regency, Central Sulawesi 94765, Indonesia","{'location': {'lat': -1.5564674, 'lng': 122.2788355}, 'viewport': {'northeast': {'lat': -1.554841970107278, 'lng': 122.2801140298928}, 'southwest': {'lat': -1.557541629892722, 'lng': 122.2774143701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai dongin,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112598203301356396031"">A Google User</a>'], 'photo_reference': 'AUGGfZlXDAikf5CoaKKXpGHQ5tsOOFssvoCIE84y-XNts6yLwhQSRRiU0NLtReACcsNskBxc8H8cGBn3M6Wj29RcUFNx0mKYsjKcL2DM4i5cCXfZ5h2RgEVaDctj8jwWbux0QgeqFMouSvRstZpJ7q-WuhqT2qlpqDUVMMOXqRq1k3t9_05S', 'width': 4000}]",ChIJgxeJ3X-rhS0RjGbcvU-xn_Y,5.0,ChIJgxeJ3X-rhS0RjGbcvU-xn_Y,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJgxeJ3X-rhS0RjGbcvU-xn_Y
OPERATIONAL,"C6W3+X88, Karya Makmur, Toili Barat, Banggai Regency, Central Sulawesi 94765, Indonesia","{'location': {'lat': -1.5525948, 'lng': 122.2033324}, 'viewport': {'northeast': {'lat': -1.551153920107278, 'lng': 122.2046288798928}, 'southwest': {'lat': -1.553853579892722, 'lng': 122.2019292201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata karya makmur,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107781823551305220837"">A Google User</a>'], 'photo_reference': 'AUGGfZmciSSi_yytJoOLdJS-FCqMcXxGkjPNVTcPvcfxKpLmLhd1ZRDHJcgeCmV4MhN3QxNolFkb5XPkM7FTtoTklst0JTaZux-BZMb1SFduZOpMZEeqiDVFPOjd2fN2IfiXqirBSNtZr0YKqJHpXypGg_xEZ-f4jWdmGml1wAJj1vq6pYmp', 'width': 2448}]",ChIJ5WVLd2cHhS0RRl2YAmaVVZk,0.0,ChIJ5WVLd2cHhS0RRl2YAmaVVZk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ5WVLd2cHhS0RRl2YAmaVVZk
OPERATIONAL,"C7R9+HV, Dongin, Toili Barat, Banggai Regency, Central Sulawesi, Indonesia","{'location': {'lat': -1.5585296, 'lng': 122.2697204}, 'viewport': {'northeast': {'lat': -1.55199515, 'lng': 122.2712281798928}, 'southwest': {'lat': -1.56070775, 'lng': 122.2685285201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau dongin,,"[{'height': 2063, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112598203301356396031"">A Google User</a>'], 'photo_reference': 'AUGGfZle3vfZDa9Hw6l0tMrBfmUadlrfZTousFnm9R_Wpeu37x9X9-mCzf-ugPu5-VG_NizEPxLwz875IFdglzWqRd1WNrb0c_8mK_ZtgyXUpq6m9ZtsA0xRlw46rBI28Nl1KyIsL42Nlqhb_mK1XNJNcZzrXHfeK2__6-NF9o99jHEoBfh6', 'width': 3668}]",ChIJ7wsN7kQBhS0RfATIHBrdlGQ,5.0,ChIJ7wsN7kQBhS0RfATIHBrdlGQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJ7wsN7kQBhS0RfATIHBrdlGQ
OPERATIONAL,"F8F4+VVJ, Topo, Kec. Toili, Kabupaten Banggai, Sulawesi Tengah, Indonesia","{'location': {'lat': -1.5252947, 'lng': 122.3071375}, 'viewport': {'northeast': {'lat': -1.523390920107278, 'lng': 122.3079300298927}, 'southwest': {'lat': -1.526090579892722, 'lng': 122.3052303701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Topo,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114064769112847533253"">A Google User</a>'], 'photo_reference': 'AUGGfZkeiHKq2431gPHuxvBVwDX4QS5OJOF6MOU6Gojdpd4MW_bePEvOKgoRJXk0DaX6xZfreqX2lX4tF9WOZDbA74I3gWMnjkHIVuhHqNTHPBXL_a-6RXxcFArlpd3g7myHgyKiqlJDNjFQh-SCOnSjcUeV2kCopspI9gjFwHBPG7TNUVvu', 'width': 4000}]",ChIJAXneH9urhS0Ry-JzRG63jLo,3.0,ChIJAXneH9urhS0Ry-JzRG63jLo,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJAXneH9urhS0Ry-JzRG63jLo
OPERATIONAL,"F6R3+QH, Bumi Harapan, Toili Barat, Banggai Regency, Central Sulawesi, Indonesia","{'location': {'lat': -1.508094, 'lng': 122.2038819}, 'viewport': {'northeast': {'lat': -1.506744170107278, 'lng': 122.2052317298927}, 'southwest': {'lat': -1.509443829892722, 'lng': 122.2025320701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendung Dongin,,,ChIJC1_eUvOphS0Rq-4dawlbm44,0.0,ChIJC1_eUvOphS0Rq-4dawlbm44,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJC1_eUvOphS0Rq-4dawlbm44
OPERATIONAL,"F8F9+Q6H, Saribuana, Toili Barat, Banggai Regency, Central Sulawesi 94765, Indonesia","{'location': {'lat': -1.5258628, 'lng': 122.3178509}, 'viewport': {'northeast': {'lat': -1.523920470107278, 'lng': 122.3187686798927}, 'southwest': {'lat': -1.526620129892722, 'lng': 122.3160690201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai fantasy,,,ChIJ3Xyzn5urhS0R18QVabGuzUU,2.0,ChIJ3Xyzn5urhS0R18QVabGuzUU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJ3Xyzn5urhS0R18QVabGuzUU
OPERATIONAL,"F8C5+PQ2, Pandan Wangi, Toili Barat, Banggai Regency, Central Sulawesi, Indonesia","{'location': {'lat': -1.5281557, 'lng': 122.309427}, 'viewport': {'northeast': {'lat': -1.526869020107278, 'lng': 122.3108048798927}, 'southwest': {'lat': -1.529568679892722, 'lng': 122.3081052201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ridhayanti Diasamo Abduh,,,ChIJ7USVAwCrhS0RX4IWCWnR5T8,0.0,ChIJ7USVAwCrhS0RX4IWCWnR5T8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ7USVAwCrhS0RX4IWCWnR5T8
