business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,price_level,url
OPERATIONAL,"Jl. Raya Kurungan Nyawa No.39, Kurungannyawa, Kec. Gedong Tataan, Kabupaten Pesawaran, Lampung 35153, Indonesia","{'location': {'lat': -5.3744985, 'lng': 105.194484}, 'viewport': {'northeast': {'lat': -5.373176420107277, 'lng': 105.1957740298927}, 'southwest': {'lat': -5.375876079892721, 'lng': 105.1930743701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Tugu Coklat Pesawaran Lampung,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100859022779295348597"">A Google User</a>'], 'photo_reference': 'AUGGfZmazIBhLzJEhk6bQgShIXqXd1zhhcZqOubZT2TtVA6GXjMdTlumZM2prUjBpR603VoWumpEyXtSsHevaUJ6BEGRFFYTDgFcrd4olRiRdaODiY2DNVrmrbtxipVj3k0k_s1f-AYVX-eUj0dx9iqJmdpjZjPXogS70ZbpFvRuPDo_9y8n', 'width': 4000}]",ChIJ6cTufxTQQC4R1GSSU2hognk,"{'compound_code': 'J5GV+6Q Kurungannyawa, Pesawaran Regency, Lampung, Indonesia', 'global_code': '6P67J5GV+6Q'}",4.3,ChIJ6cTufxTQQC4R1GSSU2hognk,"['lodging', 'point_of_interest', 'establishment']",61,,,https://www.google.com/maps/place/?q=place_id:ChIJ6cTufxTQQC4R1GSSU2hognk
OPERATIONAL,"Sukadana Ham, Tanjungkarang Barat, Bandar Lampung City, Lampung 35116, Indonesia","{'location': {'lat': -5.4117688, 'lng': 105.2351354}, 'viewport': {'northeast': {'lat': -5.410474070107279, 'lng': 105.2364931798927}, 'southwest': {'lat': -5.413173729892723, 'lng': 105.2337935201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Lembah Batu Heritage,"[{'height': 3906, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100764568339987936079"">A Google User</a>'], 'photo_reference': 'AUGGfZmDsx6iBZr_VVDb3Xp_ZVOFDHukeHdGmHQEgobmZwnbtNlgIUW2rxOjaOPIXxqu5P9ZysxTulgA23K6nimdzeN7UI9Izfsln-m6Jco2EjVno6QXRj1tc6nSZJPcQ--EFlZdC6Mzdr9S-O8KG6A-bSsiA-xpP6FeDS_5D4r8ZR1s7rXc', 'width': 5672}]",ChIJH0iJWj7bQC4RY5_zMhrhJFg,"{'compound_code': 'H6QP+72 Sukadana Ham, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H6QP+72'}",4.5,ChIJH0iJWj7bQC4RY5_zMhrhJFg,"['restaurant', 'tourist_attraction', 'lodging', 'food', 'point_of_interest', 'establishment']",1314,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJH0iJWj7bQC4RY5_zMhrhJFg
OPERATIONAL,"Tambak Rejo, Gading Rejo, Pringsewu Regency, Lampung 35372, Indonesia","{'location': {'lat': -5.382586, 'lng': 105.0196974}, 'viewport': {'northeast': {'lat': -5.381356070107278, 'lng': 105.0210960798927}, 'southwest': {'lat': -5.384055729892722, 'lng': 105.0183964201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Regency Hotel Pringsewu,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114423153401757325545"">A Google User</a>'], 'photo_reference': 'AUGGfZmdPIxkQUZ1Ov9Cwv-6XAvLvsyEUqqgYZfpaC5ZfNJdaDpbAkunnB88V07F4lW9Seqns8Kwulu4c3OEUK3oceTW4dn2pVfLd4ozL1rJI8mbSRYxghvNABf-eqeP5tCnOlTgWJNLOcts6Lyy3es367qrflugukyHjWIRyPPQrijOHF3C', 'width': 640}]",ChIJoeITsVotRy4R2AlO6F6fOcI,"{'compound_code': 'J289+XV Tambak Rejo, Pringsewu Regency, Lampung, Indonesia', 'global_code': '6P67J289+XV'}",4.2,ChIJoeITsVotRy4R2AlO6F6fOcI,"['lodging', 'point_of_interest', 'establishment']",873,,,https://www.google.com/maps/place/?q=place_id:ChIJoeITsVotRy4R2AlO6F6fOcI
OPERATIONAL,"H5MW+VHG VILLA LDR LAMPUNG, Sumber Agung, Kec. Kemiling, Lampung, 35145, Indonesia","{'location': {'lat': -5.4159383, 'lng': 105.1973765}, 'viewport': {'northeast': {'lat': -5.414592320107279, 'lng': 105.1987176798927}, 'southwest': {'lat': -5.417291979892723, 'lng': 105.1960180201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Glamshine_KemilingLampung,"[{'height': 828, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110971379771628376091"">Robitha Masputra</a>'], 'photo_reference': 'AUGGfZnuI7qBaPcPSarTjvNL-9i7-Zt8pfYDrGl1s2LhH3HcXDiTnEK6K44qNDegtTUeAosB7NbHer-yyS4mBqv3dIQvLeu_RX0UeqtRIjyPBshGi03UMoOXb-2if1tWu2WoWYKdlvpTajgb_J9BH0lZy1ZU952raQ9td7-8pKpHLlzMSAs', 'width': 1472}]",ChIJBfrBjMfRQC4RcfK7qycxEHs,,3.7,ChIJBfrBjMfRQC4RcfK7qycxEHs,"['point_of_interest', 'establishment']",116,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJBfrBjMfRQC4RcfK7qycxEHs
OPERATIONAL,"Jl. Kopi Robusta No.7, Gedong Meneng, Kec. Rajabasa, Kota Bandar Lampung, Lampung 35141, Indonesia","{'location': {'lat': -5.3747338, 'lng': 105.2374993}, 'viewport': {'northeast': {'lat': -5.373372020107278, 'lng': 105.2388184798927}, 'southwest': {'lat': -5.376071679892722, 'lng': 105.2361188201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah Kopi Syariah Hotel,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116301610109818917203"">diky sukma wibawa</a>'], 'photo_reference': 'AUGGfZk5Nr25-_QN4YrhoqCDPKlHFQRZhxok9o7lmj8i7WswIDIG5HVbClUMFgMpkL7pT5scSOiRrywuPaQiaWOhvoGVbiZ02bAyeYDo5-uGDS50xVXgmpwAk1Se2hyqdSnbKMq5Fo3ImPH96YbvfMhNQXPtSFBkAw9W73dvSlZPpeHci9Bp', 'width': 4608}]",ChIJUQSn1-XbQC4RoylTcoDgZT4,"{'compound_code': 'J6GP+4X Gedong Meneng, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67J6GP+4X'}",4.6,ChIJUQSn1-XbQC4RoylTcoDgZT4,"['lodging', 'point_of_interest', 'establishment']",127,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJUQSn1-XbQC4RoylTcoDgZT4
OPERATIONAL,"35372, Purworejo, Pesawaran Lampung, Lampung 35372, Indonesia","{'location': {'lat': -5.3783473, 'lng': 105.0955563}, 'viewport': {'northeast': {'lat': -5.376997920107278, 'lng': 105.0969053798927}, 'southwest': {'lat': -5.379697579892722, 'lng': 105.0942057201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Desa Wisata Embung Purworejo Syariah,,ChIJtxIndHHSQC4RX7hIoPbAJHI,"{'compound_code': 'J3CW+M6 Gedung Tataan, Pesawaran Regency, Lampung, Indonesia', 'global_code': '6P67J3CW+M6'}",4.0,ChIJtxIndHHSQC4RX7hIoPbAJHI,"['lodging', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJtxIndHHSQC4RX7hIoPbAJHI
OPERATIONAL,"Jl. Kopi No.19, Gedong Meneng, Kec. Rajabasa, Kota Bandar Lampung, Lampung 35145, Indonesia","{'location': {'lat': -5.3735591, 'lng': 105.2386216}, 'viewport': {'northeast': {'lat': -5.372188120107277, 'lng': 105.2399306798927}, 'southwest': {'lat': -5.374887779892721, 'lng': 105.2372310201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hometown Residence,"[{'height': 1066, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105814338086279989901"">A Google User</a>'], 'photo_reference': 'AUGGfZkFR1y6UrW6pQ2cMOOuLS2zf3MReMsGi9G-SpGPOsmvqqN3E7p5mnX1OfogL68gKbZdqi5tJ-Jp0xq2eZHAqO_viN0qasOk7jQ4kyoFWAgx-H3H594-P7b2PYbSa6Y2_m4aENMoDxiDm_DdyDS5OIYRIBbVrqnax-FXopR7uVH_0qE0', 'width': 1584}]",ChIJ4xwaFOvbQC4RqbH3OO3FsGU,"{'compound_code': 'J6GQ+HC Gedong Meneng, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67J6GQ+HC'}",4.5,ChIJ4xwaFOvbQC4RqbH3OO3FsGU,"['lodging', 'point_of_interest', 'establishment']",59,,,https://www.google.com/maps/place/?q=place_id:ChIJ4xwaFOvbQC4RqbH3OO3FsGU
OPERATIONAL,"Jl. Wan Abdurrahman No.298, Kedaung, Kec. Kemiling, Kota Bandar Lampung, Lampung 35156, Indonesia","{'location': {'lat': -5.423145799999999, 'lng': 105.1933245}, 'viewport': {'northeast': {'lat': -5.421788370107278, 'lng': 105.1947195298927}, 'southwest': {'lat': -5.424488029892722, 'lng': 105.1920198701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Villa Gayatri,"[{'height': 809, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114116534884466578694"">A Google User</a>'], 'photo_reference': 'AUGGfZnOs9mwrvU8CCCwgbn8-xcDf_KIV6GmA2R50Vqa4zLdLbvOu4gTeoz392WZmKXZVrZWkqNj8nPyLBh4CDxb-uO0lcr2LyMCHIO_rEZOTb5KFWjXnIU4OpT9ZtXSlEAW-KanBIeSBDTclil-IWuV64k4C9jmAn2rE3TRuHQA5CVWHHqt', 'width': 1440}]",ChIJMxUZFjzRQC4RZPP1mHa6nxs,"{'compound_code': 'H5GV+P8 Kedaung, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H5GV+P8'}",4.6,ChIJMxUZFjzRQC4RZPP1mHa6nxs,"['point_of_interest', 'establishment']",70,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJMxUZFjzRQC4RZPP1mHa6nxs
OPERATIONAL,"Jl. Sisingamangaraja No.48, Gedong Air, Kec. Tj. Karang Bar., Kota Bandar Lampung, Lampung 35118, Indonesia","{'location': {'lat': -5.402682299999999, 'lng': 105.2427461}, 'viewport': {'northeast': {'lat': -5.401389920107278, 'lng': 105.2441904798927}, 'southwest': {'lat': -5.404089579892722, 'lng': 105.2414908201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lamban Akas Syariah Homestay,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111616538987033574297"">Bagus Panuntun</a>'], 'photo_reference': 'AUGGfZnMjkNtVc-jxYazWEQCsyj5y2RTIiP4oI3fIC5bLxXODQfLoyrsQ3ECP1ECEPuxpWzDxfmkVQlz0KkPa7Ps_ZGVpY5bmXnHhxHJEmy0CimWdBf0ab0Y7F4CXtJ8uv__A7lenGWc-CYhc-rj4IdlJMn7VrlDfXghnC5K777sWcDk9X0o', 'width': 4032}]",ChIJPWVwcePbQC4RXS0mGChTzaw,"{'compound_code': 'H6WV+W3 Gedong Air, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H6WV+W3'}",4.9,ChIJPWVwcePbQC4RXS0mGChTzaw,"['lodging', 'point_of_interest', 'establishment']",17,,,https://www.google.com/maps/place/?q=place_id:ChIJPWVwcePbQC4RXS0mGChTzaw
OPERATIONAL,"Gg. Purnawirawan 6 No.20, Gn. Terang, Kec. Tj. Karang Bar., Kota Bandar Lampung, Lampung 35146, Indonesia","{'location': {'lat': -5.3815952, 'lng': 105.2332168}, 'viewport': {'northeast': {'lat': -5.380152220107278, 'lng': 105.2345683298927}, 'southwest': {'lat': -5.382851879892722, 'lng': 105.2318686701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Urbanview Hotel Binwa Syariah Bandar Lampung,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113716656387201342168"">rasyid ramadhany</a>'], 'photo_reference': 'AUGGfZk4ZEWYGphaxVRYs-TrC1c_naCGLqmN_fzy-hvDWt4BVpDBg8XJARAH6GsNAFSDI6XGxg5GPI9yihs8DiHpFjDrTQeUp-aJCTqsv1tpj7XUR3gmC91wP3ekgD-QlYYiPePsCdXmy9wHhboXsmZvfbOplDaeuSb0FK4yHoAgme3zINot', 'width': 4608}]",ChIJEeukja_bQC4RFMOyOdvKOQY,"{'compound_code': 'J69M+97 Gunung Terang, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67J69M+97'}",4.8,ChIJEeukja_bQC4RFMOyOdvKOQY,"['lodging', 'point_of_interest', 'establishment']",51,,,https://www.google.com/maps/place/?q=place_id:ChIJEeukja_bQC4RFMOyOdvKOQY
