business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,url
OPERATIONAL,"Jl. Asrama Cilodong No.17, Cilodong, Kec. Cilodong, Kota Depok, Jawa Barat 16916, Indonesia","{'location': {'lat': -6.436657599999999, 'lng': 106.8451047}, 'viewport': {'northeast': {'lat': -6.435299720107277, 'lng': 106.8464553298927}, 'southwest': {'lat': -6.437999379892721, 'lng': 106.8437556701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Gg Jembar,ChIJYZfSEiDraS4Rr7v_EA8uHwc,"{'compound_code': 'HR7W+82 Cilodong, Depok City, West Java, Indonesia', 'global_code': '6P58HR7W+82'}",0.0,ChIJYZfSEiDraS4Rr7v_EA8uHwc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJYZfSEiDraS4Rr7v_EA8uHwc
OPERATIONAL,"Perumahan Kopwani Village II T3, Jl. Salak, Kalibaru, Kec. Cilodong, Kota Depok, Jawa Barat 16414, Indonesia","{'location': {'lat': -6.4430548, 'lng': 106.8390902}, 'viewport': {'northeast': {'lat': -6.441627220107278, 'lng': 106.8403966798927}, 'southwest': {'lat': -6.444326879892722, 'lng': 106.8376970201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai cilodong,ChIJSVLLUIrraS4RBmLNG85_uDQ,"{'compound_code': 'HR4Q+RJ Kalibaru, Depok City, West Java, Indonesia', 'global_code': '6P58HR4Q+RJ'}",3.5,ChIJSVLLUIrraS4RBmLNG85_uDQ,"['tourist_attraction', 'point_of_interest', 'establishment']",21,{'open_now': True},"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117592032667487499251"">A Google User</a>'], 'photo_reference': 'AUGGfZknEUtEl0l7LsFV6blP5cNQkbc1hzxG6Ubqf5IP-LHv6HMkCD8XyIQOy7H0eU1zlIVsMmLF4FLiRnN3gLB2n1QpJ4pVJWux_cFKSssMptUK_0sDZZG-wl5Y02pQju6SAzDMzgCBNgBF2csuSZDnPus_AUy7hNUYsRXbZ5Z-Li19puj-', 'width': 3280}]",,https://www.google.com/maps/place/?q=place_id:ChIJSVLLUIrraS4RBmLNG85_uDQ
OPERATIONAL,"Sukamaju, Cilodong, Depok City, West Java 16415, Indonesia","{'location': {'lat': -6.4163801, 'lng': 106.8551114}, 'viewport': {'northeast': {'lat': -6.415024870107277, 'lng': 106.8564458298927}, 'southwest': {'lat': -6.417724529892721, 'lng': 106.8537461701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bakso Pikul Pak Slamet,ChIJj1vD-3XraS4REfrZ1xSv46E,"{'compound_code': 'HVM4+C2 Sukamaju, Depok City, West Java, Indonesia', 'global_code': '6P58HVM4+C2'}",4.9,ChIJj1vD-3XraS4REfrZ1xSv46E,"['tourist_attraction', 'point_of_interest', 'establishment']",15,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114575320453340865592"">Nisa Chairunnisaa</a>'], 'photo_reference': 'AUGGfZnTObSN-mHeTEGShkVBdo0Hg4JNr2MZs25DYiT2wrVgUJW9Ho_MjkRNLvk03RBQopPvGbj6VNRhGV4SfZ4PrKQsipnXgp4m-42mAnDzl-JCeyqBBoygi8hBWymVbngejk3BuvVpFJGaf2l6YNOs1LwNJALYQK_u15tMfQB64cFclBoz', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJj1vD-3XraS4REfrZ1xSv46E
OPERATIONAL,"HR5Q+F4F, Kalibaru, Cilodong, Depok City, West Java 16413, Indonesia","{'location': {'lat': -6.4413091, 'lng': 106.8377847}, 'viewport': {'northeast': {'lat': -6.439966970107278, 'lng': 106.8391537298927}, 'southwest': {'lat': -6.442666629892722, 'lng': 106.8364540701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Air Bebekan,ChIJ5ezN1gPraS4R5hGU3ZCXtqQ,,5.0,ChIJ5ezN1gPraS4R5hGU3ZCXtqQ,"['tourist_attraction', 'point_of_interest', 'establishment']",4,{'open_now': False},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109574883397292876207"">A Google User</a>'], 'photo_reference': 'AUGGfZmLYSewwehXUDdpqXg-sn-1fFNmFUQl_ArPNtB-xaAT7Vh3Z7T0lFSjnb1paZCiKo1fpOEzAVPwW3Qv1Nes0ZScRWYIagxzU0AXhUZpmBZQ3EniIr2q7IRyiPK1_ArnobMukjVYiccfHmnWB2qrEfcvtveV-PTDzgNXRl7HA4z8gwFi', 'width': 1872}]",,https://www.google.com/maps/place/?q=place_id:ChIJ5ezN1gPraS4R5hGU3ZCXtqQ
OPERATIONAL,"Jl. H.Muhari No.29, Jatimulya, Kec. Cilodong, Kota Depok, Jawa Barat 16413, Indonesia","{'location': {'lat': -6.450546699999999, 'lng': 106.8238109}, 'viewport': {'northeast': {'lat': -6.449191770107278, 'lng': 106.8252563798927}, 'southwest': {'lat': -6.451891429892722, 'lng': 106.8225567201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Engkong,ChIJGXhpgmnraS4RJrUxBvg-Vm0,"{'compound_code': 'GRXF+QG Jatimulya, Depok City, West Java, Indonesia', 'global_code': '6P58GRXF+QG'}",4.3,ChIJGXhpgmnraS4RJrUxBvg-Vm0,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116077077131557738855"">Anwar Efendy</a>'], 'photo_reference': 'AUGGfZn0BjB0LMggRoEbP5BU_eEX4xzV92k8ZkMxeZlOCuj4RzYaPy4bwwZFCWn4gg-nQx1MfG3YDL46si2x-PvxIgYUUrwIvnxyfVZJzLiPZr7mKupXHb3xsNrfiB0wpCgLsh3nB5cENhJIbtj-LSguyTe5wvI5MxVV1-OXaP1RzVmpOnc', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJGXhpgmnraS4RJrUxBvg-Vm0
OPERATIONAL,"Jalan Asrama Cilodong Blok Niman No.56, RT.5/RW.3, Kalibaru, Kec. Cilodong, Kota Depok, Jawa Barat 16414, Indonesia","{'location': {'lat': -6.436726999999999, 'lng': 106.836976}, 'viewport': {'northeast': {'lat': -6.435456320107278, 'lng': 106.8383994798927}, 'southwest': {'lat': -6.438155979892723, 'lng': 106.8356998201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kabul fishing,ChIJC-OE2PTraS4RrvUWCaylkuw,"{'compound_code': 'HR7P+8Q Kalibaru, Depok City, West Java, Indonesia', 'global_code': '6P58HR7P+8Q'}",4.8,ChIJC-OE2PTraS4RrvUWCaylkuw,"['tourist_attraction', 'point_of_interest', 'establishment']",13,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109948830005289722539"">A Google User</a>'], 'photo_reference': 'AUGGfZlSTrYwJz7cRdxindf01rVm0llZTKu6YWf5hk7LgDFob5A_PIB35Ta91uCal7IJk_gtBy9iE5djnBDIyxF2pgOxPVchhTNVoGqjFbb6GgEPx8nKFY2Jsz17K2wCUh8eiS1Gw5hbkswrqTPvROY7quhW5UFzibWopEY-inh8OT5xkJCN', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJC-OE2PTraS4RrvUWCaylkuw
OPERATIONAL,"Rawa kalong, Curug, Cimanggis, Depok City, West Java 16453, Indonesia","{'location': {'lat': -6.3951693, 'lng': 106.8669101}, 'viewport': {'northeast': {'lat': -6.393819470107278, 'lng': 106.8682599298927}, 'southwest': {'lat': -6.396519129892722, 'lng': 106.8655602701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Logo Situ Rawa Kalong,ChIJgbGGTwDraS4RfcOXz5-gL6E,,0.0,ChIJgbGGTwDraS4RfcOXz5-gL6E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 1472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116967013291096243353"">Muhammad Irfan</a>'], 'photo_reference': 'AUGGfZkqeUvfWR2tKfVFvvmVe8_aGdRR0Dr0gHf69UU2rBgdUlmwqb4LFXiNkvFhElnypAxqyMfiGC6xgOB8xHkwHwjToqiOXu1vtnXpVDFCy9q4N_SWB1StyRHHZRiTS52v7DKzpOIye12940nj8A2XqNITHa4-vGoZO0UIUfuCi3aEldzi', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJgbGGTwDraS4RfcOXz5-gL6E
CLOSED_TEMPORARILY,"Jl. Cendrawasih No.53, RT.08/RW.02, Sukamaju, Kec. Cilodong, Kota Depok, Jawa Barat 16415, Indonesia","{'location': {'lat': -6.4234091, 'lng': 106.8523457}, 'viewport': {'northeast': {'lat': -6.422066820107278, 'lng': 106.8536116798927}, 'southwest': {'lat': -6.424766479892722, 'lng': 106.8509120201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Empang Batu Sidamukti,ChIJaelK9sTraS4RjJBJOFhPVvI,"{'compound_code': 'HVG2+JW Sukamaju, Depok City, West Java, Indonesia', 'global_code': '6P58HVG2+JW'}",0.0,ChIJaelK9sTraS4RjJBJOFhPVvI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJaelK9sTraS4RjJBJOFhPVvI
CLOSED_TEMPORARILY,"Jl. H. Matsani No.159, Kalibaru, Kec. Cilodong, Kota Depok, Jawa Barat 16414, Indonesia","{'location': {'lat': -6.444678, 'lng': 106.83978}, 'viewport': {'northeast': {'lat': -6.443452970107277, 'lng': 106.8410566298927}, 'southwest': {'lat': -6.446152629892721, 'lng': 106.8383569701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah embah suparman,ChIJr4AoWx7raS4R5yPbjw0X_UU,"{'compound_code': 'HR4Q+4W Kalibaru, Depok City, West Java, Indonesia', 'global_code': '6P58HR4Q+4W'}",5.0,ChIJr4AoWx7raS4R5yPbjw0X_UU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,True,https://www.google.com/maps/place/?q=place_id:ChIJr4AoWx7raS4R5yPbjw0X_UU
OPERATIONAL,"Jl. Situ Asih, Pulo, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16435, Indonesia","{'location': {'lat': -6.412061899999999, 'lng': 106.7951134}, 'viewport': {'northeast': {'lat': -6.410591320107278, 'lng': 106.7965237798927}, 'southwest': {'lat': -6.413290979892722, 'lng': 106.7938241201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Setu Asih Pulo,ChIJybZoXm3paS4RA008otFnFmY,"{'compound_code': 'HQQW+52 Rangkapan Jaya, Depok City, West Java, Indonesia', 'global_code': '6P58HQQW+52'}",4.2,ChIJybZoXm3paS4RA008otFnFmY,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",632,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112363812519737412170"">A Google User</a>'], 'photo_reference': 'AUGGfZm1gCRgwzPObHTa1ky1ALuptWMGeLt715p-VPMlTiEblyVJxTa-uE1hpQK_SbPiBJGpOhTpAsiuU7A1vfX6xkcKGw3eBGOGbxa0ewYKWOdUCjmzuYzgkPOr2t8oGH3sB6s912CVWq3NtjyLwTmWUIXQOA4A0Z2IA4nCrBYdLSOC4H1U', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJybZoXm3paS4RA008otFnFmY
