business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,price_level,url
OPERATIONAL,"HVQF+CMX, Gg. Bp. Saut, Sukamaju Baru, Kec. Tapos, Kota Depok, Jawa Barat 16455, Indonesia","{'location': {'lat': -6.4113934, 'lng': 106.8742198}, 'viewport': {'northeast': {'lat': -6.410087020107277, 'lng': 106.8756409298927}, 'southwest': {'lat': -6.412786679892721, 'lng': 106.8729412701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pendopo Qur'an,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107038971941537365490"">Furniture Titikdua</a>'], 'photo_reference': 'AUGGfZnDGeAAJJ-ivWbxtkvoQ8hzBX9apG8LN0L1xCyE3Nt3sNEWP7tjaBq5ewQybRg6q42hUZes_Oy2qT7i6dY0MVit8tmyJEmR8FgaITzVKhP5yRM6hFbanRmtCtdRIk8goKUyDBl9UAqPy4FnQitmYaCGqHiqchMFxf1Ode98yYumKBt6', 'width': 1920}]",ChIJP_wHTtLraS4RaoJw5gsJUPU,4.8,ChIJP_wHTtLraS4RaoJw5gsJUPU,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJP_wHTtLraS4RaoJw5gsJUPU
OPERATIONAL,"HV99+X6J, Depok, Cilangkap, Tapos, Depok City, West Java 16458, Indonesia","{'location': {'lat': -6.430029999999999, 'lng': 106.8680196}, 'viewport': {'northeast': {'lat': -6.428749220107279, 'lng': 106.8694201798927}, 'southwest': {'lat': -6.431448879892723, 'lng': 106.8667205201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,sasaran,,,ChIJSyWh6NfraS4RY9mW4lE3ad8,0.0,ChIJSyWh6NfraS4RY9mW4lE3ad8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJSyWh6NfraS4RY9mW4lE3ad8
OPERATIONAL,"Jl. Peter zik No.99, Sukatani, Kec. Tapos, Kota Depok, Jawa Barat 16454, Indonesia","{'location': {'lat': -6.3964348, 'lng': 106.8918979}, 'viewport': {'northeast': {'lat': -6.395076020107278, 'lng': 106.8932514298927}, 'southwest': {'lat': -6.397775679892722, 'lng': 106.8905517701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pertigaan,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107347812533974867204"">A Google User</a>'], 'photo_reference': 'AUGGfZn5YomQq5YpxwsdJEShfOhzctlJtS8CLE_NZAKrnejlfMf4XuWCibz4LX_oZF5qgSMjL8DgziaVJ2Q7Wi7g8IpG5w9CJzTmMj0lr3gNAJOnck4gleYoHGWg_z173nFpLzF1RCnoljvYBOLKmTjGYI5uUoTlwr5isg068a4S5Sl8T-OQ', 'width': 4000}]",ChIJkxSkHeDraS4RUFFw4VJqm_4,5.0,ChIJkxSkHeDraS4RUFFw4VJqm_4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': 'JV3R+CQ Sukatani, Depok City, West Java, Indonesia', 'global_code': '6P58JV3R+CQ'}",,,https://www.google.com/maps/place/?q=place_id:ChIJkxSkHeDraS4RUFFw4VJqm_4
OPERATIONAL,"Jl. Setu Jatijajar 1, RT.01/RW.02, Jatijajar, Kec. Tapos, Kota Depok, Jawa Barat 16451, Indonesia","{'location': {'lat': -6.420805199999999, 'lng': 106.8610756}, 'viewport': {'northeast': {'lat': -6.419455370107278, 'lng': 106.8624254298927}, 'southwest': {'lat': -6.422155029892722, 'lng': 106.8597257701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pokdarwis Situ Jatijajar,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104532476307190830401"">A Google User</a>'], 'photo_reference': 'AUGGfZlr2cUNIcP1F7PRfHDWMKEvAZXMmjFJdNrseDkVom2UaekMSiUFITJglXJcXPVyvw0mf9aeq2Ul0Fypr1VpuEI63NghRb88T3CQ-Y0nu4Afk2ulBr7Dpfn-AKsoeodUzU5GgJXFpzfbsPvcI7cYgKAZVkwZ6DI0K0_mikNx_PgXmxek', 'width': 3000}]",ChIJn-0iQOnraS4RFo8eiJH6VUw,5.0,ChIJn-0iQOnraS4RFo8eiJH6VUw,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"{'compound_code': 'HVH6+MC Jatijajar, Depok City, West Java, Indonesia', 'global_code': '6P58HVH6+MC'}",,,https://www.google.com/maps/place/?q=place_id:ChIJn-0iQOnraS4RFo8eiJH6VUw
OPERATIONAL,"HV5P+CQP, Cimpaeun, Tapos, Depok City, West Java, Indonesia","{'location': {'lat': -6.441404, 'lng': 106.88695}, 'viewport': {'northeast': {'lat': -6.439886670107278, 'lng': 106.8889162798927}, 'southwest': {'lat': -6.442586329892722, 'lng': 106.8862166201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,POS SATU CIKEAS TAPOS,,,ChIJs8pEUsHraS4RIZYGZ7wzC4Y,0.0,ChIJs8pEUsHraS4RIZYGZ7wzC4Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJs8pEUsHraS4RIZYGZ7wzC4Y
OPERATIONAL,"JV6Q+J2F, Sukatani, Tapos, Depok City, West Java 16454, Indonesia","{'location': {'lat': -6.3884452, 'lng': 106.8875464}, 'viewport': {'northeast': {'lat': -6.386913670107278, 'lng': 106.8887016798927}, 'southwest': {'lat': -6.389613329892722, 'lng': 106.8860020201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Setu Sukatani Depok Timur,{'open_now': True},"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113609614435515638490"">A Google User</a>'], 'photo_reference': 'AUGGfZlpVPN1meyk9hbTRoiRmohZ3zkV3HpvChgemv_Pru5RBy8ooBNJr-YqkbaGtfOfgpXLDQJ2JAIFtG9JwlLySFWU56JAjDIKQ0K5hTLDSO-BmPizbmpzjLF_6qMuL_qAwc063JTUsFpMSby2hTIQpoJw8NKkIc5m5h0NAj40j6AWTrWY', 'width': 4080}]",ChIJqfPpwbjraS4RbaeYtDI7FNM,5.0,ChIJqfPpwbjraS4RbaeYtDI7FNM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJqfPpwbjraS4RbaeYtDI7FNM
OPERATIONAL,"HV26+W97, Jl. Setu Barat, Cilangkap, Kec. Tapos, Kota Depok, Jawa Barat 16458, Indonesia","{'location': {'lat': -6.4477173, 'lng': 106.8609295}, 'viewport': {'northeast': {'lat': -6.446364670107278, 'lng': 106.8622663298927}, 'southwest': {'lat': -6.449064329892722, 'lng': 106.8595666701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Setu cilangkap,,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102728319864882635646"">daru priyantono</a>'], 'photo_reference': 'AUGGfZnzpiDQZGI_FzyFrHxj-xmMQ3gDgALVVz7QbLHmf8-lJomtVTt3TLfhqeEx5JJjKUrTu405cE9GblfvF91mT51ateNSW-Zrzew09ylfwvRHbFXDda3WTAY1Tihhb9thzen7RBIUDotATXjKoodogqhu3vG47b0FoTdElxwc8aBrC3or', 'width': 4080}]",ChIJxUbEW7nraS4Rw0hIBeHwEAo,4.4,ChIJxUbEW7nraS4Rw0hIBeHwEAo,"['tourist_attraction', 'point_of_interest', 'establishment']",138,,,,https://www.google.com/maps/place/?q=place_id:ChIJxUbEW7nraS4Rw0hIBeHwEAo
OPERATIONAL,"HVCR+CW5, Tapos, Depok City, West Java, Indonesia","{'location': {'lat': -6.428994299999999, 'lng': 106.8923683}, 'viewport': {'northeast': {'lat': -6.427709520107277, 'lng': 106.8936955798927}, 'southwest': {'lat': -6.430409179892721, 'lng': 106.8909959201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,POS 2 CIKEAS TAPOS,,,ChIJHzk08XDraS4RBUlz0WtWgR0,0.0,ChIJHzk08XDraS4RBUlz0WtWgR0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJHzk08XDraS4RBUlz0WtWgR0
OPERATIONAL,"HVJW+XR, Leuwinanggung, Tapos, Depok City, West Java 16456, Indonesia","{'location': {'lat': -6.417604, 'lng': 106.8969981}, 'viewport': {'northeast': {'lat': -6.416206270107279, 'lng': 106.8982756298927}, 'southwest': {'lat': -6.418905929892722, 'lng': 106.8955759701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Patung Black Panther,,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103646565855956317319"">103646565855956317319</a>'], 'photo_reference': 'AUGGfZnrQs0kLm8hl-1Wsi5g3ZaCyeARaKM7uwosHQVfHleuGttROy-X4EIMSsdPa24Iyi0Up-iMNIdhNPw4czkyL5LvNwIrk0ibT6_f9HCXSQiDg7O6_mpCDbJfqtlgrW9vVuiTJ2JdPIPtcCWIZeCrhfoqDnW5hDzDMAN2uKqtv5JBxydX', 'width': 4640}]",ChIJ_XTo-47raS4RE2iqdOQShiY,0.0,ChIJ_XTo-47raS4RE2iqdOQShiY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_XTo-47raS4RE2iqdOQShiY
OPERATIONAL,"Jl. Aster, Sukatani, Kec. Tapos, Kota Depok, Jawa Barat 16454, Indonesia","{'location': {'lat': -6.3915554, 'lng': 106.8908752}, 'viewport': {'northeast': {'lat': -6.390074720107277, 'lng': 106.8920897798927}, 'southwest': {'lat': -6.392774379892722, 'lng': 106.8893901201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Empang Aldwidens,,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102048701608912405400"">sri sumiyati</a>'], 'photo_reference': 'AUGGfZlVBQ5IcBpHZhTrbFI7RYl61RSlwGtBJ-0vf4uGW-Yu6izHYrLOc1PZvxbv29hdMAPY-PxoHHet9Ogfg53zfVxAmsFKlWvDABbx5nY5n2_3ftW06leZ-fIGOGbDsS0tE2fYMhPBkChI0otKn2IcLQ6nT4xRscKgAfeme0iCxDFuBbFN', 'width': 1200}]",ChIJo-ocQFvraS4RnRwRyVXkoPo,5.0,ChIJo-ocQFvraS4RnRwRyVXkoPo,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"{'compound_code': 'JV5R+99 Sukatani, Depok City, West Java, Indonesia', 'global_code': '6P58JV5R+99'}",,,https://www.google.com/maps/place/?q=place_id:ChIJo-ocQFvraS4RnRwRyVXkoPo
