formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,url
"Kendari, Kendari City, South East Sulawesi, Indonesia","{'location': {'lat': -3.9984597, 'lng': 122.5129742}, 'viewport': {'northeast': {'lat': -3.9125108, 'lng': 122.6220357}, 'southwest': {'lat': -4.0575886, 'lng': 122.452054}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kendari,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103800887540764909727"">ramdhana fm</a>'], 'photo_reference': 'AUGGfZkgwRMTUecFGaL-cNeVZCeujdjlcjTmhZYzANmMx-QfQn2RYYLy8G_uA1eSZI6DVjnNY25xNjwGMYBzfsRz1KCVAG7uIOmiTpCyBhcMgizCXvO4gJwW20hAOdDvJzQjwspmzYW0Kz8joPBZx4s5Bj--eZimNFuk7p-5d2A18S0dBoTu', 'width': 4032}]",ChIJg3FrC97smC0Rxy9Wnn80lxM,ChIJg3FrC97smC0Rxy9Wnn80lxM,"['locality', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJg3FrC97smC0Rxy9Wnn80lxM
"Jl. Ir. H. Alala, Tipulu, Kec. Kendari Bar., Kota Kendari, Sulawesi Tenggara, Indonesia","{'location': {'lat': -3.9677211, 'lng': 122.552394}, 'viewport': {'northeast': {'lat': -3.966402070107279, 'lng': 122.5537412298927}, 'southwest': {'lat': -3.969101729892722, 'lng': 122.5510415701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Anjungan Teluk Kendari,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115063478158232058437"">Muhammad Nur Adnan</a>'], 'photo_reference': 'AUGGfZl-PgFh2vKvVs4yTG1OUi-J15EkNbDReE0_D3z-B2WgHaoN2SmSa70Y3hLpuNZ_VEI95AYmzIddYuZtC35omPInKOsOVN683mO9625LbW5h2DL9IajJbVn-vFywBUpwxGU6f7h8OsTpsH5TEagjHnQbGSFfN7wQNRRIPKRwvzlGUHlf', 'width': 6000}]",ChIJFy95csPtmC0RxywHaTQBGdg,ChIJFy95csPtmC0RxywHaTQBGdg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': '2HJ2+WX Tipulu, Kendari City, South East Sulawesi, Indonesia', 'global_code': '6Q842HJ2+WX'}",4.3,477.0,https://www.google.com/maps/place/?q=place_id:ChIJFy95csPtmC0RxywHaTQBGdg
"2F94+X9F, Abeli Dalam, Puuwatu, Kendari City, South East Sulawesi, Indonesia","{'location': {'lat': -3.980051699999999, 'lng': 122.4559186}, 'viewport': {'northeast': {'lat': -3.979063970107278, 'lng': 122.4570132298927}, 'southwest': {'lat': -3.981763629892722, 'lng': 122.4543135701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mantara Waterpark Kendari,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104151658754544628604"">Kendari Media</a>'], 'photo_reference': 'AUGGfZl1cIGBy29Ie9jA8o2stVQr53iyuEgxnuA4HZfh5vjrgju_IDUojcVeGEtoi2aU8ZNOKrfhOcc6z57hPbQ9dDyEwE1uHYkZDc4jXy-Jvi7hdXWitgmEcuMYwJAn-TmohNWMX90VkGWLqU_JmgxLCacGIOuDLyS5H8r2XV8WJpQ-bTBp', 'width': 4160}]",ChIJ7ZxP8HPzmC0REU-OrUlDVdI,ChIJ7ZxP8HPzmC0REU-OrUlDVdI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.4,256.0,https://www.google.com/maps/place/?q=place_id:ChIJ7ZxP8HPzmC0REU-OrUlDVdI
"Jl. Sultan Hasanuddin No.27, Punggaloba, Kec. Kendari Bar., Kota Kendari, Sulawesi Tenggara 93123, Indonesia","{'location': {'lat': -3.967271199999999, 'lng': 122.5589815}, 'viewport': {'northeast': {'lat': -3.965889370107278, 'lng': 122.5603372798927}, 'southwest': {'lat': -3.968589029892722, 'lng': 122.5576376201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kendari Beach,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100876275700483333701"">rizqa andria</a>'], 'photo_reference': 'AUGGfZkTXj_mbFSokPpKB5Df58MZcmwX0vKHfwmbna3C_d8GxNoxLyN_yBeIRO24u4Bqdz24eVePBXUSjiAkZuS2ISbwOuUDELyeFaHeuxumpY3xWf1tSbfKkDfdZhrSl2yNiKuvVMb-nH6YqvEKXDzwwRqhSZCqaSlR19ls1dtI9x_MHAWt', 'width': 4608}]",ChIJdzm5KpztmC0RA4bS-kfx1QY,ChIJdzm5KpztmC0RA4bS-kfx1QY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': '2HM5+3H Punggaloba, Kendari City, South East Sulawesi, Indonesia', 'global_code': '6Q842HM5+3H'}",4.5,1357.0,https://www.google.com/maps/place/?q=place_id:ChIJdzm5KpztmC0RA4bS-kfx1QY
"2GG7+H6G, Mandonga, Kendari City, South East Sulawesi 93111, Indonesia","{'location': {'lat': -3.9735717, 'lng': 122.5130832}, 'viewport': {'northeast': {'lat': -3.972400420107278, 'lng': 122.5142924798927}, 'southwest': {'lat': -3.975100079892722, 'lng': 122.5115928201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Kota Kendari,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115063478158232058437"">Muhammad Nur Adnan</a>'], 'photo_reference': 'AUGGfZkU6CBBnVjTe5xZSpeKPkQs968cZj2LiJNSi6-UV6qupsEL3PlP16Ho9N3SpDo7LY6JXuH1jGppKoBCYuHqheTVcIGLnViRnXD9MXdeuqOmc9hOkukSbzuzTONwfz-C7zyi8PNR1TVzTXoUIT4GLezgWfnEXmNzskg0cI7WfrCeuX0I', 'width': 4000}]",ChIJn4UlXcDymC0RDFC5iWg12jw,ChIJn4UlXcDymC0RDFC5iWg12jw,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.3,2908.0,https://www.google.com/maps/place/?q=place_id:ChIJn4UlXcDymC0RDFC5iWg12jw
"XH2G+JMW, Mokoau, Kambu, Kendari City, South East Sulawesi 93231, Indonesia","{'location': {'lat': -4.0483972, 'lng': 122.5767143}, 'viewport': {'northeast': {'lat': -4.047156470107278, 'lng': 122.5780012298927}, 'southwest': {'lat': -4.049856129892722, 'lng': 122.5753015701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Camping ground kendari,"[{'height': 2610, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115407570092045651147"">Harseto Batti</a>'], 'photo_reference': 'AUGGfZk2rQ43x7sT_jGuVcLODCsaXbeEy7-aIOdQdwlEBH47b58z8YhLMg9EFq_iZLyLuEhGHCFDAP-bS4-YDSCHXzpWMPVDJCPHc_2hdZSAHWjEEjUHy8iPOgct8bkWRHU_vv0togPo67WdjqVNbP_NTxO8_Hva8V5QIYCYYAE1hMFyWtFF', 'width': 4640}]",ChIJU6JB0RWTmC0R0Q4ByQl9H_Y,ChIJU6JB0RWTmC0R0Q4ByQl9H_Y,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.6,64.0,https://www.google.com/maps/place/?q=place_id:ChIJU6JB0RWTmC0R0Q4ByQl9H_Y
"2H9H+5Q2, Lapulu, Abeli, Kendari City, South East Sulawesi, Indonesia","{'location': {'lat': -3.9821026, 'lng': 122.5793794}, 'viewport': {'northeast': {'lat': -3.980750820107277, 'lng': 122.5807429798927}, 'southwest': {'lat': -3.983450479892721, 'lng': 122.5780433201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Papalimba Water Tourism Lapulu,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106942729370445209397"">Yusran Yunus</a>'], 'photo_reference': 'AUGGfZmfWVrxNG4H2WbmI-40Tnku8uI9h2YmKD__ItBxRzYyPVjmYfN1gaU52PU-BjSM-z-Q60URKj9NRIyz0aFpwREkHAFavYFSI9hS936j3b2kUyIIfmi12kqV48cijEm2BvUvYDDBn9LMLv8l-lclW2YN2_tECxu7IuSpRylF6oCpbFWY', 'width': 1920}]",ChIJGcLoQ2vtmC0RNV0Y3ySVSbA,ChIJGcLoQ2vtmC0RNV0Y3ySVSbA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.5,17.0,https://www.google.com/maps/place/?q=place_id:ChIJGcLoQ2vtmC0RNV0Y3ySVSbA
"Jl. Banteng, Rahandouna, Kec. Poasia, Kota Kendari, Sulawesi Tenggara 93232, Indonesia","{'location': {'lat': -4.0269259, 'lng': 122.5556288}, 'viewport': {'northeast': {'lat': -4.025583970107278, 'lng': 122.5569592798927}, 'southwest': {'lat': -4.028283629892722, 'lng': 122.5542596201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Qurratu'ain,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107053575128850683485"">A Google User</a>'], 'photo_reference': 'AUGGfZlF_CApkp2Crv2OUsSVKFbNm_-sGkT3jD965nl-U1goG5X7NrEyd6nAxJ_O0pSunazVHwYX3rRo-MDVc5OzCgU8oahp4pomeWtz335AFtl-nQb9YZFlbOf7PK--9b-4dsG1DjBkhLBOr94PChaQeGy4kTObCbkv0YNxnhs1SwsLpNFI', 'width': 3120}]",ChIJcZ1cgkOTmC0REfu_au0_7WI,ChIJcZ1cgkOTmC0REfu_au0_7WI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'XHF4+67 Rahandouna, Kendari City, South East Sulawesi, Indonesia', 'global_code': '6Q74XHF4+67'}",4.4,72.0,https://www.google.com/maps/place/?q=place_id:ChIJcZ1cgkOTmC0REfu_au0_7WI
"Lapulu, Abeli, Kendari City, South East Sulawesi, Indonesia","{'location': {'lat': -3.9822959, 'lng': 122.5777412}, 'viewport': {'northeast': {'lat': -3.980977820107278, 'lng': 122.5790295298927}, 'southwest': {'lat': -3.983677479892722, 'lng': 122.5763298701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RTH Papalimba Puday,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105781306998792616085"">A Google User</a>'], 'photo_reference': 'AUGGfZmuiv8XF9BxmFoXk1VUA6r0nehjEUizUfoOKDrbzxZuVB05OG6keLWTIJr2l6h2zxiuuKYqFYQrzMX22Io4nnOqKQ41hBWtZOIgncZX30_hsQvCWbeqENJiiJ3s0z0O8r9lxrdArTG7vJZtKGERHNGZibyz4uQyEpaWPVBCvHj2YlN9', 'width': 2448}]",ChIJm1ngTlztmC0RxJ9sfkvD-7o,ChIJm1ngTlztmC0RxJ9sfkvD-7o,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': '2H9H+33 Lapulu, Kendari City, South East Sulawesi, Indonesia', 'global_code': '6Q842H9H+33'}",4.6,106.0,https://www.google.com/maps/place/?q=place_id:ChIJm1ngTlztmC0RxJ9sfkvD-7o
"3G5R+C4R Bar, Watu-Watu, Kec. Kendari Bar., Kota Kendari, Sulawesi Tenggara 93121, Indonesia","{'location': {'lat': -3.9413873, 'lng': 122.5402563}, 'viewport': {'northeast': {'lat': -3.940037470107278, 'lng': 122.5416061298927}, 'southwest': {'lat': -3.942737129892722, 'lng': 122.5389064701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Amarilis Peak Kendari City,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117180075146817317456"">arief subagyo</a>'], 'photo_reference': 'AUGGfZlh7Idyi_wvN_Mw675IvtyoTMlstF2Fl-71S6qfdZZ-1sPx9komatOXq6lDO3gCFLJ3VIod_N6EcibzUH8vlbU9cqgs0EbTJod59_n3c_5PAyqrzcb2mkglqdKK8XmY5lZI-UMXLf9HqzalCpp5J2iciLoI2HRg2yilqvPFxuL5vOiT', 'width': 1920}]",ChIJk4hRContmC0RWl9D68eMkr4,ChIJk4hRContmC0RWl9D68eMkr4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.4,216.0,https://www.google.com/maps/place/?q=place_id:ChIJk4hRContmC0RWl9D68eMkr4
