business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,price_level,permanently_closed,url
OPERATIONAL,"WRW5+PM4, Dusun I, Poncokusumo, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157, Indonesia","{'location': {'lat': -8.053234999999999, 'lng': 112.8091986}, 'viewport': {'northeast': {'lat': -8.051898370107276, 'lng': 112.8105162298927}, 'southwest': {'lat': -8.05459802989272, 'lng': 112.8078165701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Wisata Poncokusumo,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101058903459213599965"">Alif Nurmiati</a>'], 'photo_reference': 'AUGGfZn3LUY-BX9wa5UvEYNiqTkE4KY-UuNaVh2VNRDoEJmiGjnlI3kXqOhmjd3G7jzH4Ev5yas4KtoBVXys1SNK6nFdrhTN-JeXyL64R8zRmzE-eLBts3okdtk2vaXQt7dS3lAy1wuIrDV1TuzYyE2j5D5t8AHek0mbw8I7F0j4Bq7Ret3J', 'width': 4000}]",ChIJVUwN78ok1i0R-pj6ye9R0ko,4.5,ChIJVUwN78ok1i0R-pj6ye9R0ko,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",601,,,,https://www.google.com/maps/place/?q=place_id:ChIJVUwN78ok1i0R-pj6ye9R0ko
OPERATIONAL,"Jl. Raya Gubugklakah, Besuki Selatan, Wringinanom, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157, Indonesia","{'location': {'lat': -8.0288179, 'lng': 112.8234674}, 'viewport': {'northeast': {'lat': -8.027444970107277, 'lng': 112.8248104298927}, 'southwest': {'lat': -8.030144629892721, 'lng': 112.8221107701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Wisata Gubugklakah ꦒꦸꦧꦸꦏ꧀ꦏ꧀ꦭꦏꦃ,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105307505219428264192"">bahari fuad</a>'], 'photo_reference': 'AUGGfZkv8msAFjOJqlH-CCy6zLhuF6_6aI9VKR1f3-AXUIHi11yAZSM2BAuOHUFpOfsymlOps_C14V0OzZChVuHlFVaT8i6Y1clMiQWqqBQCheXaPcmQqBeMKlBybJx1epO-2oDGGSHTk-y_0wcZWe9M7WG10DFkS8BfnOABrlLXIEbEnJz6', 'width': 4000}]",ChIJeVP1JAA71i0RDlB_Qc22V0s,4.7,ChIJeVP1JAA71i0RDlB_Qc22V0s,"['tourist_attraction', 'point_of_interest', 'establishment']",243,"{'compound_code': 'XRCF+F9 Wringinanom, Malang Regency, East Java, Indonesia', 'global_code': '6P3JXRCF+F9'}",,,https://www.google.com/maps/place/?q=place_id:ChIJeVP1JAA71i0RDlB_Qc22V0s
OPERATIONAL,"Jl. Raya Gubugklakah, Gubukklakah, Gubugklakah, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157, Indonesia","{'location': {'lat': -8.006143999999999, 'lng': 112.867754}, 'viewport': {'northeast': {'lat': -8.004846920107278, 'lng': 112.8691141298927}, 'southwest': {'lat': -8.007546579892722, 'lng': 112.8664144701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Coban Bidadari,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107634442386879980331"">Wibisono Pln</a>'], 'photo_reference': 'AUGGfZlvii_EfVgf9MBoZrr2tazjfNbTCvymr8raWDWu7GIKRU8ELc8Bup72BxzHROz-PtznolTcNoPsNEvRbEstHyhu3geGlZXMiV7sEfQJCxuoUy9RFYYMzJ1OGmc-eQIGy_x7OSgK83H7lZfPKcD8UT7zo0NIhWzZrM7QDvzFeNgnuEI2', 'width': 4000}]",ChIJnXMtqsE71i0R_XuQcYAhFXA,4.5,ChIJnXMtqsE71i0R_XuQcYAhFXA,"['tourist_attraction', 'point_of_interest', 'establishment']",453,"{'compound_code': 'XVV9+G4 Gubugklakah, Gubukklakah, Malang Regency, East Java, Indonesia', 'global_code': '6P3JXVV9+G4'}",,,https://www.google.com/maps/place/?q=place_id:ChIJnXMtqsE71i0R_XuQcYAhFXA
OPERATIONAL,"Jalan coban pelangi, Gubukklakah, Gubugklakah, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157, Indonesia","{'location': {'lat': -8.032122, 'lng': 112.8273153}, 'viewport': {'northeast': {'lat': -8.030614870107279, 'lng': 112.8286834798927}, 'southwest': {'lat': -8.033314529892722, 'lng': 112.8259838201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LEDOK AMPRONG RIVER TUBING,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114607127842330131578"">A Google User</a>'], 'photo_reference': 'AUGGfZmlL8d8EexAoU2V13WsJD5uvwZYHnjb6Eazul6Cca7Oai3CR_yULzsV0q-8bv-F_LDWmuQT7Dp5Rkm3vEi63eTHwCGBWVzaKI4MWCpzjfSN6rdvdFcOmVNhelAN1MDC86_IcW569ZHjc4HWAXkNCq2VWp5mu4WDlf7xwc_Cwsq36CU0', 'width': 1080}]",ChIJ8Z3f1nc71i0Rm38VIh73jY0,4.9,ChIJ8Z3f1nc71i0Rm38VIh73jY0,"['tourist_attraction', 'point_of_interest', 'establishment']",56,"{'compound_code': 'XR9G+5W Gubugklakah, Gubukklakah, Malang Regency, East Java, Indonesia', 'global_code': '6P3JXR9G+5W'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ8Z3f1nc71i0Rm38VIh73jY0
OPERATIONAL,"Jl. Raya Gubugklakah No.308, Gubukklakah, Gubugklakah, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157, Indonesia","{'location': {'lat': -8.015583099999999, 'lng': 112.8456084}, 'viewport': {'northeast': {'lat': -8.014301370107278, 'lng': 112.8469794798927}, 'southwest': {'lat': -8.017001029892722, 'lng': 112.8442798201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Rest Area Poncokusumo,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114729517274220368600"">Ardian Nugroho</a>'], 'photo_reference': 'AUGGfZnhN05zVZ6tixpjf9Z8trxtiPmjH7SUoSi-BryLuFm-S865nUF46cqgYt1Nnr83lmmPGI7rcaNAJ5ZOKWHjQ5628aYZQE8VBdL1Y1rrnbk1jhuDzqGnety2or2dlPmoCrLNUU8nyY1Dysq4PNYOMA_pMDyCbNaSbJjIrJ0y08Lje_Bj', 'width': 4000}]",ChIJM3Z8Be461i0RGO5_yFSiOAo,4.5,ChIJM3Z8Be461i0RGO5_yFSiOAo,"['park', 'point_of_interest', 'establishment']",829,"{'compound_code': 'XRMW+Q6 Gubugklakah, Gubukklakah, Malang Regency, East Java, Indonesia', 'global_code': '6P3JXRMW+Q6'}",,,https://www.google.com/maps/place/?q=place_id:ChIJM3Z8Be461i0RGO5_yFSiOAo
OPERATIONAL,"XR99+3FV, Besuki Utara, Wringinanom, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157, Indonesia","{'location': {'lat': -8.0322589, 'lng': 112.8186873}, 'viewport': {'northeast': {'lat': -8.030906170107277, 'lng': 112.8200290298927}, 'southwest': {'lat': -8.033605829892721, 'lng': 112.8173293701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rest point poncokusumo,,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110619819791863942784"">TJ</a>'], 'photo_reference': 'AUGGfZn8zFpRTxgyjN5Ftxfys5i1ALXrQYFOw8Ya-OHoX1Mt9LNLv9eYtp0aJXtZbWv1B--vULrzI495cDC88yOyUWUfUgRofSwBRS8P3tmhGVmuD6QyTFo6Qm2dT_UgS1AbhVmGA7Ic7WnnwIco4bv4pkCiLKeakee2vhH-CaXlBjBhERHw', 'width': 4160}]",ChIJt2-15bs71i0R_2dK3pKooqo,5.0,ChIJt2-15bs71i0R_2dK3pKooqo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJt2-15bs71i0R_2dK3pKooqo
OPERATIONAL,"XR45+28Q, Dusun IX, Poncokusumo, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157, Indonesia","{'location': {'lat': -8.044715, 'lng': 112.808893}, 'viewport': {'northeast': {'lat': -8.043332220107276, 'lng': 112.8102437298927}, 'southwest': {'lat': -8.04603187989272, 'lng': 112.8075440701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Natural adventure,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102254842174082794418"">A Google User</a>'], 'photo_reference': 'AUGGfZnSB3Io6PBQWk2QxNM0YxkJnCnWnKURCIVPOEMXcZJPUQPsywUAmwqGMOAjIyKwaGGFRi6XeQgEZcQlCQsddTfbmg00cx7bG46ggeWOm2PkHq-qrbZfI_tdpc7yztv9bMpTBX0bKfs98qQ23WH8vat2fTHJpCiz_Agw-E4iwqjc-rRt', 'width': 1280}]",ChIJ95S5vQcl1i0RuOHS9OAMoow,5.0,ChIJ95S5vQcl1i0RuOHS9OAMoow,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJ95S5vQcl1i0RuOHS9OAMoow
OPERATIONAL,"XR47+W48, Unnamed Road, Dusun IX, Poncokusumo, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157, Indonesia","{'location': {'lat': -8.042717, 'lng': 112.8128143}, 'viewport': {'northeast': {'lat': -8.041367170107279, 'lng': 112.8141641298927}, 'southwest': {'lat': -8.044066829892722, 'lng': 112.8114644701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GRIYA LESTARI PONCOKUSUMO,{'open_now': False},"[{'height': 4320, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104133155886055046909"">Kevin Hizkia</a>'], 'photo_reference': 'AUGGfZnEwCw2IZMdV8IFsid9DIHJc1ZOdu5QFgi-jBUYmM_bo1dQ0J2Z2x0araXOo2UYs_EkW-BcLvohpDWcy5NKqUF_T1vcLp6bFNlKRGWLWAMUg9kuqCuHGVtSGASTIKgQbOPAyOw_PwPWHdqCseHaUDMZbUsmpuYtN_kwYFrpbDTcwZg7', 'width': 12168}]",ChIJX6AiXEQ71i0RHW90HtIYDTg,4.9,ChIJX6AiXEQ71i0RHW90HtIYDTg,"['tourist_attraction', 'point_of_interest', 'establishment']",8,,,,https://www.google.com/maps/place/?q=place_id:ChIJX6AiXEQ71i0RHW90HtIYDTg
OPERATIONAL,"2V29+6CM, Dusun Ngadas, Ngadas, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157, Indonesia","{'location': {'lat': -7.999416999999999, 'lng': 112.8685364}, 'viewport': {'northeast': {'lat': -7.997818220107278, 'lng': 112.87217765}, 'southwest': {'lat': -8.00051787989272, 'lng': 112.86732265}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Coban Trisula Waterfall,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111421884042097637634"">Syamsul Arifin</a>'], 'photo_reference': 'AUGGfZmRozkwQcBEPRDo6ojoZ30jJcbHUVzU2BouJ2uvFwwjFtGbGdBeYBFZ1sPy0Puyj590mZYVKwYPLBlEmTEP4CftA54tnA3jfbyVzbOuHPNLnr7conVBn5m5OdMqlUBULx8ANWpuKFfYznfRjfC0RnOfEW4cMaBXU98538iXqCuu9Upk', 'width': 4032}]",ChIJd83wjW861i0RQFCLj4mRFmQ,4.4,ChIJd83wjW861i0RQFCLj4mRFmQ,"['tourist_attraction', 'point_of_interest', 'establishment']",85,,,,https://www.google.com/maps/place/?q=place_id:ChIJd83wjW861i0RQFCLj4mRFmQ
OPERATIONAL,"WRVF+X5F, Dusun II, Poncokusumo, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur, Indonesia","{'location': {'lat': -8.0550581, 'lng': 112.8229286}, 'viewport': {'northeast': {'lat': -8.052782449999999, 'lng': 112.8242720798927}, 'southwest': {'lat': -8.05581665, 'lng': 112.8215724201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Banyu Tamu,,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114163230175430515062"">A Google User</a>'], 'photo_reference': 'AUGGfZlM4rrD47KZbCgMbZGuaisgB0szRet6AWgRV_gYvzxr6w7AlPcijMWWOJHSfI0B3iYypPTGQwCBzYUrLkQ6LmHzFmdBslf8cBT3k7EjCQH0bCdgMh6fgPYINPxth6ejEv4IWicswXo-FM4wAK8-pTmBr-feV-xsVMkavIy82abPfsnc', 'width': 960}]",ChIJ4bNHLRw71i0RWwv2DoI-_Cs,5.0,ChIJ4bNHLRw71i0RWwv2DoI-_Cs,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4bNHLRw71i0RWwv2DoI-_Cs
