business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,url
OPERATIONAL,"9CJ6+P6, Sabeab Kecil, Kemtuk, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.618184, 'lng': 140.410605}, 'viewport': {'northeast': {'lat': -2.616834170107277, 'lng': 140.4119548298927}, 'southwest': {'lat': -2.619533829892722, 'lng': 140.4092551701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga Bukakhung,{'open_now': True},ChIJsZ7yIgDrbGgRrp-P6VKbEDw,0.0,ChIJsZ7yIgDrbGgRrp-P6VKbEDw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJsZ7yIgDrbGgRrp-P6VKbEDw
OPERATIONAL,"Mamda, Kemtuk, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.612027, 'lng': 140.3051064}, 'viewport': {'northeast': {'lat': -2.610706320107278, 'lng': 140.3064378298928}, 'southwest': {'lat': -2.613405979892722, 'lng': 140.3037381701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung mamei,,ChIJBXncNvXBbGgRK9mgCCDQF4M,4.5,ChIJBXncNvXBbGgRK9mgCCDQF4M,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3104, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111158228886960408355"">A Google User</a>'], 'photo_reference': 'AUGGfZm6Cai5s-sSy-4ZSTCpNLDg6W0FoP3f7gH3pDA_UvuWg2pPM9ZxNvAUkA9JMPt5PEc5-mBhL8ULpgLHFAW-Z2lGVBI5-iiZ-9vChaMaoxUXVeCtJ5GgCaqqlBT32Ve8rn66Fsqh53QQKQodUHu-kFsizPtfB8GrV2gcIkjL9C7ZWFwA', 'width': 3104}]","{'compound_code': '98Q4+52 Mamda, Jayapura Regency, Papua, Indonesia', 'global_code': '6R9298Q4+52'}",https://www.google.com/maps/place/?q=place_id:ChIJBXncNvXBbGgRK9mgCCDQF4M
OPERATIONAL,"C75J+9R, Nambon, Kemtuk, Jayapura Regency, Papua 99361, Indonesia","{'location': {'lat': -2.591612, 'lng': 140.2820973}, 'viewport': {'northeast': {'lat': -2.590233870107277, 'lng': 140.2834371298927}, 'southwest': {'lat': -2.592933529892722, 'lng': 140.2807374701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ALANG ALANG PANJANG,,ChIJeyFJ5FbBbGgRl8vehGoBTGs,4.4,ChIJeyFJ5FbBbGgRl8vehGoBTGs,"['tourist_attraction', 'point_of_interest', 'establishment']",12,"[{'height': 1884, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113871920368391900460"">A Google User</a>'], 'photo_reference': 'AUGGfZkO6zXWPYq76hU_IwTuG7UJPjo4oFkumDLucHmUCQp-_qDiw7r3e_YmzfX4trPr8YkdJEUwllNrN5J6jq5oGjSWuQXHCzyiJQ7Vx5oiCdtxm0WAGe4UA1CHBjL42BnWlsGOeQVwuwnX94osBG1iHhBZP5PswkESFRADNzCnIDHeCSUo', 'width': 4080}]",,https://www.google.com/maps/place/?q=place_id:ChIJeyFJ5FbBbGgRl8vehGoBTGs
OPERATIONAL,"CC87+PJ6, Sosiri, Waibu, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.5832215, 'lng': 140.4140006}, 'viewport': {'northeast': {'lat': -2.581871670107277, 'lng': 140.4153504298927}, 'southwest': {'lat': -2.584571329892722, 'lng': 140.4126507701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Yewi Marakhabang,,ChIJM9USeBvrbGgRW1dP4lnCFKU,0.0,ChIJM9USeBvrbGgRW1dP4lnCFKU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJM9USeBvrbGgRW1dP4lnCFKU
OPERATIONAL,"CCF8+463, Sosiri, Waibu, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.5772426, 'lng': 140.4155374}, 'viewport': {'northeast': {'lat': -2.575892770107278, 'lng': 140.4168872298927}, 'southwest': {'lat': -2.578592429892722, 'lng': 140.4141875701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Tarkephere,,ChIJRdFqVyvrbGgRcUDV2nSE1jk,0.0,ChIJRdFqVyvrbGgRcUDV2nSE1jk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJRdFqVyvrbGgRcUDV2nSE1jk
OPERATIONAL,"9CX4+6F, Kwadeware, Waibu, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.6019375, 'lng': 140.4061875}, 'viewport': {'northeast': {'lat': -2.600587670107278, 'lng': 140.4075373298927}, 'southwest': {'lat': -2.603287329892722, 'lng': 140.4048376701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Muara Yope,,ChIJeUmX2RLrbGgRYUeZvWF5pao,5.0,ChIJeUmX2RLrbGgRYUeZvWF5pao,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105405098196099343171"">A Google User</a>'], 'photo_reference': 'AUGGfZnGi73ax-PgGZu4xvghikq_W9ZtS9UN8h2Rthld9D1RQHSeMn4e7psWSFNQU7jB1nQf-UabcGB1HI7aacrCYIwP4ES_QOTgwBhNl4xoNFoCmtA6A2hQg43cjDmF1bTEWqYamyUOD0c6hJGGfATVlpR6JN6WXQguZISrhxHqpvuDsxvJ', 'width': 1040}]",,https://www.google.com/maps/place/?q=place_id:ChIJeUmX2RLrbGgRYUeZvWF5pao
OPERATIONAL,"9CV4+PF3, Dondai, Waibu, Jayapura Regency, Papua 99358, Indonesia","{'location': {'lat': -2.6057471, 'lng': 140.4061743}, 'viewport': {'northeast': {'lat': -2.604397270107278, 'lng': 140.4075241298927}, 'southwest': {'lat': -2.607096929892723, 'lng': 140.4048244701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga Yope,,ChIJbZIFCRfrbGgRUWRFriYH8Rg,4.0,ChIJbZIFCRfrbGgRUWRFriYH8Rg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJbZIFCRfrbGgRUWRFriYH8Rg
OPERATIONAL,"C9FW+FX4, Unnamed Road, Yakonde, Distrik Waibu, Kabupaten Jayapura, Papua 99358, Indonesia","{'location': {'lat': -2.5763624, 'lng': 140.3974427}, 'viewport': {'northeast': {'lat': -2.575046320107278, 'lng': 140.3984051798927}, 'southwest': {'lat': -2.577745979892723, 'lng': 140.3957055201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Yakonde,{'open_now': True},ChIJowdgACXrbGgR2EVhqQQeO14,5.0,ChIJowdgACXrbGgR2EVhqQQeO14,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107830331702384164255"">A Google User</a>'], 'photo_reference': 'AUGGfZllzhTAQxi-fcX1A9Pl7vI9Cw5VhJ_v2Qj--Adjx4g1GqGmlRh7j3b69ZLUsMbNMsiBOfe_z8htfYILqVA69pqeSaBEfhkUUp0jO1YYzDv8RS5Yo-iwb4UAd889pVEsjuIfI-5WFVjSBGUqJue8VOECkGzKNsF9uiV_UqSGs-LTzJF9', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJowdgACXrbGgR2EVhqQQeO14
OPERATIONAL,"CCG8+GJP, Sosiri, Waibu, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.5736584, 'lng': 140.4165716}, 'viewport': {'northeast': {'lat': -2.572308570107277, 'lng': 140.4179214298927}, 'southwest': {'lat': -2.575008229892722, 'lng': 140.4152217701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Serphea,,ChIJo-XbDwLpbGgRsceuJQuuZOA,0.0,ChIJo-XbDwLpbGgRsceuJQuuZOA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJo-XbDwLpbGgRsceuJQuuZOA
OPERATIONAL,"CC89+J7W, Doyo Lama, Waibu, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.5833932, 'lng': 140.4182022}, 'viewport': {'northeast': {'lat': -2.582043370107278, 'lng': 140.4195520298927}, 'southwest': {'lat': -2.584743029892723, 'lng': 140.4168523701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Yewi Siribere,,ChIJZcvRMSjrbGgRLBlNGpShupk,0.0,ChIJZcvRMSjrbGgRLBlNGpShupk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJZcvRMSjrbGgRLBlNGpShupk
