business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,plus_code,url
OPERATIONAL,"9Q9Q+G97, Holtekam, Muara Tami, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.6312155, 'lng': 140.7884322}, 'viewport': {'northeast': {'lat': -2.630222270107278, 'lng': 140.7895126298928}, 'southwest': {'lat': -2.632921929892722, 'lng': 140.7868129701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,HOLTEKAM PAGAR BIRU,ChIJv7buqd9dbGgRZ_HCFN9H1IY,0.0,ChIJv7buqd9dbGgRZ_HCFN9H1IY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJv7buqd9dbGgRZ_HCFN9H1IY
OPERATIONAL,"8GQQ+MV4, Atabar, Ebungfau, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.6608739, 'lng': 140.5396897}, 'viewport': {'northeast': {'lat': -2.66000235, 'lng': 140.5416515298928}, 'southwest': {'lat': -2.66348855, 'lng': 140.5389518701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Emfote,ChIJtb1LqxaNbGgRpgiX86G7-YI,4.3,ChIJtb1LqxaNbGgRpgiX86G7-YI,"['tourist_attraction', 'point_of_interest', 'establishment']",188,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103118073588868505500"">Raja Hasayangan</a>'], 'photo_reference': 'AUGGfZkHTtswelmsn1PJECAkmq8SZzB-IEacb7trpwKoOXigF3rxePklolwZQoazN4zc6hnCyIAo4CWmZenfQmnXSzSfF3R2eNUkcVXXCS9w1P5wTtOmBoMh0TzJdtdSy2m74rELhdW9wLDuzzRgKk2orcxu3g7yvzfjmJ2WAcmcQ3vTTGfL', 'width': 2448}]",,,https://www.google.com/maps/place/?q=place_id:ChIJtb1LqxaNbGgRpgiX86G7-YI
CLOSED_TEMPORARILY,"9QCG+WV2, Holtekam, Muara Tami, Jayapura City, Papua 99351, Indonesia","{'location': {'lat': -2.6271847, 'lng': 140.7777236}, 'viewport': {'northeast': {'lat': -2.625904520107278, 'lng': 140.7791063298927}, 'southwest': {'lat': -2.628604179892723, 'lng': 140.7764066701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tukangpalak,ChIJ0X_TPS1dbGgRDKjaLa3Zby8,0.0,ChIJ0X_TPS1dbGgRDKjaLa3Zby8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJ0X_TPS1dbGgRDKjaLa3Zby8
OPERATIONAL,"8Q6M+JVX, Jl. Poros, Koya Bar., Kec. Muara Tami, Kota Jayapura, Papua 99351, Indonesia","{'location': {'lat': -2.6883905, 'lng': 140.7847323}, 'viewport': {'northeast': {'lat': -2.686897020107278, 'lng': 140.7854237798927}, 'southwest': {'lat': -2.689596679892722, 'lng': 140.7827241201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waromij Fam,ChIJJeeq5rFnbGgRdkkRCeSNLxw,4.0,ChIJJeeq5rFnbGgRdkkRCeSNLxw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJeeq5rFnbGgRdkkRCeSNLxw
OPERATIONAL,"9QC6+CG, Holtekam, Muara Tami, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.6289375, 'lng': 140.7613125}, 'viewport': {'northeast': {'lat': -2.627782870107277, 'lng': 140.7626603298927}, 'southwest': {'lat': -2.630482529892722, 'lng': 140.7599606701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mlk.Bpk.Geisler.Hanuebi,ChIJMa0lT8FfbGgRGzfOZkGv2TU,0.0,ChIJMa0lT8FfbGgRGzfOZkGv2TU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJMa0lT8FfbGgRGzfOZkGv2TU
OPERATIONAL,"8VF4+7C3, RT.8rt03/RW.12, East Koya, Muara Tami, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.676850200000001, 'lng': 140.8560379}, 'viewport': {'northeast': {'lat': -2.675513770107278, 'lng': 140.8575432298927}, 'southwest': {'lat': -2.678213429892723, 'lng': 140.8548435701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pokdatan biru laut lestari,ChIJ6d4AGgBpbGgRYvXO67xZpt0,5.0,ChIJ6d4AGgBpbGgRYvXO67xZpt0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103672939390623716760"">A Google User</a>'], 'photo_reference': 'AUGGfZmPsCTQgoHkNTdTLXA1SIrLxB0dTOEjzMVNd8s5ydbTGlVuCYS2RtG_SHNbz_uKW1XkmbjRZUpulNzN57VmmBGo_tlK8kFzcZr4M1NGWwEF1bxgyrb3jI131ebo0dP80dJbNpb3y_AjnLicAmlScbIXCkBLJVwA9vkc4Qot6ZLZ0fBL', 'width': 4128}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ6d4AGgBpbGgRYvXO67xZpt0
OPERATIONAL,"9PW9+FFH, Jl. Pantai Holtekam, Engros, Kec. Muara Tami, Kota Jayapura, Papua, Indonesia","{'location': {'lat': -2.6038076, 'lng': 140.7187339}, 'viewport': {'northeast': {'lat': -2.602627720107277, 'lng': 140.7199219798927}, 'southwest': {'lat': -2.605327379892722, 'lng': 140.7172223201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,He'cnuk Injros Beach,ChIJtUOurgpfbGgRUlU8lQW9Bfg,5.0,ChIJtUOurgpfbGgRUlU8lQW9Bfg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110720069100583982906"">A Google User</a>'], 'photo_reference': 'AUGGfZnkMUGPovm4DkyoD2P_7Rl3NvjZWcGn0TOg5B_a-OAkm4Z9WHKiYqeTYgIMLAvzGA7-RcyFoV-Bo3dQ-W-bl4o3Zl1bHBRDvu6MybbZ4LX2GZHqz_2vviLB2ImjklHibi8gTd-WmVoV15CD7cmIpxi8bijk_Hh8O7GXeg3w1RHpgWDE', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJtUOurgpfbGgRUlU8lQW9Bfg
OPERATIONAL,"9R2C+X6, Central Koya, Muara Tami, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.6476089, 'lng': 140.8205783}, 'viewport': {'northeast': {'lat': -2.646380670107277, 'lng': 140.8220070798927}, 'southwest': {'lat': -2.649080329892722, 'lng': 140.8193074201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Singgah,ChIJfc5oQLhdbGgRxewoeU3UvKE,5.0,ChIJfc5oQLhdbGgRxewoeU3UvKE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 2605, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105492486960394645366"">A Google User</a>'], 'photo_reference': 'AUGGfZmKdC-MndAlbUecaR_d9WAUAo6_oui0q0pJyviH_6K7_oMSIIvXaD5RIClF0Au1o5nxA3AptWefwFhKChV1rQ8WEd2xCd_CQe6ulhWJ5RHq_UNzCejKCV4W3n6qIZiFYtcgLheFCWyWe15gNj9nSSMgUxBh0QdRavnndEWjsPWog5g', 'width': 1662}]",,,https://www.google.com/maps/place/?q=place_id:ChIJfc5oQLhdbGgRxewoeU3UvKE
OPERATIONAL,"9Q7V+C54, Holtekam, Muara Tami, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.6364993, 'lng': 140.7929532}, 'viewport': {'northeast': {'lat': -2.633601, 'lng': 140.7981762}, 'southwest': {'lat': -2.637465400000001, 'lng': 140.7912122}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PT.HJ.MASNAWATI/HASAN,ChIJV611SQBdbGgRr89lT7GAn5Q,0.0,ChIJV611SQBdbGgRr89lT7GAn5Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100763861325190655662"">A Google User</a>'], 'photo_reference': 'AUGGfZl0I6voUodqcMOZ51TQvi8L-jvR6mQHdwAZu5j97W6snva6EFJTCugwt9AOF8syRjKfkwXRIbtBEmaXdKlUX24JU0fv9TrQn-37NsyeLbAHQeU6skR4Fb_Z015Gjxwbbh1JGggW4aYMfVb7gmKBkMvlKMzLnt3hSTsjqmt1ue60fPCi', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJV611SQBdbGgRr89lT7GAn5Q
OPERATIONAL,"9QRJ+P3, Holtekam, Muara Tami, Jayapura City, Papua 99351, Indonesia","{'location': {'lat': -2.6081609, 'lng': 140.7802446}, 'viewport': {'northeast': {'lat': -2.607087720107277, 'lng': 140.7817052798927}, 'southwest': {'lat': -2.609787379892722, 'lng': 140.7790056201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Holtekamp,ChIJ37baqoddbGgRdNy_o7N9j1w,5.0,ChIJ37baqoddbGgRdNy_o7N9j1w,"['tourist_attraction', 'point_of_interest', 'establishment']",8,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109111469547866670171"">A Google User</a>'], 'photo_reference': 'AUGGfZliH8y46TARCXuQMDPMZDEMKWorNkcxapSYpw_RLTta7aNPBM5WYsmsi7DTM97HXRfCLfv3FYHlNEUYtbIIAA2UIZfUo4swLBtdRFPq4SRnuGwGJRhRAl96EGAWy6MgHzwDsr8M1-4-0zffLeCUIAdg5pV6yfPhWLmzXgjEH8eO4jun', 'width': 3999}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ37baqoddbGgRdNy_o7N9j1w
