formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,permanently_closed,url
"Mappakasunggu, Takalar Regency, South Sulawesi, Indonesia","{'location': {'lat': -5.471587899999999, 'lng': 119.4116153}, 'viewport': {'northeast': {'lat': -5.3924999, 'lng': 119.423524}, 'southwest': {'lat': -5.536444899999999, 'lng': 119.189929}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mappakasunggu,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112840815545104986824"">A Google User</a>'], 'photo_reference': 'AUGGfZk8ipzHt8d7IJcCQHPXD36joMzkEmtpR5MP9Sn08VavPRBri0Yrl6f20N548qxId0zv8wdt52FU8HAEP80nu9dIePTXdTOFJkyic07_TRkZtrI4sUmGa4Xds4_IXx1wVq2S5Ch_Dy6--h2cTG15TG5x4VxbQY1XKhTanTZMw2wpWAkS', 'width': 2560}]",ChIJfZK-rzMpvy0RcHz3yvsLAwQ,ChIJfZK-rzMpvy0RcHz3yvsLAwQ,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJfZK-rzMpvy0RcHz3yvsLAwQ
"Takalar Regency, South Sulawesi, Indonesia","{'location': {'lat': -5.4162493, 'lng': 119.4875668}, 'viewport': {'northeast': {'lat': -5.214734, 'lng': 119.64699}, 'southwest': {'lat': -5.607658, 'lng': 119.189929}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Takalar Regency,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112419637856712594198"">Ihzan Maulana</a>'], 'photo_reference': 'AUGGfZnRtteqt5Nh682RBR_2s98feUbvZgfjDPngjsn5m0y0aunq1q6n3R5H-nooCLdcbR_LQ8Ij4PMwLLv0Rs-qAwayj1X_YsTSX_HKJqAurPbXd-SrJ0zyhFylZOmrmryJKJnmEbWKJHmt4zMhoMdxi-L8mxkwo_lJ_YAQCe-Z22O4_DzQ', 'width': 3264}]",ChIJP-26l0TYvi0RgHD3yvsLAwM,ChIJP-26l0TYvi0RgHD3yvsLAwM,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJP-26l0TYvi0RgHD3yvsLAwM
"FC7Q+M84, Cikoang, Mangara Bombang, Takalar Regency, South Sulawesi 92261, Indonesia","{'location': {'lat': -5.535872899999999, 'lng': 119.4383151}, 'viewport': {'northeast': {'lat': -5.534562770107277, 'lng': 119.4396704798927}, 'southwest': {'lat': -5.537262429892721, 'lng': 119.4369708201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MAUDU LOMPOA CIKOANG,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110380626943073673979"">mc.roghibi</a>'], 'photo_reference': 'AUGGfZkoD3jPkbXyTIUqovDJLJaPcSxuv7unbQ3WwpeczWkA6IBC8oUioefxIjUI_KVJgyXScZmZ2LQYQ6ekuWYbbxRnZLB0H6YNQcHtQZFF2hEAhEpJfxC4hZEe1I3YvsLdgbCIXr3_sImDNn3_WfEuiZkKcSJP0XFzssSZ1xBt1WI0G_RS', 'width': 4032}]",ChIJ9wHcEFnVvi0ReDOHoTLXzQk,ChIJ9wHcEFnVvi0ReDOHoTLXzQk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.8,26.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ9wHcEFnVvi0ReDOHoTLXzQk
"H92M+HPW, Galumbaya, Ujung Baji, Kec. Sanrobone, Kabupaten Takalar, Sulawesi Selatan 92231, Indonesia","{'location': {'lat': -5.4485019, 'lng': 119.3843176}, 'viewport': {'northeast': {'lat': -5.447153420107278, 'lng': 119.3856681298928}, 'southwest': {'lat': -5.449853079892722, 'lng': 119.3829684701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pantai Galumbaya,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116964292049224064018"">Aglecius Michael Tulung</a>'], 'photo_reference': 'AUGGfZnctSU6BejMJ_mkJlFHuz4GptIAbiV-tTeX2WFb6GkqslzG6Q0djFJ07idGSFXEj3Hqx2DAkyR3d0_zozl7BflJ5If_2KvxC5CM_fgcAE_p_vikW_A49EdfNRhIJpdaPvtcMet7w2Ipw07Ti4KHIQ4EfPI6ZlbOugs5KH1h73qbzz8x', 'width': 3000}]",ChIJ3wbvFHAovy0Rjla4ZqpRmow,ChIJ3wbvFHAovy0Rjla4ZqpRmow,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.6,44.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ3wbvFHAovy0Rjla4ZqpRmow
"GC78+WG8, Takalar, Mappakasunggu, Takalar Regency, South Sulawesi 92232, Indonesia","{'location': {'lat': -5.4852042, 'lng': 119.4163341}, 'viewport': {'northeast': {'lat': -5.483854720107278, 'lng': 119.4176843298927}, 'southwest': {'lat': -5.486554379892722, 'lng': 119.4149846701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Muara Desa Mappakassunggu,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111855406585734205284"">Saha Wiyah</a>'], 'photo_reference': 'AUGGfZle7_T-cCImgs3BdVN8fXUOCGXaD1dq8wwbTCJ2qwKwxVegfnwXUDenZJCBfj6XJBd-JJm_VZAHjFw-9nUGgfNOufUsRITk-l7-IRyBANui10ynIdLwWQHCpVaGz5GvvdJzB1lDLoBA_b48GTN93UMoWArl79dzNGsAMameM9bjSRex', 'width': 2448}]",ChIJsWKYIdgpvy0RJ28IPywIFpw,ChIJsWKYIdgpvy0RJ28IPywIFpw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.8,6.0,,,https://www.google.com/maps/place/?q=place_id:ChIJsWKYIdgpvy0RJ28IPywIFpw
"CC8J+QP6, Punaga, Mangara Bombang, Takalar Regency, South Sulawesi 92261, Indonesia","{'location': {'lat': -5.5830778, 'lng': 119.4317734}, 'viewport': {'northeast': {'lat': -5.581630220107278, 'lng': 119.4332023298928}, 'southwest': {'lat': -5.584329879892722, 'lng': 119.4305026701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Punaga,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117357451420855580976"">Kasyah Unjay</a>'], 'photo_reference': 'AUGGfZminDdAHCgYyy2AhKJ44KXWSAaBlRL316Vr1TPE_7H0rL_4mxI_x9hbA1BOCHgNkJaEmtcz7Pi-tzthxUBHwdP3X31Yt-FN4GL1EwadePT8iFff_c8vMlls0qW8gKrHi9mPdg8xAAseC1QXwwwOHTzLQCL2dCefCh_pJGs93F1S4pAI', 'width': 6000}]",ChIJ0axvt03Vvi0RU2HTJDqkGLc,ChIJ0axvt03Vvi0RU2HTJDqkGLc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.4,392.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ0axvt03Vvi0RU2HTJDqkGLc
"Topejawa, Mangara Bombang, Takalar Regency, South Sulawesi 92261, Indonesia","{'location': {'lat': -5.508998, 'lng': 119.4308702}, 'viewport': {'northeast': {'lat': -5.507526670107279, 'lng': 119.4326216298927}, 'southwest': {'lat': -5.510226329892723, 'lng': 119.4299219701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Topejawa Beach Tourism,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107678852896962073499"">Mth Maulana</a>'], 'photo_reference': 'AUGGfZngcSDcbT0VDCnamlavQpakyHyEE0fnclOFWZFRSU4C807B9VWLwBrj3uBiCX2lbI1UG0SbWbbN4s2vdUhfDQCMykYvexK15xaHjX333gHaXR0yhMXugiv28fgN-5rxewexeZtcLvuoVU9z8L1hVlMMUE2buprrEpPwrAiVSThAeCXp', 'width': 4000}]",ChIJRXockwjWvi0RY3TZtY8Pst8,ChIJRXockwjWvi0RY3TZtY8Pst8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.2,1772.0,"{'compound_code': 'FCRJ+C8 Topejawa, Takalar Regency, South Sulawesi, Indonesia', 'global_code': '6P6XFCRJ+C8'}",,https://www.google.com/maps/place/?q=place_id:ChIJRXockwjWvi0RY3TZtY8Pst8
"GC8Q+2C5 Danau Mangappo, Mangadu, Kec. Mangarabombang, Kabupaten Takalar, Sulawesi Selatan 92252, Indonesia","{'location': {'lat': -5.484999999999999, 'lng': 119.4386111}, 'viewport': {'northeast': {'lat': -5.483988070107277, 'lng': 119.4396568}, 'southwest': {'lat': -5.486687729892721, 'lng': 119.435474}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Mangappo,,ChIJ29qILcLXvi0Rd1cHurdpyWw,ChIJ29qILcLXvi0Rd1cHurdpyWw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ29qILcLXvi0Rd1cHurdpyWw
"J53V+8HJ, Pulau Dayangdayangan, Mattirobaji, Kec. Mappakasunggu, Kabupaten Takalar, Sulawesi Selatan, Indonesia","{'location': {'lat': -5.3966667, 'lng': 119.1938889}, 'viewport': {'northeast': {'lat': -5.395316870107278, 'lng': 119.1952387298927}, 'southwest': {'lat': -5.398016529892722, 'lng': 119.1925390701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Atem 20,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101034883465571655655"">A Google User</a>'], 'photo_reference': 'AUGGfZkju3nFgOPUtTfG3yqcDL1enCqH1BTNgIscgOpp5FeJvSCiGzBTCtuk0ZWevLCtXiritrZDGVQTUr1Ek8D8P4feojlCK-Nc2m26yMtJmZV99bNwRyrFcq1lb5TXzCDdWcxbSZUPln4WCPoDnBjTc7NN7EA8YDx9m1k3FBdedNssrzxK', 'width': 4160}]",ChIJEdruTZM7vy0RhxlLhkzRRVg,ChIJEdruTZM7vy0RhxlLhkzRRVg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.6,5.0,,,https://www.google.com/maps/place/?q=place_id:ChIJEdruTZM7vy0RhxlLhkzRRVg
"CFH8+PM4, Jl. Cikoang Ongkowa, Laikang, Kec. Mangarabombang, Kabupaten Takalar, Sulawesi Selatan 92261, Indonesia","{'location': {'lat': -5.570735, 'lng': 119.466696}, 'viewport': {'northeast': {'lat': -5.569496470107278, 'lng': 119.4682932798927}, 'southwest': {'lat': -5.572196129892722, 'lng': 119.4655936201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Padang Savana Ongkoa Takalar,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100057193627166814651"">Yunita Sari</a>'], 'photo_reference': 'AUGGfZmGAGX0cuKzlBj63vPFHHafemKMvU3GktfObSumvMfx6jONevYpQ5dEupWqSyEsUp0pexIYsXsm0lhnVwE-7WO9FTrkHp4PRj_zi9E10iCMZXulg6rn8YIwpHO5f5tI4z9iwPIyj6dZhMJm93WwBqXytCAja3J13J_64zFuyE6sW2PY', 'width': 4000}]",ChIJt0jKyQnVvi0R7m4Jppg0WgI,ChIJt0jKyQnVvi0R7m4Jppg0WgI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.6,118.0,,,https://www.google.com/maps/place/?q=place_id:ChIJt0jKyQnVvi0R7m4Jppg0WgI
