business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,url
OPERATIONAL,"dusun 01 rt05/rw02, Sri Sawahan, Kec. Punggur, Kabupaten Lampung Tengah, Indonesia","{'location': {'lat': -5.0442468, 'lng': 105.3277541}, 'viewport': {'northeast': {'lat': -5.043085970107279, 'lng': 105.3291698798927}, 'southwest': {'lat': -5.045785629892722, 'lng': 105.3264702201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Srisawahan,ChIJhZXMsKe9QC4Re03qnZyc8rs,"{'compound_code': 'X84H+84 Sri Sawahan, Central Lampung Regency, Lampung, Indonesia', 'global_code': '6P67X84H+84'}",0.0,ChIJhZXMsKe9QC4Re03qnZyc8rs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJhZXMsKe9QC4Re03qnZyc8rs
OPERATIONAL,"X73V+X36, Sido Mulyo, Punggur, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.045089, 'lng': 105.2926308}, 'viewport': {'northeast': {'lat': -5.043845870107278, 'lng': 105.2939517298927}, 'southwest': {'lat': -5.046545529892722, 'lng': 105.2912520701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan cinta,ChIJ-9e7MQC7QC4Rxqe1N6KIXaE,,0.0,ChIJ-9e7MQC7QC4Rxqe1N6KIXaE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-9e7MQC7QC4Rxqe1N6KIXaE
OPERATIONAL,"W7PX+V25, Dusun Tanjung agung, desa totokaton, Badran Sari, Kec. Punggur, Kabupaten Lampung Tengah, Lampung, Indonesia","{'location': {'lat': -5.0626948, 'lng': 105.2982319}, 'viewport': {'northeast': {'lat': -5.061293620107278, 'lng': 105.2992799298927}, 'southwest': {'lat': -5.063993279892722, 'lng': 105.2965802701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Raman Kampung Badransari,ChIJqXSKaPe7QC4R6iktbYWXGl4,,0.0,ChIJqXSKaPe7QC4R6iktbYWXGl4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJqXSKaPe7QC4R6iktbYWXGl4
OPERATIONAL,"W6VW+V8X, Pujo Asri, Kec. Punggur, Kabupaten Lampung Tengah, Lampung, Indonesia","{'location': {'lat': -5.0552686, 'lng': 105.2458551}, 'viewport': {'northeast': {'lat': -5.053929670107277, 'lng': 105.2472040798927}, 'southwest': {'lat': -5.056629329892721, 'lng': 105.2445044201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Pemancingan Pujo Asri 2,ChIJz-1cx627QC4RyF20rH1uk70,,5.0,ChIJz-1cx627QC4RyF20rH1uk70,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104882815011143665681"">Wisnu Prayoga</a>'], 'photo_reference': 'AUGGfZnHJ7OlS-mr1_uZ1WiWPwVLDSvDP774DB9HnaC7pW5dBwb5Jfvn-Z1CT-1CfohkS1yZwuMJj3UNBk8EF1M5VY3Cg_UoCKDw3S2MmHflUUkOXsZ3R1apj5-u92gHmHxr1japaKVFWRJW2e4JEkxrgsRgworXxlc8D7rFbY8qLPCytb4', 'width': 1600}]",,,https://www.google.com/maps/place/?q=place_id:ChIJz-1cx627QC4RyF20rH1uk70
OPERATIONAL,"Sri Sawahan, Punggur, Central Lampung Regency, Lampung 34391, Indonesia","{'location': {'lat': -5.0479375, 'lng': 105.3140625}, 'viewport': {'northeast': {'lat': -5.046598070107279, 'lng': 105.3154122298927}, 'southwest': {'lat': -5.049297729892722, 'lng': 105.3127125701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Kebon lebah klanceng, jual bibit lebah dan madu klanceng/trigona",ChIJtVdYJ_K9QC4R3V2__4iQ6BU,"{'compound_code': 'X827+RJ Sri Sawahan, Central Lampung Regency, Lampung, Indonesia', 'global_code': '6P67X827+RJ'}",4.6,ChIJtVdYJ_K9QC4R3V2__4iQ6BU,"['tourist_attraction', 'point_of_interest', 'establishment']",17,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100140195426606459011"">A Google User</a>'], 'photo_reference': 'AUGGfZmSZjSblZHEsj3ZSSxQ0H4BzlC_KpVZuHMAbgVen659asXZpsFdw1O1mgy-8id84NByv-AC0j3jTtZgp1qnoM_mWhhVjCd3R6kEsmv-UWel6v-ipS_MoDjN8A8PxCqIZDjOj-W41WYJswFr-7TT3IjOQdY_Mo7juPXoGvTHf1jVIYSK', 'width': 3472}]",,,https://www.google.com/maps/place/?q=place_id:ChIJtVdYJ_K9QC4R3V2__4iQ6BU
OPERATIONAL,"W797+M2R, Pujokerto, Trimurjo, Central Lampung Regency, Lampung 34172, Indonesia","{'location': {'lat': -5.0807682, 'lng': 105.2625149}, 'viewport': {'northeast': {'lat': -5.079367720107278, 'lng': 105.2638727798927}, 'southwest': {'lat': -5.082067379892722, 'lng': 105.2611731201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gapura Gajah,ChIJA2Vl5P66QC4RUjZCTKi19-g,,4.0,ChIJA2Vl5P66QC4RUjZCTKi19-g,"['tourist_attraction', 'point_of_interest', 'establishment']",69,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114921405964967799349"">A Google User</a>'], 'photo_reference': 'AUGGfZnYbini4wMM_9hpWJpSU1gka3MMQiX5vy4v2D2P11abgucK3RvvNSTVyf6BKcGQTDVGYay_ECDbSqREFsI8Mj2JRDlxtey63qzIFx-313qpp6uORAvOECc2UqqBswMf_pyH_xtDpCXNV8_QKnKfVU5qqUKhZrf20sy_VwoRK9P4JV9D', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJA2Vl5P66QC4RUjZCTKi19-g
OPERATIONAL,"X8R6+63P, Sumber Rejo, :Kota Gajah, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.0094135, 'lng': 105.3101915}, 'viewport': {'northeast': {'lat': -5.008110420107277, 'lng': 105.3116780298927}, 'southwest': {'lat': -5.010810079892721, 'lng': 105.3089783701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BF I SUMBERREJO,ChIJr6fNIgClQC4RZ_0YDpkP820,,0.0,ChIJr6fNIgClQC4RZ_0YDpkP820,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJr6fNIgClQC4RZ_0YDpkP820
OPERATIONAL,"X8JR+2CP, Sri Tejo Kencono, :Kota Gajah, Central Lampung Regency, Lampung 34153, Indonesia","{'location': {'lat': -5.0199007, 'lng': 105.3410929}, 'viewport': {'northeast': {'lat': -5.018545970107278, 'lng': 105.3428336298927}, 'southwest': {'lat': -5.021245629892721, 'lng': 105.3401339701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata pemancingan kedung asri,ChIJMTk9D7ejQC4RSHY6gpa99J4,,3.7,ChIJMTk9D7ejQC4RSHY6gpa99J4,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109861186941768419330"">manto ganteng</a>'], 'photo_reference': 'AUGGfZkZmBHuUKPETTFFhSYeYNFBd87Pxx8azmVaXgbDhakt51-RHTDirDOGfWMLmlEYZeMXovIZN6LXpeUWERPkWlEAgwaI-mZF8IH3vIRR7dIW8lb1d4tecSJDkgRZx4WvLw1WnfUC-p1abWVJF0waupY1On23OMHURdDv-iDW6HRjCEAM', 'width': 640}]",,,https://www.google.com/maps/place/?q=place_id:ChIJMTk9D7ejQC4RSHY6gpa99J4
OPERATIONAL,"26F7+R7J, Jl. Lintas Sumatra, Gunung Sugih, Gn. Sugih, Kec. Gn. Sugih, Kabupaten Lampung Tengah, Lampung 34161, Indonesia","{'location': {'lat': -4.9754133, 'lng': 105.2131424}, 'viewport': {'northeast': {'lat': -4.974126270107278, 'lng': 105.2146052298927}, 'southwest': {'lat': -4.976825929892722, 'lng': 105.2119055701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Taman Tugu Kopiah dan Patung Pengantin,ChIJ1RR9ilmvQC4RsCS0xMhSZlU,,4.5,ChIJ1RR9ilmvQC4RsCS0xMhSZlU,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",2438,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116437840081566049758"">A Google User</a>'], 'photo_reference': 'AUGGfZmov3NuiYEC_xB7M1aKk9Oc2mw5TVqttHp8n5Lvpj0i6Bcw0cA2aTnxVczsK6Guw0MPnxiI47EpPEGU53Q6r3HXvbTDXM8sCcHVV1pCLAGDtQ8aUeC4aDxyzSUkTOopGAWa29BqfEC0ZevHL-qwpXB-OQYl6dq_HvUipiTAKHoI7sse', 'width': 2992}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ1RR9ilmvQC4RsCS0xMhSZlU
OPERATIONAL,"W8V6+83H Semenanjung Badran, Purwoasri, Kabupaten Lampung Tengah, Lampung 34118, Indonesia","{'location': {'lat': -5.0566947, 'lng': 105.3102465}, 'viewport': {'northeast': {'lat': -5.055339520107277, 'lng': 105.3115813298927}, 'southwest': {'lat': -5.058039179892721, 'lng': 105.3088816701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,wisata badran sari,ChIJDTAejGS7QC4RVcPgsDWDRRo,,5.0,ChIJDTAejGS7QC4RVcPgsDWDRRo,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103749542758009020316"">A Google User</a>'], 'photo_reference': 'AUGGfZmHJ1aROXT3FqcMTv-gYjZP8uGznWWetJ6c0l-M5sCszbAsLUTO9DFZiGM8cqOp66ZR6A3U_Orx-n6y_ICs571gBoJaDrDWMdgN5ByXwyPAbj8Ya9N6Gf6Ufh-Mz4KU0lrPqYnNmeg1PAoCA_czvF4mgZ_xKZEDXgcfHZfCqDPqhTrf', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJDTAejGS7QC4RVcPgsDWDRRo
