business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url
OPERATIONAL,"3979+M4Q, Aikai, Paniai Timur, Paniai Regency, Papua 98726, Indonesia","{'location': {'lat': -3.93578, 'lng': 136.3678455}, 'viewport': {'northeast': {'lat': -3.934147020107278, 'lng': 136.3716135}, 'southwest': {'lat': -3.936846679892722, 'lng': 136.3665895}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waumakagouda,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104775253348653129585"">A Google User</a>'], 'photo_reference': 'AUGGfZnYgi6EbKddAYpsEKfLS2ggrgTHAiRczkZ6AdWF8OY2oB1ZGbx-LcxCqmneaOdSQUFlVK2B7jBgcwvhZ8pPddYEIDw8HoOgYNjYtAB0Hx9qGSvrFtSKkZeh6iznosjssRezdTHTqIBdUcS6HNSOWrnvsHMJV5Q4JazmCbj9wCHzBlOH', 'width': 4160}]",ChIJoXqajvc9ImgRI7RNjslNAYg,5.0,ChIJoXqajvc9ImgRI7RNjslNAYg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJoXqajvc9ImgRI7RNjslNAYg
OPERATIONAL,"3875+PG, Epouto, Yatamo, Paniai Regency, Papua, Indonesia","{'location': {'lat': -3.935641, 'lng': 136.308836}, 'viewport': {'northeast': {'lat': -3.934437770107278, 'lng': 136.3101623298927}, 'southwest': {'lat': -3.937137429892722, 'lng': 136.3074626701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dimiya Danau Paniai,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115035439138382487447"">A Google User</a>'], 'photo_reference': 'AUGGfZmCebrhx40Hj5UkJfnxgruA0OrshrGwRNvUtvSy9S5rXf4LaxsYFIXiqyDDMt5yn0HHlBA90WtdjrCi_wHYzWKLjoEWxlwt8FZpX5xRWbi48DG96MePFcwGNfNSw8lzRNz3Ye9LrKhysmUb-uzXxP4CwvcA0_EtP4cJ2NqN2QzSKXaD', 'width': 960}]",ChIJNXjJFAAjImgRmjsF3jL--CE,0.0,ChIJNXjJFAAjImgRmjsF3jL--CE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJNXjJFAAjImgRmjsF3jL--CE
OPERATIONAL,"38X9+446, Danau, Mogeya, Distrik Paniai Barat, Kabupaten Paniai, Papua 98715, Indonesia","{'location': {'lat': -3.9022222, 'lng': 136.3177778}, 'viewport': {'northeast': {'lat': -3.900872370107278, 'lng': 136.3191276298927}, 'southwest': {'lat': -3.903572029892722, 'lng': 136.3164279701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paniai Lake,"[{'height': 2608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115304861082732148382"">Edwin Pamungkas</a>'], 'photo_reference': 'AUGGfZnG3yPJA9B6pVHPDKaMuJfeSEehk_byyZpodSrsPtyQ8g56uojGh5EYELiN_3Mb_KyUsl7AyaGP7kxKd5pTWnAypcDVuIAIzexC_As5O_r05UetgItWj735In6hG_Brp-WxOsABzEg-B4DRn65ooJXuTRD7oCpNbInbMVHOQ1xCqCos', 'width': 4624}]",ChIJyaF06G8ZImgR5AVw62qHpnw,5.0,ChIJyaF06G8ZImgR5AVw62qHpnw,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,https://www.google.com/maps/place/?q=place_id:ChIJyaF06G8ZImgR5AVw62qHpnw
OPERATIONAL,"39GC+C4R, Enarotali, Kogekotu, Paniai Regency, Papua 98726, Indonesia","{'location': {'lat': -3.923886, 'lng': 136.3702558}, 'viewport': {'northeast': {'lat': -3.922714120107277, 'lng': 136.3734448}, 'southwest': {'lat': -3.925413779892721, 'lng': 136.3691928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bobaigo,"[{'height': 2398, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102401185008739626130"">Andri Wirawan</a>'], 'photo_reference': 'AUGGfZl8vg6Wi6Bx6FlevukpRNEQcPxzLrLtOVGUNlYtnyrTh3f62cJ4DY8JDy8Q5psVD6H95NCPOnt7foKj87fo5duT7ywCr2Jx16ce231AbPFO3R1S3Ldt2gja7ycxM7TRkrjeXUKgH147NEhG1eKQVgamF38kp-6gb_i4eUeDbDWmOHZn', 'width': 3525}]",ChIJvU_Dj_49ImgRsEhda9eiwYY,4.0,ChIJvU_Dj_49ImgRsEhda9eiwYY,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,https://www.google.com/maps/place/?q=place_id:ChIJvU_Dj_49ImgRsEhda9eiwYY
OPERATIONAL,"376H+8PW, Unnamed Road, Epou / Epobutu, Paniai Barat, Paniai Regency, Papua 98764, Indonesia","{'location': {'lat': -3.93913, 'lng': 136.279331}, 'viewport': {'northeast': {'lat': -3.937424570107278, 'lng': 136.2828719}, 'southwest': {'lat': -3.940124229892722, 'lng': 136.2781507}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wadoumide Deiyai,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104753976352545924090"">Kristianus Ukago</a>'], 'photo_reference': 'AUGGfZlKgg2OtNXabYmghLsBGfhTK3mwesWSpZmiQmwp3-hvAqxFVUVEanc2X4o8xFLBX3ime8ayzq5ccwWhJwoSPIht2pVmanFyPiyxkhvwnNtyiMOvd_hYKf_9-AYycCEEzC7oq7QqUcT5JbCUU0JExKO8InzSldsWD7Qs_tZxeBTwGPb5', 'width': 4032}]",ChIJ2378DLIhImgRSzDKZtro_aE,5.0,ChIJ2378DLIhImgRSzDKZtro_aE,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJ2378DLIhImgRSzDKZtro_aE
OPERATIONAL,"4FM6+H6F, Kampung OGEIDA, Distrik Ekadide, Kabupaten Paniai, Papua, Indonesia","{'location': {'lat': -3.8660649, 'lng': 136.4605516}, 'viewport': {'northeast': {'lat': -3.864714370107278, 'lng': 136.4619059798927}, 'southwest': {'lat': -3.867414029892722, 'lng': 136.4592063201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KAMPUNG OGEIDA,,ChIJmUXg0C0VImgRojRE4CVuB7I,5.0,ChIJmUXg0C0VImgRojRE4CVuB7I,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJmUXg0C0VImgRojRE4CVuB7I
OPERATIONAL,"X675+FP3, Gakokebo, Tigi Barat, Deiyai Regency, Papua 98764, Indonesia","{'location': {'lat': -4.03636, 'lng': 136.2093058}, 'viewport': {'northeast': {'lat': -4.035070870107278, 'lng': 136.2106756798927}, 'southwest': {'lat': -4.037770529892722, 'lng': 136.2079760201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Momaikago,"[{'height': 573, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100604919450787088458"">A Google User</a>'], 'photo_reference': 'AUGGfZkZ-VvIfWIUm6pjZdcZh8xbPW38PRIkBXGxVp1aCLZcLH-xoNMc0x0ZKI0ha5tpC_rk8oOEeNzj6xpVUH7YfZmxH4rQzJW1RnTchm1OkizusZ-x843-oQiselX9Jp92uC_fl09__WM_memJvWHpYW7nOBiFR_dLcqtUwfqQlurjt6HQ', 'width': 860}]",ChIJmZ52sXUpImgRk5vhpIrNQNY,4.8,ChIJmZ52sXUpImgRk5vhpIrNQNY,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,https://www.google.com/maps/place/?q=place_id:ChIJmZ52sXUpImgRk5vhpIrNQNY
OPERATIONAL,"W7FQ+4WH, Yaba, Tigi, Deiyai Regency, Papua 98727, Indonesia","{'location': {'lat': -4.0771948, 'lng': 136.2898671}, 'viewport': {'northeast': {'lat': -4.076027320107277, 'lng': 136.2913846}, 'southwest': {'lat': -4.07872697989272, 'lng': 136.2853146}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat Rekreasi Butuboya,,ChIJN1o2tOMvImgROv-4W2SnOXY,5.0,ChIJN1o2tOMvImgROv-4W2SnOXY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJN1o2tOMvImgROv-4W2SnOXY
OPERATIONAL,"X36C+Q37 Grasberg Mine, Dogomo, Dumadama, Paniai Regency, Papua 98972, Indonesia","{'location': {'lat': -4.0380971, 'lng': 137.0701836}, 'viewport': {'northeast': {'lat': -4.036747270107278, 'lng': 137.0715334298928}, 'southwest': {'lat': -4.039446929892722, 'lng': 137.0688337701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Idenberg Lake,"[{'height': 450, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116593616567836170881"">A Google User</a>'], 'photo_reference': 'AUGGfZkQ9OkzIi_X5IW7OBrId8DI4hr0Vep9jGZhhAv8EJacopqSi6EG8c-LdM2kz2qLTkLS2tDzid3v42io4e5lP1t97cusOgVq6gnxf5ZSQf1iBsdfnJpjAaRRjeVWCZTxNT2nIPqd2bUTR-Q8rTBX0cVf9xiYHZllcAFhg3qdZ1pYl6Ll', 'width': 750}]",ChIJedml_DrpImgRRxUEHiNUNJA,4.8,ChIJedml_DrpImgRRxUEHiNUNJA,"['tourist_attraction', 'point_of_interest', 'establishment']",6,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJedml_DrpImgRRxUEHiNUNJA
OPERATIONAL,"RCPP+XCF, Kopai II, Bowobado, Deiyai Regency, Papua, Indonesia","{'location': {'lat': -4.1625625, 'lng': 136.4360625}, 'viewport': {'northeast': {'lat': -4.161212670107278, 'lng': 136.4374123298927}, 'southwest': {'lat': -4.163912329892722, 'lng': 136.4347126701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Meno Waina,,ChIJdYpLuPbNI2gR3Baf3fYCDMA,0.0,ChIJdYpLuPbNI2gR3Baf3fYCDMA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJdYpLuPbNI2gR3Baf3fYCDMA
