business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"P3R2+XPX, Jl. Raya Cijati, Parakantugu, Kec. Cijati, Kabupaten Cianjur, Jawa Barat 43284, Indonesia","{'location': {'lat': -7.2575231, 'lng': 107.0518629}, 'viewport': {'northeast': {'lat': -7.256139420107279, 'lng': 107.0530944798927}, 'southwest': {'lat': -7.258839079892723, 'lng': 107.0503948201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Cibuni Kadupandak Cianjur,"[{'height': 3864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110998838703882812765"">Aries Rona Zeni</a>'], 'photo_reference': 'AUGGfZl56Pbd8u18_gvm9VOe0S5pFSVKUVKyYOtkna_0NkeL9ZHeVv0VeK-iQMMeVfFasUdAlKt50gJcn3NVryzkJz4SyqeCeFtiV1wzN4ojaUCga7YOPqdnqZFtkp1IeAnCbpe-l7AgWQeOYTMw36Zva_kVkqRDI6dX3CDUd0BHfyQ3TeCU', 'width': 5152}]",ChIJa-kjEKtvaC4RinH0lOJhVYQ,5.0,ChIJa-kjEKtvaC4RinH0lOJhVYQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJa-kjEKtvaC4RinH0lOJhVYQ
OPERATIONAL,"P2M8+JGJ, Sukamahi, Cijati, Cianjur Regency, West Java 43284, Indonesia","{'location': {'lat': -7.2659125, 'lng': 107.0162656}, 'viewport': {'northeast': {'lat': -7.264543920107276, 'lng': 107.0176103298927}, 'southwest': {'lat': -7.26724357989272, 'lng': 107.0149106701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak cara,,ChIJSwOSGABvaC4R3bf2dV3YmuU,0.0,ChIJSwOSGABvaC4R3bf2dV3YmuU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJSwOSGABvaC4R3bf2dV3YmuU
OPERATIONAL,"P2P7+XQJ, Sukamahi, Cijati, Cianjur Regency, West Java 43284, Indonesia","{'location': {'lat': -7.262535, 'lng': 107.0143783}, 'viewport': {'northeast': {'lat': -7.261178820107277, 'lng': 107.0157781798927}, 'southwest': {'lat': -7.263878479892721, 'lng': 107.0130785201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Aki Akrob,,ChIJpesBTwBvaC4Rk_5GUHMZFjQ,0.0,ChIJpesBTwBvaC4Rk_5GUHMZFjQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJpesBTwBvaC4Rk_5GUHMZFjQ
OPERATIONAL,"P3V3+PF8, Parakantugu, Kadupandak, Cianjur Regency, West Java 43284, Indonesia","{'location': {'lat': -7.255717100000001, 'lng': 107.0536888}, 'viewport': {'northeast': {'lat': -7.254485270107278, 'lng': 107.0550886798927}, 'southwest': {'lat': -7.257184929892722, 'lng': 107.0523890201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cibuni,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109805207424719731054"">A Google User</a>'], 'photo_reference': 'AUGGfZkmydJgFVenUB2-aozw3fLMpfYYdY-DwAeyp1oaYcFXFNRa0VdqtNbP3Y4FZH4-Ca3MvVOFonhKNqo-RXJ7hTO3uARrRAmRnuFRXyoUjPMOHHnJMhdZjWzLScUPQCdb6wGnNy1Fhlr3l7W7Tpo91ZX9XJwFMJPJx-qw7wXARAuRqJed', 'width': 2304}]",ChIJkd0bC3lvaC4RKIoIf3Ot8eg,4.5,ChIJkd0bC3lvaC4RKIoIf3Ot8eg,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJkd0bC3lvaC4RKIoIf3Ot8eg
OPERATIONAL,"P3W9+694, Unnamed Road, Pasirdalem, Kec. Kadupandak, Kabupaten Cianjur, Jawa Barat 43268, Indonesia","{'location': {'lat': -7.254477, 'lng': 107.068455}, 'viewport': {'northeast': {'lat': -7.251285600000002, 'lng': 107.0696618298927}, 'southwest': {'lat': -7.2555408, 'lng': 107.0669621701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MUARA EXTREME CIBUNI,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102990795447247365134"">Aris Mulyadi</a>'], 'photo_reference': 'AUGGfZmAm1EMc28tpq0NsA7nyx_ZeS7sFnq1UdIY36Es4NgedbFXDwwEDB1PkZ1-7RAWkjd5564lcmcaZ9e-vnIT_lkt7a6Ryx_U1RByEkmOinrX_wixZrAOV5ewTfZq1jNJtG-s1wnpWcK1lmT94Le6-M2nfpR_ZE83lMtFwyGhu8k1g8OQ', 'width': 1080}]",ChIJRSha0KlvaC4REm5GJMtniJw,4.0,ChIJRSha0KlvaC4REm5GJMtniJw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJRSha0KlvaC4REm5GJMtniJw
OPERATIONAL,"P2MX+JQR, Kadupandak, Cianjur Regency, West Java, Indonesia","{'location': {'lat': -7.2658954, 'lng': 107.0493763}, 'viewport': {'northeast': {'lat': -7.264482020107278, 'lng': 107.05325695}, 'southwest': {'lat': -7.267181679892722, 'lng': 107.04808275}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung H.Sumitra,,ChIJY9o1hbBvaC4RZ5yjz4m6G3E,5.0,ChIJY9o1hbBvaC4RZ5yjz4m6G3E,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJY9o1hbBvaC4RZ5yjz4m6G3E
OPERATIONAL,"MWJR+M6C, Bunisari, Agrabinta, Cianjur Regency, West Java, Indonesia","{'location': {'lat': -7.3183071, 'lng': 106.9405123}, 'viewport': {'northeast': {'lat': -7.316438920107277, 'lng': 106.94612125}, 'southwest': {'lat': -7.319138579892721, 'lng': 106.93864265}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Destinasi wisata cibuni lewibengkok,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102387112362218191784"">A Google User</a>'], 'photo_reference': 'AUGGfZkeC1DZ8A1CMSijZqzjTXF7qUCmSp8qg-HiNzKkpqajGWj1sqxIozOTnkNpThbRJHJD1gYTMNwUqG7iFWv0Q34fQvswVgAzDf3Nk0BpjxzEA7RTqKORPR948Kg4XuV4Rlb7xSZ5c1nj4FGA1YPssKslP-zqWC0tu12CDKKvioly36LG', 'width': 3840}]",ChIJ_2gr3fBzaC4RjVs5xvnYQTA,4.5,ChIJ_2gr3fBzaC4RjVs5xvnYQTA,"['tourist_attraction', 'point_of_interest', 'establishment']",4,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ_2gr3fBzaC4RjVs5xvnYQTA
OPERATIONAL,"Q27P+F6, Bojongkasih, Kadupandak, Cianjur Regency, West Java 43268, Indonesia","{'location': {'lat': -7.236280599999999, 'lng': 107.035593}, 'viewport': {'northeast': {'lat': -7.234942670107277, 'lng': 107.0369258298927}, 'southwest': {'lat': -7.237642329892721, 'lng': 107.0342261701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Abah Awan,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101158051728725232185"">Rizky Ramadhon</a>'], 'photo_reference': 'AUGGfZmRaJEm6Z9wwjvHdNIx3LEP8eq-IJUPmOIQS9wyW5L3UUYAb07T676nUyfTUXQ8n-9nTr8XpJrHaEWtO3CPfdAFVX1ahN1LJmUDaceMbnHZsfoA1R79COb-BUCB6zGLIazcoJYK6CopJH3D7ZPdRurtpVXW_Y8hRycWkL8RAzFAw5zx', 'width': 1920}]",ChIJh6EnrtZvaC4RxNFaHhK--t8,1.0,ChIJh6EnrtZvaC4RxNFaHhK--t8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJh6EnrtZvaC4RxNFaHhK--t8
CLOSED_TEMPORARILY,"MXMC+972, Padaasih, Cijati, Cianjur Regency, West Java, Indonesia","{'location': {'lat': -7.3166171, 'lng': 106.9706412}, 'viewport': {'northeast': {'lat': -7.314597520107279, 'lng': 106.9731306}, 'southwest': {'lat': -7.317297179892723, 'lng': 106.9698114}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Destinasi wisata Curug tepungan,,ChIJr9qt7jRzaC4Rgh-Z4t7DnLU,0.0,ChIJr9qt7jRzaC4Rgh-Z4t7DnLU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJr9qt7jRzaC4Rgh-Z4t7DnLU
CLOSED_TEMPORARILY,"MXP8+QRG, Padaasih, Cijati, Cianjur Regency, West Java, Indonesia","{'location': {'lat': -7.3130542, 'lng': 106.9670749}, 'viewport': {'northeast': {'lat': -7.312007920107278, 'lng': 106.9690350798927}, 'southwest': {'lat': -7.314707579892722, 'lng': 106.9663354201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug one piece,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101564131766400304195"">A Google User</a>'], 'photo_reference': 'AUGGfZmRr31CgxB9KFkl9CMGo3a1dO6eDSlDXxW2yi9xsR08CHXZNqDlPXG-LzzpbJT5LrCPHMVRbGVLz7vjy6O0R4efe_7v8KBHUfkkhL_OhlR6r5QwDTJPVIAzNYiKx0dfo-_21n9S3yd9qM-MEK8Os-eRknqpNPe44cCRgazMAtdSNds0', 'width': 720}]",ChIJr2gl0H9zaC4R8m4fA-uLSuU,0.0,ChIJr2gl0H9zaC4R8m4fA-uLSuU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJr2gl0H9zaC4R8m4fA-uLSuU
