business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,url
OPERATIONAL,"Kp pasanggrahan No.001/003, Cimanggu, Cibeber, Cianjur Regency, West Java 43262, Indonesia","{'location': {'lat': -6.9324996, 'lng': 107.1459037}, 'viewport': {'northeast': {'lat': -6.931122120107278, 'lng': 107.1472134298927}, 'southwest': {'lat': -6.933821779892722, 'lng': 107.1445137701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Foreign Area,ChIJ9a75QABRaC4RwxQk8zGrEe0,"{'compound_code': '349W+29 Cimanggu, Cianjur Regency, West Java, Indonesia', 'global_code': '6P59349W+29'}",0.0,ChIJ9a75QABRaC4RwxQk8zGrEe0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9a75QABRaC4RwxQk8zGrEe0
OPERATIONAL,"Cipetir, Cibeber, Cianjur Regency, West Java 43262, Indonesia","{'location': {'lat': -6.931335700000001, 'lng': 107.1128288}, 'viewport': {'northeast': {'lat': -6.929912920107278, 'lng': 107.1141599298927}, 'southwest': {'lat': -6.932612579892722, 'lng': 107.1114602701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hayyu Farm,ChIJzzUoNUBRaC4RUjNXRpw8AHg,"{'compound_code': '3497+F4 Cipetir, Cianjur Regency, West Java, Indonesia', 'global_code': '6P593497+F4'}",4.5,ChIJzzUoNUBRaC4RUjNXRpw8AHg,"['tourist_attraction', 'point_of_interest', 'establishment']",121,{'open_now': False},"[{'height': 2272, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114919654392136070273"">Sidik Maulana</a>'], 'photo_reference': 'AUGGfZm5sxW03T5hQoWrXrImtbb7Ka1RiOKdN4awkL5Vo_R4PoYMp4DvtjTiwOvynjVbDfMjWI4Ni4Y9ljFPqxKRwqKFAV6OQlcf_n5qekxVjb7o7cHdEoeqRc04KcKafb9wi33SW9nr8fAn-P1b9aVN0dyOH_bXSq_wAi1eZWjNDAatt6o', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJzzUoNUBRaC4RUjNXRpw8AHg
OPERATIONAL,"Cingkek, RT.01/RW.04, Cibaregbeg, Cibeber, Cianjur Regency, West Java 43262, Indonesia","{'location': {'lat': -6.909233299999999, 'lng': 107.1806189}, 'viewport': {'northeast': {'lat': -6.907876720107279, 'lng': 107.1820365798927}, 'southwest': {'lat': -6.910576379892722, 'lng': 107.1793369201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebon Hejo,ChIJL-mWRXFRaC4Rv7LihaDn2q8,"{'compound_code': '35RJ+86 Cibaregbeg, Cianjur Regency, West Java, Indonesia', 'global_code': '6P5935RJ+86'}",4.2,ChIJL-mWRXFRaC4Rv7LihaDn2q8,"['tourist_attraction', 'point_of_interest', 'establishment']",30,{'open_now': False},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112403128369097926417"">A Google User</a>'], 'photo_reference': 'AUGGfZmZ9TKO_H9AONiiVqo5iogolE9FNXoKL9FQYEcaFCouxH42iOKdqnMCRUYfH20YUF65zoIo9Nv9dmzc0USc4LwTiHWr8HwN4g4UQv94NlpzqpDO4GYtNFsVV2VK9-7SCKMmQ7VnIHbhN4YLO6Yiaa2V8Ll339EZVS-iXnGIx5UJJR8e', 'width': 1599}]",,https://www.google.com/maps/place/?q=place_id:ChIJL-mWRXFRaC4Rv7LihaDn2q8
OPERATIONAL,"24MM+3GJ, Sukamanah, Cibeber, Cianjur Regency, West Java 43262, Indonesia","{'location': {'lat': -6.9672829, 'lng': 107.1337567}, 'viewport': {'northeast': {'lat': -6.965880870107278, 'lng': 107.1351919298927}, 'southwest': {'lat': -6.968580529892722, 'lng': 107.1324922701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Foto BATU BELAH,ChIJe7gVKeFbaC4RsaD09aHborE,,4.0,ChIJe7gVKeFbaC4RsaD09aHborE,"['tourist_attraction', 'point_of_interest', 'establishment']",7,{'open_now': True},"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113689321381207439430"">junaidi jun</a>'], 'photo_reference': 'AUGGfZlioF9mIzx9Ey30DFZ0y68_rl0yPB0BNxAVtLO9t_uT2VuJFTHDXsIjIgrK89ATiRoAIDIniYCTeGl_4byLbXZPDv9LHNIz5WZl7KiNLzfzelqi_6yHmijkwNBZpNoPr8L3Q64rKXfVNZnIN64m64TUpUWDk-OuPYfnljVQejtUi9s8', 'width': 4624}]",,https://www.google.com/maps/place/?q=place_id:ChIJe7gVKeFbaC4RsaD09aHborE
OPERATIONAL,"34CM+73V, Cisalak, Cibeber, Cianjur Regency, West Java 43262, Indonesia","{'location': {'lat': -6.9292788, 'lng': 107.1324101}, 'viewport': {'northeast': {'lat': -6.927851670107279, 'lng': 107.1338938298927}, 'southwest': {'lat': -6.930551329892722, 'lng': 107.1311941701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pancing,ChIJjwg72-BRaC4RQ-wgeSPij9s,,5.0,ChIJjwg72-BRaC4RQ-wgeSPij9s,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107816280372349521316"">A Google User</a>'], 'photo_reference': 'AUGGfZnrve4VMUr-fYGVnvRf4sweTg8Vcbbq3U8SwZMzVSSyVhq-TjTcf19swTn5w87KCWEuOLApkc5JchTFYH1OscNpnZa50B59g-LpuNBY-G9KbHADQafqisHoqS7iehWuPT6vjiqI8Q_kDEvs8jXHyAFdIGaf3J_ScSwxwFqwKAwD2JEF', 'width': 1960}]",,https://www.google.com/maps/place/?q=place_id:ChIJjwg72-BRaC4RQ-wgeSPij9s
OPERATIONAL,"3479+VX3, Jalan stasiun Cibeber, blok gudang vim, Cipetir, Kec. Cibeber, Kabupaten Cianjur, Jawa Barat 43262, Indonesia","{'location': {'lat': -6.936009200000001, 'lng': 107.1200349}, 'viewport': {'northeast': {'lat': -6.934863820107279, 'lng': 107.1215219298927}, 'southwest': {'lat': -6.937563479892723, 'lng': 107.1188222701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata Air Artesis,ChIJB0Atfe9RaC4R45S4URp92FY,,0.0,ChIJB0Atfe9RaC4R45S4URp92FY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114214698965181344976"">Mahmud Yunus</a>'], 'photo_reference': 'AUGGfZl6fvaBpdV4eQvdAe4I4jPCNIsJgSMXyeosYmaWg_sKOJCDj6F0xS9UrfPlf0VIaFEffXa1Lk1t28nnsmiNMywsQAfCDLZA70IU3A7N2yBuMjVKGwf2VdAbkLHkzA58BnK0vOz3xDnvUeL-MOHQkDxVaXs5xb-2X68teDYJkL-pWpb5', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJB0Atfe9RaC4R45S4URp92FY
OPERATIONAL,"35JJ+J2R, Raya Cibeber Jati, Girimulya, Kec. Cibeber, Kabupaten Cianjur, Jawa Barat 43262, Indonesia","{'location': {'lat': -6.918388299999999, 'lng': 107.18}, 'viewport': {'northeast': {'lat': -6.9175043, 'lng': 107.1819795298927}, 'southwest': {'lat': -6.9210403, 'lng': 107.1792798701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cikondang,ChIJ40STpDFRaC4RNDm_85RR-UA,,5.0,ChIJ40STpDFRaC4RNDm_85RR-UA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116179694670042912770"">Sahrul Munawar</a>'], 'photo_reference': 'AUGGfZlFT4bnGdg0D36hXetRr8il1IoTazd9KH_VxiAUd4Fyx3Z55EUr0FcPNkQsTk3-05wjixfcXItnkcSo1ufgqZ3yTbIfUSzi-_Oit4xFZffXrmHz4VRuPWWj5RnnMe7MDfs1ycMNZd1Myhfs95Ub-kKiGsY5gKWboM6Kzv1Llt7Cy_LZ', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJ40STpDFRaC4RNDm_85RR-UA
OPERATIONAL,"24CQ+Q33, Sukamanah, Cibeber, Cianjur Regency, West Java 43262, Indonesia","{'location': {'lat': -6.978122399999999, 'lng': 107.1376667}, 'viewport': {'northeast': {'lat': -6.976836420107277, 'lng': 107.1385638798927}, 'southwest': {'lat': -6.979536079892721, 'lng': 107.1358642201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Faiz,ChIJIwy30ZhbaC4R7ZHFAOQh21M,,5.0,ChIJIwy30ZhbaC4R7ZHFAOQh21M,"['tourist_attraction', 'point_of_interest', 'establishment']",5,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107707917991502065517"">A Google User</a>'], 'photo_reference': 'AUGGfZmdAoHmeIUFeDn8fkBt9_3ztzP1Qux--gJvzzeZv7hJWM9AmBpNTGQmzOrtmhCFYzTGDnFOuq83kzPLCSRQC469a3Vamy09Lt5ti9r3S6OCD5JMRMsXzZn45XaZkJUNWAtlJLC7-NzbISIcFBtnRTyPnoPr4j2bEZPNfT5gsEozWial', 'width': 4208}]",,https://www.google.com/maps/place/?q=place_id:ChIJIwy30ZhbaC4R7ZHFAOQh21M
OPERATIONAL,"3587+J6, Cimanggu, Cibeber, Cianjur Regency, West Java, Indonesia","{'location': {'lat': -6.933462, 'lng': 107.163072}, 'viewport': {'northeast': {'lat': -6.931569770107277, 'lng': 107.1646739798927}, 'southwest': {'lat': -6.934269429892721, 'lng': 107.1619743201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cijambe,ChIJwQJSU-pRaC4RNCz8EmkUZd4,,5.0,ChIJwQJSU-pRaC4RNCz8EmkUZd4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114343125429036198480"">A Google User</a>'], 'photo_reference': 'AUGGfZlxajinjjDgDrwzs-oJZTH0r_xhBGkmTQd6l2q9PZWsS6zS_HvnUbbFFtRJJRem0aPVqr6nDfOxz380JV9r-4StxClOo26wLxPraLm9M1W38HYi5M6c_oqc9HLANAPf4uVO3-VMfvvnzq3SSfcll8q6qZJgR_TEFjH7_pR0RKYMYb-O', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJwQJSU-pRaC4RNCz8EmkUZd4
OPERATIONAL,"23XP+F3R, Kp.Cisaat, Cibokor, Kec. Cibeber, Kabupaten Cianjur, Jawa Barat 43262, Indonesia","{'location': {'lat': -6.9512706, 'lng': 107.0851504}, 'viewport': {'northeast': {'lat': -6.949920420107278, 'lng': 107.0865766798927}, 'southwest': {'lat': -6.952620079892722, 'lng': 107.0838770201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Arum Jeram Lewi Kuda,ChIJh-i-C2tFaC4RhEXvEqPgcv8,,3.3,ChIJh-i-C2tFaC4RhEXvEqPgcv8,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': False},"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103315416721995327192"">Rizal Muhammad</a>'], 'photo_reference': 'AUGGfZl3DNKzLesHKI4u8NY2CPjU4d483JvnBdtZRlFxTzF26SWfdmLjRa1XKhgs3OzRxD1eo84i0pTIfn1OIILqWB8au-iWsFHkScQ8W0OLi_cgF2FiuEZvF7m0BM3CmiqruBq8MZIHL8hBn8tZf_iAtQp3FUPlv-z40Sw-Qcd0Yt0kW_aj', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJh-i-C2tFaC4RhEXvEqPgcv8
