business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,url
OPERATIONAL,"3PG7+RJ, Moor, Moora, Nabire Regency, Papua 98861, Indonesia","{'location': {'lat': -2.922953, 'lng': 135.714098}, 'viewport': {'northeast': {'lat': -2.921603170107278, 'lng': 135.7154478298927}, 'southwest': {'lat': -2.924302829892722, 'lng': 135.7127481701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MANOTOHERI,ChIJDysDknTzHmgRuQesavOjAMs,0.0,ChIJDysDknTzHmgRuQesavOjAMs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJDysDknTzHmgRuQesavOjAMs
OPERATIONAL,"WHCV+824, Unnamed Road, Mambor, Napan, Kabupaten Nabire, Papua Tengah 98861, Indonesia","{'location': {'lat': -3.0792375, 'lng': 135.5925781}, 'viewport': {'northeast': {'lat': -3.077887670107278, 'lng': 135.5939279298927}, 'southwest': {'lat': -3.080587329892723, 'lng': 135.5912282701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mowirin Beach,ChIJFUa33gNXHmgRoe3UMYR8KmM,4.3,ChIJFUa33gNXHmgRoe3UMYR8KmM,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101180351756559138810"">A Google User</a>'], 'photo_reference': 'AUGGfZlF14klAd8f5RW-m7bwqD6EI2cy70N5j2zufODAfN4rpoRtt8WMxOEDAZur3Zlr1OD2V1ZCHdfG_Lml71CoHj_rpnW8yFKk0QXWDgGkpKFfdBwyHNvlaH4emBQSXMF6586UPo1QLs0L7AqKDLDnYisZysEqgGiOW23vuAaswoPiEdgr', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJFUa33gNXHmgRoe3UMYR8KmM
OPERATIONAL,"MH4W+WP5, Waharia, Teluk Kimi, Nabire Regency, Papua, Indonesia","{'location': {'lat': -3.3427292, 'lng': 135.5968633}, 'viewport': {'northeast': {'lat': -3.341379370107278, 'lng': 135.5982131298927}, 'southwest': {'lat': -3.344079029892722, 'lng': 135.5955134701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,anes wonda,ChIJ2w1SUAChH2gRqk4T7NkquQ4,0.0,ChIJ2w1SUAChH2gRqk4T7NkquQ4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2w1SUAChH2gRqk4T7NkquQ4
OPERATIONAL,"PHM6+W8, Lani, Teluk Kimi, Nabire Regency, Papua, Indonesia","{'location': {'lat': -3.2651839, 'lng': 135.5608211}, 'viewport': {'northeast': {'lat': -3.263324270107278, 'lng': 135.5616947}, 'southwest': {'lat': -3.266023929892722, 'lng': 135.5582003}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BOSARI,ChIJeadIMACnH2gRxSmzbYTK6LY,0.0,ChIJeadIMACnH2gRxSmzbYTK6LY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116950699827621781996"">A Google User</a>'], 'photo_reference': 'AUGGfZkbhS-MIYa2f_5y5EyMjX-I7Cv-wovOzN89oD8oMbA7y7VeHLSQhbx9I6tFUP4BzdMZqhltedIdu9ZRZslhkMypaZ_a0m-0Jm6eqc4Mn9dsf-onTvhxuRpibGheH6Vqi-dPWx-bPldVQP8yn28VRqeEXneoFP3vi0JfG6jbaoQQ6yGn', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJeadIMACnH2gRxSmzbYTK6LY
OPERATIONAL,"MJ9J+MGV, Air Mandidi, Teluk Kimi, Nabire Regency, Papua, Indonesia","{'location': {'lat': -3.3307718, 'lng': 135.6312874}, 'viewport': {'northeast': {'lat': -3.329421970107277, 'lng': 135.6326372298927}, 'southwest': {'lat': -3.332121629892722, 'lng': 135.6299375701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga MAMAE,ChIJ6wCoxyILH2gR1E2DMJMbzcU,4.3,ChIJ6wCoxyILH2gR1E2DMJMbzcU,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118007972158784845053"">Julian Adha</a>'], 'photo_reference': 'AUGGfZkAmWbgQ6KzBV1exGUc8xWAnR04aQXa68cPYtMbx3ZP2nhf34KBvFCpDSRF-UMzNjPKGy-YXGAajeKwyuujibt9ZaVkHQ_ddsNmN5cRTzLE1ULkdrpkC1y6NhtFr0_dulL0lOi4BmwuELW3d59pIkWKSqvKPL8PPdkWs7-VvQUlJo8x', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ6wCoxyILH2gR1E2DMJMbzcU
OPERATIONAL,"47V6+PR, Syewa/Mirare, Wapoga, Waropen Regency, Papua, Indonesia","{'location': {'lat': -2.8556917, 'lng': 136.2621056}, 'viewport': {'northeast': {'lat': -2.854341870107278, 'lng': 136.2634554298927}, 'southwest': {'lat': -2.857041529892723, 'lng': 136.2607557701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yali Camp,ChIJ2dBfCQBNGWgR0eC_93eBNXk,0.0,ChIJ2dBfCQBNGWgR0eC_93eBNXk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2dBfCQBNGWgR0eC_93eBNXk
OPERATIONAL,"GCXH+QH, Bumi Raya, Nabire Barat, Nabire Regency, Papua, Indonesia","{'location': {'lat': -3.4505728, 'lng': 135.4289576}, 'viewport': {'northeast': {'lat': -3.449479570107278, 'lng': 135.4301296798928}, 'southwest': {'lat': -3.452179229892722, 'lng': 135.4274300201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali mati,ChIJxTqVhoWRH2gR3Mt1-rmUZLc,0.0,ChIJxTqVhoWRH2gR3Mt1-rmUZLc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJxTqVhoWRH2gR3Mt1-rmUZLc
OPERATIONAL,"Jl. Kembar, Kalibobo, Distrik Nabire, Kabupaten Nabire, Papua 98818, Indonesia","{'location': {'lat': -3.3702062, 'lng': 135.477506}, 'viewport': {'northeast': {'lat': -3.368978370107278, 'lng': 135.4786187798927}, 'southwest': {'lat': -3.371678029892723, 'lng': 135.4759191201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Manase Beach,ChIJ_cYytWSjH2gR2SOmw1EnTv8,4.4,ChIJ_cYytWSjH2gR2SOmw1EnTv8,"['tourist_attraction', 'point_of_interest', 'establishment']",313,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109181607118321139806"">Farrel Minnezco</a>'], 'photo_reference': 'AUGGfZldfuMIXJJDWf8HJfs4BLbE3XZm1gcEKmxRGhw97n4LMm7I2QbAPmditiASYQ4EqNF5Ufwx15TAior2tTP3kuJPcyvL3p5GfrfxP3McuPfxV0r1up-aIFwVbz-BNug8nbyPD-ziOwnrjQ5LAzN_nnnb6RfwcN0q2gXyi-p34_G0wOBt', 'width': 4608}]","{'compound_code': 'JFHH+W2 Kalibobo, Nabire Regency, Papua, Indonesia', 'global_code': '6Q8QJFHH+W2'}",,https://www.google.com/maps/place/?q=place_id:ChIJ_cYytWSjH2gR2SOmw1EnTv8
OPERATIONAL,"3M8R+V6M, Kama, Moora, Nabire Regency, Papua, Indonesia","{'location': {'lat': -2.9327997, 'lng': 135.690539}, 'viewport': {'northeast': {'lat': -2.931449870107278, 'lng': 135.6918888298927}, 'southwest': {'lat': -2.934149529892722, 'lng': 135.6891891701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Kama,ChIJOfYKawDzHmgRexV2kDQCZvg,0.0,ChIJOfYKawDzHmgRexV2kDQCZvg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJOfYKawDzHmgRexV2kDQCZvg
OPERATIONAL,"PH9H+7RH, Jl. Poros Samabusa, Kimi, Distrik Tlk. Kimi, Kabupaten Nabire, Papua 98817, Indonesia","{'location': {'lat': -3.2816423, 'lng': 135.5796694}, 'viewport': {'northeast': {'lat': -3.280328420107278, 'lng': 135.5810746298927}, 'southwest': {'lat': -3.283028079892722, 'lng': 135.5783749701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah,ChIJjyVT4Q2nH2gRksmEUl8sw-w,5.0,ChIJjyVT4Q2nH2gRksmEUl8sw-w,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJjyVT4Q2nH2gRksmEUl8sw-w
