business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"R6PX+PPX, Binjai, West Bunguran, Natuna Regency, Riau Islands 29783, Indonesia","{'location': {'lat': 3.836863, 'lng': 108.2493656}, 'viewport': {'northeast': {'lat': 3.838212829892721, 'lng': 108.2507154298927}, 'southwest': {'lat': 3.835513170107277, 'lng': 108.2480157701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Binjai Bunguran barat Natuna,ChIJ29D6o5ET7DERnIgabjyMzt8,5.0,ChIJ29D6o5ET7DERnIgabjyMzt8,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ29D6o5ET7DERnIgabjyMzt8
OPERATIONAL,"VWFH+R4F, Kec. Bunguran Bar., Kabupaten Natuna, Kepulauan Riau, Indonesia","{'location': {'lat': 3.8745559, 'lng': 107.9278096}, 'viewport': {'northeast': {'lat': 3.875905729892721, 'lng': 107.9291594298927}, 'southwest': {'lat': 3.873206070107277, 'lng': 107.9264597701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Kukop - Selaut,ChIJrVDSuWqN6zERaU4pjwGvMWU,5.0,ChIJrVDSuWqN6zERaU4pjwGvMWU,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJrVDSuWqN6zERaU4pjwGvMWU
OPERATIONAL,"P3X6+2V, Sedanau, West Bunguran, Natuna Regency, Riau Islands, Indonesia","{'location': {'lat': 3.7476171, 'lng': 108.0621883}, 'viewport': {'northeast': {'lat': 3.748966929892721, 'lng': 108.0635381298927}, 'southwest': {'lat': 3.746267270107277, 'lng': 108.0608384701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Kembang,ChIJCZEDRUkJ7DERFsvngvBygOY,5.0,ChIJCZEDRUkJ7DERFsvngvBygOY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJCZEDRUkJ7DERFsvngvBygOY
OPERATIONAL,"R5X7+M55, Batubi Jaya,Kec. Bunguran Batubi, Batubi Jaya, Kabupaten Natuna, Kepulauan Riau, Indonesia","{'location': {'lat': 3.8491275, 'lng': 108.1629802}, 'viewport': {'northeast': {'lat': 3.850512879892722, 'lng': 108.1641598298927}, 'southwest': {'lat': 3.847813220107278, 'lng': 108.1614601701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PAK JO FARM,ChIJWVNJUM9z7DER1e5MuJUAZYc,5.0,ChIJWVNJUM9z7DER1e5MuJUAZYc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118182391091363485770"">A Google User</a>'], 'photo_reference': 'AUGGfZnAo-TEdVOMNNQ9UXEtX3U8U9H3GUciP3uzmwgRSKXM9SIPZQ9QDe_4ZTDpY-SO8K3vTOF7XVSlhGL-KMhWrgKN49YHasIdu0_y67830kiqXDFhc2-6MpPerATcNdcbK1QTTv1JXhl1hURTiWjE5lOOFvXXUJknuz_gZB-xjuAoQ1d4', 'width': 1599}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJWVNJUM9z7DER1e5MuJUAZYc
OPERATIONAL,"R4M3+X4C, Sedarat Baru, West Bunguran, Natuna Regency, Riau Islands 29782, Indonesia","{'location': {'lat': 3.8349712, 'lng': 108.1028192}, 'viewport': {'northeast': {'lat': 3.836332079892721, 'lng': 108.1041427298927}, 'southwest': {'lat': 3.833632420107277, 'lng': 108.1014430701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan zip,ChIJY9OMfAAL7DER0JszPif9hCc,0.0,ChIJY9OMfAAL7DER0JszPif9hCc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJY9OMfAAL7DER0JszPif9hCc
OPERATIONAL,"Q459+H7, Mekar Jaya, West Bunguran, Natuna Regency, Riau Islands, Indonesia","{'location': {'lat': 3.7589381, 'lng': 108.118223}, 'viewport': {'northeast': {'lat': 3.760287929892723, 'lng': 108.1195728298927}, 'southwest': {'lat': 3.757588270107279, 'lng': 108.1168731701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Serungos,ChIJqeTwFVQJ7DERxXg5ce_uR3c,5.0,ChIJqeTwFVQJ7DERxXg5ce_uR3c,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJqeTwFVQJ7DERxXg5ce_uR3c
OPERATIONAL,"Q2PF+97G, Pulau, Sedanau, Kec. Bunguran Bar., Kabupaten Natuna, Kepulauan Riau 29782, Indonesia","{'location': {'lat': 3.785931999999999, 'lng': 108.0232037}, 'viewport': {'northeast': {'lat': 3.788175700000001, 'lng': 108.02744885}, 'southwest': {'lat': 3.785184099999999, 'lng': 108.02178865}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PULAU SEDANAU,ChIJT0G9SA_36zERlQutWqvvgkM,4.4,ChIJT0G9SA_36zERlQutWqvvgkM,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117967900925096692406"">Andre Setiawan Oen</a>'], 'photo_reference': 'AUGGfZmMUlMhPP_4cR9PvpdHPSRT09IaDBp4PIldpWSVIRhcSLK-wSQ1MNyKERs19gvxTv6ZpptBx51KAdguzdViOo9pbsQkpU67iCXHzYFX4QhSWG3p559Ch2uRhSOHPBZZn8GpH6ER-oUIW5iFOCnxdt2t09PP6Y2WSHHkUr7lhpWO_rgD', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJT0G9SA_36zERlQutWqvvgkM
OPERATIONAL,"P4RP+7JX, Central Pian, West Bunguran, Natuna Regency, Riau Islands, Indonesia","{'location': {'lat': 3.7407368, 'lng': 108.1366042}, 'viewport': {'northeast': {'lat': 3.741663229892722, 'lng': 108.1377373798927}, 'southwest': {'lat': 3.738963570107278, 'lng': 108.1350377201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mekar Jaya Mangrove Resort,ChIJ66Dq0ioJ7DERA1FA3fzS-ec,4.5,ChIJ66Dq0ioJ7DERA1FA3fzS-ec,"['tourist_attraction', 'point_of_interest', 'establishment']",11,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113082652487252144242"">erwin kurniady</a>'], 'photo_reference': 'AUGGfZlekUR0YuCEftwTWNvkc6bnZubny-anI4P0CGGoHWwUsXV0-akZldqOQQd_hfwGIhUWAUTJwDIqEGwScbUSBf9wo2Hwz_BMNgUm4AA5kSpkUrjWG7cZ6Q6pyhHcVL19tb9_-m4U9R5siKwXb0dpKjob7fxNstmW-xsZslmxTIH4FAJU', 'width': 3264}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ66Dq0ioJ7DERA1FA3fzS-ec
OPERATIONAL,"W4WV+749, Belakang Gunung, Bunguran Utara, Natuna Regency, Riau Islands, Indonesia","{'location': {'lat': 3.9456514, 'lng': 108.1428669}, 'viewport': {'northeast': {'lat': 3.947001229892722, 'lng': 108.1442167298927}, 'southwest': {'lat': 3.944301570107278, 'lng': 108.1415170701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kepulauan bintan,ChIJdyrJGQBz7DERGDl4zly7vQE,0.0,ChIJdyrJGQBz7DERGDl4zly7vQE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJdyrJGQBz7DERGDl4zly7vQE
OPERATIONAL,"X4VJ+RCR, Belakang Gunung, Bunguran Utara, Natuna Regency, Riau Islands, Indonesia","{'location': {'lat': 3.9946099, 'lng': 108.1310083}, 'viewport': {'northeast': {'lat': 3.995959729892721, 'lng': 108.1323581298927}, 'southwest': {'lat': 3.993260070107277, 'lng': 108.1296584701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot mancing,ChIJnRFhBQB37DER5qemDcr17-E,0.0,ChIJnRFhBQB37DER5qemDcr17-E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJnRFhBQB37DER5qemDcr17-E
