business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,plus_code,url
OPERATIONAL,"Q9J8+79X, Cemaga, Kec. Bunguran Sel., Kabupaten Natuna, Kepulauan Riau 29783, Indonesia","{'location': {'lat': 3.7807375, 'lng': 108.3659897}, 'viewport': {'northeast': {'lat': 3.78319795, 'lng': 108.3667997}, 'southwest': {'lat': 3.77991735, 'lng': 108.3635597}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PULAU AKAR,{'open_now': True},"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107199855895683623861"">Fahmi Adimara</a>'], 'photo_reference': 'AUGGfZmBO8Dsmb4FictOIlzoXJHYgKW_B-SCdYHjG_-Zh-hOPapMbH9lhNBRL6fyoBvgidFKhXDposrraW911UBHSRh0xWNBBbdpeKCMJkfE4sjGr4N0_QHlfUdReamKpAet6AKLyv4QzxzlrD3RA054tGV02VeMU5zfpc2EQzsgrdd4ups5', 'width': 2048}]",ChIJ2Sns3z8R7DERoH30pb6j_xg,4.2,ChIJ2Sns3z8R7DERoH30pb6j_xg,"['tourist_attraction', 'point_of_interest', 'establishment']",44,,,https://www.google.com/maps/place/?q=place_id:ChIJ2Sns3z8R7DERoH30pb6j_xg
OPERATIONAL,"M675+66C, South Cemaga, Bunguran Selatan, Natuna Regency, Riau Islands 29783, Indonesia","{'location': {'lat': 3.663056399999999, 'lng': 108.20801}, 'viewport': {'northeast': {'lat': 3.66543315, 'lng': 108.2111915}, 'southwest': {'lat': 3.66226415, 'lng': 108.2069495}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Boardwalk Mangrove Setengar,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113573652711598570354"">A Google User</a>'], 'photo_reference': 'AUGGfZknlUjBkeTMGfdeHo060whf7lFmdCn4I7J7MdufLCGIlhJWGJSP_0siho1f0lAInUaRouCPzPkD5pNNes-yhcly5h3ors6SGyNAvhfj2tFVx9yqeitv-dj25ZwgR8ULf2igCTWYDEyNuP2XaSSmUgBpoMliLM5uVK9Mz5CmkdEAquLy', 'width': 3024}]",ChIJDTB1YvIF7DERqLUrX4lPpVM,4.0,ChIJDTB1YvIF7DERqLUrX4lPpVM,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,https://www.google.com/maps/place/?q=place_id:ChIJDTB1YvIF7DERqLUrX4lPpVM
OPERATIONAL,"M8F4+83, Cemaga Sel., Kabupaten Natuna, Kepulauan Riau 29783, Indonesia","{'location': {'lat': 3.6732474, 'lng': 108.3055599}, 'viewport': {'northeast': {'lat': 3.674626479892722, 'lng': 108.3068989298927}, 'southwest': {'lat': 3.671926820107278, 'lng': 108.3041992701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Port Santai Tengok Bulan Terbang,,,ChIJn67Tp6Ub7DERSwifSm7MB3U,3.7,ChIJn67Tp6Ub7DERSwifSm7MB3U,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJn67Tp6Ub7DERSwifSm7MB3U
OPERATIONAL,"M6G5+7F, South Cemaga, Bunguran Selatan, Natuna Regency, Riau Islands, Indonesia","{'location': {'lat': 3.6756625, 'lng': 108.2086369}, 'viewport': {'northeast': {'lat': 3.676984929892722, 'lng': 108.2099477298927}, 'southwest': {'lat': 3.674285270107279, 'lng': 108.2072480701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hkm Ingin Maju,,,ChIJL7oZDaoF7DERzZqxgXKtLa0,5.0,ChIJL7oZDaoF7DERzZqxgXKtLa0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJL7oZDaoF7DERzZqxgXKtLa0
OPERATIONAL,"M78G+4C, South Cemaga, Bunguran Selatan, Natuna Regency, Riau Islands 29783, Indonesia","{'location': {'lat': 3.665298, 'lng': 108.2760365}, 'viewport': {'northeast': {'lat': 3.666676079892722, 'lng': 108.2773740798927}, 'southwest': {'lat': 3.663976420107279, 'lng': 108.2746744201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Selemuot,,,ChIJ7-QL2nMb7DERxZCV7MXA2BQ,5.0,ChIJ7-QL2nMb7DERxZCV7MXA2BQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ7-QL2nMb7DERxZCV7MXA2BQ
OPERATIONAL,"R92P+65, Central Cemaga, Bunguran Selatan, Natuna Regency, Riau Islands, Indonesia","{'location': {'lat': 3.8005337, 'lng': 108.3854649}, 'viewport': {'northeast': {'lat': 3.801819929892722, 'lng': 108.3870025798927}, 'southwest': {'lat': 3.799120270107278, 'lng': 108.3843029201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wan Nazifidin,,,ChIJb0DPTzYV7DERs0jSPsO_Q94,0.0,ChIJb0DPTzYV7DERs0jSPsO_Q94,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJb0DPTzYV7DERs0jSPsO_Q94
OPERATIONAL,"Q9VP+FJ3, Desa, Cemaga Tengah, Kec. Bunguran Sel., Kabupaten Natuna, Kepulauan Riau 29783, Indonesia","{'location': {'lat': 3.7936331, 'lng': 108.3865596}, 'viewport': {'northeast': {'lat': 3.7966718, 'lng': 108.38764245}, 'southwest': {'lat': 3.7926202, 'lng': 108.38331105}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Pantai Tanjung Semedang, Desa Cemaga Tengah",{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113010831495838273612"">A Google User</a>'], 'photo_reference': 'AUGGfZkGdhOeF-6oTxA2ri1y7l1nrI2MIlvTp3ClYStbnlnDRgl6dA5ac3xI36XArgtwf4rJ-FFeu5TXFkXJIZn_rn6FeNTEAZjnRQys9z5G0N-wJyJ5TI13xDRq_Vqq9zsBWTK0ug21jnNAm0A8n5JmaJFrfWnFJV9bvB1xeEYZF03E89Cp', 'width': 4160}]",ChIJw1vpCTIV7DERT0B8YkNm768,5.0,ChIJw1vpCTIV7DERT0B8YkNm768,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJw1vpCTIV7DERT0B8YkNm768
OPERATIONAL,"M68R+2C, South Cemaga, Bunguran Selatan, Natuna Regency, Riau Islands, Indonesia","{'location': {'lat': 3.665016899999999, 'lng': 108.2410635}, 'viewport': {'northeast': {'lat': 3.666566729892722, 'lng': 108.2424284798927}, 'southwest': {'lat': 3.663867070107278, 'lng': 108.2397288201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Dampra,,,ChIJ11pHK4Ab7DERIKkbEr-OYuU,0.0,ChIJ11pHK4Ab7DERIKkbEr-OYuU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ11pHK4Ab7DERIKkbEr-OYuU
OPERATIONAL,"R98R+FG, Central Cemaga, Bunguran Selatan, Natuna Regency, Riau Islands, Indonesia","{'location': {'lat': 3.8161687, 'lng': 108.3912529}, 'viewport': {'northeast': {'lat': 3.817533379892721, 'lng': 108.3925788298927}, 'southwest': {'lat': 3.814833720107277, 'lng': 108.3898791701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Villa Bersama Sebintang,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116000071608796615911"">isma maulana</a>'], 'photo_reference': 'AUGGfZkhPnVZ9-7gr0xBLgfXXd3d_RhSo25j2sqfx5GIoRTm-u7a-D1d_Up7mtngZHNk7eVGAMsYxh6BWiaMHUtiKqTIVYyg2sPin88y_GUqDjZJpcfUbWeDZ3u4_DLr-vos4-OqVRs7XaT9nclresPAvMAPv6e8tsDgXOBDiaLp10BUTlU3', 'width': 3468}]",ChIJI_OaWjMV7DERed-J9sW5aoo,5.0,ChIJI_OaWjMV7DERed-J9sW5aoo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJI_OaWjMV7DERed-J9sW5aoo
OPERATIONAL,"J5VG+37, South Cemaga, Bunguran Selatan, Natuna Regency, Riau Islands, Indonesia","{'location': {'lat': 3.6426911, 'lng': 108.175634}, 'viewport': {'northeast': {'lat': 3.644379279892722, 'lng': 108.1769094798927}, 'southwest': {'lat': 3.641679620107278, 'lng': 108.1742098201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Tok Aji,,,ChIJ0z_LzlkF7DERlVKCOSF6Cp4,0.0,ChIJ0z_LzlkF7DERlVKCOSF6Cp4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ0z_LzlkF7DERlVKCOSF6Cp4
