business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"5Q26+5F2, Jl. Lkr. Pulau Sebatik, Aji Kuning, Kec. Sebatik Tengah, Kabupaten Nunukan, Kalimantan Utara 77483, Indonesia","{'location': {'lat': 4.1503861, 'lng': 117.7611396}, 'viewport': {'northeast': {'lat': 4.151697229892721, 'lng': 117.7624319798927}, 'southwest': {'lat': 4.148997570107277, 'lng': 117.7597323201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Lingkar Pulau Sebatik,{'open_now': True},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104136535612723646966"">A Google User</a>'], 'photo_reference': 'AUGGfZmpNdA0RUIrYJGYiOcTpWodXuLHudpNo02QIU7K9H0EgjnffZmO0dVb3mfMnBzMyFiCebGleiFDn3umMnncOR1z5ss1qmqjyrPoecrVHf_032tGjdMa6zddDVioqcEVPCIE4nMP1po_JsH1uVf5d8_68xj3QU6U9OMEZsGgVQcM2VjM', 'width': 1600}]",ChIJ1_imcgijFTIRV25qLNfmbNs,4.0,ChIJ1_imcgijFTIRV25qLNfmbNs,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJ1_imcgijFTIRV25qLNfmbNs
OPERATIONAL,"5V54+F5P, kacamatan, Aji Kuning, Kec. Sebatik Tengah, Kabupaten Nunukan, Kalimantan Utara 77483, Indonesia","{'location': {'lat': 4.1587325, 'lng': 117.8554538}, 'viewport': {'northeast': {'lat': 4.160128379892722, 'lng': 117.8568099298927}, 'southwest': {'lat': 4.157428720107278, 'lng': 117.8541102701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Indah water,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116463961354834122781"">A Google User</a>'], 'photo_reference': 'AUGGfZnfO8g4tM_e6lE_wobabxqYJff2MhH_FfySsOUlTN2igRRPrYV9wV0ba5XV-9-PSKe-d92I445DneJKvbhXHwN53r9HyXmXatl1Pp5ngi3pxDqX7Pf3066tcEZy5igZUkP6wSp5D6-386dq0lHbL2xc5xvwgMWP0JOpminFDoyp-hV1', 'width': 4160}]",ChIJyRkh7yajFTIRrJzBwBhRj1I,4.8,ChIJyRkh7yajFTIRrJzBwBhRj1I,"['tourist_attraction', 'point_of_interest', 'establishment']",8,,https://www.google.com/maps/place/?q=place_id:ChIJyRkh7yajFTIRrJzBwBhRj1I
CLOSED_TEMPORARILY,"4P8X+HXF, Liang Bunyu, Sebatik Barat, Nunukan Regency, North Kalimantan 77483, Indonesia","{'location': {'lat': 4.116435399999999, 'lng': 117.7499356}, 'viewport': {'northeast': {'lat': 4.11778522989272, 'lng': 117.7512854298927}, 'southwest': {'lat': 4.115085570107277, 'lng': 117.7485857701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung Liang Bunyu,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114740153270950925324"">A Google User</a>'], 'photo_reference': 'AUGGfZl1z1mJnsLy20tV4BC6Gpx0VTIjSa6TVPxCgGsulC3k_nAVL40TFOgTbu2WyX3bHIiDzWV6HeVtUDdGDerI7K288S4zoHZMoLw881LNzYTbYmzNUrsV3ihQ2eiHMg_VsvOkDgd1lC-26VAaZ9gv-eGM3Doa-Yn0HhRRad4HvNnr4Kg3', 'width': 1733}]",ChIJQ7ymXYyjFTIRPeDFgh7O-E4,4.6,ChIJQ7ymXYyjFTIRPeDFgh7O-E4,"['tourist_attraction', 'point_of_interest', 'establishment']",8,True,https://www.google.com/maps/place/?q=place_id:ChIJQ7ymXYyjFTIRPeDFgh7O-E4
OPERATIONAL,"3QJQ+QF, Setabu, Nunukan Regency, North Kalimantan, Indonesia","{'location': {'lat': 4.0819114, 'lng': 117.7886842}, 'viewport': {'northeast': {'lat': 4.083261229892722, 'lng': 117.7900340298927}, 'southwest': {'lat': 4.080561570107278, 'lng': 117.7873343701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungoi Mentikos,,,ChIJV7okVPalFTIRRQw4TWpgjgI,5.0,ChIJV7okVPalFTIRRQw4TWpgjgI,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJV7okVPalFTIRRQw4TWpgjgI
OPERATIONAL,"5W33+9WQ, Jl. Ahmad Yani, Pancang, Kec. Sebatik, Kabupaten Nunukan, Kalimantan Utara 77483, Indonesia","{'location': {'lat': 4.1534746, 'lng': 117.9048466}, 'viewport': {'northeast': {'lat': 4.154789879892721, 'lng': 117.9061490798927}, 'southwest': {'lat': 4.152090220107278, 'lng': 117.9034494201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BUNG KARNO,{'open_now': True},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107481231308508664238"">Muhammad Rahmani</a>'], 'photo_reference': 'AUGGfZk4lkGdGB13wEtUhLcmQ52k6qhxwqQFdqg__G1ZIa-axd2Rb-3FdkYrQxmdgk_tc45HkXHmV4aQ-1APO65qhIQXoHNcsePTPGR_TNzNAVbyNcCTYGaYMpUumxLC8CgiRm1-E3rxUwfklQBkqaH1uPsF57wpTofFA7eJWgMROOSBrL6z', 'width': 3472}]",ChIJ5ciFSPShFTIRTMm7RoLuZek,5.0,ChIJ5ciFSPShFTIRTMm7RoLuZek,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJ5ciFSPShFTIRTMm7RoLuZek
OPERATIONAL,"4WQ9+95, Nyamuk River, Sebatik Timur, Nunukan Regency, North Kalimantan 77483, Indonesia","{'location': {'lat': 4.1383461, 'lng': 117.9183988}, 'viewport': {'northeast': {'lat': 4.139731429892722, 'lng': 117.9197653298927}, 'southwest': {'lat': 4.137031770107278, 'lng': 117.9170656701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MARKAS MBC,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110649096740547678414"">A Google User</a>'], 'photo_reference': 'AUGGfZknwAjuxHpqZazBMhUECfHwTXxlALaYdbMgY1wG1Mt5z55nBe2IdAgnPNACaZuoKe6HB_iZgA5B9PWuM_BA9Uu_h2qq6Gifbc_-Z4XfrJr1RROlscl9Ob2Nme3vS491YRO9xESRC-Tzb9BKj7sFcxDr32CoaSF8RoRD52rncaNfeJF6', 'width': 1080}]",ChIJBaplbAChFTIRtbuoESyLJHs,0.0,ChIJBaplbAChFTIRtbuoESyLJHs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJBaplbAChFTIRtbuoESyLJHs
OPERATIONAL,"4WX5+WGW, Pancang, Sebatik, Nunukan Regency, North Kalimantan 77483, Indonesia","{'location': {'lat': 4.149806799999999, 'lng': 117.9088709}, 'viewport': {'northeast': {'lat': 4.150926629892722, 'lng': 117.9103887798927}, 'southwest': {'lat': 4.148226970107278, 'lng': 117.9076891201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,jembatan pondok pelangi,,"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114408664982057776366"">Masjidil Ktna</a>'], 'photo_reference': 'AUGGfZkcPNo_diuWWx72rlHQH7V7nJbJuq95sRsBrxifLo5UeG5L9EjKWSV-9kW47pN5LmmtuHsJ-UuTxKW3Lvt-K7Q__INpRy8GCJo-vOFklTrhPUKOSFoYtVWhYcHH-2EbC1aLJHtZET35adaofIokHT3evdsCdMC3Ib3Cx8nMq4WChCF2', 'width': 4608}]",ChIJvd9pOPOhFTIRy7t-7x5psFQ,4.7,ChIJvd9pOPOhFTIRy7t-7x5psFQ,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJvd9pOPOhFTIRy7t-7x5psFQ
OPERATIONAL,"4WX5+XGF, Pancang, Sebatik, Nunukan Regency, North Kalimantan 77483, Indonesia","{'location': {'lat': 4.1499287, 'lng': 117.9087905}, 'viewport': {'northeast': {'lat': 4.150965979892721, 'lng': 117.9103686798927}, 'southwest': {'lat': 4.148266320107277, 'lng': 117.9076690201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Mangrove Jembatan Cinta,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112768833557253336968"">William Toh</a>'], 'photo_reference': 'AUGGfZnM8cDkNtW-WKlb047t2iu8BVTWqcFheWB0xf_byzQu22pLLoqGG5UWMmg5tFQfV3XlCfu5-7adVU5kgqN_ZspSXz3O6HRu07N3-WXNk8HFCLyXB-esSv9MLb3I3R4PI1DyoZVrMt3agKBVVSqQVva8fZs8JK2MkDE07za2k9l_qF0O', 'width': 3024}]",ChIJ1VtzD0WhFTIRIN62tSAw3PA,4.1,ChIJ1VtzD0WhFTIRIN62tSAw3PA,"['tourist_attraction', 'point_of_interest', 'establishment']",16,,https://www.google.com/maps/place/?q=place_id:ChIJ1VtzD0WhFTIRIN62tSAw3PA
OPERATIONAL,"3WJC+2R5, Tanjung Karang, Sebatik, Nunukan Regency, North Kalimantan 77483, Indonesia","{'location': {'lat': 4.0800005, 'lng': 117.92211}, 'viewport': {'northeast': {'lat': 4.081350329892721, 'lng': 117.9234598298927}, 'southwest': {'lat': 4.078650670107277, 'lng': 117.9207601701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Sei Manurung,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109660873985853215735"">Lailatur Rahmi</a>'], 'photo_reference': 'AUGGfZkX3JolAU9VXe2rIAcXyXKMlTt11e9INppz2VFZUXWLI_uo1H2y4SqpKEAMMfuLKTsu7V12k09xHmMaZYUYvMfJaDeJvQAVz93xkS2jiypSLRXWoE69nyqwZU0eq0sUHAu8h_0boqW_Qo_vIUUqFeD4ve1Fy8D5iceos9iJvLYSY25L', 'width': 3024}]",ChIJOb4PSfGnFTIRPwvcEhCKAyw,3.7,ChIJOb4PSfGnFTIRPwvcEhCKAyw,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJOb4PSfGnFTIRPwvcEhCKAyw
OPERATIONAL,"XRJ6+CCH, Sebatik Barat, Nunukan Regency, North Kalimantan, Indonesia","{'location': {'lat': 3.9810577, 'lng': 117.8111021}, 'viewport': {'northeast': {'lat': 3.982407529892722, 'lng': 117.8124519298928}, 'southwest': {'lat': 3.979707870107278, 'lng': 117.8097522701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lokasi pancang,,,ChIJJ56CNO6vFTIR-a_qvOVIqko,0.0,ChIJJ56CNO6vFTIR-a_qvOVIqko,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJJ56CNO6vFTIR-a_qvOVIqko
