formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,permanently_closed,url
"Lumbis, Nunukan Regency, North Kalimantan, Indonesia","{'location': {'lat': 3.7539235, 'lng': 116.7420499}, 'viewport': {'northeast': {'lat': 3.962347, 'lng': 116.7612381}, 'southwest': {'lat': 3.641865, 'lng': 116.398926}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lumbis,"[{'height': 336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105446323998427108614"">Maecenas adhara donnya</a>'], 'photo_reference': 'AUGGfZmnmqHQ36KSmvy5bQBDwWXaWFB_TRBCeuQ4g2SuY_wnODSXGpnHIpPcLNBujJwJuYqz2Z-05-KMEuFclm05L7JY9k2dwZgPe_soqGk7CfAx3o9qJfn1-62H0xerBTN-iZtPfWs1sUuMsgJ9CD_LhhB-cihkqvCf_n1aOhT7p6PU5sQ-', 'width': 448}]",ChIJHcz1_FFTFjIROUYwLzIJStY,ChIJHcz1_FFTFjIROUYwLzIJStY,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJHcz1_FFTFjIROUYwLzIJStY
"75WQ+WC, Lepaga, Lumbis Ogong, Nunukan, Nunukan Regency, North Kalimantan, Indonesia","{'location': {'lat': 4.297264999999999, 'lng': 116.188586}, 'viewport': {'northeast': {'lat': 4.298614829892721, 'lng': 116.1899358298927}, 'southwest': {'lat': 4.295915170107278, 'lng': 116.1872361701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lumbis Hulu,,ChIJHw7iSADHFzIRw9QGcHh9IJI,ChIJHw7iSADHFzIRw9QGcHh9IJI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJHw7iSADHFzIRw9QGcHh9IJI
"VMF6+H8, Tanjung Hilir, Lumbis, Nunukan Regency, North Kalimantan, Indonesia","{'location': {'lat': 3.8739769, 'lng': 116.6607677}, 'viewport': {'northeast': {'lat': 3.875326729892723, 'lng': 116.6621175298927}, 'southwest': {'lat': 3.872627070107278, 'lng': 116.6594178701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Suyadon,"[{'height': 4208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114871526006983770112"">A Google User</a>'], 'photo_reference': 'AUGGfZkWcHDWOqLzv0JLz4SgGcPkBYCfTxWIRWOuN29C0aJV93V1jjdZp2IJwT6usG3iy6zLKVIp1wRvyKLd1L5EEpcdVvvLAcyV9Rw2GuMx6FvA_JLD_5l5wTH9XPZ_tHMdQvZDyBgGkZNW5Wpm9A0BkZZTNKl4Cdj-TGiZiXAxs1BNC0MO', 'width': 2366}]",ChIJByRlKub3FjIRpuh5uOs6gTE,ChIJByRlKub3FjIRpuh5uOs6gTE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,3.0,2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJByRlKub3FjIRpuh5uOs6gTE
"Nunukan Regency, North Kalimantan, Indonesia","{'location': {'lat': 4.0809649, 'lng': 116.6081653}, 'viewport': {'northeast': {'lat': 4.407823, 'lng': 117.930611}, 'southwest': {'lat': 3.40264, 'lng': 115.5583519}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nunukan Regency,"[{'height': 622, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101664315934004477081"">Woodworking Bali</a>'], 'photo_reference': 'AUGGfZlsAr7rpZiaZwOJl1zeOffzsLdxIvEbTZHIN6RuncoBzNHQOw28VIkgnFfI1GvC86rKEOnkTlY6Jov-3zzkMdJ2FNUrPCuGrcctJIenSpjFmasAri3qy9He1XJlOnrv9yIyZGSD7D4BAJykBjq7aJOxMeQG7g6UbsnxZQwrzSeNrnCN', 'width': 1280}]",ChIJJ52hdF_qFjIRBvjJOT75FgE,ChIJJ52hdF_qFjIRBvjJOT75FgE,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJ52hdF_qFjIRBvjJOT75FgE
"GR5G+6CX, Rian, Sesayap, Tana Tidung Regency, North Kalimantan 77152, Indonesia","{'location': {'lat': 3.5081035, 'lng': 116.8261118}, 'viewport': {'northeast': {'lat': 3.509453329892723, 'lng': 116.8274616298927}, 'southwest': {'lat': 3.506753670107278, 'lng': 116.8247619701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rian Mountain Waterfall,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105316695659080936840"">arif budiman</a>'], 'photo_reference': 'AUGGfZnPa2QNixDQH7ld5fyJGeO1VFayJ8OU32592RctyYohPikBADk8FPO2lp0UBlo4-GDuyZFa3t9Mxm0VutLgiiiano3YEWT1Pid6iRT0KduZbWHegGvdsUJHW9onVdyGwsFPmcnCR9--X8WrYdmY5HXOpTMYrk-0gF6IoYP-4otLwNe7', 'width': 5312}]",ChIJ6RbtMkG4FjIRC03nt_nRCeI,ChIJ6RbtMkG4FjIRC03nt_nRCeI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.4,170.0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ6RbtMkG4FjIRC03nt_nRCeI
"RMVP+4Q5, Sedongon, Lumbis, Nunukan Regency, North Kalimantan 77457, Indonesia","{'location': {'lat': 3.8427632, 'lng': 116.6869883}, 'viewport': {'northeast': {'lat': 3.844113029892722, 'lng': 116.6883381298927}, 'southwest': {'lat': 3.841413370107278, 'lng': 116.6856384701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Desa Taluan,,ChIJrfodyPjxFjIRfAgGuR3uPMg,ChIJrfodyPjxFjIRfAgGuR3uPMg,"['lodging', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJrfodyPjxFjIRfAgGuR3uPMg
"Lumbis, Lepaga, Lumbis Ogong, Nunukan, Nunukan Regency, Kalimantan Timur, Indonesia","{'location': {'lat': 4.311998, 'lng': 116.2183}, 'viewport': {'northeast': {'lat': 4.3231243, 'lng': 116.2343074}, 'southwest': {'lat': 4.3008715, 'lng': 116.2022926}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lumbis,,ChIJF46DXg_GFzIRadJH1o_ST24,ChIJF46DXg_GFzIRadJH1o_ST24,"['locality', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJF46DXg_GFzIRadJH1o_ST24
"JW34+GRC, Jl. Perintis, Tideng Pale, Kec. Sesayap, Kabupaten Tana Tidung, Kalimantan Utara 77152, Indonesia","{'location': {'lat': 3.6038169, 'lng': 116.9070052}, 'viewport': {'northeast': {'lat': 3.605190229892722, 'lng': 116.9081113798927}, 'southwest': {'lat': 3.602490570107278, 'lng': 116.9054117201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Pinus Tana Tidung,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110466788157159449867"">A Google User</a>'], 'photo_reference': 'AUGGfZl_NbSiSzfDETM0tFsCWFMJKaD5400Cl3buyG1GovqXSNRKFRkShNmuTXtyJhoe-R3Urhxo5Wno8NrK_vtSJLkQm4BM6YnCPOV1MlTg645IebrrPulan8O7GdWk1N-UlI9g1EL4H85uCTxMpi10nSSsdSXr_VTbOTqV03tNicBM79SI', 'width': 4032}]",ChIJcaPG0_m9FjIRJSePz5Mhunc,ChIJcaPG0_m9FjIRJSePz5Mhunc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,40.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJcaPG0_m9FjIRJSePz5Mhunc
"MMC9+QH, Belayan, Malinau Utara, Malinau Regency, North Kalimantan 77554, Indonesia","{'location': {'lat': 3.6719375, 'lng': 116.6689375}, 'viewport': {'northeast': {'lat': 3.673529199999999, 'lng': 116.67213655}, 'southwest': {'lat': 3.6671624, 'lng': 116.66787115}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Semendurut,"[{'height': 8000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103539345488084310475"">sofhia nuraini zahra</a>'], 'photo_reference': 'AUGGfZnG53di4RWEiA1wD6eCbijSyy8fAUBso8jfHzRh-PQpy91goT0IqyftZYzqJumt660gUjRu09pbmqpjAa--CHW71fsk4xJuUhdmD6rhPHHrDBurUj7yx28WNPZhKxqp0pJRUdbMBbu8JQG4w11yWkFAGQbBNtbX2oB3HEajPTF8F8ek', 'width': 6000}]",ChIJdXO6MwvpFjIRrOGQ5JskipQ,ChIJdXO6MwvpFjIRrOGQ5JskipQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJdXO6MwvpFjIRrOGQ5JskipQ
"QP3V+J7C, Libang, Kec. Lumbis, Kabupaten Nunukan, Kalimantan Utara 77457, Indonesia","{'location': {'lat': 3.7540813, 'lng': 116.7431325}, 'viewport': {'northeast': {'lat': 3.755363879892722, 'lng': 116.7444853798927}, 'southwest': {'lat': 3.752664220107278, 'lng': 116.7417857201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Bumi Gaharu Mansalong,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100499288400569470390"">azwar</a>'], 'photo_reference': 'AUGGfZnCyBWCivuWH9M5pL0BI2F_0zHO4tZ-UyjvWsazMvMbfPA6mpuFoyzY0r4EFHlt5uYHI4naA0KXOmupIi0KVm0Kbd8I876PUAgPKTgPpIAIXWaiZ3I-pOn4TpJXsLmqLoLnDIQ0x_Jdf882PcJqRbrMN_BqcJhlxH_bR9hwyYcdNvBj', 'width': 9248}]",ChIJ4d6iUK_tFjIRhV49FkJm21w,ChIJ4d6iUK_tFjIRhV49FkJm21w,"['lodging', 'point_of_interest', 'establishment']",OPERATIONAL,4.2,102.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4d6iUK_tFjIRhV49FkJm21w
