business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,price_level,url
OPERATIONAL,"Klampok, RT.03/RW.03, Sendang Sikucing, Rowosari, Kendal Regency, Central Java 51354, Indonesia","{'location': {'lat': -6.902416499999999, 'lng': 110.0660359}, 'viewport': {'northeast': {'lat': -6.901106270107277, 'lng': 110.0674299298927}, 'southwest': {'lat': -6.903805929892721, 'lng': 110.0647302701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Cahaya,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115368533369379761085"">A Google User</a>'], 'photo_reference': 'AUGGfZk70UbFYPnS6e2jcfUxgedta43hjai6QUSN2cMOpZ6LPY20p2_E-1zi6fFQWD8Bbu9xsmAHVl5bbQv4079HqROPkJ_1YTUg-w7Z8SwFqscXaMnLxrZDDrPIpZrVIzuoyt8ywpvDMamXC2m-HuvldGZNzv662K1x3qKKiEeaG1vAgi-y', 'width': 4608}]",ChIJJcOZVQxEcC4RDHvVYLyFfYA,"{'compound_code': '33X8+29 Sendang Sikucing, Kendal Regency, Central Java, Indonesia', 'global_code': '6P5G33X8+29'}",4.2,ChIJJcOZVQxEcC4RDHvVYLyFfYA,"['tourist_attraction', 'point_of_interest', 'establishment']",3824.0,,,https://www.google.com/maps/place/?q=place_id:ChIJJcOZVQxEcC4RDHvVYLyFfYA
OPERATIONAL,"C7JP+GWM, Pucanganom, Kendal, Kec. Kendal, Kabupaten Ngawi, Jawa Timur 63261, Indonesia","{'location': {'lat': -7.568674099999999, 'lng': 111.2872986}, 'viewport': {'northeast': {'lat': -7.567371070107279, 'lng': 111.2887359298927}, 'southwest': {'lat': -7.570070729892723, 'lng': 111.2860362701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata Air Cekok Mondol,{'open_now': True},"[{'height': 1816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104368050282853946175"">Tulus Wibisono</a>'], 'photo_reference': 'AUGGfZkkEhwzmLAxGU3rnsZVDsSIKiTKRuc3WkZNMuLfpuvVerk7IwjxbI1SrOzHGsXijm_Qu1TK9ujvFQMCxpuOOMzRVfPXL_tmwc3kpzOsWFZmrcR-UEKGy9M05UUWy_Eo-tUx1P9qfDA9gmnF8hNdjDRXlbqGhjgPUBhRrg1LoLXXx7_z', 'width': 4032}]",ChIJ4bPUHV_teS4RT1k1QdV2C28,,4.6,ChIJ4bPUHV_teS4RT1k1QdV2C28,"['tourist_attraction', 'point_of_interest', 'establishment']",50.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ4bPUHV_teS4RT1k1QdV2C28
OPERATIONAL,"Jl. Sunan Katon No.99, Sekutis, Margosari, Kec. Limbangan, Kabupaten Kendal, Jawa Tengah 51383, Indonesia","{'location': {'lat': -7.138745399999999, 'lng': 110.3007399}, 'viewport': {'northeast': {'lat': -7.137357320107278, 'lng': 110.3020600298927}, 'southwest': {'lat': -7.140056979892722, 'lng': 110.2993603701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampoeng Djowo Sekatul,{'open_now': False},"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110510162596775173831"">Lina Nurrahmani</a>'], 'photo_reference': 'AUGGfZmA0OJ9-gesRj_H9OHNq0rhcwesrJZgjJQco2ZTgY4LvFDgpQQe7Fq04g0hYJr1L7-GhbkZrXMyK5EiN014kgL7JicvX4kkeuBtAyZDJriOLmdi3VDfPzQhCXL1LBc_r8BjMxf_jAjJKictg4cegS30XIteOqxDxC6Jv9aR3Es9SLsl', 'width': 4624}]",ChIJ7-lDI8licC4RGGrRTwpBzWM,"{'compound_code': 'V862+G7 Margosari, Kendal Regency, Central Java, Indonesia', 'global_code': '6P4GV862+G7'}",4.1,ChIJ7-lDI8licC4RGGrRTwpBzWM,"['tourist_attraction', 'point_of_interest', 'establishment']",1998.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ7-lDI8licC4RGGrRTwpBzWM
,"Kendal Regency, Central Java, Indonesia","{'location': {'lat': -7.0265442, 'lng': 110.1879106}, 'viewport': {'northeast': {'lat': -6.838493, 'lng': 110.3561249}, 'southwest': {'lat': -7.2023199, 'lng': 109.922676}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kendal Regency,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110819271069750245244"">Bagus Dwi Anggoro</a>'], 'photo_reference': 'AUGGfZnGyVmXwBRoXQRQm2ApF-JSukyKzVLt83hrTMCTjTWCJzMG9_kz4TuXvIfgUn6b5mBlNNFGMcFmR3s0VEYFagXtE2sy61-cOU7UGz0JLoTYVOJFQhXKeZyG3T7q-FS4H2fFTaj8dqNL6MH4fomvM8SpoJ7qWhX_p9BDMKAsFr1a8kKb', 'width': 4160}]",ChIJZWycCNZncC4RoLxS43Z6AgM,,,ChIJZWycCNZncC4RoLxS43Z6AgM,"['administrative_area_level_2', 'political']",,,,https://www.google.com/maps/place/?q=place_id:ChIJZWycCNZncC4RoLxS43Z6AgM
OPERATIONAL,"Unnamed Road, Pucanganom, Kendal, Kec. Kendal, Kabupaten Ngawi, Jawa Timur 63261, Indonesia","{'location': {'lat': -7.570922299999999, 'lng': 111.2959077}, 'viewport': {'northeast': {'lat': -7.569483170107277, 'lng': 111.2973319798927}, 'southwest': {'lat': -7.572182829892721, 'lng': 111.2946323201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CAKAR EMAS,{'open_now': False},"[{'height': 639, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109973251990150757232"">A Google User</a>'], 'photo_reference': 'AUGGfZkyZfydVqSgg4pLeAbRYFASl3Jh29R372GZpSf9-bf9bvLGs2U4SlepY3Xn_w1hHnvGk-UqGifk6lESEanV4XWju0jd-3jEF1t6WGFaT4UhCwITVulnYOsmL8UDGoVUP8sds0chxQxCjqJOfe9Z7VzNp3GrWaupkNwZjV4LoYfA1yxV', 'width': 1280}]",ChIJ5zVCo1DteS4RVqHqQzbwnc4,"{'compound_code': 'C7HW+J9 Kendal, Ngawi Regency, East Java, Indonesia', 'global_code': '6P4HC7HW+J9'}",4.3,ChIJ5zVCo1DteS4RVqHqQzbwnc4,"['tourist_attraction', 'point_of_interest', 'establishment']",16.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ5zVCo1DteS4RVqHqQzbwnc4
OPERATIONAL,"Mungur, Gayam, Kendal Sub-District, Ngawi Regency, East Java 63261, Indonesia","{'location': {'lat': -7.550510299999999, 'lng': 111.2663113}, 'viewport': {'northeast': {'lat': -7.549097270107278, 'lng': 111.2676536298927}, 'southwest': {'lat': -7.551796929892721, 'lng': 111.2649539701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FIKRi AS SYIFA,,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116199463363880883835"">sani kurniawati</a>'], 'photo_reference': 'AUGGfZmlLjY1HG6lLFOiQ4kx7naZ_-k1bFnmAQDWEOxAR2KSUZBfoFNL6t-Duh-7lE-W3ZDtEDbQp_sggqh9uMF0mmvz_XTvKoYZfiOElxTwdpZzsoVk1iVQaQXY-MKoF1nzNNr40o8qlSfBkVVAi3L2C77qQqt5nO5PD6WkUlEMbeplz8C4', 'width': 4128}]",ChIJOTYHPA7zeS4RA_yWrpqlnCQ,"{'compound_code': 'C7X8+QG Gayam, Ngawi Regency, East Java, Indonesia', 'global_code': '6P4HC7X8+QG'}",5.0,ChIJOTYHPA7zeS4RA_yWrpqlnCQ,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,,https://www.google.com/maps/place/?q=place_id:ChIJOTYHPA7zeS4RA_yWrpqlnCQ
OPERATIONAL,"C8H6+VGM, Tegal Sari, Majasem, Kec. Kendal, Kabupaten Ngawi, Jawa Timur 63261, Indonesia","{'location': {'lat': -7.5702818, 'lng': 111.3112999}, 'viewport': {'northeast': {'lat': -7.568953020107278, 'lng': 111.3126591798927}, 'southwest': {'lat': -7.571652679892723, 'lng': 111.3099595201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TEGALSARI ENERJIK,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110353480959847957532"">A Google User</a>'], 'photo_reference': 'AUGGfZmBJBTOzoO_tlgMYFRpKOWZrjT8C3Hjh0f-VU8Ee_dnWn1iDxFC5uqtjMZyH1uC1d0NktT1Dd6qtbyyEUJKj6KQWUTW1xuuv-RqT6KjkIvQMbvXDHQucneAMq0mhGzqvwTVjEs4FxEOjCPx_ZUvNGPZ79xvUhTTvuZTjHVsb0zuTDKQ', 'width': 1920}]",ChIJLULdpwfteS4R5vibqhCat08,,5.0,ChIJLULdpwfteS4R5vibqhCat08,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJLULdpwfteS4R5vibqhCat08
OPERATIONAL,"C7G5+CX4, Wonokerti, Karanggupito, Kec. Kendal, Kabupaten Ngawi, Jawa Timur, Indonesia","{'location': {'lat': -7.5740759, 'lng': 111.2599614}, 'viewport': {'northeast': {'lat': -7.572750320107279, 'lng': 111.2613709798927}, 'southwest': {'lat': -7.575449979892723, 'lng': 111.2586713201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WATER BOOM,,"[{'height': 3464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104826620274382731124"">Danang pamungkas</a>'], 'photo_reference': 'AUGGfZmFNgQNzdIMzaeEBkpAN-oeiYjnWvqCpq5DcmB0euvaeDmh-p71C3_89YgcZhf_w1ZLzvsrq_TwHV7dp2vfP7HLskW5jXU08VLoUQ5U4XFgFxBreKVcTLcGcCsgVWTCsjwIKgSOQIZWzmQvuGMtX6f_9YwdYxz32eHeOqEJeaGe3MhG', 'width': 3464}]",ChIJ6R7eKwDzeS4RzawY8EX03ro,,0.0,ChIJ6R7eKwDzeS4RzawY8EX03ro,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ6R7eKwDzeS4RzawY8EX03ro
OPERATIONAL,"C7JQ+3M3, Pucanganom, Kendal, Kec. Kendal, Kabupaten Ngawi, Jawa Timur 63261, Indonesia","{'location': {'lat': -7.5698531, 'lng': 111.2891757}, 'viewport': {'northeast': {'lat': -7.568503270107279, 'lng': 111.2905255298927}, 'southwest': {'lat': -7.571202929892722, 'lng': 111.2878258701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Cekok Mondol,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109412147770024658890"">Reva Revian</a>'], 'photo_reference': 'AUGGfZnhEAlPxs5bZlgZNWBfDsM2De7DpBK1pz_f2AUQ9A4pzm2oiYKGuPOPx_c8gTmorwy4vKWT29LsE_CTFvTg12WsKXihSWEADXPUIhS_miacMHLNa7WA90z59AuDcWnxDQHimh4gmROA4HcVl1i9_APvfLyOb8ihSwlp45LiDLmgur44', 'width': 2000}]",ChIJaV-jkrXteS4RTg2AmNe9nQ4,,4.0,ChIJaV-jkrXteS4RTg2AmNe9nQ4,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJaV-jkrXteS4RTg2AmNe9nQ4
CLOSED_TEMPORARILY,"C735+QGH, Jalan Raya, Nduwet, Karanggupito, Kendal Sub-District, Ngawi Regency, East Java 63261, Indonesia","{'location': {'lat': -7.595555, 'lng': 111.2588265}, 'viewport': {'northeast': {'lat': -7.59420787010728, 'lng': 111.2601251798927}, 'southwest': {'lat': -7.596907529892724, 'lng': 111.2574255201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FCY MBBF & BETTA FARM,,,ChIJn8cOluCNeS4RcuM6qbstp_A,,5.0,ChIJn8cOluCNeS4RcuM6qbstp_A,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJn8cOluCNeS4RcuM6qbstp_A
