business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,url
OPERATIONAL,"Golo Lijun, Elar, East Manggarai Regency, East Nusa Tenggara 86584, Indonesia","{'location': {'lat': -8.378093999999999, 'lng': 120.9025395}, 'viewport': {'northeast': {'lat': -8.376774520107277, 'lng': 120.9038398298927}, 'southwest': {'lat': -8.379474179892721, 'lng': 120.9011401701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"4 Pohon Ecolodge — ""Les 4 Arbres"" Flores Indonesia",{'open_now': True},"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106225726250452084260"">A Google User</a>'], 'photo_reference': 'AUGGfZmn4s2MQoQPZtGroCy_J2PwfrIKMBLmEBuGnLEaKeJSvA6-3s2usUPA1Gh8E3W37Q3WRVYePJN6PCIkCKNfPAYjrOZVRluQWyDExL138sXcyluVeN6Y472isVByzkQrE4Fob4jndPkF4U6F82v5kpoapOdBgDuTeuZ3RcsvA90jaUu0', 'width': 3264}]",ChIJVVVVVZVSsi0R5n2fc0IEm9M,"{'compound_code': 'JWC3+Q2 Golo Lijun, East Manggarai Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q32JWC3+Q2'}",4.9,ChIJVVVVVZVSsi0R5n2fc0IEm9M,"['lodging', 'point_of_interest', 'establishment']",86,,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVZVSsi0R5n2fc0IEm9M
OPERATIONAL,"Jalan Raya Riung Labuan, Klambu, Kec. Riung, Kabupaten Ngada, Nusa Tenggara Tim. 86419, Indonesia","{'location': {'lat': -8.367567, 'lng': 120.9547949}, 'viewport': {'northeast': {'lat': -8.365914270107277, 'lng': 120.9564736298927}, 'southwest': {'lat': -8.368613929892721, 'lng': 120.9537739701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"Loca Lobo Lodges , Riung",,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115569351736595251758"">A Google User</a>'], 'photo_reference': 'AUGGfZmazufPTjJcaXgTDWmYHbjOdBDZkmlZ1hIJKKGyM6peb2GlSxezHwc0ct9ZHGkFlBtjNLTJI8qOqoUY5_U5KFtm_KYMlHZIperKT5ctsLDgwVG5U6CcdBdbUFAYJZevsqGDtBYu_zUr3VWbUsEA71a48rxgfcG0D8bLOu3102_V7sD8', 'width': 4000}]",ChIJy8LjX09Tsi0ReKF3xnbnpnE,"{'compound_code': 'JXJ3+XW Sambinasi, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q32JXJ3+XW'}",5.0,ChIJy8LjX09Tsi0ReKF3xnbnpnE,"['lodging', 'point_of_interest', 'establishment']",16,,https://www.google.com/maps/place/?q=place_id:ChIJy8LjX09Tsi0ReKF3xnbnpnE
OPERATIONAL,"H2JG+3PC, Nangamese, Riung, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.419832099999999, 'lng': 121.0268196}, 'viewport': {'northeast': {'lat': -8.418506970107279, 'lng': 121.0282639798927}, 'southwest': {'lat': -8.421206629892723, 'lng': 121.0255643201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Riung TigaEmpatTujuh Guesthouse,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106683162777050170160"">daniwari widiyanto</a>'], 'photo_reference': 'AUGGfZme9Lm98WGSdW6U9eNk91l7Zd9dROCVfOe4cQV8Hm-jPwf-XCFfRygL8P6b9K5XzQnctvQBftTNsz1mw2U1rT6-H05dCWwBYrtgXo3IQd0vxpKwfIkWuzYhVbq0JKAM_hJlP4P2-L8LSjvSGVWoorWhU5U911V0ivhCg58-Xlr5mDXH', 'width': 4032}]",ChIJO2U8N4dRsi0RzgXtF6DPEGw,,4.9,ChIJO2U8N4dRsi0RzgXtF6DPEGw,"['lodging', 'point_of_interest', 'establishment']",18,,https://www.google.com/maps/place/?q=place_id:ChIJO2U8N4dRsi0RzgXtF6DPEGw
OPERATIONAL,"Central Benteng, Riung, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.4183789, 'lng': 121.0278509}, 'viewport': {'northeast': {'lat': -8.416963820107279, 'lng': 121.0290499798927}, 'southwest': {'lat': -8.419663479892723, 'lng': 121.0263503201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sangrila Mentos Riung,,"[{'height': 1680, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111536677131737317615"">111536677131737317615</a>'], 'photo_reference': 'AUGGfZmNovo0kwd_zl9xjBHGeioLFZAKkaZP1DR4cGOBs5O8Lq3JaqR5ArFHsF8a2RKtwO-7tVRvPpXAx3Gl7fz8973OS6P3hwm0z8an2v9KUSV8YLogh8vXxN_KSySJ5nAjBEyMx-lU_9UmqXtUxIj1oKFfIqF5D8L4MpEjNVNUEVOg9hR8', 'width': 3648}]",ChIJ-eiwK5RRsi0RxdIkZ4fkjUU,"{'compound_code': 'H2JH+J4 Central Benteng, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q33H2JH+J4'}",4.9,ChIJ-eiwK5RRsi0RxdIkZ4fkjUU,"['lodging', 'point_of_interest', 'establishment']",77,,https://www.google.com/maps/place/?q=place_id:ChIJ-eiwK5RRsi0RxdIkZ4fkjUU
OPERATIONAL,"Bajawa, Jl. Trans Flores, Central Benteng, Riung, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.4261562, 'lng': 121.0252731}, 'viewport': {'northeast': {'lat': -8.424824770107278, 'lng': 121.0267169298927}, 'southwest': {'lat': -8.427524429892722, 'lng': 121.0240172701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Riung Guest House,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100335817822573333749"">A Google User</a>'], 'photo_reference': 'AUGGfZmG1XtS45l4ACkHmO_CV-9Qks44YOirlPGfdVnytl0bBU2663MWKBzJEC-wqq01Awvb-Vol_UXVolXjtOLli5woZtZUxtbVKDM7T9lZUZsPmjf1_CeH80NvR7EOIcNN0EhGnIql4P4qi3mMzCxFzs3L7bnTGVEtJQuILDBOyJEAY9rY', 'width': 2560}]",ChIJj_F_aVtXsi0RAXvpIIozKhE,"{'compound_code': 'H2FG+G4 Central Benteng, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q33H2FG+G4'}",4.7,ChIJj_F_aVtXsi0RAXvpIIozKhE,"['lodging', 'point_of_interest', 'establishment']",112,,https://www.google.com/maps/place/?q=place_id:ChIJj_F_aVtXsi0RAXvpIIozKhE
OPERATIONAL,"H2FF+95M, Central Benteng, Riung, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.426535399999999, 'lng': 121.0229454}, 'viewport': {'northeast': {'lat': -8.425225620107277, 'lng': 121.0243787298927}, 'southwest': {'lat': -8.42792527989272, 'lng': 121.0216790701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lalong Terong Guest House,,"[{'height': 2131, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110886871758529464479"">A Google User</a>'], 'photo_reference': 'AUGGfZk5aIzPVbdiBizAL9MgnsBp6URIFHeUy2prHRkF2MMKqZ9RkaLOhMCAs7uxFpPxKS8xlvKlfLINY5yeugGS39h0GjdFqx0C7cmS-SOTARhxSS8_-MUMMI3IdXyrD3lktJvkHYFw-AruVCDNJQ-hbSU9_pSBNruMnS6DFry41gos9T_I', 'width': 1080}]",ChIJD-oiCvNRsi0R6STME0BQ7Fc,,5.0,ChIJD-oiCvNRsi0R6STME0BQ7Fc,"['lodging', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJD-oiCvNRsi0R6STME0BQ7Fc
OPERATIONAL,"H2HG+CWC Pondok SVD, Nangamese, Kec. Riung, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.4213939, 'lng': 121.027268}, 'viewport': {'northeast': {'lat': -8.420109970107278, 'lng': 121.0286016798927}, 'southwest': {'lat': -8.422809629892722, 'lng': 121.0259020201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pondok SVD Riung,,"[{'height': 3280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109259274385044549766"">oskar tage</a>'], 'photo_reference': 'AUGGfZkVFFKY3li6S7DrtvBTQKflqc3beYdD450DNP7BMRIP26F7SZQ9NtHugsg8FEbwbfUkwmtAhYzp85KZjcd2M3RuYfMKNrsIJFaYgVLjJGGXaVja7st7v1ul8zGMuTJlRErMHjXl_Xwn-YGsdu3quPcwnWMdJFDfDgMwUR0EGWNyN4cg', 'width': 2464}]",ChIJS8O7TS9Rsi0R4S8VYG2CErk,,3.9,ChIJS8O7TS9Rsi0R4S8VYG2CErk,"['lodging', 'point_of_interest', 'establishment']",69,,https://www.google.com/maps/place/?q=place_id:ChIJS8O7TS9Rsi0R4S8VYG2CErk
OPERATIONAL,"Pasar Riung, Nangamese, Ngada, Kabupaten Ngada, Nusa Tenggara Tim. 86413, Indonesia","{'location': {'lat': -8.4216979, 'lng': 121.0276}, 'viewport': {'northeast': {'lat': -8.420346920107278, 'lng': 121.0289722298927}, 'southwest': {'lat': -8.423046579892722, 'lng': 121.0262725701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Bintang Wisata Riung,,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114942818230693097520"">Patrix Djaga</a>'], 'photo_reference': 'AUGGfZlJWCMg1JFQHibpybeRwjbFK-gYWJHMA-SN28nZfzObV-jee8y_3AwGVLN7NVwq9VUYt2G2Nl6KNyxrXYXkuqjE8pY2yTOmdjjme0lxbgyVMLMQbkrQtnbrYCBgU_HiO7EVXpRgZZr7AZJXiEGFt_dgUS_GVZlmGZ4Z-oq0M00rtt9i', 'width': 5296}]",ChIJ52hXyyhRsi0RDsfQEq4BJLU,"{'compound_code': 'H2HH+82 Nangamese, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q33H2HH+82'}",3.9,ChIJ52hXyyhRsi0RDsfQEq4BJLU,"['lodging', 'point_of_interest', 'establishment']",50,,https://www.google.com/maps/place/?q=place_id:ChIJ52hXyyhRsi0RDsfQEq4BJLU
OPERATIONAL,"Nirvana Road, Nangamese, Kec. Riung, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.418464499999999, 'lng': 121.0292924}, 'viewport': {'northeast': {'lat': -8.417126020107279, 'lng': 121.0306881298927}, 'southwest': {'lat': -8.419825679892723, 'lng': 121.0279884701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Nirvana Bungalows RIUNG / Nirvana RIUNG,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109296188414268093897"">Muhammad Nuryasin</a>'], 'photo_reference': 'AUGGfZmLMs6qq6nknsE1yCgcuhHcOcobziMtrtLW0W-UGhgWHzPfgzUKKqUxkBs3w_bj6DuVMxx2nIOiqGURkJWPwHyfWQ6wUlqcGk4NCA4g7HmV8A2RRkINZ5MnpewAo2yluW7jo0gcs9VyI-wu2UOhEikH9v6ASp7327mcQzMpDOoQ0Tya', 'width': 4000}]",ChIJ_zItXCZRsi0RlsNSGcGzys4,"{'compound_code': 'H2JH+JP Nangamese, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q33H2JH+JP'}",4.5,ChIJ_zItXCZRsi0RlsNSGcGzys4,"['lodging', 'point_of_interest', 'establishment']",156,,https://www.google.com/maps/place/?q=place_id:ChIJ_zItXCZRsi0RlsNSGcGzys4
OPERATIONAL,"H2JG+RQF, Nangamese, Riung, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.417973, 'lng': 121.026915}, 'viewport': {'northeast': {'lat': -8.416762070107277, 'lng': 121.0282434298928}, 'southwest': {'lat': -8.41946172989272, 'lng': 121.0255437701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cafe del Mar,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114512172394936836884"">Joop Jacobs</a>'], 'photo_reference': 'AUGGfZkFxD96mzps2THMglIyzmcorHKP3O5-0HfNbTzVdYfSVwtz-5jOiG7k2fEHZN1saT722B5RE-n9QiyXkMCGKcdukeM46mw6xH6bT3Y0QHLvlD_mA0JQOfm_CbO02vipfnzx8qWzqe2zk-ikWd3-Fjy_UuiHdB9x_3puTMpJ14gDiBe6', 'width': 3264}]",ChIJiY0lMiRRsi0RSLAeJidB9-E,,4.2,ChIJiY0lMiRRsi0RSLAeJidB9-E,"['restaurant', 'food', 'point_of_interest', 'establishment']",78,1.0,https://www.google.com/maps/place/?q=place_id:ChIJiY0lMiRRsi0RSLAeJidB9-E
