business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,permanently_closed,url
OPERATIONAL,"PCV8+V6W, Unnamed Road, Kecubung Raya, Kec. Meraksa Aji, Kab. Tulang Bawang, Lampung 34595, Indonesia","{'location': {'lat': -4.255261, 'lng': 105.4155866}, 'viewport': {'northeast': {'lat': -4.253943970107278, 'lng': 105.4169367798927}, 'southwest': {'lat': -4.256643629892721, 'lng': 105.4142371201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu API Mulyo Aji,{'open_now': True},ChIJ1zEN8cwfPy4RwbZevdXeN_k,4.7,ChIJ1zEN8cwfPy4RwbZevdXeN_k,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1zEN8cwfPy4RwbZevdXeN_k
OPERATIONAL,"PC8X+R2, Sukarame, Meraksa Aji, Tulang Bawang Regency, Lampung 34595, Indonesia","{'location': {'lat': -4.2829375, 'lng': 105.4475625}, 'viewport': {'northeast': {'lat': -4.281660470107278, 'lng': 105.4489102298927}, 'southwest': {'lat': -4.284360129892722, 'lng': 105.4462105701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mbah wanto,,ChIJGSxh90ofPy4RbdghgbMuGdw,4.0,ChIJGSxh90ofPy4RbdghgbMuGdw,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112750369742431941253"">A Google User</a>'], 'photo_reference': 'AUGGfZlEY7FVye12XT9_mtHAD9P_a0l1OZ93ldnygUWFHmCLveXX11ufKwCOvxun18282h3nxL7cq1NaYi3j7fXBxxg0uefwk41c43MdPffy7xv1YRE6PoDV3vJd80eSV4bivrOMx_wZUglaFY3lOts1BWBhwOP95fvNTz2uDEF-i-TVjh7R', 'width': 4080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJGSxh90ofPy4RbdghgbMuGdw
OPERATIONAL,"PC5J+XJV, Paduan Rajawali, Meraksa Aji, Tulang Bawang Regency, Lampung 34681, Indonesia","{'location': {'lat': -4.2899115, 'lng': 105.4315468}, 'viewport': {'northeast': {'lat': -4.288544670107277, 'lng': 105.4328871298927}, 'southwest': {'lat': -4.291244329892721, 'lng': 105.4301874701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Raja Jembatan,,ChIJQwyzNQAfPy4RWfnmuMSqggU,0.0,ChIJQwyzNQAfPy4RWfnmuMSqggU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJQwyzNQAfPy4RWfnmuMSqggU
OPERATIONAL,"PC5G+VP, Karya Bhakti, Meraksa Aji, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.2903125, 'lng': 105.4268125}, 'viewport': {'northeast': {'lat': -4.288981370107278, 'lng': 105.4281620798927}, 'southwest': {'lat': -4.291681029892722, 'lng': 105.4254624201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Surga,,ChIJK2VLZwAfPy4RpantQJ06MbM,0.0,ChIJK2VLZwAfPy4RpantQJ06MbM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJK2VLZwAfPy4RpantQJ06MbM
OPERATIONAL,"PG42+3X, Panca Tunggal Jaya, Penawar Aji, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.294813, 'lng': 105.502438}, 'viewport': {'northeast': {'lat': -4.293463270107277, 'lng': 105.5037984298927}, 'southwest': {'lat': -4.296162929892721, 'lng': 105.5010987701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ampera Raya TUBA,,ChIJB9s4ZgAdPy4R7zVMXzRdzzI,5.0,ChIJB9s4ZgAdPy4R7zVMXzRdzzI,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 981, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103817108982807604625"">A Google User</a>'], 'photo_reference': 'AUGGfZk1A_1bAZHgEo7ibmlwGwsUD568HhFYe6GzUag0M2YSe1tndXmy7KmDBrxnjDFodZrshTYU5YylNQPVpk_BCQ7wMRG8abSkcwXgLFFY4FHSy-gEfPqR3v6OKCDbKro99g7W1QB8PnNK8nhrftx_orCfqqZZGt4Zs4IFDkhKRjtyT3u-', 'width': 736}]",,,https://www.google.com/maps/place/?q=place_id:ChIJB9s4ZgAdPy4R7zVMXzRdzzI
OPERATIONAL,"Jl. Cemp. Raya, Kecubung Jaya, Kec. Gedung Aji, Kab. Tulang Bawang, Lampung 34682, Indonesia","{'location': {'lat': -4.2984534, 'lng': 105.3840914}, 'viewport': {'northeast': {'lat': -4.296906320107278, 'lng': 105.3854428298927}, 'southwest': {'lat': -4.299605979892722, 'lng': 105.3827431701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Star Garden,{'open_now': False},ChIJoafBAhghPy4RazMuzFgGuDI,5.0,ChIJoafBAhghPy4RazMuzFgGuDI,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101192198779582437587"">Zaynimuttaqin Muttaqin</a>'], 'photo_reference': 'AUGGfZkiQp-Bh9Ic63Vf9RSZQYDFKeyWa0ZzmxI7femcb4rGYOEPE8gAu2QFQvju3X5UikKT8JnpWWqbFFED2icjgaaOvokb6pFcraeX8ANjLEJvnoV0rCBz43EKcFYEBR2jbAfP9S6Imv_MwAMSc1uMeJoYN5L8e9tHqq5egRE2VXRnU0I', 'width': 4160}]","{'compound_code': 'P92M+JJ Kecubung Jaya, Tulang Bawang Regency, Lampung, Indonesia', 'global_code': '6P77P92M+JJ'}",,https://www.google.com/maps/place/?q=place_id:ChIJoafBAhghPy4RazMuzFgGuDI
OPERATIONAL,"Q9MR+J6, Dwimulyo, Penawar Tama, Tulang Bawang Regency, Lampung 34682, Indonesia","{'location': {'lat': -4.215905, 'lng': 105.3906}, 'viewport': {'northeast': {'lat': -4.214555170107279, 'lng': 105.3919498298927}, 'southwest': {'lat': -4.217254829892723, 'lng': 105.3892501701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GUBUK PAK BANDI,{'open_now': True},ChIJ80hGtPDfPi4R13S-rGg5Cp0,5.0,ChIJ80hGtPDfPi4R13S-rGg5Cp0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107186551144886485078"">A Google User</a>'], 'photo_reference': 'AUGGfZmFVFKustda2f_tMZKNkfW7mDhQkG2GJfaBkITtd7-zqSjHUxkxBmp2w7yzj-XOjl2ZUNIEGvpdVsGE_tT9djibktJgH62XXNA4UYZRdK33KGsFsS2II7_PBil7Tj2wCxjDFvXO1OmxdHpebn__YqAgU_XtUSne5HDifNKDS9nwu7Nr', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ80hGtPDfPi4R13S-rGg5Cp0
OPERATIONAL,"MGP6+2R, Panca Tunggal Jaya, Penawar Aji, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.3149375, 'lng': 105.5120625}, 'viewport': {'northeast': {'lat': -4.313822470107278, 'lng': 105.5134119798927}, 'southwest': {'lat': -4.316522129892722, 'lng': 105.5107123201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pohon Jati,,ChIJJR-SFwAdPy4RHoZhVOdOD40,5.0,ChIJJR-SFwAdPy4RHoZhVOdOD40,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1177, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110821866405827924185"">A Google User</a>'], 'photo_reference': 'AUGGfZm4NNej9qm-CDIfxHMw6jWzUSJQ_gC-6KjmbDPqMLz-g0e7ldC2yOjbNi7kD5C21nbLjg5mJ2IBMacsBFqC8zysq-QvwQy17eVeiP3xern4enmbswwnLiU0v8b_-7ImcvWIykAxoxsrN0V0E0DmMvf_3DnWM7cWrWEV3b2bn4P1bP6O', 'width': 736}]",,,https://www.google.com/maps/place/?q=place_id:ChIJJR-SFwAdPy4RHoZhVOdOD40
OPERATIONAL,"P964+R2P, Aji Jaya Knpi, Gedung Aji, Tulang Bawang Regency, Lampung 34682, Indonesia","{'location': {'lat': -4.2879245, 'lng': 105.3550815}, 'viewport': {'northeast': {'lat': -4.286574670107278, 'lng': 105.3564313298927}, 'southwest': {'lat': -4.289274329892722, 'lng': 105.3537316701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Way Pidada,,ChIJ_wTPBuIhPy4RLhTbL_2USEY,4.0,ChIJ_wTPBuIhPy4RLhTbL_2USEY,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 361, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102632134468860785039"">Riza Pribadi</a>'], 'photo_reference': 'AUGGfZmFznJcKLYyExnh79X0unO3BgrR683XpejFQrq0PZ7vFZKHL5f1qOZ9U0_tuXvolYoBcfhX0Q1Nl43s2JiBUchKmu7YpxYz49knoSy7d5vRe2v77mG5OQ6vlmC0mOqxKR9F-uBp6hXNKHvXKHDXlKKJ6ZBmBRfBm9Wn_2tmlJhnzs9p', 'width': 482}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ_wTPBuIhPy4RLhTbL_2USEY
OPERATIONAL,"PF55+Q4, Sukarame, Meraksa Aji, Tulang Bawang Regency, Lampung 34681, Indonesia","{'location': {'lat': -4.290677, 'lng': 105.457236}, 'viewport': {'northeast': {'lat': -4.289309570107278, 'lng': 105.4585860298927}, 'southwest': {'lat': -4.292009229892722, 'lng': 105.4558863701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bridge Paus,,ChIJNVtBAQAfPy4Rs0S1CZ-dpEs,0.0,ChIJNVtBAQAfPy4Rs0S1CZ-dpEs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 981, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110821866405827924185"">A Google User</a>'], 'photo_reference': 'AUGGfZnkNOyUd4uLslMp4DYztLTUeo0_4uIsAVwiBc7r9vYfTy5dFbysGaar-oOO7zkndl6Ph0zJBZ1f3Omgtk3TxnQqYELxzvwAAuDdDFZAu-Oh35tV5OJMTpcnbBvP0jfTuxoY7BNT_qPmJb9UgixXtLb3VHW1AfZztpmM4fIKnw0LJCd4', 'width': 736}]",,,https://www.google.com/maps/place/?q=place_id:ChIJNVtBAQAfPy4Rs0S1CZ-dpEs
