business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,permanently_closed,url
OPERATIONAL,"PRJ9+R8M, Bumi Dipasena Agung, Rawajitu Timur, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.2679161, 'lng': 105.8183005}, 'viewport': {'northeast': {'lat': -4.266487870107278, 'lng': 105.8196259298927}, 'southwest': {'lat': -4.269187529892722, 'lng': 105.8169262701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA LAUT AGUNG,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109774693340267048709"">Yunus GppJones</a>'], 'photo_reference': 'AUGGfZl6qLqYDKJfxeO4aivP0wWacCv18xy6f_0KRvqr9c1igC9o2MukEHAVP4j9DESqjfpCqluvi4VhBSj_0TTo2BU7leCfe8yfnYcL-QEZL0OmDnzXYG2zBS6UV__X1_6GJ86_3IH_4i45Xm1oYo4Yi0rDHZr7uX0bfFUJdyzouaRFmJb1', 'width': 4160}]",ChIJT7-kgnWrPy4RypeogrJWMnc,4.5,ChIJT7-kgnWrPy4RypeogrJWMnc,"['tourist_attraction', 'point_of_interest', 'establishment']",41.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJT7-kgnWrPy4RypeogrJWMnc
OPERATIONAL,"RQM9+35, Bumi Dipasena Sejahtera, Rawajitu Timur, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.1672682, 'lng': 105.7679217}, 'viewport': {'northeast': {'lat': -4.165918570107278, 'lng': 105.7692912798927}, 'southwest': {'lat': -4.168618229892722, 'lng': 105.7665916201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat bapak sapar,,ChIJI7DTSQD_Pi4RbA7q8GFz9Hw,0.0,ChIJI7DTSQD_Pi4RbA7q8GFz9Hw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJI7DTSQD_Pi4RbA7q8GFz9Hw
OPERATIONAL,"12, 48, RW.02, Bumi Dipasena Sejahtera, Indonesia","{'location': {'lat': -4.177924600000001, 'lng': 105.7879371}, 'viewport': {'northeast': {'lat': -4.176576020107277, 'lng': 105.7893863798927}, 'southwest': {'lat': -4.179275679892721, 'lng': 105.7866867201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Aris,,ChIJc7XXhFFVPi4RABfvsov558o,0.0,ChIJc7XXhFFVPi4RABfvsov558o,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"{'compound_code': 'RQCQ+R5 Bumi Dipasena Sejahtera, Tulang Bawang Regency, Lampung, Indonesia', 'global_code': '6P77RQCQ+R5'}",,,https://www.google.com/maps/place/?q=place_id:ChIJc7XXhFFVPi4RABfvsov558o
OPERATIONAL,"RR5G+4M, Bumi Dipasena Makmur, Rawajitu Timur, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.1922134, 'lng': 105.8266898}, 'viewport': {'northeast': {'lat': -4.190804120107278, 'lng': 105.8274321798927}, 'southwest': {'lat': -4.193503779892722, 'lng': 105.8247325201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tik tok @marunsaky,,ChIJYQHAcMZVPi4RKbZddcTuERw,0.0,ChIJYQHAcMZVPi4RKbZddcTuERw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJYQHAcMZVPi4RKbZddcTuERw
OPERATIONAL,"RQ9C+X6, Bumi Dipasena Sejahtera, Rawajitu Timur, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.1800693, 'lng': 105.7705753}, 'viewport': {'northeast': {'lat': -4.178045220107278, 'lng': 105.7744741}, 'southwest': {'lat': -4.180744879892722, 'lng': 105.7692757}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kanal Y,,ChIJ78HXLAD_Pi4RLT_eFNeU0ug,0.0,ChIJ78HXLAD_Pi4RLT_eFNeU0ug,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ78HXLAD_Pi4RLT_eFNeU0ug
OPERATIONAL,"PRJ9+QCH, Bumi Dipasena Agung, Rawajitu Timur, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.2680535, 'lng': 105.8186006}, 'viewport': {'northeast': {'lat': -4.266556570107278, 'lng': 105.8197759798927}, 'southwest': {'lat': -4.269256229892722, 'lng': 105.8170763201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Dipasena Agung,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109948865060219935076"">A Google User</a>'], 'photo_reference': 'AUGGfZkkWXZzfhjhcm56cGDeQgeQqklREe7Umtg8ytW1tVJBscM3pf7IfkFal_Pl3VNqipG41LYD1mdAXzbqThfWToAr_lOWv8Cd0QrisyidXIhJ0vTWBbdIr2i5QWpVjP0W0eQJ28s0LP43f7jjq8G_aI6QB1bB7l8g5QcRH4d8V-lsrlq0', 'width': 4032}]",ChIJUTXUrZWrPy4RLGPGNIDsctk,4.0,ChIJUTXUrZWrPy4RLGPGNIDsctk,"['tourist_attraction', 'point_of_interest', 'establishment']",31.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJUTXUrZWrPy4RLGPGNIDsctk
OPERATIONAL,"QQ4R+8QP, Bumi Dipasena Jaya, Rawajitu Timur, Tulang Bawang Regency, Lampung 34596, Indonesia","{'location': {'lat': -4.2441574, 'lng': 105.7919532}, 'viewport': {'northeast': {'lat': -4.242807570107277, 'lng': 105.7933030298927}, 'southwest': {'lat': -4.245507229892722, 'lng': 105.7906033701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Polkadot Bumi Dipasena Jaya,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112814653479067688161"">A Google User</a>'], 'photo_reference': 'AUGGfZlJ2QFLXEoaRRgAexM7rvE9fR3fZFDScIFCcpmTBXvnqGaVicSpWDe-GuTDfecWn6D2GFAevg9jxxa742lj3y11MrfNd21sDCkwuMaEoYIkWrAPR4UTqSAYqlci2jh_ZS2WUiTYZ2wemS95627WRgArg4Uv70RzT30nLuqvUGVOqj4m', 'width': 1800}]",ChIJWfyLsNyrPy4RlAg_YOFVnew,5.0,ChIJWfyLsNyrPy4RlAg_YOFVnew,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJWfyLsNyrPy4RlAg_YOFVnew
OPERATIONAL,"QQR4+WM6, Gedung Karya Jitu, Rawajitu Timur, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.2077154, 'lng': 105.7566338}, 'viewport': {'northeast': {'lat': -4.206383920107278, 'lng': 105.7579846798927}, 'southwest': {'lat': -4.209083579892722, 'lng': 105.7552850201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata alam 21,,ChIJhxEQz-D_Pi4RRAZw0ZOTbUM,0.0,ChIJhxEQz-D_Pi4RRAZw0ZOTbUM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJhxEQz-D_Pi4RRAZw0ZOTbUM
OPERATIONAL,"QQ3W+XM6, Bumi Dipasena Jaya, Rawajitu Timur, Tulang Bawang Regency, Lampung 34596, Indonesia","{'location': {'lat': -4.245098, 'lng': 105.7966457}, 'viewport': {'northeast': {'lat': -4.243748170107278, 'lng': 105.7979955298927}, 'southwest': {'lat': -4.246447829892722, 'lng': 105.7952958701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anjungan Cinta,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113428883588822762687"">Eka Wulan Sari</a>'], 'photo_reference': 'AUGGfZnY7RRXjNNU5Xkn1GQb_xgXe4eFffvbmgHaxqsIiJYo4GAuCBYIqxPuOCBaQLOR5NPhV516Hkenmj9lCe5pF_-qlefxYR00EWJfd2ETn8A53xzaqK-jHeGdjv9kO-ACq6_JIbSUdq8-G1ARZQFU1g6U0lvyNne0_r9VcJimnhamgxoN', 'width': 4640}]",ChIJ8XhnXK-rPy4R7j4RKzaH7Gc,4.6,ChIJ8XhnXK-rPy4R7j4RKzaH7Gc,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJ8XhnXK-rPy4R7j4RKzaH7Gc
OPERATIONAL,"VRG5+23J, Pulau Sumatera, Bumi Dipasena Abadi, Kec. Rawajitu Tim., Kab. Tulang Bawang, Lampung, Indonesia","{'location': {'lat': -4.124916, 'lng': 105.8076438}, 'viewport': {'northeast': {'lat': -4.123566170107277, 'lng': 105.8089936298927}, 'southwest': {'lat': -4.126265829892721, 'lng': 105.8062939701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SUNGAI MESUJI,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111086491974060959746"">ahmad zakaria</a>'], 'photo_reference': 'AUGGfZk7VZWmC3GRMvt1VsegtyVaU4l9gmKrAiHSU-wX1FQLY1atsaoB0yMPyMmH7Pnu6X38n5eRjH1L6GsXcr80yBjW1NU0ZEdNypJNbTO_j9zyWqFoizLyMBN-TNnoDFVCdjA7FbTur-InayKQL2vQO62pZTBkwIo-Wir8epQAN2sd1zS9', 'width': 1920}]",ChIJGaFJ_WNXPi4R9yZcdGDjyOw,4.0,ChIJGaFJ_WNXPi4R9yZcdGDjyOw,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJGaFJ_WNXPi4R9yZcdGDjyOw
