business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,permanently_closed,url
OPERATIONAL,"456H+V2X, Area Sawah/Kebun, Jatilawang, Kec. Kramat, Kabupaten Tegal, Jawa Tengah, Indonesia","{'location': {'lat': -6.8877543, 'lng': 109.1775991}, 'viewport': {'northeast': {'lat': -6.886228770107278, 'lng': 109.1795635298927}, 'southwest': {'lat': -6.888928429892722, 'lng': 109.1768638701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waduk,ChIJVdxYYQC5by4Rk_k8cMQ8JW8,0.0,ChIJVdxYYQC5by4Rk_k8cMQ8JW8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJVdxYYQC5by4Rk_k8cMQ8JW8
OPERATIONAL,"45J8+QR9, Kedawung, Padaharja, Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.868303099999999, 'lng': 109.1675665}, 'viewport': {'northeast': {'lat': -6.866942070107278, 'lng': 109.1689175798927}, 'southwest': {'lat': -6.869641729892722, 'lng': 109.1662179201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah rismaaaa,ChIJ0fUxGQC5by4RjhSKY8BHV0I,0.0,ChIJ0fUxGQC5by4RjhSKY8BHV0I,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0fUxGQC5by4RjhSKY8BHV0I
OPERATIONAL,"45VH+HHV, Area Sawah/Kebun, Padaharja, Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.8558338, 'lng': 109.1793468}, 'viewport': {'northeast': {'lat': -6.854483970107277, 'lng': 109.1806966298927}, 'southwest': {'lat': -6.857183629892721, 'lng': 109.1779969701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Senji place,ChIJsQGfhvy3by4RmxPV3S9mrbo,4.0,ChIJsQGfhvy3by4RmxPV3S9mrbo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJsQGfhvy3by4RmxPV3S9mrbo
OPERATIONAL,"45J9+M2G, Kedawung, Padaharja, Kec. Kramat, Kabupaten Tegal, Jawa Tengah, Indonesia","{'location': {'lat': -6.8683193, 'lng': 109.1675716}, 'viewport': {'northeast': {'lat': -6.866950670107277, 'lng': 109.1689239798927}, 'southwest': {'lat': -6.869650329892721, 'lng': 109.1662243201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah bebelac,ChIJ7cNJIQC5by4ROmzp37pT8SE,0.0,ChIJ7cNJIQC5by4ROmzp37pT8SE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7cNJIQC5by4ROmzp37pT8SE
OPERATIONAL,"Gg. 5 Jl. Karanganyar, Karang Anyar, Mejasem Tim., Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.8685249, 'lng': 109.1598993}, 'viewport': {'northeast': {'lat': -6.867238070107278, 'lng': 109.1612485798927}, 'southwest': {'lat': -6.869937729892722, 'lng': 109.1585489201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ZaenAyulis,ChIJdQ80JJq5by4RWY9QZnlFD0s,0.0,ChIJdQ80JJq5by4RWY9QZnlFD0s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '45J5+HX East Mejasem, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F45J5+HX'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJdQ80JJq5by4RWY9QZnlFD0s
OPERATIONAL,"Jl. Sandra Geni No.1, Karang Meja Utara, Tanjungharja, Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52083, Indonesia","{'location': {'lat': -6.907311099999999, 'lng': 109.2308221}, 'viewport': {'northeast': {'lat': -6.905994720107278, 'lng': 109.2321616798927}, 'southwest': {'lat': -6.908694379892722, 'lng': 109.2294620201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gg pandawa,ChIJUaWd2vfHby4RiGfOn2CHFb4,5.0,ChIJUaWd2vfHby4RiGfOn2CHFb4,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"{'compound_code': '36VJ+38 Tanjungharja, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F36VJ+38'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJUaWd2vfHby4RiGfOn2CHFb4
OPERATIONAL,"46PC+FH7, Unnamed Road, Maribaya, Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.8638333, 'lng': 109.2214134}, 'viewport': {'northeast': {'lat': -6.863072270107278, 'lng': 109.2233103798927}, 'southwest': {'lat': -6.865771929892722, 'lng': 109.2206107201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Maribaya,ChIJ4wmmfVvJby4RtP7t11ETJ9Q,4.4,ChIJ4wmmfVvJby4RtP7t11ETJ9Q,"['tourist_attraction', 'point_of_interest', 'establishment']",66,,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108297143494606651569"">A Google User</a>'], 'photo_reference': 'AUGGfZkhFFlA3atXISbEQPT9BWTzOa257MdhRRGjDbXeyiew_wRSnzAPdCdqOXkFTn6x4rJ1Ze3vLKcgDMWw0HBMJjtXXhteN63ntaYwGWwGMlRh5Uil6A6CWferlMOw9bzlASS9Suu8zj1RGTzqyo2-aUvZx69b6qm1nGZmZXmvtU6S8cVT', 'width': 5184}]",,https://www.google.com/maps/place/?q=place_id:ChIJ4wmmfVvJby4RtP7t11ETJ9Q
OPERATIONAL,"45RQ+44C, Larangan, Munjung Agung, Kec. Kramat, Kabupaten Tegal, Jawa Tengah, Indonesia","{'location': {'lat': -6.8596512, 'lng': 109.1878094}, 'viewport': {'northeast': {'lat': -6.858261870107278, 'lng': 109.1891775798927}, 'southwest': {'lat': -6.860961529892721, 'lng': 109.1864779201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Larangantegal,ChIJRzzzEQC3by4RdryofmWnc4k,0.0,ChIJRzzzEQC3by4RdryofmWnc4k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJRzzzEQC3by4RdryofmWnc4k
OPERATIONAL,"45QQ+XJ4, Jl. Bandeng, Larangan, Munjung Agung, Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.8601113, 'lng': 109.1890668}, 'viewport': {'northeast': {'lat': -6.858766270107278, 'lng': 109.1904300298927}, 'southwest': {'lat': -6.861465929892722, 'lng': 109.1877303701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Larangan Indah,ChIJFRlbzJnJby4R7IWr-xXxIaA,4.1,ChIJFRlbzJnJby4R7IWr-xXxIaA,"['tourist_attraction', 'point_of_interest', 'establishment']",1280,,{'open_now': True},"[{'height': 2610, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115431876524572751167"">Tedi Kusyanto</a>'], 'photo_reference': 'AUGGfZkZEEX-VQrWaRs6tnz9woWyhsZQoJrxySqgPueZy72OyMHq5QKdmd9Z2fTB0NtQaTgjjuJtnpXe-NrwrQwOXoMsQHJEsmjdo_hHj5IWGk7HJswnA2Qw6pMIZXb5v3Z0n2Ok_qafoONnFMs7reDbuh0wqlpsZJOCw0plmmM97uqktUy3', 'width': 4640}]",,https://www.google.com/maps/place/?q=place_id:ChIJFRlbzJnJby4R7IWr-xXxIaA
OPERATIONAL,"Blk. E No.35, Sibata, Mejasem Bar., Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.88084, 'lng': 109.1494717}, 'viewport': {'northeast': {'lat': -6.879494620107277, 'lng': 109.1508205798927}, 'southwest': {'lat': -6.882194279892721, 'lng': 109.1481209201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yuni,ChIJ8yfLfjm5by4R0UelhF1SCpM,0.0,ChIJ8yfLfjm5by4R0UelhF1SCpM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '449X+MQ West Mejasem, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F449X+MQ'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJ8yfLfjm5by4R0UelhF1SCpM
OPERATIONAL,"45RQ+74V, north beach of java island Larangan, Larangan, Munjung Agung, Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.8592507, 'lng': 109.1878066}, 'viewport': {'northeast': {'lat': -6.858027020107277, 'lng': 109.1891062298927}, 'southwest': {'lat': -6.860726679892721, 'lng': 109.1864065701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai larangan tegal,ChIJVzIdwAC3by4RbPyW2986G6g,4.6,ChIJVzIdwAC3by4RbPyW2986G6g,"['tourist_attraction', 'point_of_interest', 'establishment']",34,,,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109679234742015226076"">A Google User</a>'], 'photo_reference': 'AUGGfZmh_N4Qoyg19RJLSdT9Srt8QdV4jEJtK2k306gOucJ0Kf4YW2nM9gEEOdcOJfMePu3goCpJAjIHcg-oPeE_ZEg25e8ONi3XajZfwEiczY10RSphPIwZwrc9hvbldjD9MvxX4lC5r9fMAMzUUVmODv4ZF1vjZAXUE1WMHwnINekHVZM', 'width': 2304}]",,https://www.google.com/maps/place/?q=place_id:ChIJVzIdwAC3by4RbPyW2986G6g
OPERATIONAL,"45MH+52H, Unnamed Road, Kedondong, Padaharja, Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.867068, 'lng': 109.1776094}, 'viewport': {'northeast': {'lat': -6.865197170107278, 'lng': 109.1791275298927}, 'southwest': {'lat': -6.867896829892722, 'lng': 109.1764278701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KOLAM 358 (Budidaya Lele Organik),ChIJ0xijbGu5by4RhQoU6s79KcU,3.7,ChIJ0xijbGu5by4RhQoU6s79KcU,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,{'open_now': True},"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108377967867166714223"">A Google User</a>'], 'photo_reference': 'AUGGfZl9do6ny60AygPxvK2OPH_5ty4cI93MufET4rFcW8VRiGjyXncHoXX5n6JJiu9eOkjVOyNJ_szWCTQeAnTzrcRLNSmiy6QTMWv-67P7ejneGE4e3w_CPml36NnO1NbVEBlnzt6vtft7iDkxHY4OG2oB5guRaIwaduiftBcxS0MPEGKD', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJ0xijbGu5by4RhQoU6s79KcU
OPERATIONAL,"45W6+RW, Area Sawah/Kebun, Dampyak, Kec. Kramat, Kabupaten Tegal, Jawa Tengah, Indonesia","{'location': {'lat': -6.8529008, 'lng': 109.1623158}, 'viewport': {'northeast': {'lat': -6.852078470107278, 'lng': 109.1632930798927}, 'southwest': {'lat': -6.854778129892722, 'lng': 109.1605934201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Bandeng Mirza Makmur,ChIJe5jm5D23by4R_omDc2_IzmA,0.0,ChIJe5jm5D23by4R_omDc2_IzmA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': False},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117434936407469881750"">A Google User</a>'], 'photo_reference': 'AUGGfZk2f2u3s_2P8x4uarmrT_Y8b4Fft1w1yGESPHoVhTNi8zoL4OBWsr57EXzjxWjSweC3gBhddVgPk2AbCTc3Wa8v5pC0dx4PYl4hSeBDDo_fYK9yZAoNhguem5hMrUHbMevRIjJDfEVSu_SJfU2EMjWIgq4W4SCCBo-_6o-uNAXF07xh', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJe5jm5D23by4R_omDc2_IzmA
OPERATIONAL,"45RV+3QQ, Area Sawah/Kebun, Bongkok, Kec. Kramat, Kabupaten Tegal, Jawa Tengah, Indonesia","{'location': {'lat': -6.8597874, 'lng': 109.1944798}, 'viewport': {'northeast': {'lat': -6.858929870107279, 'lng': 109.1955527298927}, 'southwest': {'lat': -6.861629529892722, 'lng': 109.1928530701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Basecamp BARRAMUST,ChIJHYTHITnJby4RKiSSNbWMFpQ,5.0,ChIJHYTHITnJby4RKiSSNbWMFpQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107158723317062991191"">rizqie mugiono</a>'], 'photo_reference': 'AUGGfZk93Uhn0tpSgUHEXrxkDHW3BcEgJfXHkHzJPAPyJZYAACPjFn9S_ARlkjLoRSoBzJGiMahxJLQ5R53tVJ4SqrrlKHCUMsfBqkTdjnLKIxB6y6EC-nq6GtM3JRz6UeGpcYfPFFOk3uuCqhEbMOaWRAH1X9mQOPRVDDeynLrXGP8kVqv9', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJHYTHITnJby4RKiSSNbWMFpQ
