business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,price_level,permanently_closed,url
OPERATIONAL,"XMJH+M3R, Unnamed Road, Kalabbirang, Kec. Bantimurung, Kabupaten Maros, Sulawesi Selatan 90561, Indonesia","{'location': {'lat': -5.0182635, 'lng': 119.6776275}, 'viewport': {'northeast': {'lat': -5.016927970107279, 'lng': 119.6789836798928}, 'southwest': {'lat': -5.019627629892723, 'lng': 119.6762840201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Ribas,ChIJh4hVGMr3vi0RHs1pBNaTm6s,5.0,ChIJh4hVGMr3vi0RHs1pBNaTm6s,"['lodging', 'point_of_interest', 'establishment']",2.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJh4hVGMr3vi0RHs1pBNaTm6s
OPERATIONAL,"2MH2+2CR, Mangeloreng, Bantimurung, Maros Regency, South Sulawesi 90561, Indonesia","{'location': {'lat': -4.972320799999999, 'lng': 119.6510089}, 'viewport': {'northeast': {'lat': -4.970970270107278, 'lng': 119.6523589298927}, 'southwest': {'lat': -4.973669929892722, 'lng': 119.6496592701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MumBe,ChIJp0DzbApZvi0RWXMTnK20zdQ,0.0,ChIJp0DzbApZvi0RWXMTnK20zdQ,"['lodging', 'point_of_interest', 'establishment']",0.0,{'open_now': True},,,,,https://www.google.com/maps/place/?q=place_id:ChIJp0DzbApZvi0RWXMTnK20zdQ
OPERATIONAL,"XMJ5+PM4, Kalabbirang, Bantimurung, Maros Regency, South Sulawesi 90561, Indonesia","{'location': {'lat': -5.0182414, 'lng': 119.6591957}, 'viewport': {'northeast': {'lat': -5.016798920107279, 'lng': 119.6605936298927}, 'southwest': {'lat': -5.019498579892723, 'lng': 119.6578939701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,H BAHAR,ChIJ3T7KRc_3vi0Riza8WYPZ1xI,5.0,ChIJ3T7KRc_3vi0Riza8WYPZ1xI,"['lodging', 'point_of_interest', 'establishment']",1.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3T7KRc_3vi0Riza8WYPZ1xI
OPERATIONAL,"XMQ3+GQR, Unnamed Road, Kalabbirang, Kec. Bantimurung, Kabupaten Maros, Sulawesi Selatan 90561, Indonesia","{'location': {'lat': -5.0111176, 'lng': 119.6543668}, 'viewport': {'northeast': {'lat': -5.009748170107279, 'lng': 119.6556917798927}, 'southwest': {'lat': -5.012447829892722, 'lng': 119.6529921201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MANORANG RESIDENCE,ChIJIXRlOJ_3vi0Rcw-tgC2lBCY,0.0,ChIJIXRlOJ_3vi0Rcw-tgC2lBCY,"['lodging', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJIXRlOJ_3vi0Rcw-tgC2lBCY
OPERATIONAL,"XMJH+H69 Kawasan Wisata, Jl, Kalabbirang, Kec. Bantimurung, Kabupaten Maros, Sulawesi Selatan 90561, Indonesia","{'location': {'lat': -5.0185964, 'lng': 119.6780969}, 'viewport': {'northeast': {'lat': -5.017263870107278, 'lng': 119.6793539798927}, 'southwest': {'lat': -5.019963529892722, 'lng': 119.6766543201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Bantimurung,ChIJ1fOw-GH2vi0RFDNzHI7bVl8,3.4,ChIJ1fOw-GH2vi0RFDNzHI7bVl8,"['lodging', 'point_of_interest', 'establishment']",44.0,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105686740782190372537"">A Google User</a>'], 'photo_reference': 'AUGGfZkqPzPftNEzWsIvfzLMZUPTXepwFxAMW6N5Pyd_R20MnWrkxknWkrFxEVccgruAQKjsDhQjvzPiDD2VdsepGKPX7_wFIlLwAXHNiqj_mB6vWC93gLf2jtF4yvexTX9y12ILfsAnqb_k7FicEEZUZktwHvd9kPdkkuMsHyD7D4bXx11d', 'width': 4032}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ1fOw-GH2vi0RFDNzHI7bVl8
OPERATIONAL,"VJ7M+Q3Q, Pucak, Tompobulu, Maros Regency, South Sulawesi 90553, Indonesia","{'location': {'lat': -5.1355441, 'lng': 119.6327263}, 'viewport': {'northeast': {'lat': -5.134848770107278, 'lng': 119.6338662298928}, 'southwest': {'lat': -5.137548429892722, 'lng': 119.6311665701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Anrias,ChIJm8034fTvvi0RoCCkyxuzZdE,0.0,ChIJm8034fTvvi0RoCCkyxuzZdE,"['lodging', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJm8034fTvvi0RoCCkyxuzZdE
OPERATIONAL,"2M64+JFV, Mangeloreng, Bantimurung, Maros Regency, South Sulawesi 90561, Indonesia","{'location': {'lat': -4.9883916, 'lng': 119.6562669}, 'viewport': {'northeast': {'lat': -4.987032970107277, 'lng': 119.6576263298927}, 'southwest': {'lat': -4.989732629892721, 'lng': 119.6549266701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ishak Home,ChIJyZ46YpX3vi0ROsaxflT-D4A,4.7,ChIJyZ46YpX3vi0ROsaxflT-D4A,"['lodging', 'point_of_interest', 'establishment']",3.0,{'open_now': True},,,,,https://www.google.com/maps/place/?q=place_id:ChIJyZ46YpX3vi0ROsaxflT-D4A
OPERATIONAL,"QWHM+6C4, Tonasa, Tombolopao, Gowa Regency, South Sulawesi, Indonesia","{'location': {'lat': -5.221981899999999, 'lng': 119.9335779}, 'viewport': {'northeast': {'lat': -5.220632070107277, 'lng': 119.9349277298927}, 'southwest': {'lat': -5.223331729892721, 'lng': 119.9322280701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ballak Na,ChIJfUrM--mXvi0RPRGdzmdAhs0,0.0,ChIJfUrM--mXvi0RPRGdzmdAhs0,"['lodging', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJfUrM--mXvi0RPRGdzmdAhs0
OPERATIONAL,"2MH2+5CV, Mangeloreng, Bantimurung, Maros Regency, South Sulawesi 90561, Indonesia","{'location': {'lat': -4.972024999999999, 'lng': 119.6510404}, 'viewport': {'northeast': {'lat': -4.970785320107279, 'lng': 119.6524073298927}, 'southwest': {'lat': -4.973484979892723, 'lng': 119.6497076701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Junialdi,ChIJ4Zh4lDdZvi0RByQF0nQ3Fqo,0.0,ChIJ4Zh4lDdZvi0RByQF0nQ3Fqo,"['lodging', 'point_of_interest', 'establishment']",0.0,,"[{'height': 766, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117352409466084686860"">A Google User</a>'], 'photo_reference': 'AUGGfZn6VaHvGUGTNKIGZqKI5okoloSKjo6Mp7PTacBd6rmLrwwr2hp89jd-eiFq5uajB6-vzN5zi-RTsXq5dOm67od-ArGwHy3dn76WENZvg-4YtM1HEuDz4i5BCNyYjVnmN7PxL7Odo-g5-LV-s9mjQHJjStprnqFPD4pVJh-nBQPvtM-A', 'width': 538}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ4Zh4lDdZvi0RByQF0nQ3Fqo
OPERATIONAL,"XM3M+J8R, Samangki, Simbang, Maros Regency, South Sulawesi 90561, Indonesia","{'location': {'lat': -5.0458913, 'lng': 119.6832748}, 'viewport': {'northeast': {'lat': -5.044808470107277, 'lng': 119.6845517298927}, 'southwest': {'lat': -5.047508129892721, 'lng': 119.6818520701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Home mustaqim,ChIJhZqpIyH3vi0RQXctpvmk9LM,0.0,ChIJhZqpIyH3vi0RQXctpvmk9LM,"['lodging', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJhZqpIyH3vi0RQXctpvmk9LM
