business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"879J+PRQ, Gohong, Kahayan Hilir, Pulang Pisau Regency, Central Kalimantan 74816, Indonesia","{'location': {'lat': -2.6806676, 'lng': 114.282117}, 'viewport': {'northeast': {'lat': -2.679299220107278, 'lng': 114.2836065298927}, 'southwest': {'lat': -2.681998879892722, 'lng': 114.2809068701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Wisata Susur Sungai Gohong,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107357682100836360604"">Nurhakim MT</a>'], 'photo_reference': 'AUGGfZkgQ1L-IyaUAlqP6K6o6yhcoqVXWDMJoDicgxbcw1qAP6lkWEIsCMZewjEBoAHbzIwhQm1P-kA9Rzdhws9_5wcTRxQO_-u4-gp1bHXfe5d1uBIUQcPuo_uzW40K1WwgE0xXc-vlaM4t0PpRkTN5evGXg7Z75nPhzbQTGvJyUOGejrc', 'width': 2048}]",ChIJvSkMj8aF5C0RAo4CmpL73u0,4.5,ChIJvSkMj8aF5C0RAo4CmpL73u0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJvSkMj8aF5C0RAo4CmpL73u0
OPERATIONAL,"879M+82R, Gohong, Kahayan Hilir, Pulang Pisau Regency, Central Kalimantan 74816, Indonesia","{'location': {'lat': -2.6816264, 'lng': 114.2825224}, 'viewport': {'northeast': {'lat': -2.680276070107278, 'lng': 114.2838766798927}, 'southwest': {'lat': -2.682975729892723, 'lng': 114.2811770201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Budaya Desa Gohong,{'open_now': False},"[{'height': 1844, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104204246379464634038"">raden mas Hardani</a>'], 'photo_reference': 'AUGGfZkArsxtzWHNYu6tO4p5DtNM0LaYycqMSzjPGYBmtvNAw7ZxeNNrR-HcSVt0iqcNld8s0vbOdwJAlmbsqup-p7zsmcVWmNDBBUEcc1wwkCuMIEdp6ddkGgLwiQBuG6FZlBT5iWlcjbQb7qBRRqISNqNSXdV0nIUwr_axMgfHO02TIlc', 'width': 4000}]",ChIJyVYtHu6F5C0REsKcJ2reeNg,2.8,ChIJyVYtHu6F5C0REsKcJ2reeNg,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJyVYtHu6F5C0REsKcJ2reeNg
OPERATIONAL,"5664+4VP, Mintin, Kahayan Hilir, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.8396723, 'lng': 114.2072123}, 'viewport': {'northeast': {'lat': -2.838322470107277, 'lng': 114.2085621298927}, 'southwest': {'lat': -2.841022129892722, 'lng': 114.2058624701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Bempang,,,ChIJJfJ47T5_5C0R3XRF4tN4k8E,0.0,ChIJJfJ47T5_5C0R3XRF4tN4k8E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJJfJ47T5_5C0R3XRF4tN4k8E
OPERATIONAL,"56V2+C4F, Unnamed Road, Buntoi, Kec. Kahayan Hilir, Kabupaten Pulang Pisau, Kalimantan Tengah 74873, Indonesia","{'location': {'lat': -2.8064357, 'lng': 114.20031}, 'viewport': {'northeast': {'lat': -2.805078820107277, 'lng': 114.2015698298927}, 'southwest': {'lat': -2.807778479892722, 'lng': 114.1988701701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Bambu Buntoi,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100782507268136495051"">Jon Veri</a>'], 'photo_reference': 'AUGGfZnPe6FETIx0ZqvE0viC4iZiWIZQkPjcfZakfzretz-p-shx1_XrWptyYSPRqVFvKUAaQZ-U3GN381gJJfe8St2CiElmijI6oqiKgvmXEsHx38pNxX-QpLYTkyjqV19m6ms8dgyGKfwkGcvtz5Rc0vBC2-mmJs2TKVpVOxS0ZNKOZti-', 'width': 4000}]",ChIJPXmsZRSB5C0RUf8TBI3wHNk,3.9,ChIJPXmsZRSB5C0RUf8TBI3wHNk,"['tourist_attraction', 'point_of_interest', 'establishment']",8,,https://www.google.com/maps/place/?q=place_id:ChIJPXmsZRSB5C0RUf8TBI3wHNk
OPERATIONAL,"54HJ+5J, Buntoi, Kahayan Hilir, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.82208, 'lng': 114.1315967}, 'viewport': {'northeast': {'lat': -2.820730170107277, 'lng': 114.1329465298927}, 'southwest': {'lat': -2.823429829892722, 'lng': 114.1302468701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Desa Buntoi,,,ChIJpaFfa0Z_4y0RmDkm0quHFJM,5.0,ChIJpaFfa0Z_4y0RmDkm0quHFJM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJpaFfa0Z_4y0RmDkm0quHFJM
CLOSED_TEMPORARILY,"67G8+2G5, Mantaren I, Kahayan Hilir, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.774979, 'lng': 114.2663614}, 'viewport': {'northeast': {'lat': -2.773489620107277, 'lng': 114.2678476798927}, 'southwest': {'lat': -2.776189279892722, 'lng': 114.2651480201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam H. Burhan,,,ChIJfW2ni_aH5C0Rbc_hOow4amM,0.0,ChIJfW2ni_aH5C0Rbc_hOow4amM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJfW2ni_aH5C0Rbc_hOow4amM
OPERATIONAL,"7745+7XF, Pulang Pisau, Kahayan Hilir, Pulang Pisau Regency, Central Kalimantan 73564, Indonesia","{'location': {'lat': -2.7443094, 'lng': 114.2599123}, 'viewport': {'northeast': {'lat': -2.742985820107278, 'lng': 114.2613143298927}, 'southwest': {'lat': -2.745685479892722, 'lng': 114.2586146701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Sumbu Kurung,{'open_now': True},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115628152094548620465"">Eddy Rianto</a>'], 'photo_reference': 'AUGGfZkCI7lXLnGsodyRO11hnqjUlbovLK8sjSHZ0VQOjOP9U0OG_B0OlDdufk2o8B7gXU4uGyzs4iSCXQcPvivFXWAE0NwmMwV40a-TEAy64hfDafBgYMHvhF1nQWZ1AO7VFFlEHlC4GJOArxK0uZ2TDISKSEHXQ1bApPBiqP6q1jVjm5LM', 'width': 4128}]",ChIJNQE5UxiE5C0RUWjNhIGsjtM,4.3,ChIJNQE5UxiE5C0RUWjNhIGsjtM,"['amusement_park', 'park', 'point_of_interest', 'establishment']",584,,https://www.google.com/maps/place/?q=place_id:ChIJNQE5UxiE5C0RUWjNhIGsjtM
OPERATIONAL,"36R8+VJF, Kanamit, Maliku, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.9078031, 'lng': 114.216544}, 'viewport': {'northeast': {'lat': -2.906453270107277, 'lng': 114.2178938298927}, 'southwest': {'lat': -2.909152929892722, 'lng': 114.2151941701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Perkebunan sengon silo,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106507184979406791271"">sosilo darmo</a>'], 'photo_reference': 'AUGGfZlJgLrfFidcqkw1qcb27PpnAW9U86KDU18ZzGiRK-p31lzPq29Aa1a-GfYhoWE_Gq9Qh-A9DMLA_fC-hmPaRf0u2yK5jt6lJ8boyZEULIXj5Sto6TcPFqetyOttPJLBQQ7cHNFs3zMGfM8NlQSvhG0OI3IGkCdndDAQxKNo2sd8O9HT', 'width': 3456}]",ChIJMXpKG_h55C0RYgg5CAVRUFA,5.0,ChIJMXpKG_h55C0RYgg5CAVRUFA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJMXpKG_h55C0RYgg5CAVRUFA
OPERATIONAL,"72W8+JV7, Paduran Sabangau, Sebangau Kuala, Pulang Pisau Regency, Central Kalimantan 74873, Indonesia","{'location': {'lat': -2.7034581, 'lng': 114.0171793}, 'viewport': {'northeast': {'lat': -2.702108270107277, 'lng': 114.0185291298927}, 'southwest': {'lat': -2.704807929892722, 'lng': 114.0158294701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Resort Bangah - Sebangau National Park,,"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105880979753478701006"">anton ruswanto</a>'], 'photo_reference': 'AUGGfZmTTOAYUz8fmkiXtTv2E3XcJLDNkATna0XUB22apkPHGdMRz55SsNKpvrfSaJsH0xQ4ecZ9MaDMUbe3n01oN4tQjiku6olTJHI92Wla8iJoB7YRpPPTTTVuUpQHkTwah9zxSYQ2HqZ-P-90klujQ7CsyHuPzPi4VR69958TL44H7Lkd', 'width': 1280}]",ChIJIUSXXzl74y0R78Zrmhi5hwQ,4.5,ChIJIUSXXzl74y0R78Zrmhi5hwQ,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJIUSXXzl74y0R78Zrmhi5hwQ
OPERATIONAL,"7728+X7W, Pulang Pisau, Kahayan Hilir, Pulang Pisau Regency, Central Kalimantan 73564, Indonesia","{'location': {'lat': -2.7475126, 'lng': 114.2657156}, 'viewport': {'northeast': {'lat': -2.746086670107278, 'lng': 114.2669850798927}, 'southwest': {'lat': -2.748786329892722, 'lng': 114.2642854201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Kota Bawi Kuwu,{'open_now': True},"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110072097711416741978"">Hendra Firmadi</a>'], 'photo_reference': 'AUGGfZlE1FJ2LiOPKaYfDrNi5FrbiQJGOeV5CN22NnKEVQTw7JJRjrRRRAy4vAPuFKgm_8SYJ3SyfddXBWiMn7w2_YWgcEirPbLMw8oM_VMdqEjqv8G2p0mmOCfyyiNvZVFoYNfEbqcuPK10ioRUz7cZ7iSQn3IZ8psYSBe7Woohex58UVKQ', 'width': 3264}]",ChIJKYhynSGE5C0RVcTQAYu2WuU,4.2,ChIJKYhynSGE5C0RVcTQAYu2WuU,"['amusement_park', 'park', 'point_of_interest', 'establishment']",167,,https://www.google.com/maps/place/?q=place_id:ChIJKYhynSGE5C0RVcTQAYu2WuU
