business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,plus_code,url
OPERATIONAL,"J4J7+W6Q, Kiapak, Kahayan Kuala, Pulang Pisau Regency, Central Kalimantan 74872, Indonesia","{'location': {'lat': -3.3684383, 'lng': 114.1135301}, 'viewport': {'northeast': {'lat': -3.367088470107277, 'lng': 114.1148799298927}, 'southwest': {'lat': -3.369788129892722, 'lng': 114.1121802701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Edukasi Mangrove Desa Kiapak,{'open_now': False},"[{'height': 958, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109824184276305504715"">fajar ainur rahman</a>'], 'photo_reference': 'AUGGfZlArVW5NutPjHyatqDsZpxPlA3dbukq6DRaIghqN8Y5rLtba4LxFs6evMLx_UWEocYcKe9I7U08lhhnPiSpssD9NkoisZBbl-s4FFFYaXjOmbPpfDMEg9Iy9afLfL8v1MNfrOaKitU4wZ01otz_TdUYZaoaMpoaUYUrP8yv4T9DsMj6', 'width': 1280}]",ChIJlTtvK1v_4y0Ru0AwobPZooE,4.8,ChIJlTtvK1v_4y0Ru0AwobPZooE,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,https://www.google.com/maps/place/?q=place_id:ChIJlTtvK1v_4y0Ru0AwobPZooE
OPERATIONAL,"Q36W+88M, Jl. Bhayangkara, Bahaur Hilir, Kec. Kahayan Kuala, Kabupaten Pulang Pisau, Kalimantan Tengah 74872, Indonesia","{'location': {'lat': -3.2392562, 'lng': 114.0958339}, 'viewport': {'northeast': {'lat': -3.237856220107278, 'lng': 114.0971851298927}, 'southwest': {'lat': -3.240555879892722, 'lng': 114.0944854701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA RELIGI BAHAUR,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113912036875793123523"">wirawan pulpis</a>'], 'photo_reference': 'AUGGfZkvzGO1VfWpc9-MoIkJMPxNPvKCs_CXHD3u1wSWNdnJNEA7Z_b-0PYfC0EvssEersb9Lb-YFPzh2c5up_bwWePGN1PM1WApoM7uZ2mDCeneMDDS7mOJesZSwLQ_BbzaLzEuEuVx_ZM3T4awgAekUpBSFgseQWv_G4R5Z4g443ts3b1U', 'width': 1920}]",ChIJj_LhSvX34y0ReXqZOGG037c,5.0,ChIJj_LhSvX34y0ReXqZOGG037c,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJj_LhSvX34y0ReXqZOGG037c
OPERATIONAL,"P36R+9J, Papuyu I Sei Pasanan, Kahayan Kuala, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -3.2890625, 'lng': 114.0915625}, 'viewport': {'northeast': {'lat': -3.287603120107278, 'lng': 114.0928922798927}, 'southwest': {'lat': -3.290302779892722, 'lng': 114.0901926201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pahumaan/sawah Bapa Hadi,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114653137107531715515"">A Google User</a>'], 'photo_reference': 'AUGGfZluN77UccItDk4DkThwmZBG1np8xct8dpv2EeUDfBEHUcVxXuuiQQoSv1KMhHr3Qdv6Rb4ssVJwp72HoFXGDvNhk-q6DGco3wB0nxd7iVsKRZtmkmtwkwSzoPKvn46UdI7IZxJxBmgir3sfw1dsxvM3X0j8MIdCwyOq8bYo55bcNkwc', 'width': 2248}]",ChIJb_6ejHD54y0REZhTiK84vAM,0.0,ChIJb_6ejHD54y0REZhTiK84vAM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJb_6ejHD54y0REZhTiK84vAM
OPERATIONAL,"Q37X+X67, Bahaur Hilir, Kahayan Kuala, Pulang Pisau Regency, Central Kalimantan 74872, Indonesia","{'location': {'lat': -3.2350787, 'lng': 114.0980578}, 'viewport': {'northeast': {'lat': -3.233907220107278, 'lng': 114.0993986798927}, 'southwest': {'lat': -3.236606879892722, 'lng': 114.0966990201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Pal,,"[{'height': 4144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109043116091276513743"">A Google User</a>'], 'photo_reference': 'AUGGfZk-DlCT7JsQ6EWygczAc_5RE6WQqB-snEGc_5yMliLQ9TDv2VrZS-PZJOKFNHlM22WNwoHL3MHa9bAEwRnCOxMNBAMIl4hvo2RZfiNGxJDExuuw5cXnd8R16K727i3SnPn_jb9-yv9S-no1km9d4SHF1lG8ou2B44PKUkRSMqPTUf6q', 'width': 1968}]",ChIJZT9w6af34y0RhEZXej9rp6Y,0.0,ChIJZT9w6af34y0RhEZXej9rp6Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJZT9w6af34y0RhEZXej9rp6Y
OPERATIONAL,"MX3P+5HJ, Papuyu III Sei Pudak, Kahayan Kuala, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -3.3470327, 'lng': 113.9863774}, 'viewport': {'northeast': {'lat': -3.345682870107277, 'lng': 113.9877272298927}, 'southwest': {'lat': -3.348382529892722, 'lng': 113.9850275701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,HF Fishfond,,,ChIJPY_GymL94y0RceBFfR7MKIw,4.5,ChIJPY_GymL94y0RceBFfR7MKIw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJPY_GymL94y0RceBFfR7MKIw
OPERATIONAL,"M2WR+HM4, Sungai Aceh, Kec. Kahayan Kuala, Kabupaten Pulang Pisau, Kalimantan Tengah, Indonesia","{'location': {'lat': -3.303622, 'lng': 114.041702}, 'viewport': {'northeast': {'lat': -3.302474920107278, 'lng': 114.0443843}, 'southwest': {'lat': -3.305174579892722, 'lng': 114.0408079}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Aceh Bahaur,,,ChIJt6gXFgD74y0RXBmGl7zXV-M,5.0,ChIJt6gXFgD74y0RXBmGl7zXV-M,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJt6gXFgD74y0RXBmGl7zXV-M
OPERATIONAL,"JV3F+M2, Cemantan, Kahayan Kuala, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -3.395791, 'lng': 113.8725541}, 'viewport': {'northeast': {'lat': -3.394441170107278, 'lng': 113.8739039298927}, 'southwest': {'lat': -3.397140829892722, 'lng': 113.8712042701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai jati,,,ChIJ2xtuOgDj4y0RG7VYdjg3vME,0.0,ChIJ2xtuOgDj4y0RG7VYdjg3vME,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ2xtuOgDj4y0RG7VYdjg3vME
OPERATIONAL,"R59X+6Q, Gadabung, Pandih Batu, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -3.1819678, 'lng': 114.199461}, 'viewport': {'northeast': {'lat': -3.180606070107278, 'lng': 114.2007862298927}, 'southwest': {'lat': -3.183305729892723, 'lng': 114.1980865701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ujung Aspal Belanti,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111968544877666270187"">A Google User</a>'], 'photo_reference': 'AUGGfZmuYNzJC9kFf8ukvULfql7RfMl70lN8tfcvQvMQWwjbEkAk0wvq26VPW_8tQKz14zLDGQ0HHWyJiSYDlf_YhUPmm6rRWi7pwHxTOnwC1RX1ocauFuHzA_bd0S7ewyHU6W7rg7un4_pPZx4HUpGJhJVkZMsjz3R7iOTNeL7DrbzBuCuC', 'width': 3000}]",ChIJGZNmFAAL5C0RU2MJKwzkbio,4.3,ChIJGZNmFAAL5C0RU2MJKwzkbio,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,https://www.google.com/maps/place/?q=place_id:ChIJGZNmFAAL5C0RU2MJKwzkbio
CLOSED_TEMPORARILY,"R42C+8WV, Central Bahaur, Kahayan Kuala, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -3.1991313, 'lng': 114.1222858}, 'viewport': {'northeast': {'lat': -3.197781470107278, 'lng': 114.1236356298927}, 'southwest': {'lat': -3.200481129892722, 'lng': 114.1209359701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sei Terusan,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107688340627427432593"">Achmed Doang</a>'], 'photo_reference': 'AUGGfZkUoRpxTy8ItJZXroxMBtyP9ie6XXXJqAj27p7TuWsKorTCwcvzShtZacXIkoy0BunYamjjicStru4WhbY3WMQYz1Qh2ej5aaLR2AFr9Io2nFtwaqCW8ygeuTKLIogeadOtifSwHCboQtpshFr30M7brq0XP6OATV9iw1MzyOdcM0LT', 'width': 1080}]",ChIJS19Sheb34y0R1WW4kdENiD8,0.0,ChIJS19Sheb34y0R1WW4kdENiD8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJS19Sheb34y0R1WW4kdENiD8
CLOSED_TEMPORARILY,"Q36W+88M, Jl. Bhayangkara, Bahaur Hilir, Kec. Kahayan Kuala, Kabupaten Pulang Pisau, Kalimantan Tengah 74872, Indonesia","{'location': {'lat': -3.2391525, 'lng': 114.0957853}, 'viewport': {'northeast': {'lat': -3.237835170107277, 'lng': 114.0971341798927}, 'southwest': {'lat': -3.240534829892722, 'lng': 114.0944345201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Selamat Datang Wisata Religi,,,ChIJ6e6jTqf34y0R7EefpXkm4Sw,5.0,ChIJ6e6jTqf34y0R7EefpXkm4Sw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,,https://www.google.com/maps/place/?q=place_id:ChIJ6e6jTqf34y0R7EefpXkm4Sw
