business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"Jl. H. Moh. Idris, Kumai Hulu, Kec. Kumai, Kabupaten Kotawaringin Barat, Kalimantan Tengah 74181, Indonesia","{'location': {'lat': -2.7424553, 'lng': 111.7261249}, 'viewport': {'northeast': {'lat': -2.741039920107277, 'lng': 111.7273897798927}, 'southwest': {'lat': -2.743739579892722, 'lng': 111.7246901201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TANJUNG PUTING TOURISM,{'open_now': True},"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103049152388650938902"">A Google User</a>'], 'photo_reference': 'AUGGfZlVTimv_YjkRsyM-kn8YRZHnGiXntm3f_5fOGgj8sMTIHmUeJKcXfY5etPtfQrCS4hGLA1UkH51qdzTtdkKqnzjxDLpNV9V0pyWUahgpEO9wILt3HTDIMeUTxNtaVY90RaYmrz2ZVPa9kF6YyeVZ336A4AJXw_CeuFrw1BlRhr8XoGa', 'width': 1280}]",ChIJVXdKjKz7CC4RVsGh8Evm4OM,"{'compound_code': '7P5G+2C Kumai Hulu, West Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9H7P5G+2C'}",4.6,ChIJVXdKjKz7CC4RVsGh8Evm4OM,"['tourist_attraction', 'point_of_interest', 'establishment']",12,,https://www.google.com/maps/place/?q=place_id:ChIJVXdKjKz7CC4RVsGh8Evm4OM
OPERATIONAL,"Jl. Masjid No.22, Kumai Hilir, Kec. Kumai, Kabupaten Kotawaringin Barat, Kalimantan Tengah 74181, Indonesia","{'location': {'lat': -2.742305, 'lng': 111.7219958}, 'viewport': {'northeast': {'lat': -2.740987770107278, 'lng': 111.7233007298927}, 'southwest': {'lat': -2.743687429892722, 'lng': 111.7206010701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Orangutan Tour,{'open_now': True},"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111420949645206888235"">orangutantour id</a>'], 'photo_reference': 'AUGGfZlHUxZwyNwTRJleYQMcC_1lGKpSOliWubLJyOJACz4gQNPgJOIVFhGWrb7RaaKIqa7nr6c9FoHGvCrP2br7s-7Kwp3n2G1v7pPfhZHwgghPmKLunsMO_dnD_gyLynHSFC8IT-HbmkN3ypQ7cF8NUjTVjM_14TZ0yrKdyirS-impsJUj', 'width': 1040}]",ChIJ7eH_i2T6CC4RjEghYhn7eqw,"{'compound_code': '7P5C+3Q Kumai Hilir, West Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9H7P5C+3Q'}",4.7,ChIJ7eH_i2T6CC4RjEghYhn7eqw,"['tourist_attraction', 'point_of_interest', 'establishment']",95,,https://www.google.com/maps/place/?q=place_id:ChIJ7eH_i2T6CC4RjEghYhn7eqw
OPERATIONAL,"7P5G+2C3, Jl. Bendahara, Kumai Hulu, Kec. Kumai, Kabupaten Kotawaringin Barat, Kalimantan Tengah 74181, Indonesia","{'location': {'lat': -2.7424705, 'lng': 111.7260098}, 'viewport': {'northeast': {'lat': -2.741095120107278, 'lng': 111.7273273798927}, 'southwest': {'lat': -2.743794779892723, 'lng': 111.7246277201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung puting adi 44 boat,{'open_now': False},"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114803382256144732151"">Adi Adi44</a>'], 'photo_reference': 'AUGGfZkawAWTGSVOIXlsOYuAaKu4rbKhSVJt-qE86uTpVMxiGWvoqzXR_V85QfQgIkXaWlZ6OnYNpZR6HcjnSX4e9tFRVmB_4aUj2NHa4NTsDnJwdf5OFi1jHCAzKS0Gi1jyfZpElwDibmgCSuk-Q282I05xZ0cF9RHR_kfOg755_Idj1ule', 'width': 3968}]",ChIJew6LWW_6CC4R8uoOAVH6rpo,,5.0,ChIJew6LWW_6CC4R8uoOAVH6rpo,"['tourist_attraction', 'point_of_interest', 'establishment']",8,,https://www.google.com/maps/place/?q=place_id:ChIJew6LWW_6CC4R8uoOAVH6rpo
OPERATIONAL,"Jl. Bendahara No, 25, RT. 02 / RW. 01, Kelurahan Kumai Hilir, Kecamatan Kumai, Kabupaten Kotawaringin Barat, Kumai Hilir, Kec. Kumai, Kabupaten Kotawaringin Barat, Kalimantan Tengah 74181, Indonesia","{'location': {'lat': -2.7433202, 'lng': 111.72528}, 'viewport': {'northeast': {'lat': -2.741948020107278, 'lng': 111.7266243798927}, 'southwest': {'lat': -2.744647679892723, 'lng': 111.7239247201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CV. DOLPHINDO / Orangutan Tour Tanjung Puting,{'open_now': False},"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113766686532235282121"">Ali Mashuri</a>'], 'photo_reference': 'AUGGfZlFlgq0KiUPZRhCuHqtDpdHF4V0h0eqp4KCu21MlhyyqK9DK8H6kGQ-wVBHuXSz-vsC180z_0SKGhwvZMhOBKxGjINl7JPCW58dqlQcDN4TxWri-x2qYE5uAUvdDU1sduJjekdKOIm0x7j7yeI7vquoafdnzYu0TW04M4jJ84w9h231', 'width': 1040}]",ChIJpbUvpWf6CC4RzvTWf1_hd4c,"{'compound_code': '7P4G+M4 Kumai Hilir, West Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9H7P4G+M4'}",4.4,ChIJpbUvpWf6CC4RzvTWf1_hd4c,"['tourist_attraction', 'travel_agency', 'store', 'point_of_interest', 'establishment']",61,,https://www.google.com/maps/place/?q=place_id:ChIJpbUvpWf6CC4RzvTWf1_hd4c
OPERATIONAL,"6PF7+HG, Kumai Hilir, Kumai, West Kotawaringin Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.7760998, 'lng': 111.7138156}, 'viewport': {'northeast': {'lat': -2.774749970107278, 'lng': 111.7151654298927}, 'southwest': {'lat': -2.777449629892722, 'lng': 111.7124657701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Orangutan Tanjung Puting Park,,,ChIJD0Vm_Db7CC4RBNc9IDxnuXg,,0.0,ChIJD0Vm_Db7CC4RBNc9IDxnuXg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJD0Vm_Db7CC4RBNc9IDxnuXg
OPERATIONAL,"6P79+P9, Kumai Hilir, Kumai, West Kotawaringin Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.7847981, 'lng': 111.7181059}, 'viewport': {'northeast': {'lat': -2.783448270107278, 'lng': 111.7194557298927}, 'southwest': {'lat': -2.786147929892722, 'lng': 111.7167560701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sekonyer Orangutan Park,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106912121131927605984"">Rutger Uittenbogaard</a>'], 'photo_reference': 'AUGGfZmr75Itxfs_SBNeaXSVnDpZ5zbKu_aaPE3SM22v1otLg_eBqE2ekR17W1NU7prda_M8rd-l3yY1KoCNey9PeIIGlBTG1q8MjBIGmBBPDKE6pGBhkhccmNHKJY_ifV6JBzCIwJtVdVuW9l7j_PcuVoIZOL-EElbRVIvSU9AksDADRb8E', 'width': 2448}]",ChIJu2T-t9L7CC4R1xbmY2Zl8zA,,5.0,ChIJu2T-t9L7CC4R1xbmY2Zl8zA,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJu2T-t9L7CC4R1xbmY2Zl8zA
OPERATIONAL,"Jl. H. Moh. Idris No.597, RT.10/RW.03, Kumai Hulu, Kec. Kumai, Kabupaten Kotawaringin Barat, Kalimantan Tengah 74181, Indonesia","{'location': {'lat': -2.7356697, 'lng': 111.7306542}, 'viewport': {'northeast': {'lat': -2.734323470107278, 'lng': 111.7320159298927}, 'southwest': {'lat': -2.737023129892723, 'lng': 111.7293162701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Puting Borneo Tour,{'open_now': True},"[{'height': 1755, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104630603856161049864"">A Google User</a>'], 'photo_reference': 'AUGGfZlXlYkXG5_lNRW9hzHQwtyUYlmRk4Bh754xZM3beShUBOFrqtaLpbJLDprl5fac6aNNKcqcJSJ_WQZEbC6gMme3u57geyho_j_MQOS73NdSz0EHm6dexqM_i7BQQ6AgB6Dr-k6uOOwTn8puFyapDNf6eFDkk7hl71DYa1Kfkpl8Bq5L', 'width': 3120}]",ChIJuajLJ977CC4R9AVlPaV4WHA,"{'compound_code': '7P7J+P7 Kumai Hulu, West Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9H7P7J+P7'}",5.0,ChIJuajLJ977CC4R9AVlPaV4WHA,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",11,,https://www.google.com/maps/place/?q=place_id:ChIJuajLJ977CC4R9AVlPaV4WHA
OPERATIONAL,"Kumai Hulu, Kumai, West Kotawaringin Regency, Central Kalimantan 74181, Indonesia","{'location': {'lat': -2.7416032, 'lng': 111.7265173}, 'viewport': {'northeast': {'lat': -2.740253370107277, 'lng': 111.7278671298927}, 'southwest': {'lat': -2.742953029892722, 'lng': 111.7251674701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Borneo Edy boat tour,{'open_now': True},"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105372810679484011839"">A Google User</a>'], 'photo_reference': 'AUGGfZl2vm5CHXPa6rf3IV7f2dHsJ0qbn5g2nLh_lgbYysk3ZXh2agDbGI5x4ibbaRIfIuzCZRWZzfOxNAfpvEY6tqpBTiAGaFzMOL_JMz3f6VoKkZNSe5ruB_ID2dwoh0zlHqXTooach34penyH4HnFqjJuSny2PWCZXBoSiiw-hz6hbIU3', 'width': 600}]",ChIJiYTICNf7CC4RUoLt0qYZF58,"{'compound_code': '7P5G+9J Kumai Hulu, West Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9H7P5G+9J'}",5.0,ChIJiYTICNf7CC4RUoLt0qYZF58,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJiYTICNf7CC4RUoLt0qYZF58
OPERATIONAL,"Kumai Hulu, Kumai, West Kotawaringin Regency, Central Kalimantan 74181, Indonesia","{'location': {'lat': -2.7383449, 'lng': 111.7280085}, 'viewport': {'northeast': {'lat': -2.736997120107278, 'lng': 111.7293555298927}, 'southwest': {'lat': -2.739696779892722, 'lng': 111.7266558701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Edy orangutan boat tour,{'open_now': False},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108242986326890053904"">A Google User</a>'], 'photo_reference': 'AUGGfZm0V-a3UN7UdC9Y8M-f3cU6n2nxop35RbYGwsPs9aJf0_-kZzlPOkpmzIzMTnAkkBpgreQ4YdPG-V5tL0B0zl-zmJ60fe-P6D8MIMalOg-EFsKGhejMvlD3k-jaMfXrmnEyV2lLkQbhietSyMySdlj-1Ekl383ieIboNkcFVCIpEPPz', 'width': 1600}]",ChIJjz2khv37CC4R2vU8zxSUCEk,"{'compound_code': '7P6H+M6 Kumai Hulu, West Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9H7P6H+M6'}",5.0,ChIJjz2khv37CC4R2vU8zxSUCEk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJjz2khv37CC4R2vU8zxSUCEk
OPERATIONAL,"Jl. H. Moh. Idris No.474, RT.06/RW.02, Kumai Hulu, Kec. Kumai, Kabupaten Kotawaringin Barat, Kalimantan Tengah 74181, Indonesia","{'location': {'lat': -2.7385616, 'lng': 111.728712}, 'viewport': {'northeast': {'lat': -2.737203970107278, 'lng': 111.7300521298927}, 'southwest': {'lat': -2.739903629892722, 'lng': 111.7273524701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Orang Utan Tour by Faris,{'open_now': True},"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105472650957128233370"">fhi vivia</a>'], 'photo_reference': 'AUGGfZkTSLguyYfLRnpm5xZmvMtSUBa0HJB3Rvg2Jqxo66YSyb7Dr4ToCjSmKle31H8Jw9_HIf_VSPRYZJSjDjeK3ZPqFCLIdmDHLsZ8EcUpWan17fPGqccM7k_KawrsS-iO_HZgBk-hhjj5KJg9tHAv-4nrJz-qJTAesJ1Z_8oukLk0rAi4', 'width': 4640}]",ChIJtS6JwSD7CC4RLJcDgwiUoWo,"{'compound_code': '7P6H+HF Kumai Hulu, West Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9H7P6H+HF'}",5.0,ChIJtS6JwSD7CC4RLJcDgwiUoWo,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJtS6JwSD7CC4RLJcDgwiUoWo
